Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Eric Gill Artwork Collection,ark:/21198/zz002d347z,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1673.tif,,wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof that was subsequently used for an illustration on pate 3 of Wood Engravings (ERG 410), No. 44 of the publications of the St. Dominic’s Press, Ditchling, Sussex. Proof signed by Gill. D148, CLC5, Fanfare List illustration plate 43. This design is also known as “She Loves Me Not.”",1921,1921,4 5/8 x 3 3/8” on a sheet measuring 7 ¾ x 8 3/8”,The Lion,Physick 179|~|D148|~|CLC5|~|CEG1673,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d347z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d347z/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d348g,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1674.tif,,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,Wood engraving illustration depicting a woman’s torso with pointy leaves to the left. Signed by Gill. Cleverdon list D153.,1921,1921,4 ½ x 5 ¼” on a sheet measuring 6 x 8 5/8”,The Thorn in the Flesh,D153|~|Physick 184|~|CEG1674,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d348g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d348g/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34dj,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1677.tif,,religious art|~|wood engravings (prints)|~|proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Proof of a design for a carving. Depicts a nude Christ on a crucifix with the lettering INRI above him. D163, CLC5.",1922,1922,2 ½ x 5 1/8” on a sheet measuring 8 x 11”,"Nude Crucifix, late state",CLC5|~|D163|~|Physick 192|~|CEG1677,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34dj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34dj/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34f2,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1678.tif,,religious art|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Design for a carving. Depicts St. Sebastian with his arms tied to a tree. D170, CLC5.",1922,1922,3 3/8 x 5 ¼”,St. Sebastian,D170|~|Physick 200|~|CLC5|~|CEG1678,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34f2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34f2/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34gk,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1679.tif,,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engraving on paper,"Device for letter-heading for Miss Marie Price, The Field House, Stoke Prior, Worcestershire. D172, E32, CLC5. Physick 202.",1922,1922,1 ¾ x 1” on a sheet measuring 5 7/8 x 7 ½”,Shuttle and Web,Physick 202|~|CLC5|~|D172|~|E32|~|CEG1679,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34gk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34gk/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34h3,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1680.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock from p. 7 of Canticum Cantecorum (Cranach Press, 1931). [EG284] Gill Notebook v. II, Faber 365. No pull.",1930,1930,"2 1/4 x 2 3/4""",Inter ubera mea,EG284|~|CEG1680,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34h3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34h3/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34jm,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1681.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock illustration for p. 11 of Canticum Canticorum (Cranach Press, 1931). Gill #284, Gill Notebook II. Image of a man in a forest with a goblet. A bird flies overhead.",1930,1930,"3 1/4 x 2 3/4""",Que pascitur inter lilia,664|~|EG367|~|CEG1681,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34jm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34jm/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34n5,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1684.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock with 5 examples each of the letters D, B, P & S. Used in Gill’s Essay on Typography, 1931 (fig.18, p. 55). Gibbings #21, #432c.",1931,1931,"3 1/2 x 3""","D, B, P & S",Physick 752c|~|CEG1684,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34n5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34n5/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34pp,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1685.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Small woodblock for engraving. 2nd state AEG,undated,,"5/8 x 5/8""",Untitled (Eric Gill monogram),D3|~|CEG1685,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34pp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34pp/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34q6,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1686.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock with the letters ""EXP""",undated,,"1 x 1/2""",EXP,CLC9|~|CEG1686,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34q6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34q6/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34rq,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1687.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock for Hamlet illustrations. Shows letters I and S.,undated,,"1/2 x 1""",Hamlet,CLC3|~|840-843|~|CEG1687,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34rq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34rq/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34s7,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1688.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock. Reverse Gs encircle W or M. See pull.,undated,,"1 x 7/8""",Untitled,CLC7|~|CEG1688,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34s7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34s7/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34v8,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1690.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",Carved wood block,"A woodblock depicting a letter I with crosses on either side, made for the “Four Gospels” (p. 253).",1931,1931,1 x 1 ½”,"‘I’, with Crosses",820|~|EG516|~|CEG1690,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34v8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34v8/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34ws,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1691.tif,,religious art|~|wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock with sacred heart design for Gordian Gill’s confirmation card. Had a note that there was no pull, but now that is crossed out.",1930,1930,"1 x 1""",Sacred Heart,GILL424|~|Physick 724|~|CEG1691,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34ws,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34ws/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34x9,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1692.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,woodblock depicting a mulberry tree.,undated,,"1 1/4 x 1""",Mulberry Tree,EG561|~|871|~|CEG1692,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34x9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34x9/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d34zt,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1693.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock of a letter A with a chalice, from p. 68 Four Gospels (1931).",1931,1931,"1 x 1 1/4""",A with Chalice,EG470|~|774|~|CEG1693,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d34zt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d34zt/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d350t,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1694.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock carved with a design showing two letter Ps back to back.,undated,,"5/8 x 3/4""",Untitled,CLC10|~|CEG1694,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d350t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d350t/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d353c,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1697.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock originially used as frontispiece for “Lenten Lessons and Gospels,” produced by Rene Hague. Also used for Gill’s “In a Strange Land,” 1944 (Gill 51), p. 8, and “Essays,” 1947 (Gill 53), p. 92.",1930,1930,"4 7/8 x 2 7/8""",Surrexit Alleluia [Easter picture 1930],EG364|~|Physick 661|~|CEG1697,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d353c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d353c/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d354w,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1698.tif,,religious art|~|wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock of Christ on the cross. Proof of an illustration on page 123 or The Devil’s Devices (ERG 259) by H.D.C. Pepler, published by the Hampshire House Workshops, London. 46, D-45.",undated,,"5 1/2 x 3""",The Symbol of Christ Crucified,CEG1698,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d354w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d354w/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d359g,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1703.tif,,religious art|~|wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock for illustration of The Money Changers, p 191 of The English Bible-Selections (ERG 299).",1938,1938,"3 7/8 x 3 1/2""",The Money Changers,EG699|~|983|~|CEG1703,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d359g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d359g/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35ch,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1705_a.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration for Canterbury Tales border. Shows a spray of 11 rounded leaves: 7 large on right, 4 small on left. IV: 12, 67.",undated,,"1 1/2 x 7 1/4""",Untitled (Canterbury Tales),EG383|~|CEG1705,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35ch,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35ch/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35fj,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1707.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration for p 30 of Quia Amore Langues, 1937 (Gill 296). Gill Notebook III",1936,1936,"4 3/4 x 2 3/8""",Girl with Mirror,Physick 919|~|EG607|~|CEG1707,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35fj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35fj/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35g2,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1708.tif,,bookplates|~|wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock for bookplate, “From the Books of Philip Hofer.” Illustration #19 in Faber, 1934.",undated,,"2 1/2 x 3 1/2""",Untitled (From the Books of Philip Hofer),EG219|~|CEG1708,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35g2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35g2/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35km,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1711.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock illustration of New England Woods for Three Poems by Ananda K. Coomaraswamy (St. Dominic’s press, 1920). Engravings, plate 39.",1920,1920,"3 3/4 x 2 1/4""",New England Woods,163|~|D-133|~|CEG1711,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35km,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35km/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35m4,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1712.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock depicting flames, printed in red as upper part of tree for back of dust jacket of 1st edition of Typography. Has pull.",1931,1931,"2 1/2 x 2 1/2""",Flames,Physick 733|~|EG433|~|CEG1712,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35m4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35m4/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35sq,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1717.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Illustration on verso of title page to the Travels and Sufferings of Father Jean de Brebeuf (ERG 297), Golden Cockerel Press, 1938. With companion blocks for title page lettering. No pulls made",1938,1938,"8 1/8 x 5""",The Attack,EG658|~|Physick 972|~|CEG1717,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35sq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35sq/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d35xs,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1722.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",,"Illustration on recto of title page to The Travels and Sufferings of Jean de Brebeuf (ERG 297). Golden Cockerel Press. Physick 973, Gill 659, no pulls made.",1938,1938,,The Martyrdom,Phyisck 973|~|Gill 659|~|CEG1722,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d35xs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d35xs/manifest
Eric Gill Artwork Collection,ark:/21198/zz002d367x,ark:/21198/zz002czw6v,Work,,eric_gill/image/CEG1731.tif,,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Reverse letter L. Has pull. CLC #1.,undated,,"1 1/4 x 1""",Untitled (Reverse L),CLC1|~|CEG1731,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d367x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d367x/manifest
