Becky's notes!,Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Thumbnail,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,IIIF Manifest URL
,Eric Gill Artwork Collection,ark:/21198/zz002d361t,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d361t%2Ffv988q2h,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock illustration showing a man standing behind some leaves at the base of the plant stem.,undated,1914/1963,"1 1/8 x 7""",Man standing behind leaves,EG139|~|CEG1725,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d361t/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d362b,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d362b%2F7w17vv75,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock illustration for Canterbury Tales. Shows a man looking up from the base of a stem with leaves.,undated,1914/1963,"1 1/8 x 7""",Man Looking up,EG108|~|CEG1726,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d362b/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d363v,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d363v%2Fp0116q6k,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration for Troilus & Criseyde. Illustration of 9 leaves on a vine or stem. Used as a border on pp 126, 189, 249. Originally marked as EG#154.",undated,1914/1963,"1 1/4 x 7""",Untitled,EG154|~|CEG1727,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d363v/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d364c,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d364c%2Ffj433g85,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock illustration for Canterbury Tales. Shows cupid looking down on lovers.,1927,1927,"1 3/4 x 6 7/8""",Untitled (Troilus & Criseyde),EG136|~|CEG1728,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d364c/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d365w,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d365w%2F5k89bg8t,bookplates|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Kindersley, David","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate mounted on wood,"Zinc plate designed and supplied by David Kindersley, reading William Andrews Clark Memorial Library, Eric Gill Collection. Filed under Gilliana.",1967,1967,"1 1/2 x 1 1/2""",Eric Gill Collection bookplate,CEG1729,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d365w/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d366d,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d366d%2Frr91x92q,bookplates|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Kindersley, David","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate mounted on wood,"Zinc plate designed and supplied by David Kindersley, reading William Andrews Clark Memorial Library, Eric Gill Collection. Filed under Gilliana.",1963,1963,"3 1/2 x 3 1/2""",Eric Gill Collection bookplate,CEG1730,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d366d/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d368f,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d368f%2Frx47tv6q,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock of hand with eye in its palm. D6. CLC #8.,undated,1914/1963,5/8 x 1 1/8”,Untitled,CEG1732,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d368f/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d36c0,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d36c0%2Fj713m15d,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940|~|Hague & Gill","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,Woodblock of a tree and dog for Hague & Gill. Used in Typography and p. 152 of Hamlet.,1931,1931,"3 1/4 x 1 3/4""",Untitled,757|~|EG455|~|CEG1736,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d36c0/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d377d,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d377d%2Fqk236j0x,wood blocks (printing blocks)|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block; ink on paper,"Proof and block of an unused design for the St. Dominic""s Press, Ditchling, Sussex, 1916. Incorporates the numbers 2, 7, 3, 0, 2, 8, 2, 9, 2, 8, 3, 1, the date A.D. MDCCCCXVI, a pen, graver and printer""s dabber. D73, E28, CLC5. Physick 77.",1916,1916,,Semi-Circular Device,CEG1762,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d377d/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d392s,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d392s%2Fgv23wg84,portraits|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,"Pepler, Betty Gill","Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate,Portrait engraving plate of Gill’s daughter Elizabeth. At bottom says “E.G. zinc 21-10-24.” Has no pull. See Cleverdon (1929) illustration #65,1924,1924,"5 x 7""","Betty, titled ""Eliz. G.""",Physick 279|~|EG8|~|CEG1816,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d392s/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3939,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3939%2F6f359x5k,religious art|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",copper plate,Unfinished engraving plate with sketches on paper included,undated,1914/1963,"3 1/2 x 3 1/2""",Unfinished Madonna,CEG1817,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3939/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d395b,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d395b%2Fxw40hh35,portraits|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,"Gill, Gordian","Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate,Portrait engraving plate of Gill’s son Gordian. Signed E.G. Has no pull. See Cleverdon (1929) illustration #66.,1924,1924,"6 x 8""",Gordian G.,EG9|~|Physick 280|~|CEG1819,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d395b/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d397c,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d397c%2Fnc61p50h,printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate,Engraved plate for Ex Libris Kate Fletcher E9. On verso says “EG09.” See Cleverdon (1929) plate 102. Clark has no pull.,undated,1914/1963,"2 1/4 x 3 1/2""",Girl with three scallops,Physick 492|~|EG209|~|EG09|~|CEG1821,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d397c/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39bx,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39bx%2F3299q898,portraits|~|printing plates,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,"Upson, Wilfrid","Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",zinc plate,Portrait engraving plate of Prior of Caldey. Has no pull. See Cleverdon (1929) plate 84.,1926,1926,"7 x 10""","Prior of Caldey, Dom. Wilfrid Upson",Physick 369|~|EG91|~|CEG1824,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39bx/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39hh,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39hh%2F1q03574n,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration for p. 51 of “Clothes,” with the caption “Clothes as Workshops,” (J. Cape, 1931). Gill #416, Physick 716, Engravings plate 67.",1930,1930,"3 x 3 1/4""",Untitled (Clothes as Workshops),Physick 716|~|CEG1847,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39hh/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39j1,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39j1%2Fw484vh8q,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration from p. 21 of Canticum canticorum (Song of Songs, Cranach Press, 1931). Gill 284, Physick 665, Gill Notebook II.",1930,1930,"2 1/2 x 3 1/4""",Invenerunt me custodes,Physick 665|~|EG284|~|CEG1848,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39j1/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39kj,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39kj%2Frm187655,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"2 versions of the same carved text stating, “The careful builder set the bed/ in hasty green of larches.” Lettering only.",undated,1914/1963,"2 pieces, one measures 3 x 1”, the other measures 3 x ¾”",The Careful Builder,CEG1849,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39kj/manifest
"1st image is separate item - already addressed: Becky added item to simple objects tab, Dawn added the image's ARK; the two remaining images have been renumbered in the pages CSV and thumbnail updated for this row.",Eric Gill Artwork Collection,ark:/21198/zz002d39m2,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39m2%2F2r75pb7p,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock with lettering consisting of a single line of quotation, ""Christum habemus itinesis."" Clark #12, no pull.",undated,,,Untitled,CEG1850,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39m2/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39p3,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39p3%2Fcd40840g,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Triangular tail piece from p. 107 of Devil’s Devices (Gill 259). Physick 43.,1915,1915,2 1/8 x 1 ½”,Devil's Tails,CEG1852,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39p3/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d39z7,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d39z7%2F5s923j6z,letterforms,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940|~|Hague & Gill","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",typeset print on paper,"Specimen of Joanna type, possibly printed at the Hague & Gill shop. Consists of 45 sheets.",undated,1914/1963,"7 x 10"" variable",Untitled (Joanna specimen),CEG1860,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d39z7/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3b49,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3b49%2Fwc652g6c,proofs,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940|~|Hague & Gill","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",typeset print on paper bound in bookcloth,"The Holy Sonnets of John Donne, published by J. M. Dent & Sons Ltd for Hague & Gill Ltd. Publisher’s dummy in original cloth, containing some preliminaries, some text, and one illustration by Gill. Annotated by Rene Hague?",1938,1938,"5 7/8 x 9 1/3""",The Holy Sonnets of John Donne,CEG1865,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3b49/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3bq3,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bq3%2F5x24q77q,bookplates|~|religious art|~|wood engravings (prints)|~|self-portraits,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints in a bound volume. On title page in Gill’s hand is written: “Woodengravings by Eric Gill, Capel-y-ffin, Abergavenny, 1926-1930 (No. 71-454) except ‘Troilus &Criseyde’ & ‘Canterbury Tales’ for which see separate books & Clothes for which see Vol. iii. Vol. 2.”",1926-1930,1926/1930,"10 1/8 x 15 1/4""","Engravings in Wood, Volume 2",CEG1882,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bq3/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3brm,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3brm%2Fg0389z6p,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,A collection of wood engraving proofs and prints for Geoffrey Chaucer’s “Troilus & Criseyde” in a bound volume. Frontispiece bears text in Gill’s hand describing the content of the volume.,1927?,1927,"10 1/4 x 13""",Troilus and Criseyde,CEG1883,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3brm/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3bs4,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bs4%2Fwq228m15,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints for the Canterbury Tales in a bound volume. Title page states, “G.C.P., Canterbury Tales Vol. II, Eric Gill 1929.”",1929,1929,"11 1/2 x 15 1/3""","Wood Engravings - Canterbury Tales, Vol. 2",CEG1884,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bs4/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3btn,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3btn%2Fm676g12q,portraits|~|religious art|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints in a bound volume. Title page states, “Woodengravings by Eric Gill, O.S.D., done at Ditchling Commons, Sx, 1916-1924.”",1916-1924,1916/1924,"10 1/8 x 15 3/4""","Woodengravings by Eric Gill, O.S.D.",CEG1885,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3btn/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3bv5,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bv5%2Fw3106f5r,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints for the Canterbury Tales in a bound volume. Frontispiece states, “The Canterbury Tales, Volume I, Eric Gill, 1928.”",1928,1928,"10 1/4 x 15 1/4""","Wood Engravings - Canterbury Tales, Vol. 1",CEG1886,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bv5/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3bwp,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bwp%2Fj818766q,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints in a bound volume. Title page states, “Vol. 3, 1931 – (?), No. 455 – (?).” Includes illustrations for “Clothes,” “25 Nudes,” “Hamlet,” “The Green Ship,” “Henry the VIII,” and more.",1931?,1931,"11 1/8 x 15 1/3""","Engravings in Wood, Vol. 3",CEG1887,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bwp/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3bx6,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bx6%2Fjp82xd0d,wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints for The Four Gospels in a bound volume. Title page states, “Wood engravings, for the book of the Four Gospels, printed & published by the Golden Cockerel Press, 1931, by Eric Gill, Pigotts, near High Wycombe. The numbers at the top of each print are those of E.G’s catalogue. The numbers in brackets are those of the order of appearance in the printed book. Prices of prints & numbers in editions are shown at the top right corner.”",1931,1931,"10 1/3 x 15 1/2""",Wood Engravings - The Four Gospels,CEG1888,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bx6/manifest
