Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Subject,Description.note,Summary,Title,Alt ID.local,Opac URL,Finding Aid URL,Bucketeer State,IIIF Access URL
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcb9,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_052.tif,52,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 52",uclamss_107_b05_f01_052,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcb9
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcct,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_053.tif,53,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 53",uclamss_107_b05_f01_053,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcct
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcdb,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_054.tif,54,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 54",uclamss_107_b05_f01_054,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcdb
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcfv,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_055.tif,55,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 55",uclamss_107_b05_f01_055,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcfv
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcgc,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_056.tif,56,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 56",uclamss_107_b05_f01_056,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcgc
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtchw,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_057.tif,57,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 57",uclamss_107_b05_f01_057,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtchw
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcjd,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_058.tif,58,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 58",uclamss_107_b05_f01_058,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcjd
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtckx,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_059.tif,59,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 59",uclamss_107_b05_f01_059,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtckx
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcmf,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_060.tif,60,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 60",uclamss_107_b05_f01_060,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcmf
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcnz,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_061.tif,61,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 61",uclamss_107_b05_f01_061,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcnz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcpg,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_062.tif,62,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 62",uclamss_107_b05_f01_062,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcpg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcq0,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_063.tif,63,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 63",uclamss_107_b05_f01_063,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcq0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcrh,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_064.tif,64,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 64",uclamss_107_b05_f01_064,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcrh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcs1,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_065.tif,65,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 65",uclamss_107_b05_f01_065,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcs1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtctj,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_066.tif,66,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 66",uclamss_107_b05_f01_066,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtctj
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcv2,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_067.tif,67,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 67",uclamss_107_b05_f01_067,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcv2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcwk,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_068.tif,68,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 68",uclamss_107_b05_f01_068,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcwk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtcx3,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_069.tif,69,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 69",uclamss_107_b05_f01_069,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtcx3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtczm,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_070.tif,70,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 70",uclamss_107_b05_f01_070,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtczm
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd0m,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_071.tif,71,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 71",uclamss_107_b05_f01_071,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd0m
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd14,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_072.tif,72,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 72",uclamss_107_b05_f01_072,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd14
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd2n,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_073.tif,73,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 73",uclamss_107_b05_f01_073,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd2n
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd35,ark:/21198/zz002dt9jf,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f01_074.tif,74,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 1, 74",uclamss_107_b05_f01_074,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd35
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd56,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_001.tif,1,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 1",uclamss_107_b05_f02_001,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd56
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd6q,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_002.tif,2,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 2",uclamss_107_b05_f02_002,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd6q
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd77,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_003.tif,3,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 3",uclamss_107_b05_f02_003,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd77
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd8r,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_004.tif,4,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 4",uclamss_107_b05_f02_004,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd8r
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtd98,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_005.tif,5,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 5",uclamss_107_b05_f02_005,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtd98
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdbs,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_006.tif,6,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 6",uclamss_107_b05_f02_006,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdbs
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdc9,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_007.tif,7,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 7",uclamss_107_b05_f02_007,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdc9
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtddt,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_008.tif,8,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 8",uclamss_107_b05_f02_008,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtddt
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdfb,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_009.tif,9,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 9",uclamss_107_b05_f02_009,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdfb
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdgv,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_010.tif,10,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 10",uclamss_107_b05_f02_010,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdgv
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdhc,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_011.tif,11,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 11",uclamss_107_b05_f02_011,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdhc
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdjw,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_012.tif,12,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 12",uclamss_107_b05_f02_012,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdjw
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdkd,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_013.tif,13,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 13",uclamss_107_b05_f02_013,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdkd
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdmx,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_014.tif,14,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 14",uclamss_107_b05_f02_014,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdmx
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdnf,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_015.tif,15,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 15",uclamss_107_b05_f02_015,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdnf
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdpz,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_016.tif,16,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 16",uclamss_107_b05_f02_016,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdpz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdqg,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_017.tif,17,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 17",uclamss_107_b05_f02_017,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdqg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdr0,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_018.tif,18,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 18",uclamss_107_b05_f02_018,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdr0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdsh,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_019.tif,19,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 19",uclamss_107_b05_f02_019,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdsh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdt1,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_020.tif,20,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 20",uclamss_107_b05_f02_020,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdt1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdvj,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_021.tif,21,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 21",uclamss_107_b05_f02_021,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdvj
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdw2,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_022.tif,22,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 22",uclamss_107_b05_f02_022,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdw2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdxk,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_023.tif,23,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 23",uclamss_107_b05_f02_023,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdxk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtdz3,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_024.tif,24,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 24",uclamss_107_b05_f02_024,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtdz3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf03,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_025.tif,25,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 25",uclamss_107_b05_f02_025,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf03
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf1m,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_026.tif,26,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 26",uclamss_107_b05_f02_026,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf1m
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf24,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_027.tif,27,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 27",uclamss_107_b05_f02_027,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf24
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf3n,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_028.tif,28,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 28",uclamss_107_b05_f02_028,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf3n
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf45,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_029.tif,29,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 29",uclamss_107_b05_f02_029,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf45
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf5p,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_030.tif,30,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 30",uclamss_107_b05_f02_030,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf5p
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf66,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_031.tif,31,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 31",uclamss_107_b05_f02_031,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf66
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf7q,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_032.tif,32,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 32",uclamss_107_b05_f02_032,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf7q
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf87,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_033.tif,33,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 33",uclamss_107_b05_f02_033,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf87
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtf9r,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_034.tif,34,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 34",uclamss_107_b05_f02_034,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtf9r
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfb8,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_035.tif,35,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 35",uclamss_107_b05_f02_035,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfb8
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfcs,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_036.tif,36,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 36",uclamss_107_b05_f02_036,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfcs
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfd9,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_037.tif,37,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 37",uclamss_107_b05_f02_037,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfd9
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfft,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_038.tif,38,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 38",uclamss_107_b05_f02_038,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfft
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfgb,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_039.tif,39,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 39",uclamss_107_b05_f02_039,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfgb
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfhv,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_040.tif,40,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 40",uclamss_107_b05_f02_040,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfhv
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dtfjc,ark:/21198/zz002dtd4p,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b05_f02_041.tif,41,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 5, Folder 2, 41",uclamss_107_b05_f02_041,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dtfjc
