Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1928-02-28,ark:/21198/z1rz20c2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d538cq,,,28 de febrero de 1928,1928-02-28,8 pages,newspapers,spa,ihc_accionsocialista_19280228,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 143,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz20c2/manifest
Work,Acción Socialista 1928-03-14,ark:/21198/z1n617qj,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84xs2,,,14 de marzo de 1928,1928-03-14,8 pages,newspapers,spa,ihc_accionsocialista_19280314,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 144,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n617qj/manifest
Work,Acción Socialista 1928-03-28,ark:/21198/z1hf0h1p,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wks,,,28 de marzo de 1928,1928-03-28,8 pages,newspapers,spa,ihc_accionsocialista_19280328,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 145,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hf0h1p/manifest
Work,Acción Socialista 1928-04-12,ark:/21198/z1cn9r9d,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990vhv,,,12 de abril de 1928,1928-04-12,8 pages,newspapers,spa,ihc_accionsocialista_19280412,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 146,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9r9d/manifest
Work,Acción Socialista 1928-05-01,ark:/21198/z1807q15,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893tdx,,,1 de mayo de 1928,1928-05-01,10 pages,newspapers,spa,ihc_accionsocialista_19280501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 148,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1807q15/manifest
Work,Acción Socialista 1928-05-25,ark:/21198/z1476z9f,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5hz5,,,25 de mayo de 1928,1928-05-25,8 pages,newspapers,spa,ihc_accionsocialista_19280525,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 149,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1476z9f/manifest
Work,Acción Socialista 1928-06-15,ark:/21198/z10g66jn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw768z,,,15 de junio de 1928,1928-06-15,8 pages,newspapers,spa,ihc_accionsocialista_19280615,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 150,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g66jn/manifest
Work,Acción Socialista 1928-06-30,ark:/21198/z1vq5q0g,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx055k,,,30 de junio de 1928,1928-06-30,8 pages,newspapers,spa,ihc_accionsocialista_19280630,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 152,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq5q0g/manifest
Work,Acción Socialista 1928-10-18,ark:/21198/z1qz4z96,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx342n,,,18 de octubre de 1928,1928-10-18,9 pages,newspapers,spa,ihc_accionsocialista_19281018,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 159,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz4z96/manifest
Work,Acción Socialista 1928-10-30,ark:/21198/z1m646n2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55b4z,,,30 de octubre de 1928,1928-10-30,8 pages,newspapers,spa,ihc_accionsocialista_19281030,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 161,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m646n2/manifest
Work,Acción Socialista 1928-12-10,ark:/21198/z1gf3fww,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p5890k,,,10 de diciembre de 1928,1928-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19281210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 164,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf3fww/manifest
Work,Acción Socialista 1928-12-28,ark:/21198/z1bs1djf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89z84,,,28 de diciembre de 1928,1928-12-28,8 pages,newspapers,spa,ihc_accionsocialista_19281228,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 06 | no. 166,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs1djf/manifest
Work,Acción Socialista 1929-01-26,ark:/21198/z1710nvg,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92x49,,,26 de enero de 1929,1929-01-26,8 pages,newspapers,spa,ihc_accionsocialista_19290126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 168,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1710nvg/manifest
Work,Acción Socialista 1929-02-16,ark:/21198/z1379x2q,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95w1c,,,16 de febrero de 1929,1929-02-16,8 pages,newspapers,spa,ihc_accionsocialista_19290216,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 169,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1379x2q/manifest
Work,Acción Socialista 1929-03-06,ark:/21198/z1zg9djz,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98tx1,,,6 de marzo de 1929,1929-03-06,8 pages,newspapers,spa,ihc_accionsocialista_19290306,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 171,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg9djz/manifest
Work,Acción Socialista 1929-03-27,ark:/21198/z1tq8nw4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1sq9,,,27 de marzo de 1929,1929-03-27,8 pages,newspapers,spa,ihc_accionsocialista_19290327,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 173,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq8nw4/manifest
Work,Acción Socialista 1929-04-17,ark:/21198/z1pz7x5t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4rjg,,,17 de abril de 1929,1929-04-17,8 pages,newspapers,spa,ihc_accionsocialista_19290417,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 174,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz7x5t/manifest
Work,Acción Socialista 1929-05-01,ark:/21198/z1k675g7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6dvv,,,1 de mayo de 1929,1929-05-01,16 pages,newspapers,spa,ihc_accionsocialista_19290501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 176,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k675g7/manifest
Work,Acción Socialista 1929-05-17,ark:/21198/z1fj5457,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2bm3,,,17 de mayo de 1929,1929-05-17,8 pages,newspapers,spa,ihc_accionsocialista_19290517,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 177,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fj5457/manifest
Work,Acción Socialista 1929-06-07,ark:/21198/z19s4cd2,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg59jm,,,7 de junio de 1929,1929-06-07,8 pages,newspapers,spa,ihc_accionsocialista_19290607,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 178,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s4cd2/manifest
Work,Acción Socialista 1929-07-08,ark:/21198/z1613mpn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g88bb,,,8 de julio de 1929,1929-07-08,8 pages,newspapers,spa,ihc_accionsocialista_19290708,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 180,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1613mpn/manifest
Work,Acción Socialista 1929-08-07,ark:/21198/z1282vw1,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h176h,,,7 de agosto de 1929,1929-08-07,6 pages,newspapers,spa,ihc_accionsocialista_19290807,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 182,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1282vw1/manifest
Work,Acción Socialista 1929-09-05,ark:/21198/z1xh2cg1,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15phs,,,5 de septiembre de 1929,1929-09-05,9 pages,newspapers,spa,ihc_accionsocialista_19290905,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 184,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh2cg1/manifest
Work,Acción Socialista 1929-09-23,ark:/21198/z1sr1mr9,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wm7,,,23 de septiembre de 1929,1929-09-23,8 pages,newspapers,spa,ihc_accionsocialista_19290923,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 186,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr1mr9/manifest
Work,Acción Socialista 1929-10-05,ark:/21198/z1p00w19,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9jxm,,,5 de octubre de 1929,1929-10-05,8 pages,newspapers,spa,ihc_accionsocialista_19291005,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 187,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p00w19/manifest
Work,Acción Socialista 1929-10-22,ark:/21198/z1j98ts7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2hrb,,,22 de octubre de 1929,1929-10-22,8 pages,newspapers,spa,ihc_accionsocialista_19291022,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan","Zapata, Felipe",Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 188,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j98ts7/manifest
Work,Acción Socialista 1929-12-05,ark:/21198/z1dj8329,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5gpv,,,5 de diciembre de 1929,1929-12-05,8 pages,newspapers,spa,ihc_accionsocialista_19291205,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 07 | no. 191,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj8329/manifest
Work,Acción Socialista 1930-01-05,ark:/21198/z18s7b8p,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8fjg,,,5 de enero de 1930,1930-01-05,9 pages,newspapers,spa,ihc_accionsocialista_19300105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 194,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s7b8p/manifest
Work,Acción Socialista 1930-01-27,ark:/21198/z1516kj8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0nm1,,,27 de enero de 1930,1930-01-27,8 pages,newspapers,spa,ihc_accionsocialista_19300127,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 195,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1516kj8/manifest
Work,Acción Socialista 1930-02-15,ark:/21198/z1185tv0,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s29xd,,,15 de febrero de 1930,1930-02-15,8 pages,newspapers,spa,ihc_accionsocialista_19300215,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 198,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1185tv0/manifest
Work,Acción Socialista 1930-03-11,ark:/21198/z1wh5bdj,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5j01,,,11 de marzo de 1930,1930-03-11,8 pages,newspapers,spa,ihc_accionsocialista_19300311,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 199,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh5bdj/manifest
Work,Acción Socialista 1930-03-26,ark:/21198/z1rr4knc,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8gx4,,,26 de marzo de 1930,1930-03-26,8 pages,newspapers,spa,ihc_accionsocialista_19300326,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 202,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr4knc/manifest
Work,Acción Socialista 1930-04-15,ark:/21198/z1n32j97,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1fs9,,,15 de abril de 1930,1930-04-15,8 pages,newspapers,spa,ihc_accionsocialista_19300415,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 203,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n32j97/manifest
Work,Acción Socialista 1930-05-01,ark:/21198/z1hb1smz,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4dnx,,,1 de mayo de 1930,1930-05-01,16 pages,newspapers,spa,ihc_accionsocialista_19300501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 205,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb1smz/manifest
Work,Acción Socialista 1930-06-02,ark:/21198/z1ck11tq,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx91r1,,,2 de junio de 1930,1930-06-02,8 pages,newspapers,spa,ihc_accionsocialista_19300602,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 206,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck11tq/manifest
Work,Acción Socialista 1930-06-18,ark:/21198/z17t092z,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz20j9,,,18 de junio de 1930,1930-06-18,8 pages,newspapers,spa,ihc_accionsocialista_19300618,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 208,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17t092z/manifest
Work,Acción Socialista 1930-07-08,ark:/21198/z1419jdw,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4zgf,,,8 de julio de 1930,1930-07-08,8 pages,newspapers,spa,ihc_accionsocialista_19300708,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 209,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1419jdw/manifest
Work,Acción Socialista 1930-07-26,ark:/21198/z1088sp5,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7xb2,,,26 de julio de 1930,1930-07-26,8 pages,newspapers,spa,ihc_accionsocialista_19300726,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 211,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1088sp5/manifest
