"File Name","Parent ARK","Parent ARK (ingest)","Item ARK","Object Type","Item Sequence","Title","Visibility","AltTitle.other","Type.typeOfResource","Date.creation","Date.normalized","Name.architect","Artist","Author","Name.creator","Name.photographer","Photocopier","Creator 1 Source|~|Creator 2 Source","Description.note","Description.abstract","Format.extent","Description.caption","Rights.copyrightStatus","Copyright Statement","Rights.rightsHolderName","Copyright Holder 1 Source","Rights.servicesContact","Series","Sub-series","Name.subject","Subject.name Role","Subject.name Source","Subject topic","Subject.topic Source","Subject place","Place Source","Description.latitude","Description.longitude","Type.genre","Genre Source","Source?","Physical Location","Thumbnail","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f08_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1kw7051","Work","","Minnie Bates, Margaret D. Scott and Mrs. D. R. Jones, awarded as founders of Sojourner Truth, Los Angeles, 1956","","Margaret Scott","still image","November 1956","1956-11","","","","","","","","Left to right, Minnie Bates, Margaret D. Scott and Mrs. D. R. Jones (Eva Jones) at an award ceremony for their work in founding the Sojourner Truth Industrial Home for Working Girls. They are at the clubhouse located at 2133 S. Harvard.  |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Photograph appears with the article ""Long Service Plaque goes to Club Pioneer,"" Los Angeles Sentinel, 15 Nov. 1956: B4. |~|The Sojourner Truth Industrial Home was a home for single women and single mothers who arrived in Los Angeles without family or money. It was, literally, a home for women who had no home. The women who lived there took classes that taught them a trade.","","1 photograph","Text from newspaper caption: Cite Achievements of Founders -- Pictured  above are the three surviving members who helped form the nucleus from which The Sojourner Truth Industrial Home for Girls was founded. Dating back from the turn of the century these three Civic leaders kept pace with the progress and growth of the community establishing two homes...""","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Bates, Minnie|~|Jones, Eva","","local|~|local|~|local","African American civic leaders","lcsh","Los Angeles (Calif.)","lcsh","34.036496","-118.306525","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott","Box 13, Folder 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7051",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f08_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1g467d5","Work","","[duplicate of :  uclalsc_1889_b26_f05_004]","Private","Margaret Scott","still image","November 1956","1956-11","","","","","","","","Left to right, seated, Minnie Bates, Margaret D. Scott and Mrs. D. R. Jones (Eva Jones) at an award ceremony for their work in founding the Sojourner Truth Industrial Home for Working Girls. They are at the clubhouse located at 2133 S. Harvard. The three women standing behind them are, from the left: Gertrude Hicks, Dr. Vada J. Somerville and Jayne Holmes.  |~|Photograph appears with the article ""Long Service Plaque goes to Club Pioneer,"" Los Angeles Sentinel, 15 Nov. 1956: B4. |~|The Sojourner Truth Industrial Home was a home for single women and single mothers who arrived in Los Angeles without family or money. It was, literally, a home for women who had no home. The women who lived there took classes that taught them a trade.","","1 photograph","Text from newspaper caption: Cite Achievements of Founders -- Pictured  above are the three surviving members who helped form the nucleus from which The Sojourner Truth Industrial Home for Girls was founded. Dating back from the turn of the century these three Civic leaders kept pace with the progress and growth of the community establishing two homes...""","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Bates, Minnie|~|Jones, Eva|~|Hicks, Gertrude Reese|~|Somerville, Vada, 1885-1972|~|Warren, Jayne Holmes, 1886-1976","","local|~|local|~|local|~|local|~|local|~|local","African American civic leaders","lcsh","Los Angeles (Calif.)","lcsh","34.036496","-118.306525","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott","Box 13, Folder 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g467d5",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f09_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1bc5gk3","Work","","James Slaughter, John Martin Scott and Margaret D. Scott on the steps of Scott Hall, Los Angeles, circa 1905","","John and Margaret Scott, business and residential properties","still image","[circa 1905]","1905","","","","","","","","James Slaughter, John Martin Scott and Margaret D. Scott on the steps of Scott Hall, a meeting hall located at 6th and Central Avenue. |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, she co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, John Martin, 1864-1943|~|Scott, Margaret D., 1862-1969|~|Slaughter, James, 1876-1964","","local|~|local|~|local","African American civic leaders|~|African American physicians","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.039009","-118.240001","photographs","aat","John and Margaret Scott ; John and Margaret Scott, business and residential properties","Box 13, Folder 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5gk3",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f09_002.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z16m4qwt","Work","","[duplicate of :  uclalsc_1889_b26_f11_001]","Private","John and Margaret Scott, business and residential properties","still image","[circa 1905]","1905","","","","","","","","James Slaughter, John Martin Scott and Margaret D. Scott on the steps of Scott Hall, a meeting hall located at 6th and Central Avenue. |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, she co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, John Martin, 1864-1943|~|Scott, Margaret D., 1862-1969|~|Slaughter, James, 1876-1964","","local|~|local|~|local","African American civic leaders|~|African American physicians","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.039009","-118.240001","photographs","aat","John and Margaret Scott ; John and Margaret Scott, business and residential properties","Box 13, Folder 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4qwt",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f09_003.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z12z2pkt","Work","","Commercial building owned by John Martin Scott and Margaret D. Scott, Los Angeles (undated)  ","","John and Margaret Scott, business and residential properties","still image","","","","","","","","","","View of a commercial building on a street corner owned by John Martin Scott and Margaret D. Scott. The ground floor contains ""Bob's Meat Market."" |~|John Scott founded Scott's Hall (a rental gathering place?) with his wife Margaret. He was a pioneer member of First AME Church, and took active roles in the development of the church.|~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, John Martin, 1864-1943|~|Scott, Margaret D., 1862-1969","","local|~|local","Commercial buildings","lcsh","Los Angeles (Calif.)","lcsh","","","photographs","aat","John and Margaret Scott ; John and Margaret Scott, business and residential properties","Box 13, Folder 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2pkt",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1z6264p","Work","","Margaret D. Scott at a party for her 103rd birthday, Los Angeles, 1965","","Margaret Scott as a centenarian","still image","April 4, 1965","1965-04-04","","","","","","","","Margaret D. Scott with her birthday cake on her 103rd birthday. |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Photograph appears with the article ""Civic leaders hail LA pioneer on 103rd birthday,"" Los Angeles, Sentinel, 8 Apr. 1965: C10.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969","","local","Birthdays|~|African American civic leaders","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","","","photographs","aat","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z6264p",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_002.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1tf1ffd","Work","","Margaret D. Scott at a party for her 104th birthday at the Pacific Town Club, Los Angeles, 1966","","Margaret Scott as a centenarian","still image","April 1966","1966-04","","","","","","","","Margaret D. Scott celebrating her 104th birthday at the Pacific Town Club with her niece, Christine Hall (left), Dr. H. Claude Hudson, and an unidentified woman. The Pacific Town Club was located at Adams Blvd. and Montclair Ave.    |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in the Los Angeles Sentinel, 21 Apr. 1966: A9. |~|H. Claude Hudson had a varied career, working as a dentist, lawyer, and businessman. He was President of the first branch of the National Association for the Advancement of Colored People (NAACP) in Shreveport, Louisiana. After he moved his family to Los Angeles, he was elected President of the Los Angeles branch and served in that capacity for 10 years. In 1931, Dr. Hudson became the first African American graduate of Loyola Law School. He never practiced as a lawyer, however. He also founded Broadway Federal Savings and Loan.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Hudson, H. Claude (Henry Claude), 1886-1989|~|Hall, Christine J., 1906-1994","","local|~|local|~|local","Birthdays|~|African American civic leaders","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.032594","-118.332805","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1ffd",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1pp0psk","Work","","[duplicate of :   uclalsc_1889_b41_f04_021]","Private","Margaret Scott as a centenarian","still image","March 1966","1966-03","","","","","Adams, Harry H., 1918-1988","","local","Margaret D. Scott celebrating her 104th birthday at the Pacific Town Club with James H. Shackleford, and three unidentified women. The Pacific Town Club was located at Adams Blvd. and Montclair Ave.    |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in the Los Angeles Sentinel, 21 Apr. 1966: A9.","","1 photograph","Photographer stamp on back: Please Credit Photo / Harry H. Adams / 42230 So. Avalon Blvd. AD 2-9497 / Los Angeles, Calif. / MAR 26 1966","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Shackelford, J. H. (James Harrison), 1875-1972","","local|~|local","Birthdays|~|African American civic leaders","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.032594","-118.332805","photographs","aat","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0psk",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1jw9xzz","Work","","Margaret D. Scott at a party for her 104th birthday at the Pacific Town Club, Los Angeles, 1966","","Margaret Scott as a centenarian","still image","March 1966","1966-03","","","","","","","","Margaret D. Scott celebrating her 104th birthday at the Pacific Town Club with Robert Farrell (left), James H. Shackleford, and unidentified women. The Pacific Town Club was located at Adams Blvd. and Montclair Ave. Farrell is holding a commemorative resolution in honor of Scott from the City of Los Angeles.     |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in the Los Angeles Sentinel, 21 Apr. 1966: A9.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Shackelford, J. H. (James Harrison), 1875-1972|~|Farrell, Robert, 1936-","","local|~|local|~|local","Birthdays|~|African American civic leaders|~|African American politicians","lcsh|~|lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.032594","-118.332805","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jw9xzz",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_005a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1f4965f","Work","","Margaret D. Scott at a party for her 104th birthday at the Pacific Town Club, Los Angeles, 1966","","Margaret Scott as a centenarian","still image","March 1966","1966-03","","","","","Adams, Harry H., 1918-1988","","local","Margaret D. Scott celebrating her 104th birthday at the Pacific Town Club with Robert Farrell (left), James H. Shackleford, and unidentified women. The Pacific Town Club was located at Adams Blvd. and Montclair Ave. Scott is holding a commemorative resolution in her from the City of Los Angeles.     |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in the Los Angeles Sentinel, 21 Apr. 1966: A9. |~|Harry H. Adams was active as a photographer in the Los Angeles area during the 1950s-1980s. He photographed the African-American community as a freelance photographer and also did work for the Los Angeles Sentinel and the California Eagle newspapers.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Shackelford, J. H. (James Harrison), 1875-1972|~|Farrell, Robert, 1936-","","local|~|local|~|local","Birthdays|~|African American civic leaders|~|African American politicians","lcsh|~|lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.032594","-118.332805","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f4965f",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_006.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z19c8fg5","Work","","Margaret D. Scott at a party for her 104th birthday at the Pacific Town Club, Los Angeles, 1966","","Margaret Scott as a centenarian","still image","March 1966","1966-03","","","","","","","","Margaret D. Scott celebrating her 104th birthday at the Pacific Town Club with an unidentified woman. The Pacific Town Club was located at Adams Blvd. and Montclair Ave.|~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in the Los Angeles Sentinel, 21 Apr. 1966: A9.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969","","local","Birthdays|~|African American civic leaders","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","34.032594","-118.332805","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8fg5",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f10_007a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z15q6d4q","Work","","Margaret D. Scott at age 105 in front of her apartment building, Los Angeles, 1967","","Margaret Scott as a centenarian","still image","March 1967","1967-03","","","","","Los Angeles Times (Firm)","","naf","Margaret D. Scott at age 105 in front of her apartment building located at 814 48th St. |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.  |~|Reported in ""Keep 4th Commandment, Find a Good Man and Marry Young, Woman Says at 105,"" Los Angeles Times, 23 March 1967: A1.","","1 photograph","","copyrighted","","UCLA","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969","","local","Birthdays|~|African American civic leaders","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","33.999693","-118.287714","Portrait photographs","tgm","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6d4q",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f11_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z11z5ngw","Work","","Memorial tea for Margaret D. Scott, Los Angeles, 1969","","Margaret Scott Memorial tea","still image","April 1960","1969-04","","","","","","","","Memorial tea for Margaret D. Scott held at the Sojourner Truth Clubhouse. From left: Ethel Bruington, Exie Boutte and Councilman Gilbert Lindsay holding a portrait of Scott, and Reverend Eula Smith Strickland, President of the Sojourner Truth Industrial Club.   |~|Margaret D. Scott died on January 4, 1969, at age 106. She was the last of the original founders of the Sojourner Truth Industrial Club. At the memorial tea, the Recreation (Hall) Center was dedicated to her memory. |~|Margaret ""Maggie"" Scott founded Scott's Hall (a social hall for meetings and dancing) with her husband John. She was a pioneer member of First AME Church, and took active roles in the development of the church, co-founding of the Sojourner Truth Industrial Club in 1904, and was a guiding force in the NAACP fundraising drives of the 1920s.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Margaret D., 1862-1969|~|Bruington, Ethel Frances, 1893-1983|~|Boutte, Exie Emma, 1888-1982|~|Lindsay, Gilbert W. (Gilbert William), 1900-1990|~|Strickland, Eula, 1904-1982","","local|~|local|~|local|~|local|~|local","African American civic leaders|~|City council members","lcsh|~|lcsh","Los Angeles (Calif.)","lcsh","","","photographs","aat","John and Margaret Scott ; Margaret Scott as a centenarian","Box 13, Folder 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5ngw",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f12_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1x6551r","Work","","Lora Toombs Scott (copy photo made 1930-1989)","","Lora Toombs Scott, portrait","still image","[1930-1989]","1930/1989","","","","","","","","Studio portrait of Lora Toombs Scott. |~|Lora Toombs Scott was born and raised in Northern California. She was married to Vernon Scott. A 1978 oral history interview of Scott can be found at www.archive.org.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Scott, Lora Toombs, 1895-1995","","local","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Lora Toombs Scott, portrait","Box 13, Folder 12","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x6551r",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_001a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1sf4d91","Work","","Unidentified relatives of Lora Tombs Scott, 1880-1910","","Relatives of Lora Toombs Scott","still image","[1800-1910]","1880/1910","","","","","","","","Studio portrait of a young married couple related to Lora Toombs Scott. |~|Lora Toombs Scott's relatives lived in northern California in the vicinity of Tehama County.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4d91",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1np3ngz","Work","","[duplicate of :   uclalsc_1889_b13_f14_008]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","Studio portrait of Minerva Robinson. |~|Minerva Robinson was the maternal grandmother of Lora Toombs Scott.","","","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","African American families","lcsh","","","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3ngz",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1hx2wpb","Work","","[duplicate of :   uclalsc_1889_b13_f14_006]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx2wpb",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1d52505","Work","","[duplicate of :   uclalsc_1889_b13_f14_010]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52505",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_005.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z18h03rn","Work","","Unidentified female relative of Lora Tombs Scott, perhaps Minerva Petit Logan Robinson, 1900-1910","","Relatives of Lora Toombs Scott","still image","[1900-1910]","1900/1910","","","","","","","","Elderly woman standing at the picket gate of a 2-story house. |~|Minerva Petit Logan Robinson was the maternal grandmother of Lora Toombs Scott. She was born in Missouri, was first married to James D. Logan, and later married to William R. Robinson. She was living in Tehama County as of 1870.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Robinson, Minerva Petit Logan, 1826-1909","","local","African American families","lcsh","California","lcsh","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h03rn",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_006a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z14q9c27","Work","","[duplicate of :   uclalsc_1889_b13_f14_001]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9c27",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_007a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z10z8mdd","Work","","[duplicate of :   uclalsc_1889_b13_f14_004]","Private","Relatives of Lora Toombs Scott","still image","1800s","1800/1899","","","","","","","","William and Minerva Robinson (grandparents), Pauline Logan, James Logan, Thomas Logan, Clara Logan Frazier (aunt), and other Logan family members.","","","","copyrighted","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","","","","","","","","","","photographs","aat","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8mdd",""
"Masters/othermasters/dl_miriammatthews/box13/uclalsc_1889_b13_f13_008a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1w683wz","Work","","Clara Logan Frazier, daughter of Minerva Petit Logan Robinson, aunt of Lora Toombs Scott, 1880s","","Relatives of Lora Toombs Scott","still image","[1880s]","1880/1890","","","","","","","","Studio portrait of Clara Ann Logan Frazier, leaning on balustrade. |~|Clara Ann Logan Frazier was the daughter of  Minerva Petit Logan Robinson, aunt of Lora Toombs Scott. ","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Prominent Individuals and Families, 1885-1980","","Frazier, Clara Ann Logan, 1857-1938","","local","African American families","lcsh","California","lcsh","","","Portrait photographs","tgm","Lora Toombs Scott  family ; Relatives of Lora Toombs Scott","Box 13, Folder 13","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w683wz",""
