File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Name.fashionDesigner,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mmd,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mmd_2120504_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-002c,zzz - duplicate of 21198/zz002hj7cj,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mmd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mmd/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mnx,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mnx_2120498_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-002a,zzz - duplicate of 21198/zz002hj79h,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mnx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mnx/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d3mpf,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d3mpf_2120507_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B433_n204295-003-1,zzz - duplicate of 21198/zz002hj7d2,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3mpf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3mpf/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d6966,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d6966_2127279_master.tif,,TRUE,,People|~|Arts,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B502_n218954-003,zzz - duplicate of 21198/zz002hj7sr,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d6966,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d6966/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d697q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d697q_2127284_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B508_n220329-001,zzz - duplicate of 21198/zz002hj7t8,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d697q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d697q/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69cs,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d69cs_2127287_master.tif,,TRUE,,Business|~|Environment,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B508_n220329-005,zzz duplicate of 21198/zz002hj7vs,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69cs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69cs/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69d9,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d69d9_2129739_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B557_n229976-001,zzz - duplicate of 21198/zz002hj83w,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69d9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69d9/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69ft,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d69ft_2131124_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B557_n230001-E007,zzz duplicate of 21198/zz002hj85x                      Armbruster Fargo Wynter Robinson,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69ft,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69ft/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69hv,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d69hv_2127290_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B517_n222264-005,zzz - duplicate of 21198/zz002hj7w9,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69hv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69hv/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69jc,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d69jc_2127295_master.tif,,TRUE,,People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B517_n222264-006,zzz - duplicate of 21198/zz002hj7xt,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69jc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69jc/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8p3v,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8p3v_2133702_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B586_n234699-003,zzz - duplicate of 21198/zz002hj8dj,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8p3v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8p3v/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8p5w,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8p5w_2133737_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B610_n238503-003,zzz - duplicate of 21198/zz002hj8n5,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8p5w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8p5w/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8p6d,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8p6d_2133709_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B586_n234699-005,zzz - duplicate of 21198/zz002hj8f2,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8p6d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8p6d/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8p8f,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8p8f_2133744_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B637_n260797-001,zzz - duplicate of 21198/zz002hj8pp,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8p8f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8p8f/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pbg,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pbg_2133714_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B586_n234699-007,zzz - duplicate of 21198/zz002hj8gk,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pbg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pbg/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pc0,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pc0_2142573_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-017_s4_f37,zzz - duplicate of 21198/zz002hj96x,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pc0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pc0/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pf1,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pf1_2133581_master.tif,,TRUE,,Culture,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B577_n233221,zzz - duplicate of 21198/zz002hj890,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pf1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pf1/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pmm,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pmm_2133719_master.tif,,TRUE,,Government|~|Disaster|~|People,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B592_n235576,zzz - duplicate of 21198/zz002hj8h3,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pmm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pmm/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pq5,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pq5_2133732_master.tif,,TRUE,,People|~|Animals,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B605_n237908-A,zzz - duplicate of 21198/zz002hj8mn,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pq5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pq5/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8ptq,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8ptq_2133729_master.tif,,TRUE,,Religion,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B600_n236967,zzz - duplicate of 21198/zz002hj8k4,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8ptq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8ptq/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pwr,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8pwr_2133749_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B644_n261993_f001,zzz - duplicate of 21198/zz002hj8q6,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pwr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pwr/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8xm0,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8xm0_2142564_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-015_f18,zzz - duplicate of 21198/zz002hj93c,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8xm0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8xm0/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8xp1,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8xp1_2142567_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-015_f20,zzz - duplicate of 21198/zz002hj94w,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8xp1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8xp1/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8xr2,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8xr2_2142570_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-017_s2_f21,zzz - duplicate of 21198/zz002hj95d,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8xr2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8xr2/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8xt3,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8xt3_2142576_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-018_f10,zzz - duplicate of 21198/zz002hj97f,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8xt3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8xt3/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8xw4,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8xw4_2142581_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-018_f12,zzz - duplicate of 21198/zz002hj98z,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8xw4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8xw4/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8z1p,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8z1p_2133915_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B649_n262864_f9,zzz - duplicate of 21198/zz002hj91b,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8z1p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8z1p/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8z26,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8z26_2133891_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B648_n262773-005_f6,zzz - duplicate of 21198/zz002hj8zt,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8z26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8z26/manifest
latimes4_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8z3q,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002d8z3q_2133918_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B655_n263960-001,zzz - duplicate of 21198/zz002hj92v,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8z3q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8z3q/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddg69,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddg69_2142598_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B687_n269710-002_f3,zzz duplicate of 21198/zz002hj9fj            uclamss_1429_B687_n269710-002_f3,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddg69,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddg69/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddg8b,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddg8b_2142584_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-015_f18,zzz - duplicate of 21198/zz002hj99g,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddg8b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddg8b/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddg9v,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddg9v_2142601_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B688_n269841_f31,zzz DUPLICATE of 21198/zz002hj9fj                    uclamss_1429_B688_n269841_f31,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddg9v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddg9v/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddgcw,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddgcw_2142587_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-019_f18,zzz - duplicate of 21198/zz002hj9b0,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddgcw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddgcw/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddgdd,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddgdd_2142604_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B696_n271396A_f15,zzz - duplicate of 21198/zz002hj9hk             uclamss_1429_B696_n271396A_f15,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddgdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddgdd/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddggf,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddggf_2142590_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-020_f23,zzz - duplicate of 21198/zz002hj9d1,,1970,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddggf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddggf/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddghz,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddghz_2142607_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B696_n271396B_f19,zzz - duplicate of 21198/zz002hj9j3,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddghz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddghz/manifest
latimes5_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002ddgk0,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/21198-zz002ddgk0_2142595_master.tif,,TRUE,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B662_n265105-020_f25,zzz - duplicate of 21198/zz002hj9d1,,,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ddgk0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ddgk0/manifest
latimes6_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002h930s,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/uclamss_1429_11113.tif,,TRUE,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_11113,zzz - duplicate of 21198/zz002h930s                        uclamss_1429_11113,,,1 photograph,b&w nitrate negative,,,,,"[Photo (along with companion image 1429_11114) do not match information on negative sleeve, which states ""Arcadia Ballroom School""]",,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h930s,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h930s/manifest
latimes6_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002h9319,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/uclamss_1429_11114.tif,,TRUE,,,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_11114,zzz - duplicate of 21198/zz002h9319                   uclamss_1429_11114,,,1 photograph,b&w nitrate negative,,,,,"[Photo (along with companion image 1429_11113) do not match information on negative sleeve, which states ""Arcadia Ballroom School""]",,,,Access to this collection is generously supported by Arcadia funds.,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h9319,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h9319/manifest
latimes7_needs_review.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hj87z,ark:/21198/zz0002np7z,7,Needs Review,Work,latimes/masters/c1429_b575_232829_frame1_5-30-1966.tif,,TRUE,,,still image,news photographs|~|black-and-white photographs,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,c1429_b575_232829_frame1_5-30-1966,zzz - duplicate of 21198/zz002d6987,,,1 photograph,b&w nitrate negative,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hj87z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hj87z/manifest
