Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cvx7h,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:00:29,Work,latimes/masters/uclamss_1429_5818.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles City Buildings, State Bldg. 1st St.",,34.053037,,,1931/1932,"The State Building was completed in 1931 at a cost of more than $2 million, and was dedicated the day before the opening of the 1932 Olympics. It occupied most of the block bounded by 1st & Temple Streets, and Spring and Broadway. The building sustained significant damage from the 1971 San Fernando earthquake, and was torn down in 1975 or 1976|~|Photograph of a sign on an entrance to the California State Building reading, ""These doors are locked, Spring-Broadway.""",[between 1931 and 1932),Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5818,1 photograph,b&w nitrate negative,,-118.245179,"Locked doors sign in the unfinished California State Building in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvx7h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvx7h/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvx5g,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:00:57,Work,latimes/masters/uclamss_1429_5816.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles City Buildings, State Bldg. 1st St.",,34.053037,,,1931/1932,"The State Building was completed in 1931 at a cost of more than $2 million, and was dedicated the day before the opening of the 1932 Olympics. It occupied most of the block bounded by 1st & Temple Streets, and Spring and Broadway. The building sustained significant damage from the 1971 San Fernando earthquake, and was torn down in 1975 or 1976",[between 1931 and 1932),Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5816,1 photograph,b&w nitrate negative,,-118.245179,"Looking outside from an entrance of the unfinished California State Building in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvx5g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvx5g/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvx60,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:01:37,Work,latimes/masters/uclamss_1429_5817.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles City Buildings, State Bldg. 1st St.",,34.053037,,,1931/1932,"The State Building was completed in 1931 at a cost of more than $2 million, and was dedicated the day before the opening of the 1932 Olympics. It occupied most of the block bounded by 1st & Temple Streets, and Spring and Broadway. The building sustained significant damage from the 1971 San Fernando earthquake, and was torn down in 1975 or 1976",[between 1931 and 1932),Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5817,1 photograph,b&w nitrate negative,,-118.245179,"Looking outside from an entrance of the unfinished California State Building in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvx60,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvx60/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvx4z,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:03:54,Work,latimes/masters/uclamss_1429_5815.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles City Buildings, State Bldg. 1st St.",,34.053037,,,1931/1932,"The State Building was completed in 1931 at a cost of more than $2 million, and was dedicated the day before the opening of the 1932 Olympics. It occupied most of the block bounded by 1st & Temple Streets, and Spring and Broadway. The building sustained significant damage from the 1971 San Fernando earthquake, and was torn down in 1975 or 1976",[between 1931 and 1932),Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5815,1 photograph,b&w nitrate negative,,-118.245179,"Looking outside from an entrance of the unfinished California State Building in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvx4z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvx4z/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvxhn,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:05:30,Work,latimes/masters/uclamss_1429_5826.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles City Buildings. Historical. Buildings on Springs [i.e. Spring] Street between First and Second.,,34.052903,,,1930/1932,"The Nadeau Hotel (also known as the Nadeau House) was a luxury hotel established by retired freighter Remi Nadeau in 1882. It was located on the southwest corner of 1st and Spring Streets in downtown Los Angeles, until it was demolished in 1932.",[between 1930 and 1932],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5826,1 photograph,b&w nitrate negative,,-118.244606,"Nadeau Hotel on Spring Street in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvxhn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvxhn/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvxd3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:06:38,Work,latimes/masters/uclamss_1429_5823.tif,,,,,Cafes $z California $z Los Angeles|~|Historic buildings $z California $z Los Angeles|~|Barbershops $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles City Buildings. Historical. Buildings on Springs [i.e. Spring] Street between First and Second.|~|Handwritten on negative: Bldgs on Spring St between 1st & 2nd,,34.052329,,,1930/1932,"Various historic storefronts along Spring Street between 1st & 2nd Streets, including Michigan Misfit Clothing, L.A. Shoe Repair Shop, a barbershop, a toy shop, and a cafeteria. There is also a sign indicating rooms for rent.",[between 1930 and 1932],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5823,1 photograph,b&w nitrate negative,,-118.245049,"Storefronts on Spring Street between 1st and 2nd Streets in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvxd3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvxd3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dctc8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:07:18,Work,latimes/masters/uclamss_1429_1926.tif,,,,,"Saint Francis Dam Failure, Calif., 1928",still image,copyrighted,news photographs|~|cellulose nitrate film,,San Francisquito Canyon (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Title from negative sleeve: Saint Francis Dam,,,,,1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",[March 1928],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_1926,1 photograph,b&w nitrate negative,,,"Two unidentified men photographed in connection with St. Francis Dam failure, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dctc8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dctc8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvxck,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:08:05,Work,latimes/masters/uclamss_1429_5822.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles City Buildings. Historical. Buildings on Springs [i.e. Spring] Street between First and Second.|~|Handwritten on negative: Bldgs on Spring between 1st [illegible],,34.052616,,,1930/1932,"Photograph of a number of storefronts on Spring Street between 1st and 2nd Streets in downtown Los Angeles. The most prominent sign visible is for the Victoria Hall Mission (also called simply Victoria Hall). Other signs indicate shops offering printing services, Manufacturing Opticians, California Olive & Honey, Navajo Indian Blankets [and Curios], and Whalen Curio [Store].",[between 1930 and 1932],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5822,1 photograph,b&w nitrate negative,,-118.245015,"Victoria Hall Mission and other storefronts on Spring Street in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvxck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvxck/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvxg4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:08:31,Work,latimes/masters/uclamss_1429_5825.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Los Angeles City Buildings. Historical. Buildings on Springs [i.e. Spring] Street between First and Second.|~|Handwritten on negative: Bldgs on Spring between 1st & 2nd,,34.052329,,,1930/1932,"At the center of the photograph is the Whalen Curio Store, which the store's awning advertises as selling Navajo Indian Blankets & Curios. To the right is the Michigan Misfit Clothing store. Above that store, windows on the 2nd floor advertise Doctor Alvarez, Physician.",[between 1930 and 1932],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5825,1 photograph,b&w nitrate negative,,-118.245049,"Whalen Curio Store and other shops on Spring Street in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvxg4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvxg4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dct8q,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:09:48,Work,latimes/masters/uclamss_1429_1923.tif,,,,,"Saint Francis Dam Failure, Calif., 1928",still image,copyrighted,news photographs|~|cellulose nitrate film,,San Francisquito Canyon (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Saint Francis Dam,,,,,1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",[March 1928],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_1923,1 photograph,b&w nitrate negative,,,"Crowd of men gathered at Cozy Court building in wake of St. Francis Dam disaster, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dct8q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dct8q/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cvx81,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:10:19,Work,latimes/masters/uclamss_1429_5819.tif,,,,,Historic buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,"Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles City Buildings, State Bldg. 1st St.",,34.053037,,,1931/1932,"The State Building was completed in 1931 at a cost of more than $2 million, and was dedicated the day before the opening of the 1932 Olympics. It occupied most of the block bounded by 1st & Temple Streets, and Spring and Broadway. The building sustained significant damage from the 1971 San Fernando earthquake, and was torn down in 1975 or 1976.",[between 1931 and 1932),Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5819,1 photograph,b&w nitrate negative,,-118.245179,"Lobby of the unfinished California State Building in downtown Los Angeles, early 1930s",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvx81,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cvx81/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002hb46t,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:25:22,Work,latimes/masters/uclamss_1429_10984.tif,,,,,Parties $z California $z Los Angeles|~|Judges $z California $z Los Angeles|~|Lawyers $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Judges party. Left to right: Joe Scott, Mrs. Clemence Brown, David Hardy, Sidney A. Cherviss (judge), Jack W. Hardy.[stamped:] Dec 11 1935",,,,,1935-12,,December 1935,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_10984,1 photograph,b&w nitrate negative,,,"Joe Scott, Mrs. Clemence Brown, David Hardy, Sidney A. Cherviss (judge), and Jack W. Hardy at a judges party, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hb46t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hb46t/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h8gqh,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:26:36,Work,latimes/masters/uclamss_1429_11682.tif,,,,,Trials (Attempted murder) $z California $z Los Angeles|~|Courtrooms $z California $z Los Angeles|~|Lawyers $z California $z Los Angeles|~|Gangsters $z Illinois $z Chicago,still image,copyrighted,news photographs|~|cellulose nitrate film,"Geisler, Jerry, $d b. ca. 1892|~|Snyder, Martin, $d 1893-1981",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Col Moe Snyder & Jerry Geisler, atty 1-5-39|~|Text accompanying photograph in newspaper: Martin Snyder, ex-husband of Ruth Etting, shown, right, as he appeared in court yesterday in trial over shooting of Myrl Alderman. Jerry Giesler [i.e. Geisler] is also shown.|~|Handwritten on negative sleeve: 14661. Moe Snyder--shot Myrl Alderman w/ Atty Jerry Geisler. 12614-15283",,,,,1938-12-15,"A different photo of Martin ""Moe"" Snyder and Jerry Geisler taken on the same occasion appears with the article ""Snyder Tells Version of Shooting,"" Los Angeles Times, 16 Dec 1938: 6.|~|Martin ""Moe"" Snyder was charged with attempted murder when he shot his ex-wife's (Ruth Etting) current husband, Myrl Alderman. He was found guilty, but two years later, before a new trial started (due to mistrial), charges were dropped.|~|Martin Snyder was commonly known as Moe the Gimp, the Gimp, Colonel Gimp, Colonel Moe.|~|Martin ""Moe"" Snyder (left) and his lawyer, Jerry Geisler, confer at Snyder's attempted murder trial. Geisler holds an open book and his glasses in front of him. Snyder is speaking to him.","December 15, 1938",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_11682,1 photograph,b&w nitrate negative,,,"Martin ""Moe"" Snyder and his lawyer, Jerry Geisler, Los Angeles, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h8gqh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h8gqh/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002h89zq,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-06 17:27:23,Work,latimes/masters/uclamss_1429_12296.tif,,,,,Cigars|~|Girls|~|Smoking|~|Upholstery|~|Ashtrays|~|Carpets|~|Toddlers,still image,copyrighted,news photographs|~|cellulose nitrate film,"Grimmett, Patzy Jeanne, $d 1933-2005",Glendale (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Patzy Grimmett 1-15-36|~|Handwritten on negative envelope: 3324. Patzy Grimmett daughter of John Grimmett of Houston Texas. smokes cigars. 1-15-35. [stamped:] Jan 25 1935,,,,,1936-01-15,"Photograph is referenced in ""Along El Camino Real with Ed Ainsworth,"" Los Angeles Times, 18 Jan 1936: 5.|~|Patzy Grimmett sits in an upholstered chair with a cigar her right hand. She is about 2 1/2 years old and wearing a simple toddler dress with ruffled collar. A glass ashtray is balanced on the chair's arm.","January 15, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_12296,1 photograph,b&w nitrate negative,,,"Patzy Grimmett, child cigar smoker, Glendale, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h89zq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002h89zq/manifest
