Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002df5k3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:41:30,Work,latimes/masters/uclamss_1429_7474.tif,,,,,Divorced women,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles International Airport|~|Adee, Beatrice|~|Phillips, Don",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative sleeve: 1151-- Mrs Beatrice Adee + Don Phillips|~|Handwritten on negative: [crossed out:] Mrs. William T. Adee--Mrs. Beatrice Adee|~|Text from negative sleeve: [stamped:] JULY 17 1935,,33.941589,,,1935-07-11,"Beatrice (2nd from right) and Don (behind Beatrice) walk through jet bridge being questioned and followed by male Los Angeles Times reporters.|~|Handwritten notes on negative indicate that Beatrice Adee went from being Mrs. William T. Adee to just Mrs. Beatrice Adee. She divorced William T. Adee in May, 1935. Don Phillips, a young screenwriter, embraces her when she touches down from New York but both deny claims from the reporters in the photo that they are lovers.|~|Related to the article, ""Visits City: Romance Denied by Divorcee,"" Los Angeles Times, 17 July 1935: 6.","July 11, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7474,1 photograph,b&w nitrate negative,,-118.408531,"Beatrice Adee and Don Phillips at LAX, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df5k3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df5k3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgp9n,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:41:51,Work,latimes/masters/uclamss_1429_8742.tif,,,,,Forest management $z California|~|Forest fires $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,Los Angeles (Calif.). $b Bureau of Power and Light,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Ontario Fire- (Bureau Power and Light men)|~|Handwritten on negative sleeve: 2316--Ontario Fire / R.E. Joñes (asst supt  Forest Service), De Witt Ñelsoñ (supervisor Forest Service), T.R. Gilbert (Camp Boss) / (W. M. Brown and crew from CCC 909, ten gal hat, Vista Grande) / Ontario Fire, 9/19/35",,,,,1935-09-19,"Related to article: ""Raging Flames Per Santa Barbara Forest,"" Los Angeles Times, 19 Sept 1935: 1.|~|Bureau of Power and Light digging through the night, possibly disabling electrical lines during the fire.|~|Ontario Fire raged through parts of Los Angeles and Santa Barbara.","September 19, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8742,1 photograph,b&w nitrate negative,,,"Burea of Power and Light during the Ontario Fire, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgp9n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgp9n/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df5x8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:42:10,Work,latimes/masters/uclamss_1429_7484.tif,,,,,Singers--Australia|~|Radio personalities--United States|~|Portrait photographs,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ferrett, Colin, $d b. 1906 or 7",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Colin Ferrett-|~|Text from negative sleeve: [stamped:] July 17 1935|~|Handwritten on negative sleeve: 1162-- Colin Ferrett-- Radio Entertainer,,,,,1935-07-17,Colin Ferrett was a radio entertainer/singer that had success in Australia and Los Angeles.,"July 17, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7484,1 photograph,b&w nitrate negative,,,"Colin Ferrett, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df5x8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df5x8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgpsw,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:42:32,Work,latimes/masters/uclamss_1429_8756.tif,,,,,Corn $z California $z Los Angeles|~|Women $x Clothing & dress $z California $z Los Angeles $y 1930-1940,still image,copyrighted,news photographs|~|cellulose nitrate film,"Rickets, Cynthia",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Cynthia Rickets|~|Handwritten on negative sleeve: 2331--Cynthia Rickets|~|Text from negative sleeve: [Date stamp:] Oct 3-1935,,,,,1935-10-03,Cynthia Rickets wears a floral pattern shirt and holds a bushel of corn in her hands smiling. She wears a watch on her right wrist and behind her is a corn field.,"October 3, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8756,1 photograph,b&w nitrate negative,,,"Cynthia Rickets poses with bushel of corn, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgpsw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgpsw/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgp63,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:43:11,Work,latimes/masters/uclamss_1429_8739.tif,,,,,Forest management $z California|~|Firefighters $z California|~|Forest fires $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,"California Conservation Corps|~|Nelson, De Witt",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: De Witt Nelson|~|Handwritten on negative sleeve: 2316--Ontario Fire / R.E. Joñes (asst supt  Forest Service), De Witt Ñelsoñ (supervisor Forest Service), T.R. Gilbert (Camp Boss) / (W. M. Brown and crew from CCC 909, ten gal hat, Vista Grande) / Ontario Fire, 9/19/35",,,,,1935-09-19,"Photo appears to be taken at night. De Witt Nelson is seated operating radio with headset on.|~|Related to article ""Raging Flames Per Santa Barbara Forest,"" Los Angeles Times, 19 Sept 1935: 1. According to the article, this was the first instance where radio was used to unify fire fighters in the region.|~|Ontario Fire Raged through parts of Los Angeles and Santa Barbara.","September 19, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8739,1 photograph,b&w nitrate negative,,,"De Witt Nelson operating radio during Ontario Fire, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgp63,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgp63/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgp42,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:43:35,Work,latimes/masters/uclamss_1429_8737.tif,,,,,Forest management $z California|~|Firefighters $z California|~|Forest fires $z California,still image,copyrighted,news photographs|~|cellulose nitrate film,"California Conservation Corps|~|Nelson, De Witt",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: De Witt Nelson|~|Handwritten on negative sleeve: 2316--Ontario Fire / R.E. Joñes (asst supt  Forest Service), De Witt Ñelsoñ (supervisor Forest Service), T.R. Gilbert (Camp Boss) / (W. M. Brown and crew from CCC 909, ten gal hat, Vista Grande) / Ontario Fire, 9/19/35",,,,,1935-09-19,"Related to article ""Raging Flames Per Santa Barbara Forest,"" Los Angeles Times, 19 Sept 1935: 1.|~|Photo appears to be taken at night. Some men are standing, some are kneeling or seated.|~|Ontario Fire Raged through parts of Los Angeles and Santa Barbara.","September 19, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8737,1 photograph,b&w nitrate negative,,,"De Witt Nelson and others gathered around lantern outside during Ontario Fire, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgp42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgp42/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df5zs,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:43:59,Work,latimes/masters/uclamss_1429_7485.tif,,,,,Actresses $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: [stamped:] July 17, 1935|~|Handwritten on negative: 104-- Dolly Mannon, Mary McGowan|~|Handwritten on negative sleeve: 1165-- Dolly Mannon, Mary McGowan-- Actresses, 7/10/35",,,,,1935-07-10,Dolly Mannon (left) and Mary McGowan (right). Mary is hugging Dolly with her right arm. Both are smiling.,"July 10, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7485,1 photograph,b&w nitrate negative,,,"Dolly Mannon and Mary McGowan posing for a picture, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df5zs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df5zs/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgpxz,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:44:27,Work,latimes/masters/uclamss_1429_8760.tif,,,,,"Spectators $z California $z Los Angeles|~|Speeches, addresses, etc. $x American $z California $z Los Angeles|~|University of Southern California",still image,copyrighted,news photographs|~|cellulose nitrate film,"Kleinsmid, Rufus Bernhard von, $d 1875-1964",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 2336-- Dr. Rufus Von Kleinsmid, USC, 9-18-35|~|Text from negative sleeve:[stamped:] OCT 3, 1935|~|Handwritten on negative: Dr. Rufus B. Von Kleinsmid...18, 35",,34.022350,,,1935-09-18,"Dr. Rufus B. von Kleinsmid, fifth president of USC, greets new freshmen with faculty seated behind him. He stands at a podium on stage.|~|Related to article, ""Von Kleinsmid Greets New USC Freshmen,"" Los Angeles Times, 1935 09 19: A1.","September 18, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds,uclamss_1429_8760,1 photograph,b&w nitrate negative,,-118.285118,"Dr. Rufus B. von Kleinsmid greets incoming freshmen at USC, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgpxz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgpxz/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df5f1,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:44:51,Work,latimes/masters/uclamss_1429_7470.tif,,,,,Phototelegraphy,still image,copyrighted,news photographs|~|drawings (visual works)|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: 1150-- L to R-- F.W. Robinson, A.V. Kippo-- Wirephoto inspection [stamped:] AUG 8-1935.",,,,,1935-08-08,"The drawing depicts cities that can receive wirephoto from Los Angeles Times, the network of wires, the switch board, the telephotograver and the receiving machine.","August 8, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds,uclamss_1429_7470,1 photograph,b&w nitrate negative,,,"Drawing of Los Angeles Times 1922 Telephotograver, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df5f1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df5f1/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfzh5,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:45:11,Work,latimes/masters/uclamss_1429_8139.tif,,,,,Clubwomen $z California $z Pasadena|~|Women $x Clothing & dress $z California $z Los Angeles $y 1930-1940,still image,copyrighted,news photographs|~|cellulose nitrate film,"Campbell, Elizabeth Ann",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 1823-- Elizabeth Ann Campbell, Jean, Catherine-- society (Pasadena?)|~|Text from negative sleeve: [stamped:] AUG 30-1935",,,,,1935-08-30,"L-R-- Elizabeth Ann Campbell, Jean, and Catherine posing for a picture outside.","August 30, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8139,1 photograph,b&w nitrate negative,,,"Elizabeth Ann Campbell, Jean, and Catherine posing for photograph, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfzh5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfzh5/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgnbp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:45:36,Work,latimes/masters/uclamss_1429_8714.tif,,,,,"UCLA founders|~|Speeches, addresses, etc. $x American $z California $z Los Angeles",still image,copyrighted,news photographs|~|cellulose nitrate film,"Moore, Ernest Carroll, $d 1871-|~|Dudley, Howard S., $d b. 1880 or 81",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: [Stamped:] SEP 26, 1935, [STAMPED:] SEP 26, 1935|~|Handwritten on negative sleeve: 2295-- Dr. Ernest C. Moore, Rev. Zacheus J. Maher, S.J., Howard S. Dudley-- Provost UCLA (Provost U.C.L.A.), 9/19/35|~|Handwritten on negative: Ernest C Moore, Howard S Dudley",,,,,1935-09-19,Ernest C. Moore (left) shaking hands with Howard S. Dudley (right). A flag and a few men stand behind them. In front of them is a microphone.|~|Ernest C. Moore cofounded UCLA and Howard S. Dudley was vice president of Pacific Mutual Life Insurance Company and chairman of the community chest drive at the time.,"September 19, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8714,1 photograph,b&w nitrate negative,,,"Ernest C. Moore shaking hands with Howard S. Dudley, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgnbp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgnbp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dg0h3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:46:24,Work,latimes/masters/uclamss_1429_8168.tif,,,,,Governors $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Merriam, Frank Finley, $d 1865-1955|~|Anderson, Earl",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Gov. Frank Merriam, Earl Anderson|~|Handwritten on negative sleeve: 1873-- Earl Anderson-see,-Gov. Frank Merriam|~|Text from negative sleeve: [stamped:] SEP 4-1935",,,,,1935-09-04,Gov. Frank Merriam (left) and Earl Anderson (right). Gov. Merriam defeated Upton Sinclair for governor of California.,"September 4, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8168,1 photograph,b&w nitrate negative,,,"Gov. Frank Merriam exchanging slip of paper with Earl Anderson in his office, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dg0h3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dg0h3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df5pn,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:46:59,Work,latimes/masters/uclamss_1429_7477.tif,,,,,Actors--California--Los Angeles|~|Portrait photographs,still image,copyrighted,news photographs|~|cellulose nitrate film,"Moñt, Harry",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Harry Moñt-|~|Handwritten on negative sleeve: 1155-- Harry Moñt- Movie actor, 7-10-35|~|Text from negative sleeve: [stamped:] July 17 1935",,,,,1935-07-17,Could be just Harry Mont without accent mark,"July 17, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7477,1 photograph,b&w nitrate negative,,,"Harry Moñt, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df5pn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df5pn/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dgn32,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:47:26,Work,latimes/masters/uclamss_1429_8707.tif,,,,,"Freemasons--Meetings--California--Los Angeles|~|Spectators $z California $z Los Angeles|~|Speeches, addresses, etc. $x American $z California $z Los Angeles",still image,copyrighted,news photographs|~|cellulose nitrate film,"Brougher, James Whitcomb,$c (Sr.), $d 1870-1967",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: J. Whitcomb Brougher, Masonic Meeting|~|Handwritten on negative sleeve: 2575-- J. Whitcomb Brougher-- Masonic Mtg., ""...., Masons,"" 10/15/35|~|Text from negative sleeve: [stamped:] OCT 24, 1935",,,,,1935-10-15,AS J. Whitcomb Brougher was pastor of the First Baptist Church in Glendale and an active participant in the Community Chest in LA.|~|Behind James Whitcomb Brougher are onlookers as well as the American flag.,"October 15, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8707,1 photograph,b&w nitrate negative,,,"J. Whitcomb Brougher speaking at Masonic Meeting, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dgn32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dgn32/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfhnz,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:47:52,Work,latimes/masters/uclamss_1429_7766.tif,,,,,Kidnappings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Jack Vinette's Auto, 8-2-35|~|Handwritten on negative sleeve: 1309-- Jack Vinette, Mrs Alice Greenwood, Mrs Hanna Vinette, Jack Vinette's Auto (Alleged Kidnapping.) 8-2-35|~|Text from negative sleeve:  [stamped:] AUG 8-1935",,,,,1935-08-02,Well dressed man with hat getting out of the passenger side of a car with a car behind it. The license plates read 5X718 for the car in front and BV5009. Shot appears to be at night and both cars are parked along a residential curb with houses surrounding them.|~|Photograph belongs to a collection relating to an alleged kidnapping.,"August 2, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7766,1 photograph,b&w nitrate negative,,,"Jack Vinette's Auto, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfhnz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfhnz/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dfhpg,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-01 11:48:14,Work,latimes/masters/uclamss_1429_7767.tif,,,,,Portrait photographs|~|Kidnappings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,,Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 1309-- Jack Vinette, Mrs Alice Greenwood, Mrs Hanna Vinette, Jack Vinette's Auto (Alleged Kidnapping.) 8-2-35|~|Handwritten on negative: Jack Vinette of 1600 block Rockwood, 8-2-35|~|Text from negative sleeve: [stamped:] AUG 8-1935",,,,,1935-08-02,"Portrait photograph of Jack Vinette, possibly the alleged kidnapping victim.","August 2, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7767,1 photograph,b&w nitrate negative,,,"Jack Vinette, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dfhpg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dfhpg/manifest
