Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Subject.descriptiveTopic,Type.typeOfResource,Subject.conceptTopic,Rights.copyrightStatus,Language,Coverage.geographic,Rights.publicationStatus,Name.repository,Publisher.publisherName,Subject.corporateName,Type.genre,Name.manufacturer,Name.subject,Name.printer,Name.retailer,Name.designer,Rights.rightsHolderContact,Name.artist,Name.creator,Name.sponsor,AltTitle.uniform,Title,Format.dimensions,Description.caption,Publisher.placeOfOrigin,Date.normalized,Date.creation,Description.note,AltTitle.other,Format.extent,AltTitle.descriptive,Alternate Title.former,AltTitle.translated,Opac url,Description.abstract,IIIF Manifest URL
Patent Medicine Cards,ark:/21198/zz0002hbt4,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hbt4%2Fts129s09,Women|~|Infants|~|Forests,still image,"Phytotherapy--Advertisements|~|Pharmaceutical Solutions--Advertisements|~|Tuberculosis, Lymph Node--therapy--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Blood--Diseases|~|Sarsaparilla|~|Scrofula--Treatment |~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Dr. J.C. Ayer & Co.,,trade cards,,,,,,,,,,,Ayer's Sarsaparilla gives health and sunny hours [inscribed],13.3 x 6.9 cm.,"Stamp on back of card indicates preparation was for sale by Bowen & Packard Druggists… Brockton, Mass.|~|Additional text from back of card: For Scrofula and all scrofulous, mercurial, and blood disorders, the best remedy is Ayer's Compound Concentrated Extract of Sarsaparilla-called for convient Ayer's Sarsaparilla. It is composed of the Sarsaparilla-root of the tropics, Stillingia, Yellow Dock, Mandrake, and other roots held in high repute for their alterative, diuretic, tonic and curative properties. The active medicinal principles of these roots, extracted by a process peculiarly our own, are chemically united in Ayer's Sarsaparilla with the Iodide of Potassium and Iron, forming by far the most economical and reliable blood-purifying medicine that can be used. If there is a lurking taint of Scrofula about you, Ayer's Sarsaparilla will dislodge it, and expel it from your system. For the cure of the disorders, lassitude and debility peculiar to the Spring, it has proved to be the best remedy ever devised. If your blood is vitiated, cleanse it without delay by the use of Ayer's Sarsaparilla.",Lowell (Mass.),1870/1906,[between 1870 and 1906?],"Additional picture of laurelled bottle with Ayer's Sarsaparilla inscription on side of it is at the back of the card.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts a young woman holding an infant on her shoulder.",Ayer's Sarsaparilla,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hbt4/manifest
Patent Medicine Cards,ark:/21198/zz0002hbvn,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hbvn%2F21540j9h,Men|~|Sleeping|~|Luggage,still image,"Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Astringents--therapeutic use--Advertisements|~|Hamamelis--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Sylvia, John C.",,trade cards,,,,,,,,,,,Risley's Extract of Witch Hazel [inscribed],11.6 x 7.5 cm.,"On front of card : For Sore Throat, Blisters, Wounds, Piles, Inflammation, Neuralgia &c. use Risley's Extract of Witch Hazel.|~|On the back of card : For Burns and Scalds, for Chilblains and Frost bites, for Blisters and Chafings, for Toothache, Earache and Sore eyes, for Catarrh and Cold in the Head, for Swellings and Inflammation, for Female Complaints, for the Nursery there is nothing equal to, for Hospital use... For bleaching, deoderizing or disinfecting, use Rosegrant's Chloride of Lime... Risley's Emulsion of Cod Liver Oil with Hypophosphites of Lime and Soda and Pespin is unequalled as a Cure for Severe Colds, Coughs, Pulmonary troubles, &c.",Massachusetts (LCSH),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special for the sciences, Louise M. Darling Biomedical Library, UCLA.|~|In the poster picture it shows an old man who's wearing a hat. The man has a moustache, he is sleeping on a chair with open mouth. There is a suitcase next to him, on the suitcase it is written the information about this trade card.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hbvn/manifest
Patent Medicine Cards,ark:/21198/zz0002hbw5,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hbw5%2Fh294qr04,Children|~|Dance,still image,"Drugs, Non-Prescription--Advertisements|~|Dyspepsia--drug therapy--Advertisements|~|Indigestion|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,Rumford Chemical Works,"Horsford, Eben Norton, 1818-1893.",Schumacher & Ettlinger (Firm),,,,,,,,Horsford's Acid Phosphate [inscribed],11.1 x 8.9 cm.,"For mental and physical exhaustion, dyspepsia, &c. It makes a delicious drink with water and sugar only. For dyspepsia, Indigestion, Headache, Mental and Physical Exhaustion, Nervousness, Hysteria, Night Sweats of Consumption, Etc. This is a preparation of the phosphates of lime, magnesia, potash and iron with phosphoric acid, in such form as to be readily assimilated by the system...Horsford's Acid Phosphate makes a delicious, invigorating and healthful summer drink, and its action will harmonize with such stimulants as are necessary to take. It has also gained prominence as a useful agent to employ in Cholera. By the researches of Dr. Koch, it is now known that acids are most useful to kill the cholera microbe, and have been successfully employed by the profession in Europe...The Acid Phosphate taken as recommended, will also tend to invigorate the system and correct debility, thus giving increased power of resistance to disease.",Providence (R.I),1870/1906,[between 1870 and 1906?],"A young girl is dancing in front of a man in a chair who is playing an accordion.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",Delicious drink with water and sugar only,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hbw5/manifest
Patent Medicine Cards,ark:/21198/zz0002hbxp,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hbxp%2Fhx770z66,Women|~|Children|~|Dogs|~|Gardens|~|Yards,still image,"Phytotherapy--Advertisements|~|Pharmaceutical Solutions--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Blood--Diseases|~|Sarsaparilla|~|Scrofula--Treatment |~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Dr. J.C. Ayer & Co.,,trade cards,,,,,,,,,,,"Ayer's Sarsaparilla Purifies the Blood, Stimulates the Vital Functions, restores and preserves Health, and infuses New Life and Vigor throughout the whole System. [inscribed]",6.9 x 13.1 cm.,"Additional text from back of card: A real blessing. Ayer's compound extract of Sarsaparilla is a skilfully prepared combination of the best vegetable alternatives and blood purifiers. It is composed of the Sarsaparilla root of the tropics, well-known as an alterative of great value, combined with Stillingia, Yellow-Dock and Mandrake, all celebrated for curative qualities. These, chemically united with the Iodides of Potassium and Iron, form a medicine of unsurpassed power, the most efficient of all remedies for scrofulous, mercurial and blood disorders... Uniformly successful and certain in its remedial effects, Ayer's Sarsaparilla produces rapid and complete cures of Scrofula, Erysipelas, Salt Rheum, Tetter, Scald Head, Ring Worm, Sores, Boils, Humors, Pimples, Ulcers, Tumors, Eruptions and all scrofulous diseases and conditions. For all diseases arising from the impurity or deficient vitality of the blood, or from mercurial poison, it is a powerful, safe and certain remedy. By its invigorating and purifying effects it always relieves and often cures Liver Complaints, Female Weaknesses and Irregularities, Rheumatism, Neuralgia, Jaundice, Dyspepsia, Emaciation and General Debility. It stimulates and enlivens the vital functions, promotes energy and strength, and infuses new life and vigor throughout the whole system... For the cure of the disorders, lassitude and debility peculiar to the Spring, it has proved to be the best remedy ever devised, neutralizing the poisons in the blood, and restoring the vigor of health…",Lowell (Mass.),1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts two young women having a conversation in the garden.One of them is seating in the arm-chair near the table and holding bottle with medicament. The other one is standing. Also there are two kids seating on the grass and feeding the dog.|~|Additional picture of laurelled bottle with Ayer's Sarsaparilla inscription on side of it is at the back of the card.",Ayer's Sarsaparilla,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hbxp/manifest
Patent Medicine Cards,ark:/21198/zz0002hbz6,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hbz6%2F9r43fs81,Women|~|Birds|~|Birdbaths,still image,"Skin--Diseases--Treatment|~|Drugs, Non-Prescription--Advertisements|~|Astringents--therapeutic use--Advertisements|~|Skin Diseases--prevention & control--Advertisements|~|Skin Diseases--drug therapy--Advertisements|~|Witch hazel (Extract)--Therapeutic use|~|Hemorrhoids--prevention & control--Advertisements|~|Hemorrhoids--drug therapy--Advertisements|~|Hemorrhoids--Treatment|~|Hamamelis--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Dyer, B. W.",,trade cards,,,,,,,,,,,Dyer's Witch Hazel [inscribed],10.8 x 7.5 cm.,"Additional text from back of card: Dyer's Witch Hazel Salve is the finest emollient and healing salve ever offered the public. Containing all the valuable properties of the witch-hazel it acts with wonderful power and rapidity. It is invaluable in cuts, ulcers, salt-rheum, wounds, chilblains, skin diseases, burns, sore-eyes, scald-head, chafing, sore-lips, insect bites, scrofulous sores, after shaving, etc. Piles! Falling of the bowel. In Piles it acts with marvellous efficacy, a few applications removing itching and pain; and two bottles cure mild cases ... you will be greatly pleased with this new combination of witch-hazel and other healing herbs. It is purely vegetable! ... It is clean, sweet, and never turns rancid! Old ulcers quickly heal under its use by following the directions to the letter. Skin diseases, salt-rheum, etc., are cured ... Remember, Dyer's Witch-Hazel Cough Balsam is a precious boon in coughs, colds, bronchitis, asthma, spitting of blood and consumption.",New York (N.Y.),1877,ca. 1877,"A woman sits by a birdbath, holding out a bowl of water to three white birds.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hbz6/manifest
Patent Medicine Cards,ark:/21198/zz0002hc06,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc06%2Frq25444t,Girls|~|Hairstyles,still image,"Pain--drug therapy--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Ginger--Advertisements|~|Tonics (Medicinal preparations)|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Hiscox & Co.,,trade cards,,,Giles Litho & Liberty Printing Co.,,,,,,,,Parker's Ginger Tonic [inscribed],11.4 x 7.3 cm.,"On the back of card : Parker's Hair Balsam. An elegant dressing, much preferred to all similar articles on account of its exquisite perfume and superior cleanliness and purity. Containing only such ingredients as are beneficial to the scalp, the balsam never fails to restore the youthful color and beauty to gray hair. Warranted to stop falling of the hair, to make it soft and silken, and to remove dandruff. Does not stain, not oily. Cures itching and humors... Parker's Ginger Tonic. The best cure for coughs and consumption, and all diseases arising from defective nutrition, impure blood and exhaustion...Asthma, Colds, Bronchitis, Indigestion, Skin Eruptions, Heart troubles, Female Complaints, Rheumatism, Chills, Malaria, Diarrhoea, Colic, Cramps, Kidney and Liver disorders are at times prevalent in every home, and there is no cure that compares with Parker's Ginger Tonic...I have been a great sufferer from a complication of Liver Complaint with other diseases for a number of years. Headache, Nervousness, Excruciating pains, sleeplessness kept me fairly wild day and night. I could obtain no relief from physicians, so in absolute despair I tried Parker's Ginger Tonic. It was simply wonderful in what a short space of time these symptoms disappeared. All the pain and weariness and melancholy have left me...For 25 years erysipelas broke out in blotches on my face... Hindercorns. Promptly removes all kinds of Corns, Bunions, Warts, Callouses, &c. Hinders their further growth. Stops all pain. Gives no trouble. Ensures comfort to the feet. Makes walking easy. Don't suffer any longer from these painful excrescences, but remove them with Hindercorns. It cures when everything else fails.|~|On front of card : Everybody needs at times the invigorating help of Parker's Ginger Tonic.",New York,1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special for the sciences, Louise M. Darling biomedical Library, UCLA.|~|The card shows a picture of a girl whose wearing a short dress and standing by the wall|~|On the back of the card there are three kind of advertisements of the same product which are: Parker's hair balsam, Parker's ginger tonic and Hindercorns.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc06/manifest
Patent Medicine Cards,ark:/21198/zz0002hc1q,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc1q%2F8x39bn24,Ocean travel|~|Men|~|Sailors|~|Ships|~|Priests,still image,"Phytotherapy--Advertisements|~|Pharmaceutical Solutions--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Blood--Diseases|~|Sarsaparilla|~|Scrofula--Treatment |~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Dr. J.C. Ayer & Co.,,trade cards,,,,,,,,,,,Discovery of America [inscribed],7 x 13.4 cm.,"Additional text from back of card: Without doubt The Discovery of America is Ayer’s Sarsaparilla. This is a Compound Concentrated Extract composed of the Sarsaparilla-root of the tropics, Stillingia, Yellow Dock, Mandrake, and other roots held in high repute for their alterative, diuretic, tonic, and curative properties. The active medicinal principles of these roots, extracted by a process peculiarly our own, are chemically united in Ayer's Sarsaparilla with the Iodide of Potassium and Iron, forming by far the most economical and reliable blood-purifying medicine that can be used. If there is a lurking taint of Scrofula about you, Ayer's Sarsaparilla will dislodge it, and expel it from your system. For the cure of the disorders, lassitude and debility peculiar to the Spring, it has proved to be the best remedy ever devised. If your blood is vitiated, cleanse it without delay by the use of Ayer's Sarsaparilla.",Lowell (Mass.),1880,[1880?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Additional picture of laurelled bottle with Ayer's Sarsaparilla inscription on side of it is at the back of the card.|~|Front of card depicts sailors and a priest on the ship traveling the ocean. One of the sailors is pointing out on the land in front of them with his hand. The huge sign witch advertising Ayer’s Sarsaparilla appear on the land.",Ayer's Sarsaparilla,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc1q/manifest
Patent Medicine Cards,ark:/21198/zz0002hc27,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc27%2Fwc82cd91,Flower arrangements|~|Bouquets,still image,"Drugs, Non-Prescription--Advertisements|~|Pharmaceutical Preparations--Advertisements|~|Powders (Pharmacy)|~|Drug Compounding--Advertisements|~|Cathartics--Advertisements|~|Laxatives|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,Dundas Dick & Co.,,,,,,,,,,Seidlitine [inscribed],12 x 8.2 cm.,"Additional card text: A very superior preparation of Seidlitz Powders. Warranted made of pure materials of first quality, by new machinery and process, giving great purity, full weight, uniformity, and forming an effervescing aperient drink as refreshing and pleasant as lemonade...They have been named ""Portable Citrate of Magnesia.""",New York (N.Y.),1879,ca. 1879,"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Reverse side of card shows a floral bouquet within a figured border.|~|Inscription is followed by testimonials.",Seidlitine : a great novelty in pharmacy,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc27/manifest
Patent Medicine Cards,ark:/21198/zz0002hc3r,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc3r%2F5p33500x,Women|~|Moon|~|Blood purifier,still image,"Drugs, Non-Prescription--Advertisements|~|Drug Therapy--Advertisements|~|Liver Diseases--drug therapy--Advertisements|~|Medicine, Popular|~|Kidney Diseases--drug therapy--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,"Pfunder, Wm. (William)|~|Cor. First and Ash STS.",,,,,,,,,,Effects of Oregon blood purifier [inscribed],12.4 x 8.2 cm.,"Remember, by purifying your blood, you regulate the liver and kidneys, cleanse the stomach of all morbid secretions, and enjoy that great boon, Good Health. No sufferer should fail to give this popular remedy a trial...A safe, sure and speedy cure for Fever and Ague, Intermittent and Remittent Fevers, Chills, Dumb Ague, Periodical Headache, Bilious Headache, Bilious Fevers, and for the whole class of diseases originating in biliary derangement caused by the malaria of miasmatic countries.",Portland (Or.),1878,[1878?],"Front of the card shows a young lady in white sleeveless dress, with short blond hair in a half moon. The lady is gazing to the unknown and she is very thoughtful. The picture is placed in a red background.The back of the card depicts an baby in a painted Victorian oval shape frame on the top half and on the bottom half it shows three big S letters back to back and on the letters three words are written, safe, speedy, sure.|~|Original trade card forms part of: Collection no.311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",A healthy constitution|~|Kidney and liver regulator,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc3r/manifest
Patent Medicine Cards,ark:/21198/zz0002hc48,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,1,In progress,Work,,,,,private,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc48%2Fjc32qh62,,still image,,,,,,,,,,,,,,,,,,,,Horsford's Acid Phosphate,11 x 8.9 cm.,"For mental and physical exhaustion, dyspepsia, &c. It makes a delicious drink with water and sugar only. For dyspepsia, Indigestion, Headache, Mental and Physical Exhaustion, Nervousness, Hysteria, Night Sweats of Consumption, Etc. This is a preparation of the phosphates of lime, magnesia, potash and iron with phosphoric acid, in such form as to be readily assimilated by the system...Horsford's Acid Phosphate makes a delicious, invigorating and healthful summer drink, and its action will harmonize with such stimulants as are necessary to take. It has also gained prominence as a useful agent to employ in Cholera. By the researches of Dr. Koch, it is now known that acids are most useful to kill the cholera microbe, and have been successfully employed by the profession in Europe...The Acid Phosphate taken as recommended, will also tend to invigorate the system and correct debility, thus giving increased power of resistance to disease.",,,,,,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc48/manifest
Patent Medicine Cards,ark:/21198/zz0002hc5s,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc5s%2F4z77q58j,Herons,still image,"Drugs, Non-Prescription--Advertisements|~|Malaria--Treatment|~|Malaria--drug therapy--Advertisements|~|Cough--drug therapy--Advertisements|~|Cough--Treatment|~|Cold (Disease)--Treatment|~|Throat--Diseases--Treatment|~|Patent medicines|~|Common Cold--drug therapy--Advertisements",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,,"Moore, C. C.",Donaldson Brothers (Firm),,,,,,,,Moore's Throat and Lung Lozenges [inscribed],14.2 x 7.8 cm.,"Additional card text: Coughs, Colds and Sore throat...Superior to all others, in coughs, colds and sore throat or Bronchitis...Moore's Pilules. Sure Cure for Chills. A positive Malarial Antidote. The safest, most certain and speedy remedy ever produced for Malaria, far far better than Quinine.|~|Additional card text: Dr. C.C. Moore, 68 Cortland St., N.Y.",Five Points (N.Y.),1867/1906,[between 1867 and 1906?],"Front of card has illustration of white heron with red highlights against a black background. Verso contains testimonials, text, and price information.",Moore's Pilules,"1 print (trade card, color)",,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc5s/manifest
Patent Medicine Cards,ark:/21198/zz0002hc69,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hc69%2Fbz70dx1n,Girls|~|Chickens,still image,"Drugs, Non-Prescription--Advertisements|~|Dyspepsia--drug therapy--Advertisements|~|Helminths|~|Headache--Treatment |~|Cold (Disease)--Treatment|~|Throat--Diseases--Treatment|~|Cold (Disease)--Treatment--Advertisements |~|Helminths--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,,,,,,,,,,,Dr. Jayne's Expectorant [inscribed],10.9 x 7.2 cm.,"Additional card text: Health for the grown person. Are you troubled with either one or all of the following symptoms? Lowness of spirits, restlessness, sleeplessness, confusion of mind, sour stomach, sick headache, a variable appetite, raising of food after eating, a sense of oppression at the pit of the stomach; a burning or sore sensation of the throat and stomach, with low fever and languor, accompanied by irregularity of the bowels? If so, it is a form of Dyspepsia, a disease productive of more evils, and probably more suffering, than any other, and one that should by no means be neglected. The remedy is to take (not as a worm medicine, but as a general tonic) two teaspoonsful of Dr. Jayne's Tonic Vermifuge, mixed with two tablespoonsful of cold water, immediately after each meal and at bed-time, keeping the bowels gently open with Dr. Jayne's Sanative Pills, and persevering in this course until the disease is removed. Health for children. Has your child a variable appetite, often eating immoderately, craving strange articles, as dirt, chalk, etc.; a habit of picking the nose, excessive thirst, a low fever, a bad breath, pale or sallow complexion, emaciation or wasting away, swelling of the abdomen, great nervousness; fitful sleep, often awaking in terror; grinding of the teeth, twitching of the muscles, a dry cough and headache, accompanied by weakness of the bowels, with cheeks generally flushed? If your child has one or all of these symptoms, it is troubled with Worms, - dreadful pests, - preying on its delicate system until, through general debility and irritation, the constitution is broken down, and distressing complaints, such as St. Vitus' Dance or Convulsions follow, rendering after-life a burden. To save your child, use Dr. Jayne's Tonic Vermifuge, according to the directions accompanying it; remembering that it will not only destroy woems, but through its excellent tonic properties it will rectify the appetite, restore the proper action of the stomach, and rebuild the general health of the child, -qualities peculiar to it, and possessed by no other worm medicine. For Fever and Ague in children the Tonic Vermifuge is exceedingly useful, and withal so palatable as to give the parent no trouble in administering it. Jayne's Expectorant is the cheapest, because the most certain remedy for all Coughs and Colds, Lung and Throat troubles.",United States,1870/1906,[between 1870 and 1906],"Reverse side of card shows a girl feeding chickens from her apron. There is a barn in the background.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",Health for the grown person,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hc69/manifest
