"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Subject.descriptiveTopic","Type.typeOfResource","Subject.conceptTopic","Rights.copyrightStatus","Language","Coverage.geographic","Rights.publicationStatus","Name.repository","Publisher.publisherName","Subject.corporateName","Type.genre","Name.manufacturer","Name.subject","Name.printer","Name.retailer","Name.designer","Rights.rightsHolderContact","Name.artist","Name.creator","Name.sponsor","AltTitle.uniform","Title","Format.dimensions","Description.caption","Publisher.placeOfOrigin","Date.normalized","Date.creation","Description.note","AltTitle.other","Format.extent","AltTitle.descriptive","Alternate Title.former","AltTitle.translated","Opac url","Description.abstract","Bucketeer State","IIIF Access URL"
"Patent Medicine Cards","ark:/21198/zz0002hmf9/bj81qh1p","ark:/21198/zz0002hmf9","","","Page","patentmedcards/masters/21198-zz0002hmf9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmf9%2Fbj81qh1p"
"Patent Medicine Cards","ark:/21198/zz0002hmgt/2263c93s","ark:/21198/zz0002hmgt","","","Page","patentmedcards/masters/21198-zz0002hmgt-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmgt%2F2263c93s"
"Patent Medicine Cards","ark:/21198/zz0002hmgt/gr58m16f","ark:/21198/zz0002hmgt","","","Page","patentmedcards/masters/21198-zz0002hmgt-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmgt%2Fgr58m16f"
"Patent Medicine Cards","ark:/21198/zz0002hmhb/fw716b1w","ark:/21198/zz0002hmhb","","","Page","patentmedcards/masters/21198-zz0002hmhb-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmhb%2Ffw716b1w"
"Patent Medicine Cards","ark:/21198/zz0002hmhb/m971m46d","ark:/21198/zz0002hmhb","","","Page","patentmedcards/masters/21198-zz0002hmhb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmhb%2Fm971m46d"
"Patent Medicine Cards","ark:/21198/zz0002hmjv/7585bv6d","ark:/21198/zz0002hmjv","","","Page","patentmedcards/masters/21198-zz0002hmjv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmjv%2F7585bv6d"
"Patent Medicine Cards","ark:/21198/zz0002hmjv/sp460h62","ark:/21198/zz0002hmjv","","","Page","patentmedcards/masters/21198-zz0002hmjv-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmjv%2Fsp460h62"
"Patent Medicine Cards","ark:/21198/zz0002hmkc/91030q16","ark:/21198/zz0002hmkc","","","Page","patentmedcards/masters/21198-zz0002hmkc-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmkc%2F91030q16"
"Patent Medicine Cards","ark:/21198/zz0002hmkc/j5968c7x","ark:/21198/zz0002hmkc","","","Page","patentmedcards/masters/21198-zz0002hmkc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmkc%2Fj5968c7x"
"Patent Medicine Cards","ark:/21198/zz0002hmmw/5k847r2w","ark:/21198/zz0002hmmw","","","Page","patentmedcards/masters/21198-zz0002hmmw-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmmw%2F5k847r2w"
"Patent Medicine Cards","ark:/21198/zz0002hmmw/j4594n00","ark:/21198/zz0002hmmw","","","Page","patentmedcards/masters/21198-zz0002hmmw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmmw%2Fj4594n00"
"Patent Medicine Cards","ark:/21198/zz0002hmnd/5q50sr9c","ark:/21198/zz0002hmnd","","","Page","patentmedcards/masters/21198-zz0002hmnd-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmnd%2F5q50sr9c"
"Patent Medicine Cards","ark:/21198/zz0002hmnd/f790tp93","ark:/21198/zz0002hmnd","","","Page","patentmedcards/masters/21198-zz0002hmnd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmnd%2Ff790tp93"
"Patent Medicine Cards","ark:/21198/zz0002hmpx/2035541n","ark:/21198/zz0002hmpx","","","Page","patentmedcards/masters/21198-zz0002hmpx-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmpx%2F2035541n"
"Patent Medicine Cards","ark:/21198/zz0002hmpx/rn53kb0c","ark:/21198/zz0002hmpx","","","Page","patentmedcards/masters/21198-zz0002hmpx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmpx%2Frn53kb0c"
"Patent Medicine Cards","ark:/21198/zz0002hmqf/9c50q80r","ark:/21198/zz0002hmqf","","","Page","patentmedcards/masters/21198-zz0002hmqf-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmqf%2F9c50q80r"
"Patent Medicine Cards","ark:/21198/zz0002hmqf/fj611j9m","ark:/21198/zz0002hmqf","","","Page","patentmedcards/masters/21198-zz0002hmqf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmqf%2Ffj611j9m"
"Patent Medicine Cards","ark:/21198/zz0002hmrz/dv839q84","ark:/21198/zz0002hmrz","","","Page","patentmedcards/masters/21198-zz0002hmrz-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmrz%2Fdv839q84"
"Patent Medicine Cards","ark:/21198/zz0002hmrz/sk39zc22","ark:/21198/zz0002hmrz","","","Page","patentmedcards/masters/21198-zz0002hmrz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmrz%2Fsk39zc22"
"Patent Medicine Cards","ark:/21198/zz0002hmsg/mq75g296","ark:/21198/zz0002hmsg","","","Page","patentmedcards/masters/21198-zz0002hmsg-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmsg%2Fmq75g296"
"Patent Medicine Cards","ark:/21198/zz0002hmsg/vc574j5z","ark:/21198/zz0002hmsg","","","Page","patentmedcards/masters/21198-zz0002hmsg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmsg%2Fvc574j5z"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/0447sp37","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-10-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2F0447sp37"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/4t29tx6t","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-4-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2F4t29tx6t"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/gg55193z","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fgg55193z"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/gq70kc6m","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-7-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fgq70kc6m"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/k288qn1z","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-6-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fk288qn1z"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/kf27fv5k","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-8-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fkf27fv5k"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/mb693x65","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-5-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fmb693x65"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/mp958q83","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-3-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fmp958q83"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/mz41pg35","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-9-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fmz41pg35"
"Patent Medicine Cards","ark:/21198/zz0002hmt0/sz23vn35","ark:/21198/zz0002hmt0","","","Page","patentmedcards/masters/21198-zz0002hmt0-2-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmt0%2Fsz23vn35"
"Patent Medicine Cards","ark:/21198/zz0002hmvh/dc551n72","ark:/21198/zz0002hmvh","","","Page","patentmedcards/masters/21198-zz0002hmvh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmvh%2Fdc551n72"
"Patent Medicine Cards","ark:/21198/zz0002hmvh/g402xs08","ark:/21198/zz0002hmvh","","","Page","patentmedcards/masters/21198-zz0002hmvh-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmvh%2Fg402xs08"
"Patent Medicine Cards","ark:/21198/zz0002hmw1/7m77p62t","ark:/21198/zz0002hmw1","","","Page","patentmedcards/masters/21198-zz0002hmw1-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmw1%2F7m77p62t"
"Patent Medicine Cards","ark:/21198/zz0002hmw1/tc18d52k","ark:/21198/zz0002hmw1","","","Page","patentmedcards/masters/21198-zz0002hmw1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmw1%2Ftc18d52k"
"Patent Medicine Cards","ark:/21198/zz0002hmxj/8s32vk51","ark:/21198/zz0002hmxj","","","Page","patentmedcards/masters/21198-zz0002hmxj-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmxj%2F8s32vk51"
"Patent Medicine Cards","ark:/21198/zz0002hmxj/fp96r14s","ark:/21198/zz0002hmxj","","","Page","patentmedcards/masters/21198-zz0002hmxj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmxj%2Ffp96r14s"
"Patent Medicine Cards","ark:/21198/zz0002hmz2/1z10779z","ark:/21198/zz0002hmz2","","","Page","patentmedcards/masters/21198-zz0002hmz2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmz2%2F1z10779z"
"Patent Medicine Cards","ark:/21198/zz0002hmz2/wd789w07","ark:/21198/zz0002hmz2","","","Page","patentmedcards/masters/21198-zz0002hmz2-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hmz2%2Fwd789w07"
"Patent Medicine Cards","ark:/21198/zz0002hn02/mq14tr1b","ark:/21198/zz0002hn02","","","Page","patentmedcards/masters/21198-zz0002hn02-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn02%2Fmq14tr1b"
"Patent Medicine Cards","ark:/21198/zz0002hn02/nm91bz1m","ark:/21198/zz0002hn02","","","Page","patentmedcards/masters/21198-zz0002hn02-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn02%2Fnm91bz1m"
"Patent Medicine Cards","ark:/21198/zz0002hn1k/bj538j56","ark:/21198/zz0002hn1k","","","Page","patentmedcards/masters/21198-zz0002hn1k-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn1k%2Fbj538j56"
"Patent Medicine Cards","ark:/21198/zz0002hn1k/fh714w71","ark:/21198/zz0002hn1k","","","Page","patentmedcards/masters/21198-zz0002hn1k-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn1k%2Ffh714w71"
"Patent Medicine Cards","ark:/21198/zz0002hn23/8011mg54","ark:/21198/zz0002hn23","","","Page","patentmedcards/masters/21198-zz0002hn23-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn23%2F8011mg54"
"Patent Medicine Cards","ark:/21198/zz0002hn23/s7693r83","ark:/21198/zz0002hn23","","","Page","patentmedcards/masters/21198-zz0002hn23-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn23%2Fs7693r83"
"Patent Medicine Cards","ark:/21198/zz0002hn3m/jq068k4m","ark:/21198/zz0002hn3m","","","Page","patentmedcards/masters/21198-zz0002hn3m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn3m%2Fjq068k4m"
"Patent Medicine Cards","ark:/21198/zz0002hn3m/kh62w066","ark:/21198/zz0002hn3m","","","Page","patentmedcards/masters/21198-zz0002hn3m-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn3m%2Fkh62w066"
"Patent Medicine Cards","ark:/21198/zz0002hn44/bf18sx3h","ark:/21198/zz0002hn44","","","Page","patentmedcards/masters/21198-zz0002hn44-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn44%2Fbf18sx3h"
"Patent Medicine Cards","ark:/21198/zz0002hn44/t704v897","ark:/21198/zz0002hn44","","","Page","patentmedcards/masters/21198-zz0002hn44-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn44%2Ft704v897"
"Patent Medicine Cards","ark:/21198/zz0002hn5n/73407c8w","ark:/21198/zz0002hn5n","","","Page","patentmedcards/masters/21198-zz0002hn5n-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn5n%2F73407c8w"
"Patent Medicine Cards","ark:/21198/zz0002hn5n/q5920h4w","ark:/21198/zz0002hn5n","","","Page","patentmedcards/masters/21198-zz0002hn5n-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn5n%2Fq5920h4w"
"Patent Medicine Cards","ark:/21198/zz0002hn65/fp04tb2w","ark:/21198/zz0002hn65","","","Page","patentmedcards/masters/21198-zz0002hn65-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn65%2Ffp04tb2w"
"Patent Medicine Cards","ark:/21198/zz0002hn65/hr46qq09","ark:/21198/zz0002hn65","","","Page","patentmedcards/masters/21198-zz0002hn65-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn65%2Fhr46qq09"
"Patent Medicine Cards","ark:/21198/zz0002hn7p/5x95z579","ark:/21198/zz0002hn7p","","","Page","patentmedcards/masters/21198-zz0002hn7p-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn7p%2F5x95z579"
"Patent Medicine Cards","ark:/21198/zz0002hn7p/9254j97f","ark:/21198/zz0002hn7p","","","Page","patentmedcards/masters/21198-zz0002hn7p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn7p%2F9254j97f"
"Patent Medicine Cards","ark:/21198/zz0002hn86/6q47qk3h","ark:/21198/zz0002hn86","","","Page","patentmedcards/masters/21198-zz0002hn86-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn86%2F6q47qk3h"
"Patent Medicine Cards","ark:/21198/zz0002hn86/k265zt4f","ark:/21198/zz0002hn86","","","Page","patentmedcards/masters/21198-zz0002hn86-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn86%2Fk265zt4f"
"Patent Medicine Cards","ark:/21198/zz0002hn9q/1700544r","ark:/21198/zz0002hn9q","","","Page","patentmedcards/masters/21198-zz0002hn9q-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn9q%2F1700544r"
"Patent Medicine Cards","ark:/21198/zz0002hn9q/tz139q76","ark:/21198/zz0002hn9q","","","Page","patentmedcards/masters/21198-zz0002hn9q-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hn9q%2Ftz139q76"
"Patent Medicine Cards","ark:/21198/zz0002hnb7/5r515v86","ark:/21198/zz0002hnb7","","","Page","patentmedcards/masters/21198-zz0002hnb7-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnb7%2F5r515v86"
"Patent Medicine Cards","ark:/21198/zz0002hnb7/rp25d20x","ark:/21198/zz0002hnb7","","","Page","patentmedcards/masters/21198-zz0002hnb7-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnb7%2Frp25d20x"
"Patent Medicine Cards","ark:/21198/zz0002hncr/4z88rk31","ark:/21198/zz0002hncr","","","Page","patentmedcards/masters/21198-zz0002hncr-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hncr%2F4z88rk31"
"Patent Medicine Cards","ark:/21198/zz0002hncr/t052d22m","ark:/21198/zz0002hncr","","","Page","patentmedcards/masters/21198-zz0002hncr-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hncr%2Ft052d22m"
"Patent Medicine Cards","ark:/21198/zz0002hnd8/jk735822","ark:/21198/zz0002hnd8","","","Page","patentmedcards/masters/21198-zz0002hnd8-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnd8%2Fjk735822"
"Patent Medicine Cards","ark:/21198/zz0002hnd8/qz703b55","ark:/21198/zz0002hnd8","","","Page","patentmedcards/masters/21198-zz0002hnd8-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnd8%2Fqz703b55"
"Patent Medicine Cards","ark:/21198/zz0002hnfs/8k24978c","ark:/21198/zz0002hnfs","","","Page","patentmedcards/masters/21198-zz0002hnfs-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnfs%2F8k24978c"
"Patent Medicine Cards","ark:/21198/zz0002hnfs/gg37v97n","ark:/21198/zz0002hnfs","","","Page","patentmedcards/masters/21198-zz0002hnfs-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnfs%2Fgg37v97n"
"Patent Medicine Cards","ark:/21198/zz0002hng9/wd724b19","ark:/21198/zz0002hng9","","","Page","patentmedcards/masters/21198-zz0002hng9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hng9%2Fwd724b19"
"Patent Medicine Cards","ark:/21198/zz0002hng9/zd04x03g","ark:/21198/zz0002hng9","","","Page","patentmedcards/masters/21198-zz0002hng9-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hng9%2Fzd04x03g"
"Patent Medicine Cards","ark:/21198/zz0002hnht/5439n79f","ark:/21198/zz0002hnht","","","Page","patentmedcards/masters/21198-zz0002hnht-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnht%2F5439n79f"
"Patent Medicine Cards","ark:/21198/zz0002hnht/dn96r15c","ark:/21198/zz0002hnht","","","Page","patentmedcards/masters/21198-zz0002hnht-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnht%2Fdn96r15c"
"Patent Medicine Cards","ark:/21198/zz0002hnjb/b279g804","ark:/21198/zz0002hnjb","","","Page","patentmedcards/masters/21198-zz0002hnjb-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hnjb%2Fb279g804"
