"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","Duplicate","Delete in Title","Type.typeOfResource","Type.genre","Rights.servicesContact","Name.subject","Name.architect","Name.creator","Subject","AltTitle.uniform","Relation.isPartOf","Name.repository","Format.dimensions","Title","Date.creation","Format.extent","Alt ID.local","Date.normalized","Description.note","Coverage.geographic","Format.medium","Description.contents","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4wzh","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4wzh_765577_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_15","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4wzh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4wzh/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x0h","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x0h_765580_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_16","1963-11","View of land and mountains near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x0h","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x0h/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x11","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x11_765585_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_17","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x11","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x11/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x32","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x32_765589_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_18","1963-11","Bulldozer at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x32","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x32/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x4k","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x4k_765594_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_19","1963-11","Workman standing next to a bulldozer at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x4k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x4k/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x53","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x53_765597_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s13_20","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x53","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x53/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x6m","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x6m_765600_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_1","1963-11","Close-up of an air compressor handle at the Palm Springs. CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x6m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x6m/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x74","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x74_765603_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_2","1963-11","Bags of milorganite at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x74","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x74/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4x8n","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4x8n_765606_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_3","1963-11","Bags of milorganite at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4x8n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4x8n/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z42","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z42_765638_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_4","1963-11","Bags of sulphate fertilizer at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z42","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z42/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z5k","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z5k_765641_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_5","1963-11","Bags of Iron King superferrite at the Palm Springs, CA construction site of Walter Annenberg's ""sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z5k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z5k/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z63","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z63_765645_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_6","1963-11","Close-up of construction equipment on land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z63","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z63/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z7m","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z7m_765653_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_7","1963-11","Construction equipment at the Palm Springs, CA site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z7m","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z7m/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z84","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z84_765657_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_8","1963-11","Truck and construction equipment at Palm Springs, CA future site of Annenberg's ""Sunnyland"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z84","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z84/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4z9n","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4z9n_765663_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_9","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4z9n","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4z9n/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zb5","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zb5_765669_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_10","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zb5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zb5/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zcp","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zcp_765675_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_11","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zcp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zcp/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zd6","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zd6_765682_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_12","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zd6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zd6/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zfq","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zfq_765690_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_13","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zfq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zfq/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zg7","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zg7_765696_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_14","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zg7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zg7/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zhr","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zhr_765701_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_15","1963-11","Sprinkler and lathe at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zhr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zhr/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zj8","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zj8_765707_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_16","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zj8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zj8/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zm9","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zm9_765711_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_17","1963-11","Aerial view of land near Palm Springs, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zm9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zm9/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4znt","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4znt_765718_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_18","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4znt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4znt/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zpb","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zpb_765726_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_19","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zpb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zpb/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zqv","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zqv_765732_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_20","1963","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zqv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zqv/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zrc","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zrc_765740_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_1","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zrc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zrc/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4ztd","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4ztd_765747_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s14_2","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4ztd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4ztd/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zvx","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zvx_765754_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_3","1963-11","International Harvester TD-6 at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color negative","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zvx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zvx/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zwf","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zwf_765762_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_4","1963-11","Close-up of Drott International Harvester TD-6 at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zwf","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zwf/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d4zxz","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d4zxz_765768_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_5","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d4zxz","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d4zxz/manifest"
