Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject topic,volume | issue,IIIF Manifest URL
Work,Cuba y América 1909-01-14,bncjm_cubayamerica_19090114,ark:/21198/z1fn3m2z,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77xdn,,,1909-01-14,16 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 28 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn3m2z/manifest
Work,Cuba y América 1909-02,bncjm_cubayamerica_190902,ark:/21198/z19w2vd4,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83v7s,,,1909-02-01/1909-02-28,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 29 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w2vd4/manifest
Work,Cuba y América 1909-03,bncjm_cubayamerica_190903,ark:/21198/z16423nn,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2r47,,,1909-03-01/1909-03-31,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 29 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16423nn/manifest
Work,Cuba y América 1909-04,bncjm_cubayamerica_190904,ark:/21198/z12c1bzc,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2xq9,,,1909-04-01/1909-04-30,45 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 29 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12c1bzc/manifest
Work,Cuba y América 1909-07,bncjm_cubayamerica_190907,ark:/21198/z1xp9jwv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1d6b,,,1909-07-01/1909-07-31,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 29 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9jwv/manifest
Work,Cuba y América 1909-08,bncjm_cubayamerica_190908,ark:/21198/z1sx8t43,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1krz,,,1909-08-01/1909-08-31,96 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 30 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx8t43/manifest
Work,Cuba y América 1909-09,bncjm_cubayamerica_190909,ark:/21198/z1p582cm,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4s4w,,,1909-09-01/1909-09-30,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 30 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p582cm/manifest
Work,Cuba y América 1909-10,bncjm_cubayamerica_190910,ark:/21198/z1jd79pb,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3p40,,,1909-10-01/1909-10-31,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 30 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd79pb/manifest
Work,Cuba y América 1909-11,bncjm_cubayamerica_190911,ark:/21198/z1dn6jzm,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3vk8,,,1909-11-01/1909-11-30,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 30 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn6jzm/manifest
Work,Cuba y América 1909-12,bncjm_cubayamerica_190912,ark:/21198/z18w5t8r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002hcs,,,1909-12-01/1909-12-31,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 30 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w5t8r/manifest
Work,Cuba y América 1910-01,bncjm_cubayamerica_191001,ark:/21198/z1573rzn,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282psm,,,1910-01-01/1910-01-31,83 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1573rzn/manifest
Work,Cuba y América 1910-02,bncjm_cubayamerica_191002,ark:/21198/z11g3168,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87qbk,,,1910-02-01/1910-02-28,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g3168/manifest
Work,Cuba y América 1910-03,bncjm_cubayamerica_191003,ark:/21198/z1wq2hr1,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6m9x,,,1910-03-01/1910-03-31,100 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq2hr1/manifest
Work,Cuba y América 1910-04,bncjm_cubayamerica_191004,ark:/21198/z1rz1rzd,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx6ssn,,,1910-04-01/1910-04-30,68 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz1rzd/manifest
Work,Cuba y América 1910-05,bncjm_cubayamerica_191005,ark:/21198/z1n6119p,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q554wb,,,1910-05-01/1910-05-31,92 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n6119p/manifest
Work,Cuba y América 1910-06,bncjm_cubayamerica_191006,ark:/21198/z1hf08md,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj12x5,,,1910-06-01/1910-06-30,52 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 31 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hf08md/manifest
Work,Cuba y América 1910-07,bncjm_cubayamerica_191007,ark:/21198/z1cn9hw4,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4jqx,,,1910-07-01/1910-07-31,54 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 32 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9hw4/manifest
Work,Cuba y América 1910-08,bncjm_cubayamerica_191008,ark:/21198/z1807gj0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5gmb,,,1910-08-01/1910-08-31,50 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 32 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1807gj0/manifest
Work,Cuba y América 1910-09,bncjm_cubayamerica_191009,ark:/21198/z1476qt8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00pzx,,,1910-09-01/1910-09-30,49 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 32 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1476qt8/manifest
Work,Cuba y América 1910-10,bncjm_cubayamerica_191010,ark:/21198/z10g602w,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6dv7,,,1910-10-01/1910-10-31,52 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 32 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g602w/manifest
Work,Cuba y América 1910-11,bncjm_cubayamerica_191011,ark:/21198/z1vq5gjr,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8v5z,,,1910-11-01/1910-11-30,51 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 32 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq5gjr/manifest
Work,Cuba y América 1911-01-02,bncjm_cubayamerica_19110102,ark:/21198/z1qz4qvg,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g32j5,,,1911-01-02,16 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz4qvg/manifest
Work,Cuba y América 1911-01-09,bncjm_cubayamerica_19110109,ark:/21198/z1m6406r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7z0p,,missing pages 5-12,1911-01-09,8 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m6406r/manifest
Work,Cuba y América 1911-01-16,bncjm_cubayamerica_19110116,ark:/21198/z1gf37fk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0wvf,,,1911-01-16,16 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf37fk/manifest
Work,Cuba y América 1911-02-05,bncjm_cubayamerica_19110205,ark:/21198/z1bs1634,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6tkp,,,1911-02-05,28 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs1634/manifest
Work,Cuba y América 1911-03-05,bncjm_cubayamerica_19110305,ark:/21198/z1710fd5,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1drh,,,1911-03-05,24 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1710fd5/manifest
Work,Cuba y América 1911-04-02,bncjm_cubayamerica_19110402,ark:/21198/z1379pm0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t90rp,,,1911-04-02,24 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1379pm0/manifest
Work,Cuba y América 1911-05-07,bncjm_cubayamerica_19110507,ark:/21198/z1zg963n,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7w98,,,1911-05-07,24 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg963n/manifest
Work,Cuba y América 1911-06-04,bncjm_cubayamerica_19110604,ark:/21198/z1tq8fft,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05qgf,,,1911-06-04,20 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq8fft/manifest
Work,Cuba y América 1911-07-02,bncjm_cubayamerica_19110702,ark:/21198/z1pz7pq3,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27bs3,,,1911-07-02,20 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz7pq3/manifest
Work,Cuba y América 1911-08-06,bncjm_cubayamerica_19110806,ark:/21198/z1k66z1j,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20hwk,,,1911-08-06,20 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k66z1j/manifest
Work,Cuba y América 1911-09-03,bncjm_cubayamerica_19110903,ark:/21198/z1fj4wrk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz164252v,,,1911-09-03,20 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fj4wrk/manifest
Work,Cuba y América 1911-10-01,bncjm_cubayamerica_19111001,ark:/21198/z19s4506,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m641n0,,,1911-10-01,20 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 33 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s4506/manifest
Work,Cuba y América 1911-11-05,bncjm_cubayamerica_19111105,ark:/21198/z1613d7b,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185nvx,,,1911-11-05,32 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 34 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1613d7b/manifest
Work,Cuba y América 1911-12-03,bncjm_cubayamerica_19111203,ark:/21198/z1282ng5,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6fxv,,,1911-12-03,30 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 34 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1282ng5/manifest
Work,Cuba y América 1912-01,bncjm_cubayamerica_19120101,ark:/21198/z1xh2525,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9jmn,,,1912-01-01/1912-01-31,44 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh2525/manifest
Work,Cuba y América 1912-02,bncjm_cubayamerica_19120201,ark:/21198/z1sr1dbf,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b5913w,,,1912-02-01/1912-02-29,24 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr1dbf/manifest
Work,Cuba y América 1912-03-04,bncjm_cubayamerica_19120304,ark:/21198/z1p00nm1,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767wn2,,,1912-03-04,24 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p00nm1/manifest
Work,Cuba y América 1912-03-09,bncjm_cubayamerica_19120309,ark:/21198/z1j98mbx,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476s8x,,,1912-03-09,29 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j98mbx/manifest
Work,Cuba y América 1912-03-23,bncjm_cubayamerica_19120323,ark:/21198/z1dj7vm6,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9k9b,,,1912-03-23,33 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj7vm6/manifest
Work,Cuba y América 1912-03-30,bncjm_cubayamerica_19120330,ark:/21198/z18s73tz,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0p2n,,,1912-03-30,36 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s73tz/manifest
Work,Cuba y América 1912-04-06,bncjm_cubayamerica_19120406,ark:/21198/z1516c3z,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g475qr,,,1912-04-06,35 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1516c3z/manifest
Work,Cuba y América 1912-05-11,bncjm_cubayamerica_19120511,ark:/21198/z1185mdp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05qjb,,,1912-05-11,36 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1185mdp/manifest
Work,Cuba y América 1912-05-17,bncjm_cubayamerica_19120517,ark:/21198/z1wh53xc,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19338jb,,,1912-05-17,36 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh53xc/manifest
Work,Cuba y América 1912-05-25,bncjm_cubayamerica_19120525,ark:/21198/z1rr4c5m,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n612qg,,,1912-05-25,37 pages,newspapers,spa,Havana (Cuba),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 15 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr4c5m/manifest
