"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","thumbnailImageName","masterImageName","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00286nq4","ark:/21198/zz0009gx4f","2","Completed","Work","","30","","","paged","","","","text","Manuscripts","pd","ita","","University of California, Los Angeles. Library Special Collections","","Rouse MS 28. SERMONES, fragment.","","XIII 2/2","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 28","Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","Written in Italy in the second half of the thirteenth century, a fragment from a pocket-size sermon book produced by its user, judging by its inexpert script, simplicity of design and execution, and the poor quality of the parchment. Bought from Bernard Rosenthal (his MS 62, in pencil on inside of front cover) in August 1988 by Richard and Mary Rouse. Given to UCLA in 2005.","","","","1250 - 1299","Italy","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00286nq4/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00286nrn","ark:/21198/zz0009gx4f","2","Completed","Work","","31","","","paged","","","","text","Manuscripts","pd","ger","","University of California, Los Angeles. Library Special Collections","","Rouse MS 29. SERMONES, fragment.","","XVmed","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 29","Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","","","","","1525 -1575","Germany","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00286nrn/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00293fzx","ark:/21198/zz0009gx4f","10","Completed with minimal metadata","Work","","118","","","paged","","","","text","Manuscripts","pd","","","University of California, Los Angeles. Library Special Collections","","Rouse MS. 64. GYNECOLOGICAL TEXT and REGISTER AMELIS POLLARIS.","","1537-1545","","","Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","Collection and descriptions by Richard and Mary Rouse.","","","","","Netherlands","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00293fzx/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz00293n8g","ark:/21198/zz0009gx4f","10","Completed with minimal metadata","Work","","124","","","paged","","","","text","Manuscripts","pd","","","University of California, Los Angeles. Library Special Collections","","Rouse MS. 70. PETRUS LOMBARDUS, SENTENTIAE. 22 leaves from Books I, III and IV.","","XIII 2/2","","","22 leaves from Books I, III and IV|~|Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","Collection and descriptions by Richard and Mary Rouse.","","","","","Italy","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00293n8g/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002dj714","ark:/21198/zz0009gx4f","2","Completed","Work","","218","","","paged","","","","text","Manuscripts","","fre","","University of California, Los Angeles. Library Special Collections","","Coll. 170. MS. 743. REGISTER OF THE CHÂTELET. Paris, April-May 1412","","1412, ca. 1488, and s. XV","","*170/ 743","REGISTER OF THE CHÂTELET.","Six loose leaves from a commital register (registre d’écrous) of the Châtelet, the central Paris jail, containing 71 entries regarding the commital of people  between 24 April and 24 May 1412. These are the earliest surviving portions of the medieval registers of the Paris jail.|~|Paper (watermark, Briquet 1649: Bourgogne, 1413), 6 individual leaves, 314 x 218 mm., trimmed. Written by one person in a pointed littera bastarda. Unbound.|~|Written in Paris at the Châtelet, the central jail, 24 April- 24 May, 1412. The medieval records of the Châtelet were discarded in the 17th century and sold to the Paris fish-mongers and book binders.  These leaves were used in the binding of  a book printed in 17th-century Paris, which was in turn  rebound at a bindery in Los Angeles in the late 1930s. The leaves were rescued from the trash-bin by J. R. McClurkin, then a young workman at the bindery, and given by him to UCLA in 1982.","","","","","Paris","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dj714/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hgbtt","ark:/21198/zz0009gx4f","2","Completed","Work","","39","","","paged","","","","text","Scrolls (Visual works)","","eng","Manuscripts, Medieval","University of California, Los Angeles. Library Special Collections","","Rouse MS. 49. GENEALOGICAL ROLL CHRONICLE OF THE KINGS OF ENGLAND.","","XIVex","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 49","Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","","24 x 297 cm (9.5 x 117 in.)","A genealogy of the kings of England beginning with Ethelbert (Egbert) and continuing through Richard II, accompanied by a text in Anglo-Norman. The roll begins with 9 lines of introductory text, followed by genealogical lines that run from Ethelbert (Egbert) through Richard II. The Norman dukes, beginning with Rollo, make their appearance in the left margin at the top of membrane III, parallel to Edward the Confessor. With William the Conqueror, the Norman line moves from the margins into the center of the roll. 	Because these rolls vary considerably in make-up and content, the text that accompanies the graphic genealogy is transcribed here, membrane by membrane.","","1400","England","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgbtt/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hj39k","ark:/21198/zz0009gx4f","2","Completed","Work","","197","","","paged","","","","text","letters (correspondence)","","ita","Manuscripts, Italian --Italy.","University of California, Los Angeles. Library Special Collections","","Coll. 170 MS. 658 Paulus MANUTIUS, CONTRACT. May 1561","","May 1561","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","170/ 658","","","280 x 205 mm.","Paper. 1 leaf,  280 x 205 mm. 32 long lines unruled. Ink eating through paper (oxide burned). [Rome, May 1561].","","","Italy","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hj39k/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hjj48","ark:/21198/zz0009gx4f","2","Completed","Work","","194","","","","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","Coll. 170. MS. 627. NICCOLÒ DI ANTONIO DA FIESSO DI FERRARA, Meditationes super Passionem Christi; Epistola Beate Marie Virginis ad universos Christi fideles.","","s. XVmed","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","170/ 627","","Parchment, f. i (modern paper) + 60 + i (modern paper), modern foliation 1-60 in pencil.","226 x 160 (161 x 108) mm","","","","Italy (Ferrara)","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hjj48/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hvqng","ark:/21198/zz0009gx4f","2","Completed","Work","medren/masters/21198-zz002hvqng_2289641_master.tif","180","","","paged","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","Coll. 100. Box 179 Visigothic Manuscript","","before 1160","","100/179 recto","","Manuscript document on vellum, written in several Romanesque bookhands in 3 columns on both sides of single leaf. Notary signs. 590x 422 mm.An official record of land donations left in wills to the church of San Juan Batista de Calavario near Montenegro in the province of La Coruña, Spain. By far the greatest proposition of gifts come from the Froilaz family and were left between the years 1076 and 1153. Includes are seventeen separate donations.Neither the church, nor the town exit today and the only means of localizing the donations are the mention of the rivers Eume and Lara (i.e. Ladra), both in northeastern La Coruña. Froilaz (Froilan or Froila) was the name of 3 kings of Asturia and a bishop of Leon, and so must have ben closely related to this region.","","","","","Montenegro, Spain","","","","","21198-zz002hvqng_2289641_thumbnail.jpg","21198-zz002hvqng_2289641_master.tif","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hvqng/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hw53x","ark:/21198/zz0009gx4f","2","Completed","Work","","217","","","paged","","","","text","illuminated manuscripts","","lat","Manuscripts, Italian --Italy.","University of California, Los Angeles. Library Special Collections","","Coll. 170 MS. 726.  BARTHOLOMEUS PAIELLUS [BARTOLOMEO PAGELLO], Carmen in laudem Petri Mocenigi. Latin. Veneto (Padua? Ferrara?), 1474-1476","","","","170/726","","","220 x 130 x 70 mm","Bound in light brown goatskin over pasteboards. Boards paneled in a double frame of triple blind filets; central panel decorated with blind rope work designs and circular punches, with punches gilt in inner frame. Parchment, 12 ff. (1 quire), 220 x (130 x 70) mm.","","","Italy","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hw53x/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002k6sp8","ark:/21198/zz0009gx4f","1","In progress","Work","","173","","","","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","Rouse 360 Leaves","","","","","","","","","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k6sp8/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kc1w0","ark:/21198/zz0009gx4f","10","Completed with minimal metadata","Work","","185","","","paged","","","","text","Manuscripts","pd","","","University of California, Los Angeles. Library Special Collections","","Coll. 170. MS. 347. Bible. Manuscripts, Greek.","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","","Bible. Manuscripts, Greek. New Testament (Greek ca. 1100). **The Peckover-Foot Codex. Miniatures of the Evanglists.","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kc1w0/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kdp1p","ark:/21198/zz0009gx4f","2","Completed","Work","","11","","","paged","","","","text","Manuscripts","","fre","Manuscripts, Medieval","University of California, Los Angeles. Library Special Collections","","ROUSE MS 5. ROUERGUE CADASTRE, in Occitan.","","s. XIV/XV","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 5","Richard H. and Mary A. Rouse Collection of Manuscripts.","Unbound, in a cover of cloth over paper boards; leather label on spine with modern printing: “Rodez. Manuscript Cadastre – XIVth – XVth Century.”","","A cadastre is an official register of real property — ownership, quantity, value — compiled for the purpose of tax assessment. Written in the late fourteenth or early fifteenth century in the Rouergue in southern France, to judge from the money unit used, the “Rodanes,” and from the places mentioned, all east and slightly north of Albi, including Réquista, St-Julien, Valence (-d’Albigeois), Hôpital Bellegarde, and Estrieysses. Réquista (“Ricestat”) may be the origin of the cadastre; it is the center to which the others usually are related (“on the road from Réquista to” wherever).","","1400-1500","Southern France (Requista?)","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kdp1p/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kdptk","ark:/21198/zz0009gx4f","2","Completed","Work","","13","","","paged","","","","text","Manuscripts","","lat","Manuscripts, Italian --Italy.","University of California, Los Angeles. Library Special Collections","","ROUSE MS 8. EXEMPLIA COLLECTION ON THE VIRTUES AND VICES, ect., fragment.","","s. XIV 2/2","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 8","Richard H. and Mary A. Rouse Collection of Manuscripts","Written in Italy in the second half of the fourteenth century, to judge from paleographical evidence (trailing terminal “s,” vertical terminal “m,” backwards terminal “c” for “-us,” uncrossed tironian “et,” crossed “q” for “qui,” etc.), codicological features (quality of parchment and follicles, faint ruling), and decoration (harping, beading, and gold bezants on initials, hairlines on letter-forms). The original manuscript may have been cut into separate folios for individual sale in the modern era because of its gold-leaf initials. Bought from Bernard Rosenthal, San Francisco, by Richard and Mary Rouse, 28 February 1986. Given to UCLA in 2005.","","Seven folios, from at least 3 different quires, of a collection of exempla on the virtues and vices, and of stories from the life of Jesus. The description below includes in brackets the pencil foliation made when the volume was whole.Parchment (follicles visible), 2 bifolia and 3 single leaves, from a complete manuscript of at least 274 ff. to judge from its older foliation; 135 x 99 (85 x 62) mm. Folios 1and 2 are conjunct; ff. 4 and 6 are conjunct, and folio 5 was an inner leaf in that same quire. Written on 22 long lines (ruling not discernible) by one scribe in a neat late Caroline minuscule, in brown ink. Canceled lower-case Ls as line-fillers.","","1450/1499","Italy","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kdptk/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kdqbt","ark:/21198/zz0009gx4f","2","Completed","Work","","15","","","paged","","","","text","Manuscripts","","ara|~|lat","Manuscripts","University of California, Los Angeles. Library Special Collections","","Rouse MS 10. RHAZES et al., SYNONYMA, fragments.","","s. XV.","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 10","Richard H. and Mary A. Rouse Collection of Manuscripts.","Fragments of 9 leaves of text (and of 2 blank leaves) containing a list of transliterated Arabic words, alphabetized by first letter only, with Latin synonyms (words or phrases). Frame-ruled with lead point. Written by one scribe in a rapid gothic cursive in medium brown ink, in 39-41 lines in two columns. All folios cropped, all edges (except cut-off edges) in tatters; evidence of having been glued to other folios in places; severely spotted, without loss of text. Pen-trials on blank folio 11v.","","Written in Germany in the fifteenth century, to judge from script and watermark. Reused for a binding; pages cut vertically or horizontally to a width of 155 mm. Bought from H.P. Kraus by Richard and Mary Rouse, May 1987. Given to UCLA in 2005.","","1500","Germany","Paper","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kdqbt/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kdr5q","ark:/21198/zz0009gx4f","2","Completed","Work","","14","","","","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","Rouse MS 9. BIBLE, fragment (1 Esdras 8.35- 3 Esdras 8.93).","","1270-1285","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 9","Richard H. and Mary A. Rouse Collection of Manuscripts","Written in Italy in the second half of the thirteenth century, to judge from the ink, abbreviations, script, and decoration. The 12 leaves of Rouse MS 9 came from the same Bible as two leaves cataloged by Maggs in June 1984 (Bulletin 12, nos. 28 and 29). Acquired from Dawson’s Book Shop, Los Angeles, by Richard and Mary Rouse, April 1987. Given to UCLA in 2005.","Parchment (thin, fine), 12 ff.; 304 x 227 (190 x 134) mm.","12 consecutive folios from an attractive Bible.","","1270/1285","Italy (Bologna?)","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kdr5q/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kf4d3","ark:/21198/zz0009gx4f","2","Completed","Work","","5","","","paged","","","","text","Manuscripts","pd","ita","Manuscripts","University of California, Los Angeles. Library Special Collections","","LEONARDO DA VINCI MANOSCRITTO","","17th Century","The Elmer Belt Library of Vinciana.","BELT MS 34","Leonardo, da Vinci, 1452-1519.|~|Quello che deve prima imparare il giovane.","Script is in a single 17th-century hand, possibly that of a French scribe, suggested by pen scribblings in French in Chapter 263. Many of the spaces for illustrations have been left blank; in most cases, the location of these spaces conforms with the illustration spaces in the Du Fresne edition of 1651. Eighteen of the spaces contain very informal drawings and scribblings in pen and pencil which have no relation to Leonardo's Trattato. They were added later by artists at the end of the 17th century, which, as Steinitz indicates, suggests that perhaps the present copy ""was in use in an artist's workshop in the high baroque period, close to the schools of Bernini and Borromini."" These drawings include sketches of figures, as well as ornaments and architectural decoration in pencil, some of them redrawn or partially redrawn in pen and ink. Fabriano paper, with watermark of a saint carrying a cross, similar to Briquet 7628. Binding is old [17th- or 18th-century?] tree-calf paper over paper boards; brown leather spine and corners; gilt spine title ""Manoscritto."" Pencilled notes on front and back pastedowns indicate former ownership of Sir Thomas Phillipps, and Los Angeles bookdealers Zeitlin & VerBrugge, respectively, the latter dated March 9, 1946. Provenance: From the library of Sir Thomas Phillipps; ""Phillipps MS 21154"" above text on recto of first leaf.Manuscript copy of selected chapters from Leonardo's Trattato della pittura, probably from the first printed edition in Italian of 1651, edited by Raphael Du Fresne. Text of the manuscript begins and ends as the first edition of 1651, with 365 chapters, captions, and numbers. The unique element of this copy is the addition of three sections which do not appear in any of the other handwritten copies or in the printed editions. For a complete transcription of these three added chapters of Belt MS 34, see Steinitz, Appendix 7, page 232.","","","","","","Fabriano paper, with watermark of a saint carrying a cross.","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kf4d3/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kf4fm","ark:/21198/zz0009gx4f","2","Completed","Work","","8","","","paged","","","","text","fragments","","ita","","University of California, Los Angeles. Library Special Collections","","MICHELANGELO BUONARROTI [Memorandum, 1533 Sept. 22]","","","The Elmer Belt Library of Vinciana","BELT MS 65","","","43 x 160 mm","Script: written in a humanistic cursive script. Mounted on rag paper bearing authenticating inkstamps of the Bibliotheca apostolica vaticana in Rome, and the Archivio Sommi Picenardi in Cremona, and a manuscript caption, dated 1869 March 15, which reads: ""Autografo di Michelangelo Buonarroti, come risulta dal confronto eseguito sul codice num. 3211 esistente in questa Biblioteca, il quale contiene le poesie ed alcune lettere scritte di mano di quell'illustre personaggio. In fede dalla Biblioteca Vaticana li 15 Marzo 1869. [Signed] Pio Martinucci secondo custode."" Verso contains bibliographical citations for the manuscript: ""Questo ricordo è stato pubblicato dal cav. Gaetano Milanesi a pag. 604 del suo libro: Le lettere di Michelangelo Buonarroti pubblicate coi Ricordi ed i contratti artistici, Firenze, Le Monnier, 1872; e da Aurelio Gotti, a pagina 225 del volume I⁰ dell' opera: Vita di Michelangelo Buonarroti narrata con l'ajuto di nuovi documenti, Firenze, Tip. della Gazzetta d'Italian, 12 sett. 1875."""" and a note by Pio Martinucci.","","","Florence, Italy, 1533.","Paper","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kf4fm/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kf9s6","ark:/21198/zz0009gx4f","2","Completed","Work","","7","","","paged","","","","text","Manuscripts","","eng","Manuscripts","University of California, Los Angeles. Library Special Collections","","The Measures of a Humane Body / from Fresnoy.","","[between 1742 and 1799?]","The Elmer Belt Library of Vinciana.","BELT MS 45","[De arte graphica.] Selections.","Possible range of dates based on textual reference to date of 1741 and handwriting style.Manuscript copy of notes in English on proportion and the art of drawing the human body, excerpted from English translations of Charles-Alphonse Dufresnoy's De arte graphica (The art of painting) and Giovanni Paolo Lomazzo's Trattato dell'arte della pittura (Treatise on the art of painting), and from William Cowper's The anatomy of humane bodies. Long before they were actually published, Leonardo's notebooks were freely loaned by his heir Francesco Melzi, and studied by numerous artists who used them to complete their own works. Giovanni Paolo Lomazzo's Trattato dell'arte de la pittura, which was published in 1584, contains many passages borrowed from Leonardo whose own treatise, Trattato della pittura, was not published until 1651, 67 years later. Dufresnoy came in contact with Leonardo's ideas by reading Lomazzo, and published many of them in his treatise, De arte graphica, which first appeared in 1668; see K.T. Steinitz, Leonardo da Vinci's Trattato della pittura. Copenhagen: Munksgaard, 1958, pages 10-12, 16-17. The present Belt manuscript, possibly compiled in England, also contains references to William Cowper's anatomical treatise on the human body on leaves [4]r and [5], illustrated with a detailed and finely executed drawing of a human skeleton; leaf [7]v contains notes on Cowper's proportions of the fetus, infant, child, and young adult. Other drawings illustrate the proper proportions of the human head, face, and hand. As a point of reference, the measurements are given on leaf [9]v of a plaster model of a statue of Venus de' Medici, which was commissioned ""by a grand duke's order in 1741 and lent to Lord Hobart in Brickling."" The final page of notes refers to Leonardo da Vinci's studies on the proportions of a horse, accompanied by a full-page illustration of a horse with body parts and measurements labeled.","","","","","","","","","Script: written in a single 18th-century English [?] hand.|~|Binding: modern mottled orange leather boards; mustard yellow endpapers.","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kf9s6/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kfg38","ark:/21198/zz0009gx4f","2","Completed","Work","","1","","","paged","","","","text","Manuscripts","","ita","Manuscripts, Renaissance","University of California, Los Angeles. Library Special Collections","","Belt D 1. Gerolamo Fignio (fl. s. XIV2)","","XIV 2","The Elmer Belt Library of Vinciana.","","","Drawing in crayon and chalk of the Last Supper, after Leonardo da Vinci. Italy, ca. 1562. Paper. Belonged to the von Feder Collection (stamp: ""v. Feder"" and note ""Nov. 04-la"").","130 x 195 mm.","","","","","Paper","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kfg38/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kfg4s","ark:/21198/zz0009gx4f","2","Completed","Work","","2","","","paged","","","","text","Manuscripts","","","Manuscripts, Renaissance","University of California, Los Angeles. Library Special Collections","","Belt D 19. Francesco Melzi","","Francesco Melzi (1493-1570)","The Elmer Belt Library of Vinciana.","","","Francesco Melzi (1493-1570), 2 pen drawings. paper.    1.] Two grotesques, man with pointed chin and old woman, in profile facing each other.    2.] Two grotesques, old woman and smiling old man, in profile facing each other. Attributed by Carlo Pedretti to Francesco Melzi, a pupil of Leonardo da Vinci, they are copies of Leonardo sketches, some of which are in the collections of the duke of Devonshire at Chatsworth. Formerly attributed to Leonardo himself. From a set of twelve drawings of similar size in the collection of the earls of Pembroke at Wilton House, one of which is now at the Detroit Institute of Art (Gift of Edward Fowles). Given to the Elmer Belt Library by Mr. and Mrs. Edward Fowls in honor of Dr. Franklin D. Murphy in 1968.","A. 46 x 104 mm., B. 56 x 105 mm.,","","","","","Paper.","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kfg4s/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kfg59","ark:/21198/zz0009gx4f","2","Completed","Work","medren/masters/21198-zz002kfg59_2404126_master.tif","3","","","","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","Belt Leaf Vitruvius Man","","","The Elmer Belt Library of Vinciana.","","","","","","","","","","","","","21198-zz002kfg59_2404126_thumbnail.jpg","21198-zz002kfg59_2404126_master.tif","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kfg59/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kfgbw","ark:/21198/zz0009gx4f","2","Completed","Work","medren/masters/21198-zz002kfgbw_2404129_master.tif","4","","","","","","","text","Manuscripts","","ita","","University of California, Los Angeles. Library Special Collections","","Pliny's Naturalis historia. Leaf.","","1764","The Elmer Belt Library of Vinciana.","***BELT A 1 P719hI leaf","Pliny, the Elder. [Naturalis historia. Italian. 1476]","Illuminations, previously attributed to the deaf mute miniaturist Cristoforo de' Predis, have now been identified by Lilian Armstrong as the work of the Master of the Glasgow Breviary.|~|Leaf [22] of the 1476 Italian translation of Pliny the Elder's Naturalis historia, the greatest encyclopedia of knowledge of the natural world in the classical era. An illustrated border (30-70 mm wide) has been added to the text on the recto of the leaf, painted in colors and gold for the original owner of the book, whose portrait medallion appears in center of upper panel. A large vignette of Pliny the geographer at his desk, holding a compass within the capital ""E"" at beginning of text. Panels on left and right contain a winter scene, with caption ""Renovera,"" and a mandrake and crown, respectively. The lower panels feature drawings of putti, animals, and garlands of leaves, and flowers. Medallion in the center of lower panel contains arms of Arcangelo Spigliati of the Spigliati family of Florence, featuring a tower surmounted by two lions rampant (see A. Marquand, Giovanni della Robbia. Princeton: Princeton Univ., 1920, page 162). Capitals on verso of leaf have in alternating red and blue ink.","[1] leaf ([2] pages) : colored illustrations (illuminations) ; 39 cm in frame 51 cm","","","","","Paper","Venetiis : Opus Nicolai Iansonis Gallici impressum.","","","21198-zz002kfgbw_2404129_thumbnail.jpg","21198-zz002kfgbw_2404129_master.tif","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kfgbw/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002khzrr","ark:/21198/zz0009gx4f","2","Completed","Work","","179","","","paged","","","","text","Manuscripts","","ita","","University of California, Los Angeles. Library Special Collections","","Coll. 100 Box 178 GIOVANNI BOCCACCIO, ARGOMENTI ALLA COMEDIA; LIFE OF ST. JULIANA in Italian. Central Italy. s. XIV 2.","","s. XIV 2","Miscellaneous Manuscripts Collection (Collection 100). UCLA Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Collection 100 box 178","","2 columns of 38 lines. Written by 1 person in a rounded Italian gothic bookhand in olive-brown ink; rubrics in red minuscule. On folio 1r, 9-line initial parted red and blue on blue and red penwork; the remainder of the quotation from Inferno in a display script; on f. 2v, 3-line initials alternately in red and blue, on penwork of the opposite color; initials in the text slashed with red. f. 1r badly worn.","335 × 230 (222 × 165) mm","","","1450 - 1499","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002khzrr/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kj0c0","ark:/21198/zz0009gx4f","1","In progress","Work","","219","","","","","","","text","Manuscripts","","","","University of California, Los Angeles. Library Special Collections","","MS 170/880: Rules for Saint Augustine, adapted for nuns. Florence Italy","","1475-1500","","","","","","","","","","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kj0c0/manifest"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002kj6q2","ark:/21198/zz0009gx4f","2","Completed","Work","","172","","","paged","","","","text","Illuminations","","","","University of California, Los Angeles. Library Special Collections","","ROUSE ILLUM. 14 HORAE BEATE VIRGINIS MARIAE,  Use of Sarum.","","","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse ILLUM. 14|~|Collection 360","","","213 x  140 (200 x 114) mm","HORAE BEATE VIRGINIS MARIAE.  Use of Sarum . Printed on vellum in Paris in 1496  by Philippe Pigouchet (1483-1518) for Simon Vostre (1486-1518) giving his address, rue Neuve Notre Dame. 1 leaf signed “S a”.|~|With pen initials in ink F C in upper and lower margin recto, pencil TB in lower margin recto. Belonged to the Los Angeles Book Collector Miles Slocum Standish. Sold by his grandson Dines Francese  to Krown and Spellman.  Acquired from Krown & Spellman on December 29, 2002.|~|See H. Winger, LibraryQuarterly  for a picture and description of Vostre’s device. Regarding Vostre see Renouard, Repertoire, 431-432 and  R.H. & M.A. Rouse, Manuscripts and their Makers.  2. 135; for Pigouchet 2. 109.","","","","Vellum","","","","","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002kj6q2/manifest"
