Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgkkk,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_Haeju_12_5_AMS_ED1.tif,1065,,,pd,,eng,cartographic,map,Cities and towns--Korea (North)--Maps|~|Haeju-si (Korea)--Maps|~|Haeju (Korea)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1254100|~|southernmost:N0375800|~|easternmost:E1254500|~|westernmost:E1244005|~|northernmost:N0380310|~|northernmost:N0380900,"Korea city plans 1:12,500 : Haeju (Kaishu)",G7909_Haeju_12_5_AMS_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 75 x 56 cm.,"dcu|~|Washington, D.C","1st ed. AMS 1.|~|""AMS L951.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|""Korean names are transcribe[d] according to the McCune-Reischauer system. Japanese forms of Korean names, in parentheses, transcribed according to the modified Hepburn (Romaji) system.""|~|cp|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Includes glossary to Korean, Japanese and English terms, inset map ""Index to sources"" and notes.|~|Relief represented by contours.|~|Military grid.|~|1st ed.",Haeju-si (Korea)|~|Haeju (Korea)|~|Korea (North)|~|12500,,"[Series] L951|~|Haeju (Kaishu), Korea|~|Haeju (Kaishu), Hwanghae-do (Kokaido) Korea",map47000318,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkkk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgkkk/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgkm3,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_Songjin_12_5_AMS_1945.tif,1066,,,pd_usfed,,jpn,cartographic,map|~|Topographic maps.,Kimch'aek (Korea)--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1201300|~|westernmost:E1291000|~|easternmost:E1291300|~|southernmost:N0403900|~|northernmost:N0404100,"Songjin (Joshin), Hamgyong-Pukto, (Konkyo-Hokudo) Korea",G7909_Songjin_12_5_AMS_1945|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 30 x 47 cm.,"Washington, D.C|~|ja","Relief represented by contours.|~|""7-45.""|~|Army Map Service.|~|""For use with AAF air objective folder Seishin 84.1.""|~|""Restricted.""|~|cp|~|Contour interval 10 meters.|~|Shows roads, structures, topography and vegetation.|~|""June, 1945.""",Kimch'aek (Korea)|~|12500,,"Sŏngjin (Jōshin), Hamgyŏng-bukto (Kankyō Hokudō) Korea",,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkm3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgkm3/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgknm,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7912_25_AMS_1944.tif,1067,,,pd,,eng,cartographic,map,,Taiwan.--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1203730|~|northernmost:N0222500|~|southernmost:N0222000|~|westernmost:E1203000,Daijurin-San Sw,G7912_25_AMS_1944|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Taiwan|~|25000,大樹林山之西南部,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgknm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgknm/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgksp,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7942_P55_35_OSS_1944_EDProv.tif,1071,,,pd,,eng,cartographic,map,,Hong Kong--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0222257|~|southernmost:N0221452|~|easternmost:E1141404|~|westernmost:E1140300,Map No. I Hong Kong-Kowloon Area,G7942_P55_35_OSS_1944_EDProv|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Hong Kong,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgksp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgksp/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgkt6,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7942_P9_35_OSS_1944_EDProv.tif,1072,,,pd,,eng,cartographic,map,,Hong Kong--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0222257|~|southernmost:N0221452|~|easternmost:E1141404|~|westernmost:E1140300,Map No. Iii Hong Kong-Kowloon Area,G7942_P9_35_OSS_1944_EDProv|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Hong Kong,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkt6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgkt6/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgkxr,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_4H_NGS_1945.tif,1075,,,pd,,eng,cartographic,map,,Korea--Maps|~|Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1500000|~|southernmost:N0300000|~|westernmost:E1200000|~|northernmost:N0440000,Japan And Korea,G7950_4H_NGS_1945|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|Korea,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkxr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgkxr/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm1s,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_c_6_5M_HCN_1944.tif,1078,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan: The Ultimate Objective,G7950_c_6_5M_HCN_1944|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm1s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm1s/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm29,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_F35_NS_FPA_1942.tif,1079,,,pd,,eng,cartographic,map,,East Asia--Maps|~|Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japan In The Pacific,G7950_F35_NS_FPA_1942|~|Monograph_Maps,1942,1942,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan|~|East Asia,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm29/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm3t,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_NS_NP_ND.tif,1080,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Empire Of Japan,G7950_NS_NP_ND|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm3t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm3t/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm5v,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_F35_NS_NEWSWEEK_1944.tif,1082,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Japanese Plan: Co-Prosperity Sphere (1853 19?),G7951_F35_NS_NEWSWEEK_1944|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm5v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm5v/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm6c,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_F3_c_8_5M_DGC_c_1944.tif,1083,,,pd,,eng,cartographic,map,,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1600000|~|northernmost:N0400000|~|southernmost:N0000000|~|westernmost:E0800000,Japanese Empire,G7951_F3_c_8_5M_DGC_c_1944|~|Monograph_Maps,1944,1944,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm6c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm6c/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgm8d,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_M2_6M_BEA_1942.tif,1085,,,pd,,eng,cartographic,map,Industries--Japan--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Iron And Steel Industry Of The Japanese Empire,G7951_M2_6M_BEA_1942|~|Monograph_Maps,1942,1942,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm8d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgm8d/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hgmbf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_P3_NS_TPC_ND.tif,1087,,,pd,,jpn,cartographic,map,Railroads--Japan--Maps,Japan--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Imperial Government Railways,G7951_P3_NS_TPC_ND|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Japan,鐵道院,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgmbf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgmbf/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzm96,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934a.tif,1089,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7802_1M_EBKVR_1934a,G7802_1M_EBKVR_1934a|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzm96,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzm96/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmbq,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934b.tif,1090,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7802_1M_EBKVR_1934b,G7802_1M_EBKVR_1934b|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmbq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmbq/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmc7,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934c.tif,1091,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7802_1M_EBKVR_1934c,G7802_1M_EBKVR_1934c|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmc7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmc7/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmdr,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_1M_1934.tif,1092,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7812_1M_1934,G7812_1M_1934|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmdr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmdr/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmf8,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927a.tif,1093,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7812_c2M_EBKVR_1927a,G7812_c2M_EBKVR_1927a|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmf8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmf8/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmgs,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927b.tif,1094,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7812_c2M_EBKVR_1927b,G7812_c2M_EBKVR_1927b|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmgs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmgs/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmh9,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927c.tif,1095,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7812_c2M_EBKVR_1927c,G7812_c2M_EBKVR_1927c|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmh9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmh9/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmjt,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927d.tif,1096,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7812_c2M_EBKVR_1927d,G7812_c2M_EBKVR_1927d|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmjt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmjt/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmkb,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7821_P3_2_65M_MS_1867.tif,1097,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7821_P3_2_65M_MS_1867,G7821_P3_2_65M_MS_1867|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmkb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmkb/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmmv,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7823_S9_1M_1908_GSGS.tif,1098,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7823_S9_1M_1908_GSGS,G7823_S9_1M_1908_GSGS|~|Monograph_Maps,,,,,,,14maps,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmmv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmmv/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmpw,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7830_3_5M_ND_1939.tif,1100,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7830_3_5M_ND_1939,G7830_3_5M_ND_1939|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmpw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmpw/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmqd,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C7_c21M_NP_ND.tif,1101,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7951_C7_c21M_NP_ND,G7951_C7_c21M_NP_ND|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmqd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmqd/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hzmrx,ark:/21198/zz002hc63p,5,Imported,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7800_3_6M_JSGI_1934.tif,1102,,,unknown,unknown,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G7800_3_6M_JSGI_1934,G7800_3_6M_JSGI_1934|~|Monograph_Maps,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmrx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hzmrx/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtbf,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_50_AMS_1943_ED1.tif,433,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1193010|~|easternmost:E1195937|~|northernmost:N0400712|~|southernmost:N0395059,ShanHaiKuan,G7822_50_AMS_1943_ED1|~|Monograph_Maps,1927,1927,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,ShanHaiKuan|~|China,山海關,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtbf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hdtbf/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvcf,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_125_AMS_1945_ED1_Fuchou.tif,463,,,pd_usfed,,eng,cartographic,map,"Fuzhou (Fujian Sheng, China)--Maps|~|Nan-t'ai Shi (Fujian Sheng, China)--Maps|~|福州 (福建省, 中國)--地圖|~|南台市 (福建省, 中國)--地圖",,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1191500|~|easternmost:E1192000|~|northernmost:N0260700|~|southernmost:N0260300|~|southernmost:N0260200|~|northernmost:N0260800,"China city plans 1:12,500",G7824_12.5_AMS_1945_ED1_Fuchou|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,U.S. Army Map Service,1 map : col. ; 79 x 69 cm.,"dcu|~|Washington, D.C","Type C-AMS 1.|~|Relief represented by contours.|~|Includes ""Glossary"" and notes.|~|prepared under the direction of the Chief of Engineers by the Army Map Service (AM) ... 1945.|~|Some streets and buildings are named; wooded and cultivated areas are shown.|~|""Place names were transcribed according to the modified Wade-Giles System.""|~|Military grid.|~|""Compiled in 1945 from China 1:50,000 Army Map Service 8833 II (Type C) 1945. Planimetric detail intensified from aerial photography dated 1944-45 by photo-planimetric methods with reference to Fu-chou 1:10,000, General Staff (Fukien Office), 1934.""|~|Marginal maps: Coverage diagram -- Index to boundaries.|~|cp|~|1st ed.","Nan-t'ai Shi (Fujian Sheng, China)|~|Fuzhou (Fujian Sheng, China)|~|12500","中國城市規劃 1:12,500","L901|~|Fu-chou (Foochow) and Nan-t'ai, China, Fukien Province|~|Fu-chou and Nan-taÌ“i",map48000245,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvcf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hdvcf/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvdz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_125_AMS_1945_ED1_Tientsin.tif,464,,,pd_usfed,,,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170900|~|easternmost:E1171400|~|southernmost:N0390500|~|northernmost:N0391000,Plan Of Tientsin,G7824_12.5_AMS_1945_ED1_Tientsin|~|Monograph_Maps,1945,1945,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,China,天津全圖,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvdz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hdvdz/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdw8c,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_50_GSGS_1927.tif,490,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1171622|~|easternmost:E1174726|~|northernmost:N0390442|~|southernmost:N0384829,Taku,G7824_50_GSGS_1927|~|Monograph_Maps,1927,1927,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,大沽,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdw8c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hdw8c/manifest
East Asian Maps in the Bruman Collection,ark:/21198/zz002hf334,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7901_P2_700_AMS_1946_ED1_SHEET11.tif,656,,,pd_usfed,,eng|~|kor,cartographic,map,Korea--Maps|~|Roads--Korea--Maps,,Korea (South). Yukkun Chʻŭkchi Pudae.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1250000|~|easternmost:E1300000|~|northernmost:N0380000|~|southernmost:N0340000,"Korea road map 1:700,000",G7901_P2_700_AMS_1946_ED1_SHEET11|~|Monograph_Maps,[1964-1965],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Taehan MinÊ¼guk Yukkun ChÊ»uÌ†kchi Pudae,2 maps : col. ; 88 x 79 cm. and 80 x 79 cm.,[Seoul]|~|ko,"Ed. 1-KAMS = Che 1-pʻan|~|prepared ... by the ROK Army Map Service = Taehan toro mangdo 1:700,000 / Taehan Minʼguk Yukkun Chʻŭkchi Pudae... pʻyŏnjip.|~|UTM grid: Zone[s] 51S, 52S, 51T, and 52T.|~|Standard map series designation: Kyeyŏl pŏnho L351 = Series L351.|~|Korean and English.|~|Relief represented by gradient and bathymetric tints.|~|Includes insets, glossary, boundary diagram, and index map.|~|bh|~|""Compiled in 1963 from Korea 1:250,000, AMS ...""|~|""U.S. Army Map Service, Far East, 64-016 8/64"" and "" ... 5/65.""|~|1st ed.",Korea|~|700000,,"Taehan toro mangdo|~|Korea road map|~|Taehan toro mangdo 1:700,000",L351X2 DMA H/TC|~|L351X*01 DMA H/TC|~|87693752,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hf334,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hf334/manifest
