"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Rights.copyrightStatus","Rights.publicationStatus","Language","Type.typeOfResource","Type.genre","Subject.conceptTopic","Subject geographic","Name.creator","Name.repository","Note","Title","Alt ID.local","Date.creation","Date.normalized","Description.fundingNote","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Description.note","Coverage.geographic","AltTitle.translated","AltTitle.descriptive","Alt ID.lccn","Alt ID.oclc","Alt ID.url","Bucketeer State","IIIF Access URL"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkfh","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_10_AMS_1945_HUNGNAM.tif","1061","","","pd","","eng","cartographic","map","Cities and towns--Korea (North)--Maps|~|Hŭngnam-si (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0395140|~|westernmost:E1273500|~|southernmost:N0394900|~|easternmost:E1273900|~|westernmost:E1273420|~|easternmost:E1273950|~|northernmost:N0395100|~|southernmost:N0394845","Korea city plans 1:10,000 : Hungnam (Konan)","G7909_10_AMS_1945_HUNGNAM|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 55 x 79 cm.","dcu|~|Washington, D.C","1st ed. AMS 1.|~|""A.M.S. L951.""|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Three classes of roads or trails, three classes of railroads, and areas of vegetation and cultivation are shown. Some buildings are named.|~|cp|~|Relief represented by contours.|~|Includes glossary to Korean, Japanese and English terms, inset map ""Index to sources,"" list of map data sources and notes.|~|""5-45.""|~|Military grid.|~|1st ed.","Hŭngnam-si (Korea)|~|Korea (North)|~|10000","","[Series] L951|~|Hungnam, Korea|~|Hungnam (Konan) Hamgyong Namdo (Kankyo Nando) Korea","map47000312","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkg1","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_12_5_AMS_1944.tif","1062","","","pd","","eng","cartographic","map","Kyŏmipʻo (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","southernmost:N0384400|~|westernmost:E1253600|~|northernmost:N0384500|~|easternmost:E1253900","Kyomipʻo (Kenjiho), Hwanghae-do (Kokai-do), Korea","G7909_12_5_AMS_1944|~|Monograph_Maps","1944","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service, U.S. Army","1 map : col. ; 24 x 35 cm.","dcu|~|Washington, D.C","""Korean names transcribed according to the McCune-Reischauer system. Japanese forms of Korean names, shown in parentheses, are transcribed according to the modified Hepburn (Romaji)--system.""|~|Relief represented by contours.|~|Includes ""Index to sources"" and glossary.|~|cp","Kyŏmipʻo (Korea)|~|12500","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkg1"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkhj","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_12_5_AMS_1945.tif","1063","","","pd","","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1272600|~|easternmost:E1272800|~|northernmost:N0391100|~|southernmost:N0390900","Wongsan (Genzan) Hamgyong-Namdo (Kank Yo-Nando) Korea","G7909_12_5_AMS_1945|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","12500","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkhj"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkj2","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_20_AMS_1945_ED1.tif","1064","","","pd","","eng","cartographic","map","Cities and towns--Korea (North)--Maps|~|Sonbŏng-ŭp (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1302800|~|northernmost:N0422200|~|southernmost:N0421800|~|westernmost:E1302200","Korea city plans 1:20,000 : Unggi (Yuki)","G7909_20_AMS_1945_ED1|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 47 x 47 cm.","dcu|~|Washington, D.C","1st ed. AMS 1.|~|Military grid.|~|Relief represented by form lines.|~|Includes glossary and inset map ""Index to sources.""|~|""AMS L951.""|~|""Korean names are transcribed according to the McCune-Reischauer system. Japanese forms of Korean names, (shown in parentheses) are transcribed according to the modified Hepburn (Romaji) system.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|1st ed.","Korea (North)|~|Sonbŏng-ŭp (Korea)|~|20000","","Unggi (Yuki) Hamgyong-pukto(Kankyo-hokudo), Korea|~|Unggi (Yuki), Korea","map47000315","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkj2"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkkk","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_Haeju_12_5_AMS_ED1.tif","1065","","","pd","","eng","cartographic","map","Cities and towns--Korea (North)--Maps|~|Haeju-si (Korea)--Maps|~|Haeju (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","westernmost:E1254100|~|southernmost:N0375800|~|easternmost:E1254500|~|westernmost:E1244005|~|northernmost:N0380310|~|northernmost:N0380900","Korea city plans 1:12,500 : Haeju (Kaishu)","G7909_Haeju_12_5_AMS_ED1|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 75 x 56 cm.","dcu|~|Washington, D.C","1st ed. AMS 1.|~|""AMS L951.""|~|Three classes of roads or trails, and areas of vegetation and cultivation are shown. Some buildings are named.|~|""Korean names are transcribe[d] according to the McCune-Reischauer system. Japanese forms of Korean names, in parentheses, transcribed according to the modified Hepburn (Romaji) system.""|~|cp|~|""Contour interval 10 meters ... Depths in fathoms at nearly lowest low water.""|~|Includes glossary to Korean, Japanese and English terms, inset map ""Index to sources"" and notes.|~|Relief represented by contours.|~|Military grid.|~|1st ed.","Haeju-si (Korea)|~|Haeju (Korea)|~|Korea (North)|~|12500","","[Series] L951|~|Haeju (Kaishu), Korea|~|Haeju (Kaishu), Hwanghae-do (Kokaido) Korea","map47000318","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkkk"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkm3","ark:/21198/zz002hc63p","2","Completed","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7909_Songjin_12_5_AMS_1945.tif","1066","","","pd_usfed","","jpn","cartographic","map|~|Topographic maps.","Kimch'aek (Korea)--Maps","","United States. Army Map Service.","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1201300|~|westernmost:E1291000|~|easternmost:E1291300|~|southernmost:N0403900|~|northernmost:N0404100","Songjin (Joshin), Hamgyong-Pukto, (Konkyo-Hokudo) Korea","G7909_Songjin_12_5_AMS_1945|~|Monograph_Maps","1945","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","Army Map Service","1 map : col. ; 30 x 47 cm.","Washington, D.C|~|ja","Relief represented by contours.|~|""7-45.""|~|Army Map Service.|~|""For use with AAF air objective folder Seishin 84.1.""|~|""Restricted.""|~|cp|~|Contour interval 10 meters.|~|Shows roads, structures, topography and vegetation.|~|""June, 1945.""","Kimch'aek (Korea)|~|12500","","Sŏngjin (Jōshin), Hamgyŏng-bukto (Kankyō Hokudō) Korea","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkm3"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgknm","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7912_25_AMS_1944.tif","1067","","","pd","","eng","cartographic","map","","Taiwan.--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1203730|~|northernmost:N0222500|~|southernmost:N0222000|~|westernmost:E1203000","Daijurin-San Sw","G7912_25_AMS_1944|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Taiwan|~|25000","大樹林山之西南部","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgknm"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkr5","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7940_80_GSGS_1936_ED3.tif","1070","","","pd","","eng","cartographic","map","","Hong Kong--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0223000|~|southernmost:N0221000|~|easternmost:E1143000|~|westernmost:E1135000","Hong Kong And New Territories","G7940_80_GSGS_1936_ED3|~|Monograph_Maps","1936","1936","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","3rd ed.","Hong Kong","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgksp","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7942_P55_35_OSS_1944_EDProv.tif","1071","","","pd","","eng","cartographic","map","","Hong Kong--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0222257|~|southernmost:N0221452|~|easternmost:E1141404|~|westernmost:E1140300","Map No. I Hong Kong-Kowloon Area","G7942_P55_35_OSS_1944_EDProv|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","Provisional ed.","Hong Kong","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgksp"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkt6","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7942_P9_35_OSS_1944_EDProv.tif","1072","","","pd","","eng","cartographic","map","","Hong Kong--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0222257|~|southernmost:N0221452|~|easternmost:E1141404|~|westernmost:E1140300","Map No. Iii Hong Kong-Kowloon Area","G7942_P9_35_OSS_1944_EDProv|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","Provisional ed.","Hong Kong","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkt6"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkvq","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_1_1M_NP_ND.tif","1073","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","New Map Of Japan","G7950_1_1M_NP_ND|~|Monograph_Maps","1935","1935","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkxr","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_4H_NGS_1945.tif","1075","","","pd","","eng","cartographic","map","","Korea--Maps|~|Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1500000|~|southernmost:N0300000|~|westernmost:E1200000|~|northernmost:N0440000","Japan And Korea","G7950_4H_NGS_1945|~|Monograph_Maps","1945","1945","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan|~|Korea","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgkxr"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgkz8","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_4M_1923.tif","1076","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1500000|~|northernmost:N0400000|~|southernmost:N0200000|~|westernmost:E1200000","Japan","G7950_4M_1923|~|Monograph_Maps","1923","1923","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm1s","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_c_6_5M_HCN_1944.tif","1078","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Japan: The Ultimate Objective","G7950_c_6_5M_HCN_1944|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm1s"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm29","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_F35_NS_FPA_1942.tif","1079","","","pd","","eng","cartographic","map","","East Asia--Maps|~|Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Japan In The Pacific","G7950_F35_NS_FPA_1942|~|Monograph_Maps","1942","1942","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan|~|East Asia","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm29"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm3t","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7950_NS_NP_ND.tif","1080","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","The Empire Of Japan","G7950_NS_NP_ND|~|Monograph_Maps","","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm3t"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm5v","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_F35_NS_NEWSWEEK_1944.tif","1082","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Japanese Plan: Co-Prosperity Sphere (1853 19?)","G7951_F35_NS_NEWSWEEK_1944|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm5v"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm6c","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_F3_c_8_5M_DGC_c_1944.tif","1083","","","pd","","eng","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","easternmost:E1600000|~|northernmost:N0400000|~|southernmost:N0000000|~|westernmost:E0800000","Japanese Empire","G7951_F3_c_8_5M_DGC_c_1944|~|Monograph_Maps","1944","1944","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm6c"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm7w","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_F7_1_4Mil_1930.tif","1084","","","pd","","jpn","cartographic","map","","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","northernmost:N0400000|~|westernmost:E1300000|~|easternmost:E1420000|~|southernmost:N0320000","最新大日本全圖","G7951_F7_1_4Mil_1930|~|Monograph_Maps","1930","1930","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm8d","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_M2_6M_BEA_1942.tif","1085","","","pd","","eng","cartographic","map","Industries--Japan--Maps","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","The Iron And Steel Industry Of The Japanese Empire","G7951_M2_6M_BEA_1942|~|Monograph_Maps","1942","1942","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgm8d"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgm9x","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_P3_1931.tif","1086","","","pd","","jpn","cartographic","map","Railroads--Japan--Maps","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Government Railways","G7951_P3_1931|~|Monograph_Maps","1931","1931","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","國有鐵道路綫圖","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hgmbf","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_P3_NS_TPC_ND.tif","1087","","","pd","","jpn","cartographic","map","Railroads--Japan--Maps","Japan--Maps","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","Imperial Government Railways","G7951_P3_NS_TPC_ND|~|Monograph_Maps","","","Access to this collection is generously supported by Sammy Yukuan Lee Foundation.","","","","","Japan","鐵道院","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hgmbf"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzm96","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934a.tif","1089","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7802_1M_EBKVR_1934a","G7802_1M_EBKVR_1934a|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzm96"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmbq","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934b.tif","1090","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7802_1M_EBKVR_1934b","G7802_1M_EBKVR_1934b|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmbq"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmc7","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7802_1M_EBKVR_1934c.tif","1091","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7802_1M_EBKVR_1934c","G7802_1M_EBKVR_1934c|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmc7"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmdr","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_1M_1934.tif","1092","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7812_1M_1934","G7812_1M_1934|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmdr"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmf8","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927a.tif","1093","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7812_c2M_EBKVR_1927a","G7812_c2M_EBKVR_1927a|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmf8"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmgs","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927b.tif","1094","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7812_c2M_EBKVR_1927b","G7812_c2M_EBKVR_1927b|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmgs"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmh9","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927c.tif","1095","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7812_c2M_EBKVR_1927c","G7812_c2M_EBKVR_1927c|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmh9"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmjt","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7812_c2M_EBKVR_1927d.tif","1096","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7812_c2M_EBKVR_1927d","G7812_c2M_EBKVR_1927d|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmjt"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmkb","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7821_P3_2_65M_MS_1867.tif","1097","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7821_P3_2_65M_MS_1867","G7821_P3_2_65M_MS_1867|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmkb"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmmv","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7823_S9_1M_1908_GSGS.tif","1098","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7823_S9_1M_1908_GSGS","G7823_S9_1M_1908_GSGS|~|Monograph_Maps","","","","","","","14maps","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmmv"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmpw","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7830_3_5M_ND_1939.tif","1100","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7830_3_5M_ND_1939","G7830_3_5M_ND_1939|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmpw"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmqd","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7951_C7_c21M_NP_ND.tif","1101","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7951_C7_c21M_NP_ND","G7951_C7_c21M_NP_ND|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmqd"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002hzmrx","ark:/21198/zz002hc63p","5","Imported","Work","Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7800_3_6M_JSGI_1934.tif","1102","","","unknown","unknown","","cartographic","map","","","","University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection","","G7800_3_6M_JSGI_1934","G7800_3_6M_JSGI_1934|~|Monograph_Maps","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hzmrx"
"East Asian Maps in the Bruman Collection","ark:/21198/zz002k6r30","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","east_asian_maps/image/srgb/21198-zz002k6r30_2386607_master.tif","","","","","","","","","","","","","","G7951_.C7_c.21m_NP_MD","","","","","","","","14maps","","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002k7bzk","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","east_asian_maps/image/srgb/21198-zz002k7bzk_2386937_master.tif","","","","","","","","","","","","","","G7821.P3 2.65M MS 1864","","","","","","","","14maps","","","","","","","failed",
"East Asian Maps in the Bruman Collection","ark:/21198/zz002k7c0k","ark:/21198/zz002hc63p","10","Completed with minimal metadata","Work","east_asian_maps/image/srgb/21198-zz002k7c0k_2386958_master.tif","","","","","","","","","","","","","","G7824_25_GSGS_1934","","","","","","","","14maps","","","","","","","failed",
