Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Subject,Type.genre,Coverage.geographic,Rights.servicesContact,Language,Name.creator,Name.photographer,Name.subject,Name.repository,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,AltTitle.uniform,Title,Alt ID.local,Description.caption,Date.creation,Date.normalized,Description.note,Description.abstract,Description.latitude,Description.longitude,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Blaney (Harry French) Papers,ark:/21198/zz002jk8n1,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00203.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Bardsdale (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Foliate debris deposited in front of row of trees by the flood following the failure of the Saint Francis Dam, Bardsdale, 1928",uclamss_1682_00203,"Handwritten on negative: 8 Barndale [probably refers to Bardsdale]|~|Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century|~|Area of foliate debris deposited in front of a tree line by the flood following the failure of the Saint Francis Dam. A man in a suit and hat stands in the middle ground, center.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8n1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8n1/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8pj,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00204.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"View of the remaining center portion of the St. Francis Dam after its disastrous collapse, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00204,"Text from negative sleeve St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"View of the outside wall of the largest remaining portion of the Saint Francis Dam after its collapse, known as the tombstone section.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8pj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8pj/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8q2,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00205.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Santa Clara River Valley (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Houses damaged and destroyed by the flood following the failure of the Saint Francis Dam, Santa Clara River Valley (Calif.), 1928",uclamss_1682_00205,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"View of a wooden house destroyed and another damaged by the flood following the failure of the Saint Francis Dam; only the roof of one is left, lying on the ground. A worker stands beside a pile of strewn tree debris.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8q2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8q2/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8rk,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00206.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Bardsdale (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Landscape with foliate debris deposited by the flood following the failure of the Saint Francis Dam, Bardsdale, 1928",uclamss_1682_00206,"Handwritten on negative: 11 Barndale [probably refers to Bardsdale]|~|Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"Foliate debris deposited by the flood following the failure of the Saint Francis Dam with standing palm trees in the background.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8rk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8rk/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8s3,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00207.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Bardsdale (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Matted tree debris left by the flood that followed the ruin of the Saint Francis Dam, with a crane engaged in clean-up beyond, Bardsdale, 1928",uclamss_1682_00207,"Handwritten on negative: 10 Barndale [probably refers to Bardsdale]|~|Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8s3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8s3/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8tm,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00208.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Power plants $z California $z San Francisquito Canyon",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Site of the ruined Power Plant No. 2, two and a half miles down stream from the location of the failed Saint Francis Dam, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00208,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"Downward view into San Francisquito Canyon towards the site of the ruined Power Plant No. 2, two and a half miles down stream from the location of the failed Saint Francis Dam. Two penstocks leading to the power house are visible on the right. The transmitter tower is on the left. Three rows of tents are on the canyon floor.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,34.508780,-118.536129,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8tm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8tm/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8v4,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00209.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"View of the remaining center portion of the St. Francis Dam after its disastrous collapse, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00209,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.|~|View facing west towards the largest remaining portion of the Saint Francis Dam after its collapse. Men are active around the base. The water stage recorder shelter is visible at the top.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8v4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8v4/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8wn,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00210.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Remaining dike wing and the canyon area behind the failed Saint Francis Dam, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00210,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.|~|View across San Francisquito Canyon at the location of the failed Saint Francis Dam has stood. The remaining wing wall of the dam dike is in on the ridge above. Five men wearing suits stand on the canyon floor below and more men are climbing up to the ridge. They the group of geologists and civil engineers who inspected the dam site in the days following the failure of the dam.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8wn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8wn/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8x5,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00211.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Concrete ruins of the Saint Francis Dam after its failure, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00211,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.|~|View of concrete ruins of the Saint Francis Dam after its failure. The ruins are at the base of the central portion of the dam, which remained standing. A man wearing a suit is standing of the ruins in the upper right portion of the photograph.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8x5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8x5/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk8zp,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00212.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Santa Paula (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Building wreckage within matted tree debris left by the flood that followed the ruin of the Saint Francis Dam, Santa Paula, 1928",uclamss_1682_00212,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.|~|Handwritten on negative: St. Paula",[March 1928],1928-03,"View of wrecked houses beyond a mound of densely matted tree debris left by the flood that followed the ruin of the Saint Francis Dam [possibly a double-exposure].|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk8zp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk8zp/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk90p,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00213.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Bridges $x Flood damage $z California $z Santa Clara River Valley",Black-and-white photographs|~|cellulose nitrate film,Santa Clara River Valley (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Trestle bridge partially washed away by the flood following the failure of the Saint Francis Dam, Santa Clara River Valley (Calif.), 1928",uclamss_1682_00213,"Handwritten on negative: [...] 25 So. Ventura|~|Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.|~|View towards a trestle bridge partially washed away by the flood following the failure of the Saint Francis Dam, possibly near Ventura.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk90p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk90p/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk916,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00214.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon",Black-and-white photographs|~|cellulose nitrate film,Santa Clara River Valley (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Path of the flood following the failure of the Saint Francis Dam, Santa Clara River Valley (Calif.), 1928",uclamss_1682_00214,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century|~|Path of the flood following the failure of the Saint Francis Dam along the Santa Clara River Valley with mountains in the distance.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk916,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk916/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk92q,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00215.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"View from the ruined Saint Francis down the canyon, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00215,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"View from the ruined Saint Francis dam, on the right, down San Francisquito canyon, with 2 large pieces of concrete dam debris in the left middle-ground.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,34.546694,-118.512354,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk92q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk92q/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk937,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00216.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Concrete ruins of the Saint Francis Dam after its failure, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00216,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"View of concrete ruins of the Saint Francis Dam after its failure. The ruins are at the base of the central portion of the dam, which remained standing.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk937,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk937/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk94r,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00217.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"View of the remaining center portion of the St. Francis Dam after its disastrous collapse, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00217,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"View of the largest remaining portion of the Saint Francis Dam after its collapse, known as the tombstone section.|~|The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk94r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk94r/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk958,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00218.tif,,,,,private,still image,copyrighted,"Saint Francis Dam Failure, Calif., 1928|~|Dam failures $z California $z San Francisquito Canyon|~|Saint Francis Dam (Calif.)",Black-and-white photographs|~|cellulose nitrate film,San Francisquito Canyon (Calif.),,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"View of the remaining center portion of the St. Francis Dam after its disastrous collapse, San Francisquito Canyon (Calif.), 1928",uclamss_1682_00218,"Text from negative sleeve: St. Francis Dam and Santa Clara Valley. St. Francis Dam Flood Area. [In an envelope from the:] United States Department of Agriculture, Soil Conservation Service, Bureau of Agricultural Engineering, Division of Irrigation, Official Business.",[March 1928],1928-03,"The St. Francis Dam was a 200-foot high concrete gravity-arch dam built between 1924 and 1926 in St. Francisquito Canyon (near present-day Castaic and Santa Clarita). The dam collapsed on March 12, 1928 at two and a half minutes before midnight. The resulting flood killed more than 600 residents plus an unknown number of itinerant farm workers camped in San Francisquito Canyon, making it the 2nd greatest loss of life in California after the 1906 San Francisco earthquake. It is considered the worst American civil engineering failure in the 20th century.|~|View of the largest remaining portion of the Saint Francis Dam after its collapse, known as the tombstone section.",,34.546944,-118.5125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk958,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk958/manifest
