Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.statementLocal,Rights.servicesContact,Publisher.publisherName,Name.repository,Name.creator,Rights.permission,Subject.conceptTopic,Subject geographic,Name.photographer,Subject.descriptiveTopic,Date.creation,Coverage.geographic,Format.extent,Format.dimensions,Alt ID.local,Description.note,Date.normalized,Format.medium,Title,Language,Description.abstract,Relation.isPartOf,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc78p,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc78p_2002095_master.tif,1429,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25437,,,,clus_434_b23_f4_25437,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc78p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc78p/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc796,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc796_2002098_master.tif,1430,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25450,,,,clus_434_b23_f4_25450,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc796,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc796/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7bq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7bq_2002099_master.tif,1431,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25465,,,,clus_434_b23_f4_25465,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7bq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7bq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7c7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7c7_2002104_master.tif,1432,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25466,,,,clus_434_b23_f4_25466,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7c7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7c7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7dr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7dr_2002105_master.tif,1433,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25474,,,,clus_434_b23_f4_25474,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7dr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7dr/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7f8,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7f8_2002110_master.tif,1434,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25496,,,,clus_434_b23_f4_25496,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7f8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7f8/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7gs,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7gs_2002111_master.tif,1435,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25498,,,,clus_434_b23_f4_25498,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7gs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7gs/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7h9,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7h9_2002116_master.tif,1436,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25499,,,,clus_434_b23_f4_25499,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7h9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7h9/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7jt,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7jt_2002117_master.tif,1437,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25510,,,,clus_434_b23_f4_25510,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7jt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7jt/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7kb,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7kb_2002122_master.tif,1438,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25513,,,,clus_434_b23_f4_25513,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7kb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7kb/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7pw,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7pw_2002123_master.tif,1439,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25538,,,,clus_434_b23_f4_25538,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7pw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7pw/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7qd,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7qd_2002128_master.tif,1440,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25540,,,,clus_434_b23_f4_25540,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7qd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7qd/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7rx,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7rx_2002129_master.tif,1441,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25541,,,,clus_434_b23_f4_25541,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7rx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7rx/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7sf,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7sf_2002134_master.tif,1442,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25545,,,,clus_434_b23_f4_25545,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7sf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7sf/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7tz,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7tz_2002135_master.tif,1443,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25549,,,,clus_434_b23_f4_25549,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7tz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7tz/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7vg,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7vg_2002140_master.tif,1444,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25552,,,,clus_434_b23_f4_25552,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7vg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7vg/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7w0,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7w0_2002142_master.tif,1445,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f4_25606,,,,clus_434_b23_f4_25606,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7w0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7w0/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7xh,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7xh_2002147_master.tif,1446,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25644,,,,clus_434_b23_f5_25644,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7xh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7xh/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc7z1,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc7z1_2002150_master.tif,1447,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25649,,,,clus_434_b23_f5_25649,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc7z1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc7z1/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc801,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc801_2002153_master.tif,1448,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25651,,,,clus_434_b23_f5_25651,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc801,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc801/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc81j,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc81j_2002156_master.tif,1449,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25652,,,,clus_434_b23_f5_25652,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc81j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc81j/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc822,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc822_2002162_master.tif,1450,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25669,,,,clus_434_b23_f5_25669,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc822,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc822/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc83k,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc83k_2002163_master.tif,1451,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25673,,,,clus_434_b23_f5_25673,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc83k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc83k/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc843,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc843_2002168_master.tif,1452,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25674,,,,clus_434_b23_f5_25674,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc843,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc843/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc85m,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc85m_2002171_master.tif,1453,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25675,,,,clus_434_b23_f5_25675,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc85m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc85m/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc864,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc864_2002176_master.tif,1454,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25715,,,,clus_434_b23_f5_25715,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc864,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc864/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc87n,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc87n_2002177_master.tif,1455,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25724,,,,clus_434_b23_f5_25724,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc87n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc87n/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc885,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc885_2002180_master.tif,1456,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25755,,,,clus_434_b23_f5_25755,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc885,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc885/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc89p,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc89p_2002183_master.tif,1457,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25761,,,,clus_434_b23_f5_25761,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc89p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc89p/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8b6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8b6_2002188_master.tif,1458,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25769,,,,clus_434_b23_f5_25769,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8b6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8b6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8cq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8cq_2002189_master.tif,1459,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b23_f5_25795,,,,clus_434_b23_f5_25795,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8cq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8cq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8d7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8d7_2002194_master.tif,1460,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28214,,,,clus_434_b26_f1_28214,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8d7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8d7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8fr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8fr_2002200_master.tif,1461,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28215,,,,clus_434_b26_f1_28215,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8fr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8fr/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8g8,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8g8_2002201_master.tif,1462,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28218,,,,clus_434_b26_f1_28218,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8g8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8g8/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8hs,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8hs_2002204_master.tif,1463,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28236,,,,clus_434_b26_f1_28236,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8hs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8hs/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8j9,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8j9_2002207_master.tif,1464,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28239,,,,clus_434_b26_f1_28239,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8j9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8j9/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8kt,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8kt_2002210_master.tif,1465,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28241,,,,clus_434_b26_f1_28241,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8kt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8kt/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8mb,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8mb_2002214_master.tif,1466,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28245,,,,clus_434_b26_f1_28245,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8mb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8mb/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8rd,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8rd_2002219_master.tif,1467,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28253,,,,clus_434_b26_f1_28253,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8rd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8rd/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8sx,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8sx_2002222_master.tif,1468,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28254,,,,clus_434_b26_f1_28254,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8sx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8sx/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8tf,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8tf_2002225_master.tif,1469,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28255,,,,clus_434_b26_f1_28255,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8tf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8tf/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8vz,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8vz_2002228_master.tif,1470,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28258,,,,clus_434_b26_f1_28258,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8vz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8vz/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8wg,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8wg_2002234_master.tif,1471,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28259,,,,clus_434_b26_f1_28259,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8wg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8wg/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8x0,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8x0_2002237_master.tif,1472,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28272,,,,clus_434_b26_f1_28272,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8x0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8x0/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc8zh,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc8zh_2002240_master.tif,1473,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28310,,,,clus_434_b26_f1_28310,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc8zh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc8zh/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc90h,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc90h_2002252_master.tif,1474,,private,,still image,,,,,,"University of California, Los Angeles. $b Library Special Collections",,,,,,,,,,,clus_434_b26_f1_28319,,,,clus_434_b26_f1_28319,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc90h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc90h/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc911,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc911_2002249_master.tif,1475,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28330,,,,clus_434_b26_f1_28330,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc911,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc911/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc92j,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc92j_2002258_master.tif,1476,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28355,,,,clus_434_b26_f1_28355,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc92j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc92j/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc96m,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc96m_2002259_master.tif,1477,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28357,,,,clus_434_b26_f1_28357,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc96m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc96m/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc974,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc974_2002264_master.tif,1478,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28371,,,,clus_434_b26_f1_28371,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc974,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc974/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc98n,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc98n_2002267_master.tif,1479,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28383,,,,clus_434_b26_f1_28383,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc98n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc98n/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc995,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc995_2002740_master.tif,1480,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28384,,,,clus_434_b26_f1_28384,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc995,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc995/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc9bp,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc9bp_2002743_master.tif,1162,,private,,still image,color photographs,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,"University of California, Los Angeles. $b Library Special Collections",,Y,,,"Colburn, Tara",,[between 1993 and 2003?],India--Rajastan,1 photograph,24 x 36 mm.,clus_434_b26_f1_28388,"Pushkar|~|Print held by UCLA Library Department of Special Collections, Collection no. 434, box 26, folder 1.|~|Print held by UCLA Library Department of Special Collections, Collection no. 434, box 8, folder 39.",1993/2003,color slide,Village Rajasthan India,zxx,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc9bp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc9bp/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc9c6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc9c6_2002749_master.tif,1483,,private,,still image,color photographs,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,"University of California, Los Angeles. $b Library Special Collections",,Y,,,"Colburn, Tara",,[between 1993 and 2003?],[India]-[Rajasthan],1 photograph,16 x 20 in.,clus_434_b26_f1_28391,"Pushkar|~|Print held by UCLA Library Department of Special Collections, Collection no. 434, box 26, folder 1.",1993/2003,color print,"Woman in decorated clothing Rajasthan, India",zxx,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc9c6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc9c6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002bc9dq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002bc9dq_2002755_master.tif,1484,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b26_f1_28399,,,,clus_434_b26_f1_28399,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bc9dq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bc9dq/manifest
