Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Visibility,Duplicate,Delete in Title,Type.genre,Subject,Rights.copyrightStatus,Name.repository,Name.creator,Title,Date.normalized,Relation.isPartOf,Date.creation,Alt ID.local,AltTitle.descriptive,Bucketeer State,IIIF Access URL,IIIF Manifest URL
America en la Mira Digital Image Collection,ark:/21198/zz001h953x,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h953x_1274943_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_006.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h953x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h953x/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h954f,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h954f_1274442_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,"Thus obliterated, the poet almost as a young alchemist",1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h954f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h954f/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h955z,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h955z_1274451_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h955z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h955z/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h956g,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h956g_1274901_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,L'Irreverseble,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h956g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h956g/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h9570,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h9570_1274928_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Support the striking miners,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9570,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h9570/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h958h,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h958h_1274430_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Poesia Visiva (Assagio di utopia),1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box07_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h958h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h958h/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h971v,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h971v_1274952_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Causas y efectos del subdesarrollo,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h971v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h971v/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h973w,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h973w_1274972_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,"Baylly, Berbard J.",America en la mira - Especial Uruguay,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_011.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h973w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h973w/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h974d,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h974d_1274984_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Asi estamos,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h974d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h974d/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h975x,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h975x_1275012_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_008.tif,For our children: the luxury of childhood,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h975x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h975x/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h977z,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h977z_1274990_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Touriste,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_002.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h977z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h977z/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h9790,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h9790_1274960_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Pablo Neruda !Presente!,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_008.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h9790,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h9790/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97bh,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97bh_1275054_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Continente-contenido,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_015.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97bh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97bh/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97c1,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97c1_1274978_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Nixon handelte wie John Wayne,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_013.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97c1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97c1/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97dj,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97dj_1274987_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Marcha en marzo,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_001.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97dj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97dj/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97f2,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97f2_1274975_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97f2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97f2/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97gk,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97gk_1275068_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_017.tif,Uruguay,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97gk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97gk/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97h3,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97h3_1274969_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Copyright Violators Inc.,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_Box08_010.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97h3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97h3/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97jm,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97jm_1275002_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,no title,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_006.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97jm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97jm/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97k4,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97k4_1275008_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,no title,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_007.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97k4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97k4/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97mn,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97mn_1274999_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Donde esta Rafael Ramirez Duarte?,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_005.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97mn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97mn/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97n5,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97n5_1274993_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,A la memoria de Jose Revueltas,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_003.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97n5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97n5/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97pp,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97pp_1275027_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_010.tif,10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97pp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97pp/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97q6,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97q6_1274996_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_004.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97q6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97q6/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97x9,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97x9_1275050_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,"Marcel, Alocco",Identites No. 15,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_014.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97x9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97x9/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h97zt,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h97zt_1275020_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_009.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h97zt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h97zt/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h982v,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h982v_1275044_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_013.tif,Junio 10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h982v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h982v/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h984w,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h984w_1275032_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,America en la mira,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_011.tif,drawings,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h984w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h984w/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h985d,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h985d_1275038_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Jose Marti,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_012.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h985d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h985d/manifest
America en la Mira Digital Image Collection,ark:/21198/zz001h986x,ark:/21198/zz0017r44g,1,In progress,Work,lamira/masters/21198-zz001h986x_1275062_master.tif,,private,,,photographs,,"Copyright has not been assigned to the UCLA Chicano Studies Research Center. All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library. Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained.",UCLA Chicano Studies Research Center Library & Archive,,Untitled,1970/1978,America en la Mira Poster Collection,1970s,CSRC_MIRA_BoxUN_016.tif,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001h986x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001h986x/manifest
