Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Coverage.geographic,Coverage.temporal,Subject,Alt ID.local,Title,Name.creator,AltTitle.uniform,Relation.isPartOf,Summary,Description.note,Date.creation,Date.normalized,Publisher.placeOfOrigin,Publisher.publisherName,Name.subject,Name.photographer,Name.repository,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL
Han Yu-Shan Collection,ark:/21198/zz002819wn,ark:/21198/zz00281948,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002819wn_1882900_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Teng Xian (Guangxi Sheng, China)|~|Wuzhou Fu (Guangxi Sheng, China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_017_3-4,uclamss_1372_b20_017_3-4,王斆成|~|Wang Xiaocheng,光緒十六年殿試-王斆成,彌縫後卷背|~|Seal Stamped on Verso|~|Rank|~|騎縫關防|~|擬名次,,Age: 31|~|應殿試舉人臣王斆成年叄拾壹歲廣西梧州府藤縣人由廩生應光緒拾壹年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖政偉 祖樹河 父儒蕃|~|Rank 2 No. 19|~|二甲第十九名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819wn
Han Yu-Shan Collection,ark:/21198/zz002819x5,ark:/21198/zz00281948,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002819x5_1882903_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Teng Xian (Guangxi Sheng, China)|~|Wuzhou Fu (Guangxi Sheng, China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_017_9-10,uclamss_1372_b20_017_9-10,Wang Xiaocheng|~|王斆成,光緒十六年殿試-王斆成,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Rank 2 No. 19|~|二甲第十九名|~|應殿試舉人臣王斆成年叄拾壹歲廣西梧州府藤縣人由廩生應光緒拾壹年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖政偉 祖樹河 父儒蕃|~|Age: 31,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819x5
Han Yu-Shan Collection,ark:/21198/zz002819zp,ark:/21198/zz00281948,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz002819zp_1882909_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Teng Xian (Guangxi Sheng, China)|~|Wuzhou Fu (Guangxi Sheng, China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_017_13-14,uclamss_1372_b20_017_13-14,Wang Xiaocheng|~|王斆成,光緒十六年殿試-王斆成,Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,應殿試舉人臣王斆成年叄拾壹歲廣西梧州府藤縣人由廩生應光緒拾壹年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖政偉 祖樹河 父儒蕃|~|二甲第十九名|~|Rank 2 No. 19|~|Age: 31,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002819zp
Han Yu-Shan Collection,ark:/21198/zz00281b0p,ark:/21198/zz00281948,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00281b0p_1882910_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Teng Xian (Guangxi Sheng, China)|~|Wuzhou Fu (Guangxi Sheng, China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_017_21,uclamss_1372_b20_017_21,王斆成|~|Wang Xiaocheng,光緒十六年殿試-王斆成,彌縫後卷背|~|Paste-down|~|折頁|~|Seal Stamped on Verso|~|擬名次|~|Rank,,二甲第十九名|~|應殿試舉人臣王斆成年叄拾壹歲廣西梧州府藤縣人由廩生應光緒拾壹年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖政偉 祖樹河 父儒蕃|~|Age: 31|~|Rank 2 No. 19,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00281b0p
Han Yu-Shan Collection,ark:/21198/zz00286kk3,ark:/21198/zz002819rk,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kk3_1902349_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_018_3-4,uclamss_1372_b20_018_3-4,許晉祁|~|Xu Jinqi,光緒十六年殿試-許晉祁,騎縫關防|~|Seal Stamp|~|彌縫後卷背|~|Rank|~|Seal Stamped on Verso|~|擬名次,,應殿試舉人臣許晉祁年貳拾捌歲廣西桂林府臨桂縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖存義 祖文炤 父元培|~|Rank 2 No. 24|~|二甲第二十四名|~|Age: 28,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kk3
Han Yu-Shan Collection,ark:/21198/zz00286kq5,ark:/21198/zz002819rk,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kq5_1902350_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_018_9-10,uclamss_1372_b20_018_9-10,許晉祁|~|Xu Jinqi,光緒十六年殿試-許晉祁,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,應殿試舉人臣許晉祁年貳拾捌歲廣西桂林府臨桂縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖存義 祖文炤 父元培|~|Rank 2 No. 24|~|二甲第二十四名|~|Age: 28,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kq5
Han Yu-Shan Collection,ark:/21198/zz00286krp,ark:/21198/zz002819rk,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286krp_1902353_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_018_13-14,uclamss_1372_b20_018_13-14,許晉祁|~|Xu Jinqi,光緒十六年殿試-許晉祁,彌縫後卷背|~|Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,應殿試舉人臣許晉祁年貳拾捌歲廣西桂林府臨桂縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖存義 祖文炤 父元培|~|二甲第二十四名|~|Rank 2 No. 24|~|Age: 28,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286krp
Han Yu-Shan Collection,ark:/21198/zz00286ks6,ark:/21198/zz002819rk,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286ks6_1902356_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guilin Fu (Guangxi Sheng, China)|~|Lingui Xian (China)|~|Guangxi Sheng (China)",,Civil service--China--Examinations.,uclamss_1372_b20_018_21-22,uclamss_1372_b20_018_21-22,Xu Jinqi|~|許晉祁,光緒十六年殿試-許晉祁,Rank|~|Seal Stamp|~|Seal Stamped on Verso|~|擬名次|~|折頁|~|Paste-down|~|騎縫關防|~|彌縫後卷背,,二甲第二十四名|~|應殿試舉人臣許晉祁年貳拾捌歲廣西桂林府臨桂縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖存義 祖文炤 父元培|~|Age: 28|~|Rank 2 No. 24,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286ks6
Han Yu-Shan Collection,ark:/21198/zz00286ktq,ark:/21198/zz00286kmm,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286ktq_1902361_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Zhu Xian (Guizhou, China)|~|Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_019_4,uclamss_1372_b20_019_4,楊廷椿|~|Yang Tingchun,光緒十六年殿試-楊廷椿,彌縫後卷背|~|Rank|~|Seal Stamped on Verso|~|騎縫關防|~|擬名次,,應殿試舉人臣楊廷椿年叄拾貳歲貴州貴陽府筑縣人由貢生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖元興 祖培賢 父綬榮|~|Age: 32 |~|二甲第四十一名|~|Rank 2 No. 41,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286ktq
Han Yu-Shan Collection,ark:/21198/zz00286kv7,ark:/21198/zz00286kmm,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kv7_1902380_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Zhu Xian (Guizhou, China)|~|Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_019_9-10,uclamss_1372_b20_019_9-10,Yang Tingchun|~|楊廷椿,光緒十六年殿試-楊廷椿,Stamp|~|彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,二甲第四十一名|~|應殿試舉人臣楊廷椿年叄拾貳歲貴州貴陽府筑縣人由貢生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖元興 祖培賢 父綬榮|~|Rank 2 No. 41|~|Age: 32,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kv7
Han Yu-Shan Collection,ark:/21198/zz00286kwr,ark:/21198/zz00286kmm,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kwr_1902367_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Zhu Xian (Guizhou, China)|~|Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_019_13-14,uclamss_1372_b20_019_13-14,Yang Tingchun|~|楊廷椿,光緒十六年殿試-楊廷椿,Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,應殿試舉人臣楊廷椿年叄拾貳歲貴州貴陽府筑縣人由貢生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖元興 祖培賢 父綬榮|~|Age: 32|~|Rank 2 No. 41|~|二甲第四十一名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kwr
Han Yu-Shan Collection,ark:/21198/zz00286kx8,ark:/21198/zz00286kmm,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kx8_1902379_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Zhu Xian (Guizhou, China)|~|Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_019_21-22,uclamss_1372_b20_019_21-22,楊廷椿|~|Yang Tingchun,光緒十六年殿試-楊廷椿,彌縫後卷背|~|擬名次|~|Rank|~|Seal Stamped on Verso|~|Paste-down|~|折頁,,二甲第四十一名|~|應殿試舉人臣楊廷椿年叄拾貳歲貴州貴陽府筑縣人由貢生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖元興 祖培賢 父綬榮|~|Rank 2 No. 41|~|Age: 32,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kx8
Han Yu-Shan Collection,ark:/21198/zz00286kzs,ark:/21198/zz00286kn4,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286kzs_1902373_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Shaoxing Fu (China)|~|Zhejiang Sheng (China)|~|Shanyin Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_020_3-4,uclamss_1372_b20_020_3-4,Yu Guanqi|~|俞官圻,光緒十六年殿試-俞官圻,Rank|~|Seal Stamp|~|彌縫後卷背|~|騎縫關防|~|擬名次|~|Seal Stamped on Verso,,Rank 3 No. 85|~|應殿試舉人臣俞官圻年叄拾叁歲浙江紹興府山陰縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾（祖）鐘英 祖佳本 本生 父 穀辰 國昌|~|三甲第八十五名|~|Age: 33,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286kzs
Han Yu-Shan Collection,ark:/21198/zz00286m0s,ark:/21198/zz00286kn4,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286m0s_1902374_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Shaoxing Fu (China)|~|Zhejiang Sheng (China)|~|Shanyin Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_020_9-10,uclamss_1372_b20_020_9-10,Yu Guanqi|~|俞官圻,光緒十六年殿試-俞官圻,彌縫後卷背|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso,,Age: 33|~|Rank 3 No. 85|~|三甲第八十五名|~|應殿試舉人臣俞官圻年叄拾叁歲浙江紹興府山陰縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾（祖）鐘英 祖佳本 本生 父 穀辰 國昌,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286m0s
Han Yu-Shan Collection,ark:/21198/zz00286m19,ark:/21198/zz00286kn4,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286m19_1902391_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Shaoxing Fu (China)|~|Zhejiang Sheng (China)|~|Shanyin Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_020_13-14,uclamss_1372_b20_020_13-14,俞官圻|~|Yu Guanqi,光緒十六年殿試-俞官圻,Stamp|~|擬名次|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,Rank 3 No. 85|~|Age: 33|~|三甲第八十五名|~|應殿試舉人臣俞官圻年叄拾叁歲浙江紹興府山陰縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾（祖）鐘英 祖佳本 本生 父 穀辰 國昌,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286m19
Han Yu-Shan Collection,ark:/21198/zz00286m2t,ark:/21198/zz00286kn4,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286m2t_1902386_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Shaoxing Fu (China)|~|Zhejiang Sheng (China)|~|Shanyin Xian (China),,Civil service--China--Examinations.,uclamss_1372_b20_020_21,uclamss_1372_b20_020_21,Yu Guanqi|~|俞官圻,光緒十六年殿試-俞官圻,Rank|~|Seal Stamped on Verso|~|Paste-down|~|彌縫後卷背|~|擬名次|~|折頁,,應殿試舉人臣俞官圻年叄拾叁歲浙江紹興府山陰縣人由廩生應光緒拾肆年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾（祖）鐘英 祖佳本 本生 父 穀辰 國昌|~|Age: 33|~|Rank 3 No. 85|~|三甲第八十五名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286m2t
Han Yu-Shan Collection,ark:/21198/zz00286tcc,ark:/21198/zz00286kpn,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286tcc_1902878_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jianchang Fu (Jiangxi Sheng, China)|~|Jiangxi Sheng (China)|~|Nanfeng Xian (China)",,Civil service--China--Examinations.,uclamss_1372_b20_021_3-4,uclamss_1372_b20_021_3-4,趙惟熙|~|Zhao Weixi,光緒十六年殿試-趙惟熙,Seal Stamped on Verso|~|註釋|~|騎縫關防|~|彌縫後卷背|~|Notes by Han Yushan,,應殿試舉人臣趙惟熙年貳拾捌歲江西建昌府南豐縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖猷 祖秉貽 父德錦|~|Age: 28|~|Rank 2 No. 65|~|二甲第六十五名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286tcc
Han Yu-Shan Collection,ark:/21198/zz00286w4q,ark:/21198/zz00286kpn,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286w4q_1902886_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jianchang Fu (Jiangxi Sheng, China)|~|Jiangxi Sheng (China)|~|Nanfeng Xian (China)",,Civil service--China--Examinations.,uclamss_1372_b20_021_9-10,uclamss_1372_b20_021_9-10,Zhao Weixi|~|趙惟熙,光緒十六年殿試-趙惟熙,彌縫後卷背|~|Seal Stamped on Verso|~|滿漢合璧禮部印,,應殿試舉人臣趙惟熙年貳拾捌歲江西建昌府南豐縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖猷 祖秉貽 父德錦|~|Rank 2 No. 65|~|Age: 28|~|二甲第六十五名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286w4q
Han Yu-Shan Collection,ark:/21198/zz00286w57,ark:/21198/zz00286kpn,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286w57_1902890_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jianchang Fu (Jiangxi Sheng, China)|~|Jiangxi Sheng (China)|~|Nanfeng Xian (China)",,Civil service--China--Examinations.,uclamss_1372_b20_021_17,uclamss_1372_b20_021_17,Zhao Weixi|~|趙惟熙,光緒十六年殿試-趙惟熙,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,Rank 2 No. 65|~|應殿試舉人臣趙惟熙年貳拾捌歲江西建昌府南豐縣人由附生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖猷 祖秉貽 父德錦|~|Age: 28|~|二甲第六十五名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286w57
Han Yu-Shan Collection,ark:/21198/zz00286w78,ark:/21198/zz00286w6r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286w78_1902911_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jin Xian (Fengtian Sheng, China)|~|Fengtian Sheng (China)|~|Jinzhou Fu (Fengtian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_022_3-4,uclamss_1372_b20_022_3-4,Zhu Zanting|~|朱贊廷,光緒十六年殿試-朱贊廷,騎縫關防|~|Seal Stamp|~|擬名次|~|Rank|~|彌縫後卷背|~|Seal Stamped on Verso,,應殿試舉人臣朱贊廷年叁拾叁歲奉天錦州府錦縣人由廩生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖翽 祖自敏 父履升|~|Rank 2 No. 49|~|Age: 33|~|二甲第四十九名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286w78
Han Yu-Shan Collection,ark:/21198/zz00286w99,ark:/21198/zz00286w6r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286w99_1902918_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jin Xian (Fengtian Sheng, China)|~|Fengtian Sheng (China)|~|Jinzhou Fu (Fengtian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_022_9-10,uclamss_1372_b20_022_9-10,Zhu Zanting|~|朱贊廷,光緒十六年殿試-朱贊廷,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,Age: 33|~|應殿試舉人臣朱贊廷年叁拾叁歲奉天錦州府錦縣人由廩生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖翽 祖自敏 父履升|~|Rank 2 No. 49|~|二甲第四十九名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286w99
Han Yu-Shan Collection,ark:/21198/zz00286z2n,ark:/21198/zz00286w6r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z2n_1902924_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jin Xian (Fengtian Sheng, China)|~|Fengtian Sheng (China)|~|Jinzhou Fu (Fengtian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_022_13-14,uclamss_1372_b20_022_13-14,朱贊廷|~|Zhu Zanting,光緒十六年殿試-朱贊廷,滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso|~|彌縫後卷背,,Rank 2 No. 49|~|應殿試舉人臣朱贊廷年叁拾叁歲奉天錦州府錦縣人由廩生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖翽 祖自敏 父履升|~|Age: 33|~|二甲第四十九名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z2n
Han Yu-Shan Collection,ark:/21198/zz00286z35,ark:/21198/zz00286w6r,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z35_1902935_master.tif,5,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Jin Xian (Fengtian Sheng, China)|~|Fengtian Sheng (China)|~|Jinzhou Fu (Fengtian Sheng, China)",,Civil service--China--Examinations.,uclamss_1372_b20_022_21,uclamss_1372_b20_022_21,朱贊廷|~|Zhu Zanting,光緒十六年殿試-朱贊廷,Seal Stamped on Verso|~|彌縫後卷背|~|Rank|~|折頁|~|Paste-down|~|擬名次,,應殿試舉人臣朱贊廷年叁拾叁歲奉天錦州府錦縣人由廩生應光緒捌年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖翽 祖自敏 父履升|~|Age: 33|~|Rank 2 No. 49|~|二甲第四十九名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z35
Han Yu-Shan Collection,ark:/21198/zz00286z4p,ark:/21198/zz00286w8s,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z4p_1902947_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Kunming Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_b20_023_4,uclamss_1372_b20_023_4,張鍵|~|Zhang Jian,光緒十六年殿試-張鍵,Seal Stamp|~|Seal Stamped on Verso|~|騎縫關防|~|Rank|~|彌縫後卷背|~|擬名次,,Age: 28|~|三甲第一百八十三名|~|應殿試舉人臣張鍵年貳拾捌歲雲南雲南府昆明縣人由監生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖聖詮 祖 淮 生本 父 向垣 映垣|~|Rank 3 No. 183,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z4p
Han Yu-Shan Collection,ark:/21198/zz00286z56,ark:/21198/zz00286w8s,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z56_1902956_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Kunming Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_b20_023_9-10,uclamss_1372_b20_023_9-10,張鍵|~|Zhang Jian,光緒十六年殿試-張鍵,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,Rank 3 No. 183|~|應殿試舉人臣張鍵年貳拾捌歲雲南雲南府昆明縣人由監生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖聖詮 祖 淮 生本 父 向垣 映垣|~|Age: 28|~|三甲第一百八十三名,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z56
Han Yu-Shan Collection,ark:/21198/zz00286z6q,ark:/21198/zz00286w8s,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz00286z6q_1902960_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Kunming Xian (Yunnan Sheng, China)|~|Yunnan Sheng (China)|~|Yunnan Fu (China)",,Civil service--China--Examinations.,uclamss_1372_b20_023_13-14,uclamss_1372_b20_023|~|uclamss_1372_b20_023_13-14,張鍵|~|Zhang Jian,光緒十六年殿試-張鍵,Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso|~|彌縫後卷背,,應殿試舉人臣張鍵年貳拾捌歲雲南雲南府昆明縣人由監生應光緒拾伍年鄉試中式由舉人應光緒拾陸年會試中式今應殿試謹將三代腳色開具於後一 三 代        曾祖聖詮 祖 淮 生本 父 向垣 映垣|~|三甲第一百八十三名|~|Rank 3 No. 183|~|Age: 28,1890,1890,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00286z6q
