Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Subject,Rights.statementLocal,Name.repository,Rights.rightsHolderContact,Rights.permission,Language,Name.donor,viewingHint,Text direction,Visibility,IIIF Range,AltTitle.uniform,Title,Date.normalized,Alt ID.local,Format.extent,Relation.isPartOf,Date.creation,Opac url,IIIF Manifest URL
La Gente de Aztlan Collection,ark:/21198/zz002c3m2q,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0cr8,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 2, No. 5, 09 March 1972",09/03/1972,v1971-1972_n5_Mar_1972-1,16 pages,La Gente de Aztlan Papers,09 March 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m2q/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3m37,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9n1d,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|University of California, Los Angeles|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 2, No. 4, 22 February 1972",22/02/1972,v1971-1972_n4_Feb_22_1972-1,8 pages,La Gente de Aztlan Papers,22 February 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m37/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3m4r,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k08wcw,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 2, No. 6, 19 April 1972",19/04/1972,v1971-1972_n6_Apr_1972-1,12 pages,La Gente de Aztlan Papers,19 April 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m4r/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3m58,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f784nj,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 2, No. 7, 01 May 1972",01/05/1972,v1971-1972_n7_May_1_1972-1,8 pages,La Gente de Aztlan Papers,01 May 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m58/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3m6s,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7cxt,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 2, No. 8, 26 May 1972",26/05/1972,v1971-1972_n8_May_26_1972-1,20 pages,La Gente de Aztlan Papers,26 May 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m6s/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3m8t,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t5bkc,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 5, April 1973",04/1973,v1972-1973_n5_Apr_1973-1,12 pages,La Gente de Aztlan Papers,April 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3m8t/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mbv,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224kth,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 1, 03 October 1972",03/10/1972,n1972-1973_n1_Oct_3_1972-1,12 pages,La Gente de Aztlan Papers,03 October 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mbv/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mcc,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x943bm,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 2, 31 October 1972",31/09/1972,v1972-1973_n2_Oct_31_1972-1,12 pages,La Gente de Aztlan Papers,31 October 1972,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mcc/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mdw,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj3bnb,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 4, 27 February 1973",27/02/1973,v1972-1973_n4_Feb_1973-1,12 pages,La Gente de Aztlan Papers,27 February 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mdw/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mfd,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2m0x,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 3, 23 January 1973",23/01/1973,v1972-1973_n3_Jan_1973-1,12 pages,La Gente de Aztlan Papers,23 January 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mfd/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mgx,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11v8h,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 7, May 1973",05/1973,v1972-1973_n7_May_1973-1,16 pages,La Gente de Aztlan Papers,May 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mgx/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3mjz,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d813g8,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|Student movements--California--Los Angeles County|~|Mexican American youth|~|Newspapers|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|Student movements $z California $z Los Angeles|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 3, No. 6, May 1973, Special Election Edition",05/1973,v1972-1973_n6_May_1973_Special_Election_Edition-1,4 pages,La Gente de Aztlan Papers,May 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3mjz/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3n05,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k925q,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 4, No. 5, April 1974",04/1974,v1973-1974_n5_Apr_1974-1,20 pages,La Gente de Aztlan Papers,April 1974,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3n05/manifest
La Gente de Aztlan Collection,ark:/21198/zz002c3n3q,ark:/21198/zz0025h6p4,1,In progress,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t89f0,newspapers,text,copyrighted,"Students--California--Political activity|~|College students--California--Political activity|~|Student activities--California--Los Angeles County|~|College students $z California $z Los Angeles|~|Mexican American youth|~|Newspapers|~|College students--California, Southern|~|College students--California--Los Angeles County|~|Mexican Americans|~|Mexican American college students--California--Los Angeles County|~|Chicano archives|~|University of California, Los Angeles--Students|~|Newspapers $z California $z Los Angeles|~|Community Activism|~|College student newspapers and periodicals|~|Student organizations $z California $z Los Angeles|~|Student newspapers and periodicals","Copyright has not been assigned to the UCLA Chicano Studies Research Center.  All requests for permission to publish must be submitted in writing to the Chicano Studies Research Center Library.  Permission for publication is given on behalf of the UCLA Chicano Studies Research Center as the owner of the physical item and is not intended to include or imply permission from the copyright holder, which must also be obtained. All materials appearing in La Gente de Aztlan is protected by U.S. Copyright Law. Distribution or reproduction beyond that allowed by fair use requires the written permission of the copyright owners. Responsibility for obtaining permissions and for any use rests exclusively with the user.",UCLA Chicano Studies Research Center Library & Archive,UCLA Student Media,Y,eng|~|spa,,paged,,private,,,"Vol. 4, No. 1, September-October 1973",10/1973,v1973-1974_n1_Sep_Oct_1973-1,12 pages,La Gente de Aztlan Papers,October 1973,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3984462,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c3n3q/manifest
