Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz000100m2,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f10v.tif,120,,,,,,,,"Solanaceae|~|Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Flowers",still image,illuminated manuscripts,pd,,,,Simphoniaca.,"One plant, bottom, ""simphoniaca"" (family Solanaceae) probably Hyoscyamus niger (Henbane) growing from a white spindle-shaped root bent to the right, two main branches, light-green overall, emerge from a main stem and bear, at their outer sides, elliptical leaves with crennate edges.  Branches otherwise lined with urceolate, that is, urn-shaped flower buds or seed pods bear leaves, flower buds and seed pods, and at each tip, one flower showing yellow petals emerging from bracts. One leaf grows from the intersection of the stems.  (Cf. Corpus medicorum Latinorum, v. 4, p. 32-34.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately above image: V nomen herbe simphoniaca.|~|Text immediately following image on folio 11: A grecis dicitur hyosciamus...nam prima cura eius est ad aurium dolorem.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [10v],"Apuleius, Barbarus. Herbarium.",,image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100m2,
Index of Medieval Medical Images,ark:/21198/zz0001035s,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f47.tif,121,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Umbelliferae|~|Roots (Botany)|~|Boraginaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Sinfitum album. Petrosillum.,"Two plants, upper plant, ""sinfitum album,"" (family Boraginaceae), probably Symphytum officinale (Common Comfrey, Healing Herb, Boneset), has  veined, large, oval leaves and a large forked splindle-like root.  Plant at bottom, ""petrosillum"" (family Umbelliferae), probably Petroselinum crispum (Parsley), bears leaves finely divided into triangular leaflets on three radiating stems.  (Cf. Corpus medicorum Latinorum, v. 4, p. 215-216.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the right of upper image: cxxvi nomen herbe sinfitum album. Cura eius est ad fluxum mulieris.|~|Rubricated text surrounding lower image: cxxvii nomen herbe petrosillum. Prima cura eius ad serpentum morsus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [47],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001035s,
Index of Medieval Medical Images,ark:/21198/zz000101v5,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f28v.tif,122,,,,,,,,"Paeoniaceae|~|Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Compositae|~|Roots (Botany)|~|Flowers",still image,illuminated manuscripts,pd,,,,Solago minor. Peonia.,"Two plants: Top plant, ""solago minor"" (family Compositae) probably Solidago virgaurea (European Goldenrod) bears opposite triangular leaves on a vertical stem, axillary sprouts or buds and shoots and terminating in shoots or inflorescences with hooked tips.  Bottom plant ""peonia"" (family Peony) Paeonia sp., probably P. officinalis, has three stems emerging from a forked spindle-like root, bearing medium-sized leaves, the outer two stems each terminating in a domed, reflexed, rotate flower in yellow and red, and the central stem terminating in a red flower bud.  (Cf. Corpus medicorum Latinorum, v. 4, p. 119-121.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: lxiii nomen herbe solago minor cura eius ad lumbricos necandos.|~|Rubricated text immediately following lower image (on fol. 29): lxiiii nomen herbe peonia. A Grecis dicitur pentorobon.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [28v],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101v5,
Index of Medieval Medical Images,ark:/21198/zz000101q3,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f26v.tif,123,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Wolves|~|Roots (Botany)|~|Suidae|~|Swine|~|Flowers|~|Polypodiaceae|~|Lamiaceae|~|Ferns",still image,illuminated manuscripts,pd,,,,Splemon. Polyon.,"Two plants: top plant, ""splemon"" while the name would suggest (family Polypodiaceae) probably Asplenium sp., perhaps A. viride (Spleenwort) or (same family) Ceterach officinalis (Scaly Fern, Miltwaste), the illustration would indicate (same family) Phyllitis scolopendrium (formerly Asplenium scolopendrium or Scolopendrium vulgare), Hart's-tongue fern, Deer's-tongue fern): four oblong blue-green leaves each with parallel rows of brown spots, apparently sori, on either side of the central vein, the leaves extending directly from a bulblike rhizome with curling roots and scales. See also fol. 76v of this ms. Below the text of ""splemon,"" and appearing at first to be part of the next picture, two pigs eat rhizomes of ""splemon"" (indicated by matching color, a brown-black), thus illustrating the text ""and so they say that those pigs that eat the roots of the splemon will be found to be without a spleen.""   Bottom plant, ""polyon"" (family Lamiaceae, formerly Labiatae) probably Teucrium polion (Cat Thyme, Mountain Germander, Poly) has four stems bearing opposite leaves emerging from a tan spindle-like root, and ending in apparent inflorescences, mushroom-shaped, and light tan in color.  (Cf. Corpus medicorum Latinorum, v. 4, p. 108-110.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: Lvi nomen herbe splemon.|~|Text following upper image: Narrant itaque quod sues ille que radicem eius edent postino dum sine splene invenitur ...|~|Rubricated text immediately following lower image (on fol. 27): Lvii nomen herbe polyon nascitur in locis aspis. Prima cura eius ad lunaticos ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [26v],"Apuleius, Barbarus. Herbarium.",,Image 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101q3,
Index of Medieval Medical Images,ark:/21198/zz000101gg,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f23.tif,124,,,,,,,,"Liliaceae|~|Succulent plants|~|Illustrations - Italy - Lombardy - 1400|~|Physicians|~|Plants, Medicinal|~|Bulbs (Botany)|~|Patients|~|Urine Flasks|~|Skin Diseases|~|Crassulaceae|~|Uroscopy",still image,illuminated manuscripts,pd,,,,"Squilla.  Physician performs uroscopy for patient with skin lesions, herb cotilidon appears three times.","Two plants, the second in a clinical scene: Plant in top margin, ""Squilla"" (family Liliaceae) probably Scilla autumnalis (Autumn Squill) or the similar Urginea maritima, with long straplike ribbed leaves arising from bulb.  Picture at the bottom shows two men, between two buildings, physician, l., robed and hooded, holds urine flask up in r. hand, and holds second plant with conical succulent stem, ""Cotilidon"" (family Crassulaceae) probably Umbilicus rupestris (Navelwort, Pennywort) in the other.  Man to the r., in loincloth or briefs, sits on bench, faces l., entire body covered with lesions (""strumae"" or scrofulous tumors according to text), folds hands in supplication.  A second ""Cotilidon"" plant, conical with round projections, floats in space between, and a third emerges from door in building to r., behind patient, probably to denote that the plant grows on roofs and old buildings, as the text on fol. 23v relates.  (Cf. Corpus medicorum Latinorum, v. 4, pp. 90-92.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated caption immediately above upper image: Xliii nomen herbe squilla.|~|Rubricated text to the left of upper image: Xliii nomen herbe squilla.|~|Rubricated caption immediately above lower image: Nomen herbe cotilidon.|~|Rubricated text immediately following lower image (on fol. 23v): Xliiii nomen herbe presignate herbe cotilidon.|~|Text following image (on fol 23v): nascitur in  tectis et ruinis antiquis et montibus sive domibus antiquis et destructis...prima cura eius ad strumas discutiendas",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works] [ca. 1400] MS 18 fol. [23],"Apuleius, Barbarus. Herbarium.","Siraisi, N.G. Medieval and early Renaissance medicine, p. 144, Figure 30.",leaf 270 x 210 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000101gg,
Index of Medieval Medical Images,ark:/21198/zz000104gx,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f67v.tif,125,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Herbs|~|Flowers|~|Polypodiaceae|~|Lamiaceae|~|Ferns",still image,illuminated manuscripts,pd,,,,Sticas sive sticados. Adiantos vel politrichos sive gallitrices.,"Two plants; the top one, ""sticas id est sticados"" (family Lamiaceae), probably Lavandula Stoechas, Spanish lavender, French lavender, bearing small narrow elliptical opposite leaves on six erect stems terminating in conspicuous rounded bracteate flower buds.  Bottom plant, ""adiantos vel politricos sive gallitrices"" (family Polypodiaceae), probably Adiantum Capillus-Veneris, Southern maiden hair, Venus' hair, Dudder grass, with star-shaped leaves on very thin, black, randomly-branching stems.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 74.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: xiii nomen herbe sticas id est sticados.|~|Rubricated text surrounding lower image: xiiii nomen herbe adiantos vel politricos sive gallitrices.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [67v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104gx,
Index of Medieval Medical Images,ark:/21198/zz000105hx,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f82.tif,126,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Roots (Botany)|~|Caryophyllaceae",still image,illuminated manuscripts,pd,,,,Strictios.,"Plant, ""strictios"" (family Caryophyllaceae), probably Saponaria officinalis, Bouncing bet, with triangular light blue-green sheathing leaves, light brown thick spindle-like root, and three stems terminating in panicles of five slightly shaded buds.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 80.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: lvi nomen herbe strictios.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [82],Pseudo-Dioscorides. De herbis femininis.,,image 95 x 115 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000105hx,
Index of Medieval Medical Images,ark:/21198/zz000104vm,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f73.tif,127,,,,,,,,"Solanaceae|~|Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Compositae|~|Berries",still image,illuminated manuscripts,pd,,,,Strignos. Butalmon.,"Two plants. Top plant, ""strignos"" (family Solanaceae), probably Solanum nigrum, Common nightshade, Black nightshade, Poisonberry, with oval-shaped leaves and berries apearing axially. Bottom plant, ""butalmon"" (family Compositae), perhaps Anthemis tinctoria, Yellow Chamomile, opposite fairly well-divided leaves borne on a forked stem terminating in five-petalled flowers.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 76.)","Lombardy, ca. 1400.|~|Rubricated text surrounding upper image: xxviiii nomen herbe  strignos ...|~|Rubricated text to the left of lower image: xxx nomen herbe butalmon vel buctalmon ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [73],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104vm,
Index of Medieval Medical Images,ark:/21198/zz000104jz,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f68v.tif,128,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Cruciferae|~|Flowers",still image,illuminated manuscripts,pd,,,,Thlaphis vel mia vel talipsos vel tlapsium. Sisimbrium.,"Two plants; top plant, ""thlapis vel mia vel talipsos vel tlapsium"" (family Cruciferae), probably Capsella bursa-pastoris, Blindweed, Lady's-purse, Mother's-heart, with five oval-shaped basal leaves and with three thin spikes extending from plant, each bearing purse-shaped siliques below curling flower buds. Bottom plant, ""sisimbrium"" (family Cruciferae), probably Sisymbrium sophia, Flaxweed, nine wide oval-shaped opposite leaves on a single central stem.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p.  75.)","Lombardy, ca. 1400.|~|Rubricated text surrounding upper image: xvi nomen herbe Thalaphius vel mya vel talipsos vel tlapsium ...|~|Rubricated text to the left of lower image: xvii nomen herbe dicitur sisimbrium.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [68v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104jz,
Index of Medieval Medical Images,ark:/21198/zz000103wn,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f5v.tif,129,,,,,,,,"Shovels|~|Herbalists|~|Illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Herbs - therapeutic use|~|Hoes|~|Serpents",still image,illuminated manuscripts,pd,,,,"Three personifications, perhaps of the Herbalist, Holy Earth, and the Powers of Herbs.","Three figures, all blonde, among green branches of plants with large, opposite, obovate/oval leaves.  One, apparently an herbalist, stands holding out clasped prayerful hands to r., wearing red cape, pink lining, green calf-length robe, hose or boots.  Next figure (""Sancta tellus"" or ""Holy earth""?), to r., sits on a green serpent (which sits, in turn, on a pair of leafy branches), faces l., wears green shirt, ankle-length brown robe with white lining, bare feet, holds cornucopia in both hands with a plant growing from it.  Last figure (""Potestates herbarum"" or ""Powers of the herbs""?), nude to waist, gray/white classical ""toga"" clothing lower body, reclines against serpent, holds a hoe or mattock over l. shoulder and a shovel with its handle tucked under his r. arm, blade behind him. Adjacent text: Praefatio terrae, Prayer to the Holy Earth.  Adjacent text: Hippocrates' Epistola ad Maecenatem in a Latin translation from the School of Salerno.","Lombardy, ca. 1400.|~|Text immediately below image: [D]Ei sancta tellus rerum nature parens quae cuncta generatur et regnans sydus quod sola praestas gentibus tutela celi ac maris divum arbitrumque omnium ... omnes potestates herbas ... quas parens tellus generavit et cunctis gentibus dono dedit et medicinam sanitatis in vos contulit potestatemque dei precepto ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [5v],Hippocrates. Epistola. Ad Maecenatem.,,image 135 x 150 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103wn,
Index of Medieval Medical Images,ark:/21198/zz000102t4,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f42.tif,130,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Compositae|~|Euphorbiaceae|~|Flowers",still image,illuminated manuscripts,pd,,,,Titimallium gallastices. Cardus silvaticus.,"Two plants: top plant, ""titimallium gallastices"" (family Euphorbiaceae) probably Euphorbia esula (Common Milkwort, Leafy Spurge, Wolf's Milk) bears umbel-like flower-clusters subtended by rings of bracts on six long slender radiating peduncles above a small spindle-like root. No leaves or branches visible.  Bottom plant ""cardus silvaticus"" (family Compositae, Carduus Tribe) probably Cynara cardunculus (Cardoon) has large triangular deeply parted leaves, and four small, similarly structured bracts subtending a rounded thistle head.  (Cf. Corpus medicorum Latinorum, v. 4, p. 192-195.)  Adjacent text: Herbarium Apuleii.","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: Cviii nomen herbe titimallium Gallastices.|~|Rubricated caption surrounding lower image: nomen herbe cardus salvaticus.|~|Rubricated text immediately following lower image (on fol. 42v): Cix nomen herbe Cardus salvaticus...prima cura eius ad infirmitatem stomachi.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [42],"Apuleius, Barbarus. Herbarium.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000102t4,
Index of Medieval Medical Images,ark:/21198/zz00010547,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f77.tif,131,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Thymelaeaceae|~|Plants, Medicinal",still image,illuminated manuscripts,pd,,,,Titimallos.,"Plant, ""titimallos"" (family Thymelaeaceae), probably Daphne Gnidium, Flax-leaved Daphne, Gnidium, Spurge flax, with long undulating lanceolate leaves borne oppositely on an erect stem.  Finely divided roots  below. (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 78.)","Lombardy, ca. 1400.|~|Rubricated text to the right of image: xlii nomen herbe titimallos.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [77],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010547,
Index of Medieval Medical Images,ark:/21198/zz000104z5,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f74v.tif,132,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Thymelaeaceae|~|Plants, Medicinal|~|Compositae|~|Flowers",still image,illuminated manuscripts,pd,,,,Titimallum. Eliotropium.,"Two plants, their order apparently reversed with respect to the captions. The plant at the upper r. is labelled ""titimallum"" (family Thymelaeaceae), probably Daphne Gnidium, but the picture would seem to match the name below, with a very long thin spindle-like root, topped with a stylized rosette of three acuminate leaves, from which arise five scapes bearing bracted composite flowers apparently gone to seed and forming dandelion heads, i.e.,eds in the form of achenes bearing parachute-like rings of hairlike pappi.  Plant below is captioned ""eliotropium,"" (family Compositae, Cichorium tribe) Taraxacum officinale, Common dandelion, but the picture would seem to match rather the name immediately above, with three serrate leaves with prominent veins extending at right angles from a thick forked spindle-like root.  Two highly stylized flowering stems arise from the base 45 degree angles bearing scimitar-like bracts sheltering small flowers and buds.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 77-78.)","Lombardy, ca. 1400.|~|Rubricated text to the left of upper image: xxxiiii nomen herbe titimallum dicitur vel mallus.|~|Rubricated caption immediately above lower image: xxxv nomen herbe intrascripte eliotropium.|~|Rubricated text immediately following lower image: Nomen herbe elyotropium.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [74v],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104z5,
Index of Medieval Medical Images,ark:/21198/zz000104sk,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f72.tif,133,,,,,,,,"Herbal illustrations - Italy - Lombardy - 1400|~|Plants, Medicinal|~|Zygophyllaceae|~|Climbing Plants",still image,illuminated manuscripts,pd,,,,Tribulosa.,"Plant, ""tribulosa"" (family Zygophyllaceae), probably Tribulus terrestris, Puncture vine, Burnut, bears small-to-medium sized oval leaves on a slender stem which branches near the bottom and at the top.  (Cf. Riddle, J.M. ""Pseudo-Dioscorides"" in Journal of the history of biology, v.14, no.1 (Spring 1981), p. 76.)","Lombardy, ca. 1400.|~|Rubricated text immediately below image: xxvii nomen herbe predicte dicitur tribulosa.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [72],Pseudo-Dioscorides. De herbis femininis.,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000104sk,
Index of Medieval Medical Images,ark:/21198/zz000103hz,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f53v.tif,134,,,,,,,,"Materia medica, Animal|~|Bears|~|Illustrations - Italy - Lombardy - 1400|~|Wolves|~|Ursidae|~|Canidae|~|Animals, Wild",still image,illuminated manuscripts,pd,,,,Two bears. Two wolves.,"Two sets of two animals.  Top two are bears (order Carnivorae, family Ursidae) while the one in front appears to be walking, one behind, sitting.  Bottom two animals, wolves (family Canidae, Canis lupus) are in different poses, one in front walking, one behind, standing on two hind legs, appears ready to attack.  Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text above upper image: De urso et ursa prima cura eius ad capillos fluentes ut crescant.|~|Rubricated text above lower image: De lupo et lupa prima cura eius ad fantasmata.",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [53v],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103hz,
Index of Medieval Medical Images,ark:/21198/zz0001040p,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f60v.tif,135,,,,,,,,"Materia medica, Animal|~|Phasianidae|~|Birds|~|Illustrations - Italy - Lombardy - 1400|~|Crows|~|Partridges|~|Corvidae|~|Gruidae|~|Cranes (Birds)",still image,illuminated manuscripts,pd,,,,Two cranes. Partridge. Crow.,"Four birds, two at top of the page, one in the middle and one at the bottom.  Top two birds, cranes (family Gruidae), have webbed feet, are walking to l., wings and feathers well-defined.  A partridge (family Phasianidae, Perdix, Alectoris, and related genera), below, has claws, closed beak, wings and feathers well-defined.  At bottom is a crow (family Corvidae and esp. genus Corvus), all black, with a sharp beak. Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text immediately below upper image: De gruibus prima cura eius ad duritiam et collectiones corporis|~|Rubricated text to the right of central image: De perdice|~|Rubricated text immediately following lower image (fol. 61): De corvo",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [60v],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001040p,
Index of Medieval Medical Images,ark:/21198/zz000103n1,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f55v.tif,136,,,,,,,,"Materia medica, Animal|~|Dogs|~|Illustrations - Italy - Lombardy - 1400|~|Canidae",still image,illuminated manuscripts,pd,,,,Two dogs.,"Two dogs (Canis familiaris), l. dog red-brown, r. dog gray and black, both with collars around their necks, in state of motion. Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text preceding image on reverse of folio: De canibus prima cura eius ad intestinorum dolorem",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [55v],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103n1,
Index of Medieval Medical Images,ark:/21198/zz000103fx,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f52v.tif,137,,,,,,,,"Materia medica, Animal|~|Illustrations - Italy - Lombardy - 1400|~|Canidae|~|Foxes",still image,illuminated manuscripts,pd,,,,Two foxes.,"Two foxes (Vulpes, sp.), the one in front apparently running, the one behind standing and watching.  Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.  [This page and the next one, forming this opening of the manuscript, are repeated in the microfilm usually distributed.]","Lombardy, ca. 1400.|~|Rubricated text preceding image on previous folio (fol. 52): De vulpibus.",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [52v],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103fx,
Index of Medieval Medical Images,ark:/21198/zz000103s3,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f58.tif,138,,,,,,,,"Materia medica, Animal|~|Urine|~|Illustrations - Italy - Lombardy - 1400|~|Bathtubs|~|Baths|~|Bathing customs",still image,illuminated manuscripts,pd,,,,"Two men prepare medicinal bath, perhaps from human bodily products of boys and virgins.","At bottom of page, two men sitting with a large bowl on a short peestal between them.  Figure to the l. is naked, gestures with r. hand and holds the edge of bowl with the other; Figure to the r. dressed in a red robe, gestures with both hands, apparently urging the other to provide urine for therapeutic use.  Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.",Italy-Lombardy,1400,Yale Medical Library. Manuscript. 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [58],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103s3,
Index of Medieval Medical Images,ark:/21198/zz000103cw,ark:/21198/zz000100hh,2,Completed,Page,immi/masters/ym18f51.tif,139,,,,,,,,"Materia medica, Animal|~|Rabbits|~|Illustrations - Italy - Lombardy - 1400|~|Leporidae|~|Flowers",still image,illuminated manuscripts,pd,,,,Two rabbits or hares.,"Two rabbits facing l. at the bottom of the page, the rabbit(order Lagomorpha, genus Lepus or Oryctolagus) at l. seems to be walking while rabbit at r. appears to be hopping. Tufted plants with red flowers appear in background.  Adjacent text: Sextus Placitus' Liber medicinae ex animalibus.","Lombardy, ca. 1400.|~|Rubricated text immediately above image: Sequitur de loporibus[sic].|~|Rubricated text immediately following image (on fol. 51v): De leporibus ...",Italy-Lombardy,1400,Yale Medical Library. Manuscript 18 [Herbarium Apuleii and other works]. [ca. 1400] MS 18 fol. [51],"Placitus, Sextus, Papyriensis. Liber medicinae ex animalibus.",,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000103cw,
