Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz0000zx9k,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f33.tif,65,,,,,,,,"Birds|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Women|~|Valerianaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,"Erba valloriano montanino, femina. Erba valloriano montanino, maschio. Another erba valloriano montanino.  Two plants called Erba rosina.","Five plants, one group of three plants and one group of two plants: Plant, top l., ""[Valloriano montanino] femina"" an unbranched vertical stem with large leaves at base, and two small leaves just below an umbel at top, green with red flower and brown root. Plant, top center, beside a figure of a woman, ""[Valloriano montanino] maschio"" (family Valerianceae) Valeriana sp., probably V. officinalis, a central vertical stem with three tiers of pinnate compound leaves and a large terminating umbel-like flower head, green with red umbel and brown root. Top r., to r. of woman, another variant of Valloriano montanino, a three-lobed plant with little differentiation of its parts. Two plants called ""Rosina"", the first, middle l., an unbranched vertical stem with small leaves, green with brown roots, the second, bottom r., an unbranched vertical stem with large leaves, bearing a large flower, green with brown flower and brown tuberous roots. Figures associated with plant, ""Erba valloriano,"" top center:  female figure in red dress and white undergarment, kneels on r. side of plant with r. arm extending out and touching the plant, apparently to signify its use as a fertility drug for women: ""Vale alla matrice delle donne.  La sua radice in polvere cum Zaferano dato cum vino....""   Figure associated with plant, ""Erba rosina,"" bottom right:  white bird flies toward plant from l. side, perhaps symbolizing the plant's power against ""fluttering"" nerves: ""La barbe sua colta a luna crescente vale contro al dolore dello spasmo de nervi."" Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text to l. of first image : femina|~|Text to l. of second image: maschio",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 33,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx9k,
Index of Medieval Medical Images,ark:/21198/zz0000zvfp,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f11.tif,66,,,,,,,,"Liliaceae|~|Plants, Medicinal|~|Male nude|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Snakes|~|Herbs|~|Angels|~|Antidotes|~|Flowers",still image,illuminated manuscripts,pd,,,,Erba villaries. Erba lilio montano.,"Two plants: Plant, top, ""Villaries,"" bears radiating leaves and four rising stems, green with brown roots and flowers. Plant, bottom, ""Lilio montano"" ((family Liliaceae) probably Lilium candidum, Madonna Lily, a rosette of leaves, with central stem bearing funnelform flowers, green with brown flowers and bulblike roots. Figures associated with plant, ""Villaries"" apparently to indicate its effectiveness against snake bites,""contro amorsi di serpenti e vermini velenose"": nude person, to r. of plant, is encircled and bitten by a green and brown snake on r. forearm.  Blood drips down.  Angel flying overhead touches him on head with l. hand, points to ""Villaries"" with r. hand.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of image: Erba villaries fa fiori citrini vale a caligine dochi sopra ogni altra herba ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 11,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvfp,
Index of Medieval Medical Images,ark:/21198/zz0000zxj6,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f40.tif,67,,,,,,,,"Papaveraceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Erba visaria vel cisaricha. Celidonia vle  vel?  aglocchi.,"Two plants: Plant, top, ""Visaria"" bears apparently leafless side branches terminating in berries on a simple curved main stem, green with red berries. Plant, bottom, ""Celidonia"" (family Papaveraceae) possibly Chelidonium majus, Celandine, a central vertical stem with three tiers of mostly opposite compound pinnate leaves, with the r. side of the second tier a lobed formation and the r. side of the third tier an inflorescence, green with red roots and white flowers. Figure associated with plant, ""Visaria"":  man, wearing red and white doublet and green, white and brown hose, runs or genuflects toward a a disc hanging from the plant bearing a human face, resembling a mirror, at the end of one of the branches.  He holds stems of the same plant in his joined hands.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Caption to r. of image:  erba luccia minore Luce di nocte.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 40,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxj6,
Index of Medieval Medical Images,ark:/21198/zz0000zx7j,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f30.tif,68,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs|~|Cruciferae|~|Scrophulariaceae",still image,illuminated manuscripts,pd,,,,Eufragia vel luminella vel Adil. Filiusante pater vel cordafila vel herba piloso idem est vel bomibagiosa.,"Two plants: Plant, top, ""Eufragia"" (family Scrophulariaceae) Euphrasia officinalis, Common Eyebright, Euphrasy, an unbranched vertical stem with small leaves, emerging from a thick root, green with brown roots. Plant, bottom, ""Filiusante pater"" (family Cruciferae) Hesperis matronalis, Dame's Violet, Sweet Rocket,  three straight, radiating stems, green, bearing alternating small lanceolate leaves and terminating in light pinnate flowering structures, perhaps an attempt to portray clusters of silique seed pods. Cf. Penzig, 2, p. 222 on Filiusante pater.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 30,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx7j,
Index of Medieval Medical Images,ark:/21198/zz0000zzbk,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f66.tif,69,,,,,,,,"Urticaceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Women|~|Herbs|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Eupatorio maggiore. Eupaterio terzo. Vetriuola minore.,"Three plants: Plant, top, ""Eupatorio maggiore"" (family Compositae, Tribe) Eupatorium cannabinum, Hemp, Agrimony Hemp, an unbranched vertical stem with large leaves and a conical flower head at top, brown with red flower. Plant, center, ""Eupaterio terzo"" (family Rosaceae) Agrimonia eupatorium, Agrimony, Cocklebur, an unbranched vertical stem bears large irregularly dentate leaves, and axillary flowers, brown with red flowers and white roots.  On ""Eupaterio"" cf. Penzig, 2, p. 207. Plant, bottom, ""Vetriuola minore"" (family Urticaceae) Parietaria officinalis, Pellitory of the Wall, Lich-wort, five straight, radiating stems bear lanceolate leaves and small axillary flower buds, brown with red roots.  On ""Vetriuola"" cf. Bedevian, p. 440, item 2548. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to r. of first image: Scorpio.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 66,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzbk,
Index of Medieval Medical Images,ark:/21198/zz000100dz,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f97.tif,70,,,,,,,,"Plants, Medicinal|~|Umbelliferae|~|Herbal illustrations - Italy - 1500|~|Equisetaceae|~|Roots (Botany)|~|Herbs|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Four types of Arreticha. Meu(?) vel rompesasso vel fiange.,"Five plants, one group of four plants and one individual plant: Four plants called ""Arreticha"" this and the fourth plant perhaps representations of (family Lamiaceae, formerly Labiatae) Ajuga chamaepitys, Yellow  Bugle, Ground pine (Cf. Penzig, 1, p. 168), top far l., a central vertical stem with opposing acuminate leaves and one tier of inflorescences near the top, green with white root. Plant, top l. center, ""Arreticha montana,"" strongly resembling (family Equisetaceae) Equisetum hyemale, Scouring Rush, Horsetail, an unbranched vertical stem with small rounded nodes, green. Plant, top center, another Equisetum similar to the latter, but with slender branchlets, radiating from each node and from the tip, green. Plant, middle r., bears radiating leaves with pronounced petioles and two rising stems each bearing a flower, green with white flowers. Plant, bottom, ""Meu(?) vel rompesasso"" (family Umbelliferae) Meum athamanticum, straight, radiating petioles with three-lobed odd-pinnate leaflets, growing from thick tuber, green with white roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 97,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100dz,
Index of Medieval Medical Images,ark:/21198/zz0000zvsv,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f118a.tif,71,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Rosaceae|~|Herbs|~|Caryophyllaceae",still image,illuminated manuscripts,pd,,,,Fragulo. Torageo. Erba fiorraco. Morsum galline.,"Four plants: Plant, top l., ""Fragulo,"" (family Rosaceae), probably Fragaria vesca, Sow Teat or Woodland Strawberry, five straight, radiating stems bearing three lobed leaves, with smaller stems bearing fruit, green with red fruit. Plant, top r., ""Torageo"" an unbranched vertical stem with large opposite irregularly incised leaves, and a fanlike cluster of flowers at top, green with yellow and white flowers. Plant, bottom l., ""Fiorraco"" a central vertical stem with two tiers of branches bearing flower at tip, with flowers on stem, green with yellow flowers. Plant, bottom r., ""Morsum galline"" (family Caryophyllaceae), perhaps Holosteum sp., or Stellaria sp., such as S. media, Common Chickweed, five straight, radiating stems, each bearing small elliptical leaves and smaller axial or internodal flowers, green with purple flowers. (See also fol. 116 of this ms.)  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 118a,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvsv,
Index of Medieval Medical Images,ark:/21198/zz0000zvkr,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f113.tif,72,,,,,,,,"Ophioglossaceae|~|Plants, Medicinal|~|Compositae|~|Herbal illustrations - Italy - 1500|~|Rubiaceae|~|Herbs|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Gallitrico. Astula reggia. Epaticheta. Unghula Caballina Appolinaris grece dicitur aut strigmon manicum Alii rigon Alii herba buccina Alii farfarella. Sticados.,"Five plants: Plant, top r., ""Gallitrico"" (family Rubiaceae) Galium sp. probably G. aparine, Airess, Aparine, or G. odorata, sometimes called Asperula odorata, Sweet Woodruff, an unbranched vertical stem with small opposite elliptical leaves at base and top, and three whorls of six pointed connate leaves near center of stem, green with red flowers and brown marked root. Plant, top center, ""Astula reggia"" perhaps related to the last, an unbranched vertical stem bearing three whorls each with nine pointed connate leaves, green with brown on root. Plant, top l., ""Epaticheta"" resembling (family Ophioglossaceae) Botrychium lunaria, Moonwort, Moon-fern, no pronounced central stem, one fern-like leaf with opposite linear leaflets and one branched structure, perhaps a spore-bearing leaf, green with brown spore cases and brown roots. Plant, bottom l., ""Unghula Caballina"" (family Compositae) Tussilago farfara, Colt's Foot, Cough-Wort, three straight, radiating petioles bearing large ovate leaves and two longer peduncles, both  bearing many pointed stipules and a terminal inflorescence contained in a conical calyx, green with brown flowers and white roots. Plant, bottom r., ""Sticados"" probably meant to represent (family Lamiaceae, formerly Labiatae) Lavandula stoechas, French Lavender, though not a good likeness, three straight, radiating stems, each bearing a pointed acuminate leaves and terminating in a conical erect flower with filaments emerging, green with brown roots and brown flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 113,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvkr,
Index of Medieval Medical Images,ark:/21198/zz000100bx,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f94.tif,73,,,,,,,,"Liliaceae|~|Plants, Medicinal|~|Umbelliferae|~|Compositae|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Rubiaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Gilosia. Lingua pagana. Robbia datintori. Daucis.,"Four plants: Plant, top l., ""Gilosia,"" perhaps meant to represent a young or loosely headed (family Compositae) Cichorium intybus, Wild Chicory, Succory, Radicchio, bears radiating leaves without a stem, green with white roots. Plant, top r., ""Lingua pagana"" (family Liliaceae) Ruscus hypoglossum, Butcher's Broom, Double Tongue, an unbranched vertical stem with small leaves, green with brown roots. Cf. Penzig, 2, p. 313. Plant, bottom l., ""Robbia datintori"" (family Rubiaceae)  Rubia tinctoria, Dyer's Madder, a central vertical stem with two tiers of branches and large leaves at the base, green with red roots. Plant, bottom r., ""Daucis"" (family Umbelliferae), probably not Daucus sp. but perhaps Laserpitium siculum, Laserwort, or Ammi majus, Bishop's Weed, Amee, an unbranched vertical stem with large sessile leaves, protruding from a bulbous base with flowers at top, green with white flowers and brown roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of third image: Robbia datintori fa elgambo quadro ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 94,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100bx,
Index of Medieval Medical Images,ark:/21198/zz000100g0,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f99.tif,74,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Giovino.,"One plant, center, ""Giovino"" bears hastate leaves with dentate outer edges on a simple curved stem, green.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text to upper l. of image: Giovino.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 99,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000100g0,
Index of Medieval Medical Images,ark:/21198/zz0000zw2g,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f126.tif,75,,,,,,,,"Plants, Medicinal|~|Compositae|~|Herbal illustrations - Italy - 1500|~|Herbs|~|Caryophyllaceae|~|Swords",still image,illuminated manuscripts,pd,,,,Gisilliricho. Personamgie. Cyocodriliom. Purpurea.,"Four plants: Plant, top l., ""Gisilliricho"" bears radiating basal oblanceolate leaves in a fan-like pattern and two rising stems each terminating in a bud-like flowering structure, green with red flowers and red roots. Plant, top r., ""Personamgie"" perhaps (family Compositae) Arctium lappa, Burdock, or a related species, central vertical stem with one tier of branches, both stem and branches bearing incised opposite ovate leaves and terminating in flower buds, green with gray roots. Plant, bottom l., ""Cyocodriliom"" five straight, radiating stems each bearing alternating crennate ovate leaves and terminating in clusters of small flowers, growing from a thick root, green with red flowers, and red on bottom of root. Plant, bottom r., ""Purpurea"" perhaps (family Caryophyllaceae) Lychnis, sp. Campion, three straight, radiating stems, each bearing alternating lanceolate leaves and terminating in clusters of sizable flowers, red, with green leaves. Cf. Penzig, 2, p. 411 on ""Purpurea."" Figure associated with plant, ""Purpurea"": green snake, with mouth opened and tongue out, coils around the central stem of plant.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 126,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zw2g,
Index of Medieval Medical Images,ark:/21198/zz0000zzjp,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f72.tif,76,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Glio vontris. Rischela.,"Two plants: Plant, top, ""Glio vontris"" bears three radiating peduncles ending in small flower heads and a single elliptical leaf growing directly from two pointed elliptical roots or tubers, green with brown leaves and white flowers. Plant, bottom, ""Rischela"" emerging from gnarled rhizomes, a vertical stem bears alternating acuminate leaves on slender petioles and terminates in three peduncles supporting conical flower heads. Plant is green with brown flowers.   Figures associated with plant, ""Glio vontris"": top: A white round simplified human face appears on each of the two elliptical roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 72,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzjp,
Index of Medieval Medical Images,ark:/21198/zz0000zvb4,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f107.tif,77,,,,,,,,"Plants, Medicinal|~|Compositae|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Herba Judaicha idest thetrait Alii pendalion. Two types of Concrealis. Giralia. Pes leporinus dynus Lagepos aut herba benedecta affrotia.,"Five plants, three individual plants, and one pair. Plant, upper l., ""Herba Judaicha"" three radiating stems bearing alternating three-lobed leaves, each stem ending in clusters of six-pointed flowers, green with red flowers and brown roots. Two plants, upper r., alternate forms of ""Concrealis,"" the first, and larger, a vertical stem bearing three branches or compound leaves, with the pointed elliptical leaves or leaflets in an odd-pinnate arrangement, green with red roots, and the alternate form on a sketch upper center, above a cluster of thick roots, rudimentary basal leaves and peduncles bearing clusters of small flowers, green with white flowers and green roots. Plant, lower l., ""Giralia"" above a deep cluster of thick roots, radiating petioles bearing what appear to be small convex peltate leaves and longer peduncles bearing urceolate flowers, green with brown and red flowers and brown roots. Plant, lower r., ""Pes leporinus"" (family Compositae) genus uncertain, three radiating linear undulate leaves and two slightly taller peduncles bearing structures resembling composite disc-and-ray flowers, green with a brown flower on each stem and brown roots. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 107,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvb4,
Index of Medieval Medical Images,ark:/21198/zz0000zz0d,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f52.tif,78,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Rutaceae|~|Herbs|~|Caryophyllaceae",still image,illuminated manuscripts,pd,,,,Herba luccia minore. Erba ditta. Two types of Ruta silvestris.,"Four plants, two individual plants and one group of two plants: Plant, top l., ""Luccia minore,"" possibly one of the pinks (family Caryophyllaceae), bears radiating leaves without a stem, green with brown roots.  Eye-like markings appear half way up each leaf. Cf. Pierpont Morgan M873, fol. 94. Plant, top r., ""Ditta"" a central vertical stem with three tiers of branches or compound leaves, with three flowers at top, green with brown roots and brown flowers. Two plants called ""Ruta silvestris"", though a name often attached to unrelated species, cf. Penzig, 2, p. 474 here probably variants of (family Rutaceae) Ruta montana, Wild Rue, Mountain Rue, the first, bottom l., three straight, radiating stems, each bearing serrateleaves and clusters of berries at tips, green with red berries and brown roots, the second, bottom r., a central vertical stem with four tiers of branches with small clasping leaves, and a cluster of berries at top, green with red berries and white roots. Figure associated with plant, ""Herba luccia minore"": top left: Plant has a head of a man (with long brown hair and forked beard) as the root.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 52,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zz0d,
Index of Medieval Medical Images,ark:/21198/zz0001009d,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f92.tif,79,,,,,,,,"Trees|~|Plants, Medicinal|~|Polygonaceae|~|Herbal illustrations - Italy - 1500",still image,illuminated manuscripts,pd,,,,Herba victoria. Lampatium. Albero.,"Three plants: Plant, top l., ""Victoria,"" growing from a very thick root, radiating long acuminate leaves and five rising stems each bearing a flower, green with red flowers and brown roots. Plant, top r., ""Lampatium,"" perhaps (family Polygonaceae) Rmex sp., Dock, no pronounced central stem, four rising stems bearing small lanceolaate leaves and ovate flowers above a basal cluster of  linear leaves, green with red roots and brown flowers. On Lampatium, cf. Penzig, 2, p. 291. Plant, bottom, ""Albero,"" apparently a medicinal tree, family uncertain, a central vertical stem with three irregular tiers of branches, each bearing terminal leaf clusters or lobed leaves and many small bell-like flowers hanging along the branches closer to the main stem, green with brown roots and white flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 91,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001009d,
Index of Medieval Medical Images,ark:/21198/zz0000zv41,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f101.tif,80,,,,,,,,"Plants, Medicinal|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Laticha. Ariella. Arteticha montana.,"Three plants: Plant, top, ""Laticha,"" perhaps (family Compositae, Cichorium Tribe) Lactuca serriola, Prickly Lettuce, or L. sativa, Common Lettuce, bears radiating leaves each with a pronounced central spine and deeply dentate edges and two long unadorned peduncles bearing flowers, green with brown flowers and brown and red root, which is shaped like the head of a man. Plant, bottom l., ""Ariella"" an unbranched vertical stem with small, connate leaves and flowers at top, green with brown flowers and brownish red roots. Plant, bottom r., ""Arteticha montana,"" perhaps a stylized representation of (family Leguminosae) Medicago marina, three branchings atop a vertical stem, with long opposite pointed elliptical leaves at the base, three-lobed structures at the top, and flowers protruding from the middle of the stem, green with white flowers and brownish red roots.  Figure associated with plant, ""Laticha"":  root in the form of the head of a man with long hair and beard.  Face is brown with red spots on checks and between eyes.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 101,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv41,
Index of Medieval Medical Images,ark:/21198/zz0000zw1z,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f125.tif,81,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Leont(i)spodum vel pes leonis. Bulbo gareb. Jorobotam.,"Three plants: Plant, top, ""Leont(i)spodum vel pes leonis,"" not a match to Alchemilla vulgaris or Helleborus niger, as the name would suggest, three straight radiating stems with swollen bases, each bearing pointed elliptical upper leaves or stipules, tubular internodal flowers and terminating in a five-pointed structure, green with red and green leaves, red roots, and white flowers. Plant, middle r., ""Bulbo gareb"" bears radiating leaves without a stem growing from a rounded bulb, green with yellow base. Plant, bottom, ""Jorobotam,"" bears elliptical basal leaves and a three-branched inflorescence,  green with red roots and red flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 125,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zw1z,
Index of Medieval Medical Images,ark:/21198/zz0000zxnr,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f43.tif,82,,,,,,,,"Verbenaceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Boraginaceae|~|Herbs|~|Convolvulaceae|~|Flowers",still image,illuminated manuscripts,pd,,,,Lingua hyrcina. Pissericon est et verbena... due species. Volubilis minor.,"Three plants: Plant, top l., ""Lingua hyrcina, perhaps (family Boraginaceae) Echium vulgare, Blue Bottle, Blue Thistle, Wild Bugloss, bears radiating leaves without a stem, green with rounded red flowers and brown root. Plant, top r., ""Pissericon"" (family Verbenaceae) Verbena sp., Vervain, five compound branchings from a vertical stem, with leaves below branches and flowers at top. Green with brown roots and brown flowers. Plant, bottom, ""Volubilis minor"" (family Convolvulaceae) Calystegia sepium (formerly Convolvulus sepium) Wild Morning-Glory, Scammony, Bindweed, bears leaves on a double or ""S"" curve, green with brown roots and brown flowers. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 43,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxnr,
Index of Medieval Medical Images,ark:/21198/zz0000zx2z,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f25.tif,83,,,,,,,,"Solanaceae|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Fishes|~|Roots (Botany)|~|Herbs|~|Eye",still image,illuminated manuscripts,pd,,,,Madrancole minore. Erba luccia maggiore.,"Two plants: Plant, l., ""Madrancole minore"" (family Solanaceae), probably Mandragora officinarum, Mandrake, above a branched white tuber, bears radiating leaves and five rising stems each holding a berry, green with white roots and yellow berries. Plant, r., ""Luccia maggiore,"" identity uncertain, perhaps a variety of the above, bears radiating leaves and five rising stems, green with brown roots, and blue coloring on white flowers.  Figures  associated with plant, ""Luccia maggiore"":  radiating leaves each bear the image of an eye, perhaps to indicate use in treatment of eyes, ""Allochio,"" and plant's root has the shape of a brown fish, perhaps to indicate plant's habitat in wet places, ""in valli et prati humidi."" Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text above first image: Scorpio. Scorpio La cogliora.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx2z,
Index of Medieval Medical Images,ark:/21198/zz0000zzmq,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f74.tif,84,,,,,,,,"Solanaceae|~|Dogs|~|Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Women|~|Herbs|~|Angels|~|Scorpions",still image,illuminated manuscripts,pd,,,,Mandracora femina.,"One plant, top, ""Mandracora femina"" (family Solanaceae) Mandragora officinarum, Mandrake, bears basal, acuminate radiating leaves and six rising peduncles each with round fruit at top, green with brown roots, brown and white fruit, and brown marked leaves. Plant's roots are shaped like a human. Figures associated with plant, ""Mandracora femina"":  on l. side, a woman in brown and green, resembling a nun, wimpled and robed, faces the plant, kneeling with arms extended toward an angel flying overhead to r. Angel gestures toward the woman with its r. hand and points to the plant with its l. hand. Green scorpion, symbolizing the constellation Scorpio, on r. side of plant.  A gray dog runs to r., with leash tied to root of plant (which has the shape of a nude woman covered with long brown hair, standing with her feet spread apart and arms hanging loosely down).  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 74,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzmq,
