"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 791","A7_Ramakatane_15_01","ark:/21198/z15b1ttz","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_001.tif","","Ramakatane Archive (Lesotho National Museum)","Two seated men shaking hands in front of a smiling man in a moustache standing between two women with their arms on the shoulders of the seated men, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1ttz"
"Work","Ramakatane archive 792","A7_Ramakatane_15_01a","ark:/21198/z11k136c","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_001a.tif","","Ramakatane Archive (Lesotho National Museum)","Man in spectacles and a hair part smiling and shaking hands with man in a long sleeve polo shirt looking down, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k136c"
"Work","Ramakatane archive 793","A7_Ramakatane_15_06","ark:/21198/z1wt0kp7","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_006.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a battersby and print shirt seated with his legs parted and feet raised on his stool with his hands on his knees, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0kp7"
"Work","Ramakatane archive 794","A7_Ramakatane_15_09","ark:/21198/z1s19twc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_009.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a wig and large sunglasses in bell bottoms with a military print  standing with her hand on her waist and another on the back rest of her chair, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19twc"
"Work","Ramakatane archive 795","A7_Ramakatane_15_10","ark:/21198/z1n89340","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_010.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in sunglasses and a short sleeve shirt smiling and standing with her arms wrapped around friend in sunglasses as well and holding her by the hands, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89340"
"Work","Ramakatane archive 796","A7_Ramakatane_15_15","ark:/21198/z1hh8bd8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0015_015.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a sunglasses dressed in a suit and tie with a diamond plaid cardigan and a Mokorotlo on his head smiling and pointing with his head turned behind him in a pose, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8bd8"
"Work","Ramakatane archive 797","A7_Ramakatane_16_06","ark:/21198/z1cr7ksw","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in spectacles and short hair wearing a short sleeve sweater smiling casually at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7ksw"
"Work","Ramakatane archive 798","A7_Ramakatane_16_08","ark:/21198/z1835jd9","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_008.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in sunglasses dressed in a long sleeve polo and Seshoeshoe skirt seated and looking at man next to her with a cigarette in his mouth and about to strike a match, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835jd9"
"Work","Ramakatane archive 799","A7_Ramakatane_16_08a","ark:/21198/z14b4srg","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_008a.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a wig and floral dress seated on a straw mat (moseme) and smiling with her hands clasped around raised knee with her purse placed next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4srg"
"Work","Ramakatane archive 800","A7_Ramakatane_16_10","ark:/21198/z10k421j","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_010.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a beret leaning back in her chair and smiling with a man in a plaid blazer standing with his head turned and a hand placed on her shoulder with another woman in a see through top and plaid skirt seated next to her, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k421j"
"Work","Ramakatane archive 801","A7_Ramakatane_16_12","ark:/21198/z1vt3jgz","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_012.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a long sleeve sweater and plaid skirt with leather clasp smiling and leaning on radiogram, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3jgz"
"Work","Ramakatane archive 802","A7_Ramakatane_16_12a","ark:/21198/z1r22sq3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0016_012a.tif","","Ramakatane Archive (Lesotho National Museum)","Grinning young woman in a wig and formal mandarin collar coat seated with her hands clasped above her purse and her legs crossed, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22sq3"
"Work","Ramakatane archive 803","A7_Ramakatane_17_01","ark:/21198/z1m92205","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_001.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with cornrows dressed in a mid length flower print kaftan and standing with one knee raised on her chair, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92205"
"Work","Ramakatane archive 804","A7_Ramakatane_17_06","ark:/21198/z1gj19cs","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_006.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a headwrap dressed in a tunic and long sleeve shirt seated and raising a baby onto her upper arm for the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj19cs"
"Work","Ramakatane archive 805","A7_Ramakatane_17_09","ark:/21198/z1bv981s","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_009.tif","","Ramakatane Archive (Lesotho National Museum)","A man with a beard looking into the camera with his head bent and forehead furrowed and standing with his thumb in his belt, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv981s"
"Work","Ramakatane archive 806","A7_Ramakatane_17_10","ark:/21198/z1738hc8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_010.tif","","Ramakatane Archive (Lesotho National Museum)","A man with  thin moustache wearing a shirt with neatly folded sleeves and standing with his hand on his hip, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738hc8"
"Work","Ramakatane archive 807","A7_Ramakatane_17_11","ark:/21198/z13b7rkn","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in sunglasses and a folded bucket hat dressed in a pineapple print shirt and standing next to smiling man in a golf hat and printed shirt with jeans with his leg raised on the chair in front of him, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b7rkn"
"Work","Ramakatane archive 808","A7_Ramakatane_17_12","ark:/21198/z1zk7829","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0017_012.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a pineapple print shirt shaking hands with man in a printed shirt and jeans while both look at the camera with smiles, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7829"
"Work","Ramakatane archive 809","A7_Ramakatane_18_02","ark:/21198/z1tt6h94","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0018_002.tif","","Ramakatane Archive (Lesotho National Museum)","Doting mother in a headwrap dressed in a striped shirt and pleated skirt holding up a baby close to her body for the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6h94"
"Work","Ramakatane archive 810","A7_Ramakatane_18_03","ark:/21198/z1q25rm5","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0018_003.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a plaid double pocket blazer and tie under v-neck sweater standing with his hand on radiogram and tightening his lips, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25rm5"
"Work","Ramakatane archive 811","A7_Ramakatane_18_08","ark:/21198/z1k950zq","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0018_008.tif","","Ramakatane Archive (Lesotho National Museum)","Two men in battersbys seated with their legs crossed with a radiogram between them one holding a cigarette up to his face with his face tilted to the camera and the other holding a cigarette with his hands loosely folded on his lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k950zq"
"Work","Ramakatane archive 812","A7_Ramakatane_18_09","ark:/21198/z1fn2zkf","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0018_009.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in spectacles and a headscarf wrapped in a checked tjale blanket with her arms and hands hidden and furrowed eyebrows, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2zkf"
"Work","Ramakatane archive 813","A7_Ramakatane_18_12","ark:/21198/z19w26zf","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0018_012.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman in a short sleeve sweater and pleated skirt standing with her back against folding gate and holding on to the rails with her eyes fixed on the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w26zf"
"Work","Ramakatane archive 814","A7_Ramakatane_20_01","ark:/21198/z1641g5j","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_001.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a short sleeve aviation shirt and shorts seated with his socks pulled up under his knees and his hands placed firmly on his knees, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641g5j"
"Work","Ramakatane archive 815","A7_Ramakatane_20_04","ark:/21198/z12c0qdc","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_004.tif","","Ramakatane Archive (Lesotho National Museum)","Man with bald patch and moustache dressed in a buttoned up suit and tie and seated, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0qdc"
"Work","Ramakatane archive 816","A7_Ramakatane_20_08","ark:/21198/z1xm06wm","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_008.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in spectacles and a headwrap dressed in a polo shirt and pleated skirt and seated with her arms folded next to large bag and umbrella placed on the floor, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm06wm"
"Work","Ramakatane archive 817","A7_Ramakatane_20_09","ark:/21198/z1st9g5r","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_009.tif","","Ramakatane Archive (Lesotho National Museum)","Young man in a see through top with stripes and golf hat standing in front of folding gate with his palms held together next to his stomach, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9g5r"
"Work","Ramakatane archive 818","A7_Ramakatane_20_09a","ark:/21198/z1p28qjp","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_009a.tif","","Ramakatane Archive (Lesotho National Museum)","Woman in a bucket hat and wrap around plaid skirt seated with an infant held in one arm between a young girl holding a peach and young boy holding grapes both standing very close to her, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28qjp"
"Work","Ramakatane archive 819","A7_Ramakatane_20_11","ark:/21198/z1jd6p5s","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0020_011.tif","","Ramakatane Archive (Lesotho National Museum)","Teenage girl with a shaved head in a print tunic dress and standing with sunglasses in one and the other hand placed on the shoulder of seated friend smiling with sunglasses clasped between her hands on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6p5s"
"Work","Ramakatane archive 820","A7_Ramakatane_21_01","ark:/21198/z1dn5xgh","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0021_001.tif","","Ramakatane Archive (Lesotho National Museum)","Woman with relaxed hair dressed in a dashiki dress and seated with the temple of her sunglasses clasped between her hands on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5xgh"
"Work","Ramakatane archive 821","A7_Ramakatane_21_10","ark:/21198/z18w55r5","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0021_010.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a short sleeve shirt and cap seated with his arms and legs folded next to man in a long sleeve shirt holding on to foot raised up to his knee by both hands, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w55r5"
"Work","Ramakatane archive 822","A7_Ramakatane_21_11","ark:/21198/z1544dzv","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0021_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a poor boy hat and spectacles dressed in a shirt and blazer and seated with one hand behind him and another turning one of the buttons on the radiogram next to him, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544dzv"
"Work","Ramakatane archive 823","A7_Ramakatane_22_02","ark:/21198/z11c3p7j","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a7_0022_002.tif","","Ramakatane Archive (Lesotho National Museum)","Young woman with cornrows wearing a button up dress seated next to another young woman dressed in a sleeveless turtleneck top and polka dot skirt, photographed in Mr. M.T. Ramakatane's City Centre Studio","January - May 1970","1970-01/1970-05","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3p7j"
