File name,local ID,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Subject.place,Digital Collection Title
0260me00608_DC01M.pdf,0260me00608,ark:/21198/z1cg1h7v,ark:/21198/z13b7sjm,2,Completed,Work,Studio portrait 1019,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,7.6 cm x 10.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style|~|makeup,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00609_DC01M.pdf,0260me00609,ark:/21198/z1cg1h7v,ark:/21198/z1zk7918,2,Completed,Work,Studio portrait 1020,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,7.3 cm x 10.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00610_DC01M.pdf,0260me00610,ark:/21198/z1cg1h7v,ark:/21198/z1tt6j83,2,Completed,Work,Studio portrait 1021,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.2 cm x 10.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00611_DC01M.pdf,0260me00611,ark:/21198/z1cg1h7v,ark:/21198/z1q25sk4,2,Completed,Work,Studio portrait 1022,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.5 cm x 11 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00612_DC01M.pdf,0260me00612,ark:/21198/z1cg1h7v,ark:/21198/z1k951xp,2,Completed,Work,Studio portrait 1023,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.2 cm x 10.2 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00613_DC01M.pdf,0260me00613,ark:/21198/z1cg1h7v,ark:/21198/z1fn30js,2,Completed,Work,Studio portrait 1024,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.3 cm x 11.2 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00614_DC01M.pdf,0260me00614,ark:/21198/z1cg1h7v,ark:/21198/z19w27xd,2,Completed,Work,Studio portrait 1025,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9 cm x 11.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00615_DC01M.pdf,0260me00615,ark:/21198/z1cg1h7v,ark:/21198/z1641h4h,2,Completed,Work,Studio portrait 1026,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.6 cm x 11.3 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00616_DC01M.pdf,0260me00616,ark:/21198/z1cg1h7v,ark:/21198/z12c0rcb,2,Completed,Work,Studio portrait 1027,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.5 cm x 11 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00617_DC01M.pdf,0260me00617,ark:/21198/z1cg1h7v,ark:/21198/z1xm07vk,2,Completed,Work,Studio portrait 1028,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,10.6 cm x 8.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|married couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00618_DC01M.pdf,0260me00618,ark:/21198/z1cg1h7v,ark:/21198/z1st9h55,2,Completed,Work,Studio portrait 1029,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 12 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00619_DC01M.pdf,0260me00619,ark:/21198/z1cg1h7v,ark:/21198/z1p28rj3,2,Completed,Work,Studio portrait 1030,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.6 cm x 11.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00620_DC01M.pdf,0260me00620,ark:/21198/z1cg1h7v,ark:/21198/z1jd6q4r,2,Completed,Work,Studio portrait 1031,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 11.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00621_DC01M.pdf,0260me00621,ark:/21198/z1cg1h7v,ark:/21198/z1dn5zfg,2,Completed,Work,Studio group portrait 57,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,11.8 cm x 8.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|married couple|~|modern fashion|~|hair style|~|gender norms|~|gender roles|~|family|~|family ties,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00622_DC01M.pdf,0260me00622,ark:/21198/z1cg1h7v,ark:/21198/z18w56q4,2,Completed,Work,Studio portrait 1032,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.7 cm x 11.6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00623_DC01M.pdf,0260me00623,ark:/21198/z1cg1h7v,ark:/21198/z1544fxt,2,Completed,Work,Studio portrait 1033,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9 cm x 12 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|married couple|~|modern fashion|~|hair style|~|gender norms|~|family|~|family ties,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00624_DC01M.pdf,0260me00624,ark:/21198/z1cg1h7v,ark:/21198/z11c3q52,2,Completed,Work,Studio portrait 1034,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,12.7 cm x 8.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|married couple|~|modern fashion|~|hair style|~|gender norms|~|family|~|family ties,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00625_DC01M.pdf,0260me00625,ark:/21198/z1cg1h7v,ark:/21198/z1wm36rn,2,Completed,Work,Studio portrait 1035,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,10.3 cm x 13.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00626_DC01M.pdf,0260me00626,ark:/21198/z1cg1h7v,ark:/21198/z1rv2g4p,2,Completed,Work,Studio portrait 1036,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,10.4 cm x 13 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00627_DC01M.pdf,0260me00627,ark:/21198/z1cg1h7v,ark:/21198/z1n60drp,2,Completed,Work,Studio portrait 1037,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.8 cm x 14.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00628_DC01M.pdf,0260me00628,ark:/21198/z1cg1h7v,ark:/21198/z1hd9p3q,2,Completed,Work,Studio portrait 1038,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.8 cm x 14.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|married couple|~|modern fashion|~|hair style|~|hand retouching,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00629_DC01M.pdf,0260me00629,ark:/21198/z1cg1h7v,ark:/21198/z1cn8x93,2,Completed,Work,Studio portrait 1039,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,14.8 cm x 9.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00630_DC01M.pdf,0260me00630,ark:/21198/z1cg1h7v,ark:/21198/z17w85hv,2,Completed,Work,Studio portrait 1040,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,9.8 cm x 14.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00631_DC01M.pdf,0260me00631,ark:/21198/z1cg1h7v,ark:/21198/z1447dsf,2,Completed,Work,Studio portrait 1041,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,10.7 cm x 14.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|couple|~|modern fashion|~|hair style,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00632_DC01M.pdf,0260me00632,ark:/21198/z1cg1h7v,ark:/21198/z10c6p41,2,Completed,Work,Studio portrait 1042,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,17.8 cm x 12.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|family|~|family ties|~|hair style|~|modern fashion|~|married couple|~|gender norms,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00633_DC01M.pdf,0260me00633,ark:/21198/z1cg1h7v,ark:/21198/z1vq4w05,2,Completed,Work,Studio portrait 1043,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,17.8 cm x 12.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|family|~|wedding garments|~|bride|~|groom|~|army|~|married couple|~|hair style|~|modern fashion|~|gender norms,Qom (Iran),Arab Image Foundation Photo Negatives
0260me00634_DC01M.pdf,0260me00634,ark:/21198/z1cg1h7v,ark:/21198/z1qz44bq,2,Completed,Work,Studio portrait 1044,Rahmattolah Hashemi |~| Studio Metropole,1960-1971,1960/1971,still image,black-and-white photographs,1 photograph,17.8 cm x 12.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Metropole (former) Collection,Collection no. 0260me,Box no. 60,copyrighted,unpublished,hello@arabimagefoundation.org,glamorous representation|~|family|~|wedding garments|~|bride|~|groom|~|married couple|~|hair style|~|modern fashion|~|gender norms,Qom (Iran),Arab Image Foundation Photo Negatives
0261ho00130_DC01M.pdf,0261ho00130,ark:/21198/z1cg1h7v,ark:/21198/z1m63cqn,2,Completed,Work,Studio portrait 1045,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.2 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00131_DC01M.pdf,0261ho00131,ark:/21198/z1cg1h7v,ark:/21198/z1gf2mx1,2,Completed,Work,Studio portrait 1046,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,5.9 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00132_DC01M.pdf,0261ho00132,ark:/21198/z1cg1h7v,ark:/21198/z1bp1w58,2,Completed,Work,Studio portrait 1047,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00133_DC01M.pdf,0261ho00133,ark:/21198/z1cg1h7v,ark:/21198/z16x14dg,2,Completed,Work,Studio portrait 1048,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00134_DC01M.pdf,0261ho00134,ark:/21198/z1cg1h7v,ark:/21198/z1350crz,2,Completed,Work,Studio portrait 1049,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00135_DC01M.pdf,0261ho00135,ark:/21198/z1cg1h7v,ark:/21198/z1zg8kjn,2,Completed,Work,Studio portrait 1050,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00136_DC01M.pdf,0261ho00136,ark:/21198/z1cg1h7v,ark:/21198/z1tq7tx8,2,Completed,Work,Studio portrait 1051,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00137_DC01M.pdf,0261ho00137,ark:/21198/z1cg1h7v,ark:/21198/z1pz737s,2,Completed,Work,Studio portrait 1052,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.1 cm x 6.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|masculinity|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00138_DC01M.pdf,0261ho00138,ark:/21198/z1cg1h7v,ark:/21198/z1k66bgx,2,Completed,Work,Studio portrait 1053,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,5.9 cm x 5.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00139_DC01M.pdf,0261ho00139,ark:/21198/z1cg1h7v,ark:/21198/z1ff5kp9,2,Completed,Work,Studio portrait 1054,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00140_DC01M.pdf,0261ho00140,ark:/21198/z1cg1h7v,ark:/21198/z19p4tzk,2,Completed,Work,Studio portrait 1055,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00141_DC01M.pdf,0261ho00141,ark:/21198/z1cg1h7v,ark:/21198/z15x439j,2,Completed,Work,Studio portrait 1056,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|army,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00142_DC01M.pdf,0261ho00142,ark:/21198/z1cg1h7v,ark:/21198/z12821xj,2,Completed,Work,Studio portrait 1057,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,5.9 cm x 5.9 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|attitudes and poses,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00143_DC01M.pdf,0261ho00143,ark:/21198/z1cg1h7v,ark:/21198/z1xh1jjm,2,Completed,Work,Studio portrait 1058,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00144_DC01M.pdf,0261ho00144,ark:/21198/z1cg1h7v,ark:/21198/z1sr0stw,2,Completed,Work,Studio portrait 1059,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|army,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00145_DC01M.pdf,0261ho00145,ark:/21198/z1cg1h7v,ark:/21198/z1p0021c,2,Completed,Work,Studio portrait 1060,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|army|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00146_DC01M.pdf,0261ho00146,ark:/21198/z1cg1h7v,ark:/21198/z1j69976,2,Completed,Work,Studio portrait 1061,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00147_DC01M.pdf,0261ho00147,ark:/21198/z1cg1h7v,ark:/21198/z1df8jhg,2,Completed,Work,Studio portrait 1062,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,8.8 cm x 6.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00148_DC01M.pdf,0261ho00148,ark:/21198/z1cg1h7v,ark:/21198/z18p7sw3,2,Completed,Work,Studio portrait 1063,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.5 cm x 6 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00149_DC01M.pdf,0261ho00149,ark:/21198/z1cg1h7v,ark:/21198/z1515rkd,2,Completed,Work,Studio portrait 1064,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.8 cm x 5.8 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00150_DC01M.pdf,0261ho00150,ark:/21198/z1cg1h7v,ark:/21198/z11850xz,2,Completed,Work,Studio portrait 1065,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00151_DC01M.pdf,0261ho00151,ark:/21198/z1cg1h7v,ark:/21198/z1wh4hfp,2,Completed,Work,Studio portrait 1066,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.2 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00152_DC01M.pdf,0261ho00152,ark:/21198/z1cg1h7v,ark:/21198/z1rr3rmm,2,Completed,Work,Studio portrait 1067,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6 cm x 5.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
0261ho00153_DC01M.pdf,0261ho00153,ark:/21198/z1cg1h7v,ark:/21198/z1n030v4,2,Completed,Work,Studio portrait 1068,Studio Hollywood,1950-1971,1950/1971,still image,black-and-white photographs,1 photograph,6.5 cm x 5.7 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Studio Hollywood Collection,Collection no. 0261ho,Box no. 62,copyrighted,unpublished,hello@arabimagefoundation.org,self-presentation|~|modern fashion|~|passport photo|~|hair style,Tehran (Iran),Arab Image Foundation Photo Negatives
