Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz07t,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M3_R5_1_7M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Germany Distribution of the War Chemicals Industry (Explosives, Poison Gas) (1941)",,,,,Germany,,,,,,,G6081_M3_R5_1_7M_OSS_1945|~|DR1129F6,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz07t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz07t/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz08b,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M5_1_6M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Distribution of the Paper and Pulp Industry (1939),,,,,Germany,,,,,,,G6081_M5_1_6M_OSS_1945|~|DR1129F6,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz08b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz08b/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz09v,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M5_NS_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Location of the Paper Industry In Germany, 1925",,,,,Germany,,,,,,,G6081_M5_NS_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz09v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz09v/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0bc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M6_1_6M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Distribution of the Leather Industry (1939),,,,,Germany,,,,,,,G6081_M6_1_6M_OSS_1945|~|DR1129F6,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0bc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0bc/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0cw,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M6_1_6M_OSS_1945_No2.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Distribution of the Textile Industry (1939),,,,,Germany,,,,,,,G6081_M6_1_6M_OSS_1945_No2|~|DR1129F6,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0cw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0cw/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0dd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M6_4_3M_OSS_1944.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,,eng,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Germany Textile and Apparel Industries Net Production Values, 1936",,,,,Germany,,,,,,,G6081_M6_4_3M_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0dd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0dd/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0fx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_M8_1_6M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Distribution of the Food Processing Industry (1939),,,,,Germany,,,,,,,G6081_M8_1_6M_OSS_1945|~|DR1129F6,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0fx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0fx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0hz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P3_F7_2_3M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Railroads--Germany--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Railroad Administration of ""Greater Germany""",,,,,Germany,,,,,,,G6081_P3_F7_2_3M_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0hz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0hz/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0jg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P53_6_3M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps|~|Waterways--Germany--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Traffic Flow on the Inland Waterways of Germany in 1935,,,,,Germany,,,,,,,G6081_P53_6_3M_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0jg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0jg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0k0,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P6_2M_GL_1943.tif,,,,private,,,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6081_P6_2M_GL _1943,,,,,,,,,,,,G6081_P6_2M_GL _1943|~|DR1129F6,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0k0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0k0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0mh,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P8_2_9M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Germany Postal Administrative Districts. March, 1943",,,,,Germany,,,,,,,G6081_P8_2_9M_OSS_1944|~|DR1129F6,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0mh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0mh/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0n1,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P8_7_5M_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany. Average Number of Letters Per Inhabitant by Postal Districts (1 April 1938 - 31 March 1939),,,,,Germany,,,,,,,G6081_P8_7_5M_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0n1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0n1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0pj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P94_7M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany: Telephonic Facilities,,,,,Germany,,,,,,,G6081_P94_7M_OSS_1943|~|DR1129F6,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0pj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0pj/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0q2,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P94_7M_OSS_1944.tif,,,,private,,,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6081_P94_7M_OSS_1944,,,,,,,,,,,,G6081_P94_7M_OSS_1944|~|DR1129F6,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0q2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0q2/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0rk,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_P94_OSS_1944.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Telephones per 1000 Inhabitants by Postal Districts (31 March 1939),,,,,Germany,,,,,,,G6081_P94_OSS_1944|~|DR1129F6,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0rk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0rk/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0s3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_Q3_5M_OSS_1942.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,,eng,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,German Main Movements of Freight Traffic 1942,,,,,Germany,,,,,,,G6081_Q3_5M_OSS_1942|~|DR1129F6,,,1942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0s3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0s3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0tm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1129F6/G6081_Q3_5M_OSS_1942_No.2.tif,,,,,,,cartographic,map,unknown,unknown,,eng,Germany--History--1933-1945--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany Main Movements of Freight Traffic 1938,,,,,Germany,,,,,,,G6081_Q3_5M_OSS_1942_No.2|~|DR1129F6,,1942,1942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0tm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0tm/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0v4,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6030_1500_BLI_ND.tif,,,,private,,,cartographic,map,unknown,unknown,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,G6030_1500_BLI_ND,,,,,,,,,,,,G6030_1500_BLI_ND|~|DR1130F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0v4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0v4/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0wn,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6030_1945_D54.tif,,,,,,,cartographic,ger|~|map,unknown,unknown,"Diercke, Carl. 1842-1913.|~|United States. Office of Strategic Services. Research and Analysis Branch.",,"Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"SuÌˆddeutschland, OÌˆsterreich, Schweiz und oÌˆstliches Frankreich",Office of Strategic Services,"Relief represented by shading.|~|Facsimile of 1942 ed.|~|No. A-6267--R & A, OSS, 7 March 1945.|~|Reproduced by O.S.S. from: Schule Atlas fuÌˆr HoÌˆhere Lehranstalten / Carl Diercke, 1942. pp. 138-139.",dcu|~|[Washington],1 map ; 25 x 45 cm.,"Europe, Central|~|easternmost:E0190000|~|northernmost:N0500000|~|southernmost:N0450000|~|westernmost:E0020000",,G6030 1945 D54,,,3000000,,G6030_1945_D54|~|DR1130F1,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0wn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0wn/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz0zp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_A2_NS_SSU_1945.tif,,,,,,,cartographic,map|~|Index maps.,unknown,unknown,,eng,,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Index Map. F300 Central Europe,,,,,"Europe, Central",,,,,,,G6031_A2_NS_SSU_1945|~|DR1130F1,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz0zp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz0zp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz10p,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_C2_2_7M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,"Geomorphology--Europe, Central--Maps",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Terrain regions of Central Europe,Reproduction Branch OSS,"Relief represented by shading.|~|compiled and drawn in the Branch of Research and Analysis, OSS.|~|""Map no. 2932.""","dcu|~|[Washington, D.C.?]",1 map : col. ; 43 x 51 cm.,"Europe, Central",,G6031 C2 2.7M OSS 1943,,,2700000,,G6031_C2_2_7M_OSS_1943|~|DR1130F1,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz10p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz10p/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz116,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_C2_4M_NP_1898.tif,,,,,,,cartographic,map|~|Physical maps.,unknown|~|public domain,unknown,,ger,,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Deutschland, physische Übersicht",s.n.,"Relief represented by hachures.|~|""30.""|~|Includes profile.",gw|~|[West Germany?],1 map ; 30 x 42 cm.,Germany,14508245,G6031 .C2 4M NP 1898,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1228281,4000000,,G6031_C2_4M_NP_1898|~|DR1130F1,,1898,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz116,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz116/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz12q,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_C2_4_5M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,eng,"Geomorphology--Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Terrain Regions of Central Europe,,,,,"Europe, Central",,,,,,,G6031_C2_4_5M_OSS_1943|~|DR1130F1,,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz12q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz12q/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz137,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_J3_6_5M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,"Soils--Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Soils of Central Europe,OSS,"""No. 2928.""|~|Shows 8 soil classes.|~|Relief represented by shading.|~|R & A, OSS.","dcu|~|[Washington, D.C.?]",1 map : col. ; 16 x 22 cm.,"Europe, Central",,G6031 J3 6.5M OSS 1943,,,5500000,,G6031_J3_6_5M_OSS_1943|~|DR1130F1,Provisional ed.,1943,1943,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz137,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz137/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz14r,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_M2_4_5M_OSS_1944.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,,eng,,,"Europe, Western--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"West Central Europe Selected Coal, Iron and Steel Centers",,,,,"Europe, Western",,,,,,,G6031_M2_4_5M_OSS_1944|~|DR1130F1,,,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz14r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz14r/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz16s,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6031_P62_2M_GI_1922.tif,,,,,,,cartographic,map,unknown,unknown,,ger,Transportation--Germany--Maps,,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Erste Flugverkehrskarte von Mittel- Europa 1922,,,,,"Europe, Central",,,,,,First air traffic map of Central Europe in 1922,G6031_P62_2M_GI_1922|~|DR1130F1,,1922,1922,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz16s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz16s/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz18t,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_F7_2_2M_OSS_1944_1.tif,,,,,,,cartographic,map,unknown,unknown,United States. Office of Strategic Services. Research and Analysis Branch.,eng,"Europe, Central--Administrative and political divisions--Maps|~|Germany--Administrative and political divisions--Maps",,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Greater Germany, Kreis boundaries, July 1, 1944","R & A, OSS","Includes 2 insets.|~|""No. 6289 - R & A, OSS, 17 March 1945.""","dcu|~|[Washington, D.C.]",1 map ; 59 x 74 cm.,"Germany|~|Europe, Central|~|easternmost:E0280000|~|northernmost:N0550000|~|southernmost:N0440000|~|westernmost:E0040000",,G6032 .F7 2.2M OSS 1944,,,2150000,,G6032_F7_2_2M_OSS_1944_1|~|DR1130F1,Provisional ed.,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz18t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz18t/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz19b,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_1M_AFHQ_1945.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Radar Plotting Chart,,,,,,,,,,,,G6032_1M_AFHQ_1945|~|DR1130F1,,1945,1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz19b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz19b/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1bv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_1_85m_Homann.tif,,,,,,,cartographic,map,unknown,unknown,,lat,Early maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Tabla Marchionatvs Brandenbvrgict et Dvcatvs Pomeraniae,,,,,,,,,,,,G6032_1_85m_Homann|~|DR1130F1,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1bv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1bv/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1cc,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_2M_Bartholomew_194_.tif,,,,,,,cartographic,map,unknown,unknown,John Bartholomew and Son.,eng,Transportation--Germany--Maps,,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Germany,Edinburgh Geographical Institute,"Prime meridian: Greenwich.|~|Legend includes roads, railways, and canals.|~|John Bartholomew & Son, Ltd.|~|1223.",stk|~|Edinburgh,1 map : col. ; 54 x 62 cm.,Germany|~|westernmost:0040000|~|northernmost:0553300|~|easternmost:0221846|~|southernmost:0455455,,G6032 2M Bartholemew 194-?,,,2000000,,G6032_2M_Bartholomew_194_|~|DR1130F1,,1985|~|[194-?]|~|1940,1940,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1cc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1cc/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1fd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_50_RL_1933.tif,,,,,,,cartographic,map|~|Topographic maps.,unknown,unknown,,ger,,,Austria--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Salzburg,,,,,Austria,,,,,,,G6032_50_RL_1933|~|DR1130F1,,1933,1933,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1fd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1fd/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1gx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_800_RL_1942.tif,,,,,,,cartographic,map,unknown,unknown,,ger,,,Germany (East)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Ostdeutschland,,,,,Germany (East),,,,,,East Germany,G6032_800_RL_1942|~|DR1130F1,,1942,1942,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1gx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1gx/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1hf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Breslau-Gleiwitz_Region_300_OKH_1944.tif,,,,,,,cartographic,map,unknown,unknown,,ger,"Military maps|~|World War, 1939-1945--Germany--Maps.",,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Deutsche Heereskarte. Breslau-Gleiwitz Region,,,,,Germany,,,,,,German army map.,G6032_Breslau-Gleiwitz_Region_300_OKH_1944|~|DR1130F1,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1hf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1hf/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cz1kg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR1130F1/G6032_Brunn_Neusohl_300_OKH_1944.tif,,,,,,,cartographic,map,unknown,unknown,,ger,"Military maps|~|World War, 1939-1945--Germany--Maps.",,Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Deutsche Heereskarte. Brunn-Neusohl,,,,,Germany,,,,,,,G6032_Brunn_Neusohl_300_OKH_1944|~|DR1130F1,,1944,1944,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cz1kg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cz1kg/manifest
