File name,Item ARK,Parent ARK,Title,Object Type,Contributor.editor,Publisher.place,Date.issued (single),Language | code,TypeOfResource,Genre,Extent,Institution/Repository,Note.content,Rights.copyrightStatus,Rights.URI,Rights.publicationStatus,Rights.servicesContact,Subject.topic
catc_kwongwahpo_19980611.pdf,ark:/21198/z1v1414q,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-06-11",Work,,"Havana, (Cuba)",1998-06-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980617.pdf,ark:/21198/z1q838ff,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-06-17",Work,,"Havana, (Cuba)",1998-06-17,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980618.pdf,ark:/21198/z1kh2hnt,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-06-18",Work,,"Havana, (Cuba)",1998-06-18,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980702.pdf,ark:/21198/z1fr1rwn,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-07-02",Work,,"Havana, (Cuba)",1998-07-02,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980716.pdf,ark:/21198/z1b0116g,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-07-16",Work,,"Havana, (Cuba)",1998-07-16,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980730.pdf,ark:/21198/z1698zvp,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-07-30",Work,,"Havana, (Cuba)",1998-07-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980813.pdf,ark:/21198/z12j8756,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-08-13",Work,,"Havana, (Cuba)",1998-08-13,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980820.pdf,ark:/21198/z1xs7qrd,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-08-20",Work,,"Havana, (Cuba)",1998-08-20,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980827.pdf,ark:/21198/z1t1701s,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-08-27",Work,,"Havana, (Cuba)",1998-08-27,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980903.pdf,ark:/21198/z1p86775,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-09-03",Work,,"Havana, (Cuba)",1998-09-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980910.pdf,ark:/21198/z1jh5gg0,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-09-10",Work,,"Havana, (Cuba)",1998-09-10,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19980924.pdf,ark:/21198/z1dr4qt5,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-09-24",Work,,"Havana, (Cuba)",1998-09-24,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981001.pdf,ark:/21198/z1932pfk,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-10-01",Work,,"Havana, (Cuba)",1998-10-01,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981015.pdf,ark:/21198/z15b1xsr,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-10-15",Work,,"Havana, (Cuba)",1998-10-15,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981022.pdf,ark:/21198/z11k164q,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-10-22",Work,,"Havana, (Cuba)",1998-10-22,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981029.pdf,ark:/21198/z1wt0pk4,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-10-29",Work,,"Havana, (Cuba)",1998-10-29,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981105.pdf,ark:/21198/z1s19xtq,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-11-05",Work,,"Havana, (Cuba)",1998-11-05,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981112.pdf,ark:/21198/z1n8962b,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-11-12",Work,,"Havana, (Cuba)",1998-11-12,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981126.pdf,ark:/21198/z1hh8fc2,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-11-26",Work,,"Havana, (Cuba)",1998-11-26,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981203.pdf,ark:/21198/z1cv6d1m,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-12-03",Work,,"Havana, (Cuba)",1998-12-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981210.pdf,ark:/21198/z1835nc3,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-12-10",Work,,"Havana, (Cuba)",1998-12-10,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981217.pdf,ark:/21198/z14b4wpt,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-12-17",Work,,"Havana, (Cuba)",1998-12-17,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19981231.pdf,ark:/21198/z10k44zg,ark:/21198/z1f787wx,"Kwong Wah Po, 1998-12-31",Work,,"Havana, (Cuba)",1998-12-31,chi|~|spa,text,newspapers,6 pages,Casa de Artes y Tradiciones Chinas,2 last pages likely from different issue 12/24/1998,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990114.pdf,ark:/21198/z1vt3nd9,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-01-14",Work,,"Havana, (Cuba)",1999-01-14,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990121.pdf,ark:/21198/z1r22wpw,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-01-21",Work,,"Havana, (Cuba)",1999-01-21,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990128.pdf,ark:/21198/z1md0vbf,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-01-28",Work,,"Havana, (Cuba)",1999-01-28,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990204.pdf,ark:/21198/z1gn03m3,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-02-04",Work,,"Havana, (Cuba)",1999-02-04,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990211.pdf,ark:/21198/z1bv9c0k,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-02-11",Work,,"Havana, (Cuba)",1999-02-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990225.pdf,ark:/21198/z1738m9m,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-02-25",Work,,"Havana, (Cuba)",1999-02-25,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990304.pdf,ark:/21198/z13b7vjf,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-03-04",Work,,"Havana, (Cuba)",1999-03-04,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990311.pdf,ark:/21198/z1zk7c13,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-03-11",Work,,"Havana, (Cuba)",1999-03-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990318.pdf,ark:/21198/z1tt6m8x,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-03-18",Work,,"Havana, (Cuba)",1999-03-18,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990325.pdf,ark:/21198/z1q54jxc,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-03-25",Work,,"Havana, (Cuba)",1999-03-25,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990401.pdf,ark:/21198/z1kd3t62,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-04-01",Work,,"Havana, (Cuba)",1999-04-01,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990408.pdf,ark:/21198/z1fn32jm,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-04-08",Work,,"Havana, (Cuba)",1999-04-08,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990422.pdf,ark:/21198/z19w29ws,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-04-22",Work,,"Havana, (Cuba)",1999-04-22,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990429.pdf,ark:/21198/z1641k3w,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-04-29",Work,,"Havana, (Cuba)",1999-04-29,chi,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990513.pdf,ark:/21198/z12c0tbq,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-05-13",Work,,"Havana, (Cuba)",1999-05-13,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990603.pdf,ark:/21198/z1xm09vd,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-06-03",Work,,"Havana, (Cuba)",1999-06-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990610.pdf,ark:/21198/z1sx88hd,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-06-10",Work,,"Havana, (Cuba)",1999-06-10,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990624.pdf,ark:/21198/z1p57htf,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-06-24",Work,,"Havana, (Cuba)",1999-06-24,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990701.pdf,ark:/21198/z1jd6s4k,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-07-01",Work,,"Havana, (Cuba)",1999-07-01,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990708.pdf,ark:/21198/z1dn61d7,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-07-08",Work,,"Havana, (Cuba)",1999-07-08,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990715.pdf,ark:/21198/z18w58ph,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-07-15",Work,,"Havana, (Cuba)",1999-07-15,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990722.pdf,ark:/21198/z1544hw6,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-07-22",Work,,"Havana, (Cuba)",1999-07-22,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990729.pdf,ark:/21198/z11c3s5w,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-07-29",Work,,"Havana, (Cuba)",1999-07-29,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990805.pdf,ark:/21198/z1wq204r,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-08-05",Work,,"Havana, (Cuba)",1999-08-05,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990812.pdf,ark:/21198/z1rz17d1,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-08-12",Work,,"Havana, (Cuba)",1999-08-12,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990819.pdf,ark:/21198/z1n60grh,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-08-19",Work,,"Havana, (Cuba)",1999-08-19,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990826.pdf,ark:/21198/z1hd9r23,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-08-26",Work,,"Havana, (Cuba)",1999-08-26,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990902.pdf,ark:/21198/z1cn908v,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-09-02",Work,,"Havana, (Cuba)",1999-09-02,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990909.pdf,ark:/21198/z17w87g7,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-09-09",Work,,"Havana, (Cuba)",1999-09-09,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990915.pdf,ark:/21198/z1447gs8,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-09-15",Work,,"Havana, (Cuba)",1999-09-15,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990923.pdf,ark:/21198/z10g5fft,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-09-23",Work,,"Havana, (Cuba)",1999-09-23,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19990930.pdf,ark:/21198/z1vq4z00,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-09-30",Work,,"Havana, (Cuba)",1999-09-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991014.pdf,ark:/21198/z1qz4693,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-10-14",Work,,"Havana, (Cuba)",1999-10-14,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991021.pdf,ark:/21198/z1m63fnk,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-10-21",Work,,"Havana, (Cuba)",1999-10-21,chi|~|spa,text,newspapers,3 pages,Casa de Artes y Tradiciones Chinas,seems to be missing 3rd page,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991028.pdf,ark:/21198/z1gf2pvz,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-10-28",Work,,"Havana, (Cuba)",1999-10-28,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991104.pdf,ark:/21198/z1bp1z36,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-11-04",Work,,"Havana, (Cuba)",1999-11-04,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991111.pdf,ark:/21198/z16x16cv,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-11-11",Work,,"Havana, (Cuba)",1999-11-11,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991118.pdf,ark:/21198/z137950q,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-11-18",Work,,"Havana, (Cuba)",1999-11-18,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991125.pdf,ark:/21198/z1zg8njg,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-11-25",Work,,"Havana, (Cuba)",1999-11-25,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991202.pdf,ark:/21198/z1tq7wwn,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-12-02",Work,,"Havana, (Cuba)",1999-12-02,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991209.pdf,ark:/21198/z1pz755q,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-12-09",Work,,"Havana, (Cuba)",1999-12-09,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991223.pdf,ark:/21198/z1k66ddv,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-12-23",Work,,"Havana, (Cuba)",1999-12-23,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_19991230.pdf,ark:/21198/z1ff5nm7,ark:/21198/z1f787wx,"Kwong Wah Po, 1999-12-30",Work,,"Havana, (Cuba)",1999-12-30,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_20000113.pdf,ark:/21198/z19p4wxz,ark:/21198/z1f787wx,"Kwong Wah Po, 2000-01-13",Work,,"Havana, (Cuba)",2000-01-13,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_20000120.pdf,ark:/21198/z1612vm8,ark:/21198/z1f787wx,"Kwong Wah Po, 2000-01-20",Work,,"Havana, (Cuba)",2000-01-20,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_20000203.pdf,ark:/21198/z12823xc,ark:/21198/z1f787wx,"Kwong Wah Po, 2000-02-03",Work,,"Havana, (Cuba)",2000-02-03,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
catc_kwongwahpo_20000217.pdf,ark:/21198/z1xh1mh0,ark:/21198/z1f787wx,"Kwong Wah Po, 2000-02-17",Work,,"Havana, (Cuba)",2000-02-17,chi|~|spa,text,newspapers,4 pages,Casa de Artes y Tradiciones Chinas,,,,published,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",Chinese--Cuba|~|Chinese newspapers--Cuba
