File name,local ID,Streaming URL,Original language title,English translation of title,Alternative title,Creator,Contributor,Publisher,Publisher.place,volume/year,issue,Date.created,Date.created (single),Date.created (start),Date.created (end),Language | code,Language | code,Language | code,TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Abstract,Note.content | eng,Note,Note.content,Subject.topic,Subject.temporal,Note.Keywords,Subject.place,Digital Collection Title,Latitude/longitude
arcers0131_b.mp3,RS0389,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0131_b.mp3/playlist.m3u8,पांडून के कड़े / जच्चा के गीत,Episodes from the Ballad of 'Pandoon ke Kade' and childbirth songs sung by musicians of the Jogi community from the Mewat region of Rajasthan.,,"Kothari, Komal","Jogi, Badan Khan| Jogi, Kamruddin| Jogi, Samaysingh| Jogi, Jahoor Khan",,,,,"March 08, 1984",1984-03-08,,,Mewati | wtm,,,sound recording,sound recordings,45 min. 29 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","An episode from the ballad of 'Pandoon ke Kade', which is related to the epic of Mahabharat, narrated and sung by musicians of the Jogi community of Mewat region of Rajasthan. This is followed by a few childbirth and wedding songs which are usually sung by the women of the Jogi community of Mewat region. ",,"1. An episode from the ballad of 'Pandoon ke Kade', which is related to the epic of Mahabharata, sung and narrated by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. This is the concluding episode of the ballad which results in the defeat of the Kauravas and the Pandav resigning themselve to the pilgrimage of Himalayas. The narration alternates between sung couplets known as 'Gav' and spoken elaboration of it known as 'Arthav'. 2. An instrumental melody played on the Sarangi with Dholak, Ghungroo and Bhapang accompaniment. 3. 'Dhola Maru geet', a love song sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 4. 'Sumar Sahab ko naam', a Jachcha or childbirth song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 5. 'Jachcha tera', a Jachcha or childbirth song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 6. 'Palana mera lalna jhoole', a Jachcha or childbirth song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 7. 'Musalmani ka geet', a song praising Islam and being a Muslim, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 8. 'Banna mai tujhe poochu', a Bannado, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 9. 'Mudi avo re lalla', a Jachcha or a childbirth song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 10. 'Banna avo banni bulave', a Bannado, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. ",,"Speed variation from 30:00 to 31:18, leading to pitch fluctuation. Audio volume fluctuation in the entire tape.","Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Ballads, Rajasthani| Storytelling| Folklore| Folk literature, Rajasthani| Lullabies, Indian| Wedding music",,Jogi | Harmonium | Dholak | Jogiya Sarangi | Bhapang | Pandoon ke Kade | Katha | Gatha | Jachcha | Bannado,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0132_a.mp3,RS0390,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0132_a.mp3/playlist.m3u8,मेव जोगी (अनुष्ठानिक गीत),"Songs recorded during a performance by musicians of the Mewati Jogi community from Alwar, Rajasthan.",,"Kothari, Komal","Jogi, Badan Khan| Jogi, Kamruddin| Jogi, Samaysingh| Jogi, Jahoor Khan",,,,,"March 09, 1984",1984-03-09,,,Mewati | wtm,,,sound recording,sound recordings,45 min. 7 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Songs sung by musicians of the Mewati Jogi community from the Mewat region of Rajasthan. The songs include devotional songs or Bhajans, women's songs and wedding songs. ",,"1. 'Mehlan me baithi', a Banni song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 2. 'Gadiyala me bike rumal', a Banna song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 3. 'Gavo gavo mar mathari', a song sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 4. 'Mhe hasli pair khadi kothave', a song about Meera, the saint poet, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 5. 'Lala wah wah re', a song about eating food, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 6. 'Mehelat ujavi re', a Kabir Bhajan, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 7. 'Mera nagar su le chali', a Bidai song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 8. 'Tere jama ki chidiya', a Bidai song, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 9. 'Hichki', a song about a mother missing her newlywed daughter, sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 10. Instrumental melody played on the Sarangi by Samansingh Jogi with Dholak, Ghungroo and Bhapang accompaniment. 11. 'Piyar ne taj de pyari', a Bhajan sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment.",,Speed variation in the entire tape leading to pitch fluctuation. Tone sound at 28:20,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Wedding music| Devotional poetry",,Jogi | Harmonium | Dholak | Jogiya Sarangi | Bhapang | Bannado | Bhajan | Devotional music,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0132_b.mp3,RS0390,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0132_b.mp3/playlist.m3u8,मेव जोगी (अनुष्ठानिक गीत),"Songs recorded during a performance by musicians of the Mewati Jogi community from Alwar, Rajasthan.",,"Kothari, Komal","Jogi, Badan Khan| Jogi, Kamruddin| Jogi, Samaysingh| Jogi, Jahoor Khan",,,,,"March 09, 1984",1984-03-09,,,Mewati | wtm,,,sound recording,sound recordings,48 min. 16 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Songs sung by musicians of the Mewati Jogi community from the Mewat region of Rajasthan. The songs include devotional songs or Bhajans, women's songs and wedding songs. ",,"1. 'Dekho pyare bhul bhulaiye ka tamasha', a Kabir Bhajan,  sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 2. 'A jayego budhapo' a song sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 3. 'Jhar pir ka bhajan', a Bhajan sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 4. 'Jhar jot tumhari re', a devotional song dedicated to Jhar pir sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 5. 'Kaise karu samai re', a song sung by Samaysingh Jogi, Jahoor Khan Jogi, Badan Khan Jogi and Kamruddin Jogi with Harmonium, Sarangi, Dholak and Bhapang accompaniment. 6. An instrumental melody known as a 'Mewati dhun', played on the Sarangi by Samansingh Jogi with Dholak and Khanjari accompaniment. 7. An instrumental melody known as a 'Mewati dhun', played on the Sarangi by Samansingh Jogi with Dholak and Khanjari accompaniment. 8. 'Satvai', a song sung Samaysingh Jogi and Jahoor Khan Jogi with Sarangi accompaniment. ",,Tone sound at 28:24,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Bowed stringed instruments--Bowing| Stringed instruments| Stringed instrument players| Devotional poetry",,Jogi | Harmonium | Dholak | Jogiya Sarangi | Bhapang | Bhajan | Devotional music,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0133_a.mp3,RS0398,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0133_a.mp3/playlist.m3u8,जहार पीर,"Episodes from the Ballad of Jaharpir performed by musicians from Alwar, Rajasthan. ",,"Kothari, Komal",Laluram| Bagadaram| Narayanram,,,,,"March 10, 1984",1984-03-10,,,Mewati | wtm,,,sound recording,sound recordings,48 min. 3 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Episodes from the Ballad of Jaharpir sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. ",,"1. An episode from the ballad of Jaharpir, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. The episode consists of the five pandavs defeating the Kachhava Raja in battle and the wedding of Sripala. The episode ends with a song known as a 'Byavala'. The ballad is loosely related to the epic of Mahabharat. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folk literature, Rajasthani| Folklore| Ballads, Rajasthani",,Katha | Gatha | Byavla | Jahar pir | Dhol | Thali,"Sorai, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3909° N, 76.8579° E"
arcers0133_b.mp3,RS0398,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0133_b.mp3/playlist.m3u8,जहार पीर,"Episodes from the Ballad of Jaharpir performed by musicians from Alwar, Rajasthan. ",,"Kothari, Komal",Laluram| Bagadaram| Narayanram,,,,,"March 10, 1984",1984-03-10,,,Mewati | wtm,,,sound recording,sound recordings,48 min. 7 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Episodes from the Ballad of Jaharpir, related to the epic of Mahabharata, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. ",,"1. An episode from the ballad of Jaharpir, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. The episode starts with a 'Stuti' or a prayer to Jaharpir. This is followed by the five pandavs being cheated out of their inheritence by Kachhava Raja. The episode ends with the eventual collaboration between Jaharpir and the Pandavs when Jaharpir defeats all five Pandav in a fight. The ballad is loosely related to the epic of Mahabharat. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,"Source recording contains variations in volume, pitch and stereo image, which could not be corrected.","Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folk literature, Rajasthani| Folklore| Ballads, Rajasthani",,Katha | Gatha | Jahar pir | Dhol | Thali,"Sorai, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3909° N, 76.8579° E"
arcers0134_a.mp3,RS0399,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0134_a.mp3/playlist.m3u8,जहार पीर,"Episodes from the Ballad of Jaharpir performed by musicians from Alwar, Rajasthan. ",,"Kothari, Komal",Laluram| Bagadaram| Narayanram,,,,,"March 10, 1984",1984-03-10,,,Mewati | wtm,,,sound recording,sound recordings,47 min. 3 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Episodes from the Ballad of Jaharpir, related to the epic of Mahabharata, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. ",,"1. An episode from the ballad of Jaharpir, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. The episode consists of the five pandavs being cheated out of their inheritence and their eventual alliance with the Badshah of Delhi. The ballad is loosely related to the epic of Mahabharat. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,"Speed variation from 00:00 to 11:50, leading to pitch fluctuation. Audio volume drops at the end of the recording. Could not be corrected. ","Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folk literature, Rajasthani| Folklore| Ballads, Rajasthani",,Katha | Gatha | Jahar pir | Dhol | Thali,"Sorai, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3909° N, 76.8579° E"
arcers0134_b.mp3,RS0399,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0134_b.mp3/playlist.m3u8,जहार पीर,"Episodes from the Ballad of Jaharpir performed by musicians from Alwar, Rajasthan. ",,"Kothari, Komal",Laluram| Bagadaram| Narayanram,,,,,"March 10, 1984",1984-03-10,,,Mewati | wtm,,,sound recording,sound recordings,47 min. 37 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Episodes from the Ballad of Jaharpir, related to the epic of Mahabharata, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. ",,"1. An episode from the ballad of Jaharpir, sung and narrated by Laluram, Bagadaram and Narayanram with Dhol and Thali accompaniment. The episode consists of the five pandavs' alliance with the Badshah of Delhi. Arjun and Sarjun gain this alliance by narrating how they were cheated out of their kingdom by another King. As the king prepares for attack with the help of his royal friends, the Badshah of delhi agrees to support the pandavs in battle. The ballad is loosely related to the epic of Mahabharat. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,Pitch and audio fluctuation in the entire recording. Could not be corrected.  ,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folk literature, Rajasthani| Folklore| Ballads, Rajasthani",,Katha | Gatha | Jahar pir | Dhol | Thali,"Sorai, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3909° N, 76.8579° E"
arcers0135_a.mp3,RS0403,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0135_a.mp3/playlist.m3u8,पांडून के कड़े - सारंगी जोगी समय सिंह,Episodes from the Ballad of 'Pandoon ke Kade' sung and narrated by musicians of the Jogi community from the Mewat region of Rajasthan.,,"Kothari, Komal","Jogi, Samaysingh",,,,,1980-1989,,1980,1989,Mewati | wtm,,,sound recording,sound recordings,45 min. 21 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","An episode from the ballad of 'Pandoon ke Kade', which is related to the epic of Mahabharat, narrated and sung by musicians of the Jogi community of Mewat region of Rajasthan. ",,"1. An episode from the ballad of 'Pandoon ke kade' sung and narrated by Samaysingh Jogi with Sarangi, Harmonium, Dholak, Khanjari and Bhapang accompaniment. The episode consists of Arjun expressing love for his brothers. This is followed by Bhim defeating the army of demons, reuniting with Arjun and Dharmaraj and entering the kingdom of Hastinapur together. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,Levels have been normalized. Source recording contains audio volume fluctuation which could not be corrected.  ,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Ballads, Rajasthani| Storytelling| Folklore| Folk literature, Rajasthani",,Jogi | Harmonium | Dholak | Jogiya Sarangi | Bhapang | Pandoon ke Kade | Katha | Gatha,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0135_b.mp3,RS0403,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0135_b.mp3/playlist.m3u8,पांडून के कड़े - सारंगी जोगी समय सिंह,Episodes from the Ballad of 'Pandoon ke Kade' sung and narrated by musicians of the Jogi community from the Mewat region of Rajasthan.,,"Kothari, Komal","Jogi, Samaysingh",,,,,1980-1989,,1980,1989,Mewati | wtm,,,sound recording,sound recordings,45 min. 38 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","An episode from the ballad of 'Pandoon ke Kade', which is related to the epic of Mahabharat, narrated and sung by musicians of the Jogi community of Mewat region of Rajasthan. ",,"1. An episode from the ballad of 'Pandoon ke kade' sung and narrated by Samaysingh Jogi with Sarangi, Harmonium, Dholak, Khanjari and Bhapang accompaniment. The episode consists of smaller comic sketches narrated as an epilogue to the ballad. These include the celebration of village folk upon the return of the Pandav brothers to Hastinapur, a conversation between a Seth and his wife, a conversation between Khatan and Khatani, and a story about the wisdom of a king. The narration alternates between sung verse known as 'Gav' and spoked elaboration of it known as 'Arthav. ",,Levels have been normalized. Source recording contains audio volume fluctuation which could not be corrected.  ,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Stringed instruments| Bowed stringed instruments--Bowing| Stringed instrument players| Ballads, Rajasthani| Storytelling| Folklore| Folk literature, Rajasthani",,Jogi | Harmonium | Dholak | Jogiya Sarangi | Bhapang | Pandoon ke Kade | Katha | Gatha,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0136_a.mp3,RS0405,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0136_a.mp3/playlist.m3u8,नूर मोहम्मद मिरासी,Conversation between Komal Kothari and Noor Mohammad of the Mirasi community.,,"Kothari, Komal","Mirasi, Noor Mohommad",,,,,"March 11, 1984",1984-03-11,,,Mewati | wtm,,,sound recording,sound recordings,31 min. 43 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Interview of Noor Mohammad Mirasi and another interlocutor from the same community of Bilora village, conducted by Komal Kothari. The interview also includes multiple stories narrated by the interlocutors.",,"1. Conversation between Komal Kothari and Noor Mohammad Mirasi about 'Jajmani' or patronage. Noor Mohammad recites a few couplets praising the patron. 2. Duhas of the story or Bat of Raja Ramchandra sung by Noor Mohammar Mirasi with Harmonium accompaniment. 3. Demonstration of the same Duhas sung with Dholak and Harmonium accompaniment upon Kothari's request. 4. Conversation between Komal Kothari, Noor Mohammad and another interlocutor about the differences between narrative styles of couplets like 'Duha', 'Chhappe' and 'Dhani', followed by a short demonstration on Dholak and Harmonium and singing. 5. 'Do ghamandi bhai aur Chandmal', a story about two proud brothers and Chandmal the king, narrated in verse by Noor Mohammad Mirasi. 6. A story about three brothers stopping a train and feeding all the passengers in pursuit of fame, by a musician of the Mirasi community. The story is narrated in verse. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Transmission arts| Interviews| Musicians--Interviews| Demonstrations in art| Storytelling| Folk literature, Rajasthani| Tales--India--Rajasthan",,Mirasi | Dholak | Harmonium | Katha | Bat | Duha,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0136_b.mp3,RS0405,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0136_b.mp3/playlist.m3u8,नूर मोहम्मद मिरासी,Conversation between Komal Kothari and Noor Mohammad of the Mirasi community.,,"Kothari, Komal","Mirasi, Noor Mohommad",,,,,"March 11, 1984",1984-03-11,,,Mewati | wtm,,,sound recording,sound recordings,31 min. 41 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Interview of Noor Mohammad Mirasi and another interlocutor from the same community of Bilora village, conducted by Komal Kothari. The interview also includes multiple stories narrated by the interlocutors.",,"1. A story about three brothers stopping a train and feeding all the passengers in pursuit of fame, by a musician of the Mirasi community. The story is narrated in verse (Contd.). 2. Conversation between Komal Kothari, Noor Mohammad Mirasi and another interlocutor of the Mirasi community about the creation, authorship and exchange of repertoire among Mirasis and other castes. 3. Story of Vikramaditya and Betal Bhat narrated by Noor Mohammad Mirasi in verse. 4. An interview about the relationship between Bhats and Mirasis, ancestral migration from Arab peninsula, origin of the community profession and diversification of the repertoire. 5. 'Jameendar aur gwale ri bat', a story about a landlord and a cow herder, narrated by a musician of the Mirasi community. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Transmission arts| Interviews| Musicians--Interviews| Demonstrations in art| Storytelling| Folk literature, Rajasthani| Tales--India--Rajasthan",,Mirasi | Dholak | Harmonium | Katha | Bat | Duha,"Laxmangarh, Tehsil Lachhmangarh, District Alawar, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.3733° N, 76.8558° E"
arcers0137_a.mp3,RS0417,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0137_a.mp3/playlist.m3u8,गरथ / महिमा,Devotional ballads and praises of saints like Ramdev and Mallinath. ,,"Kothari, Komal","Giri, Kaul| Navalaram| Lunaram",,,,,"June 29, 1984",1984-06-29,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 38 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of episodes from devotional ballads of Karnavali and Meghri puran sung by Kaul Giri, Navalram and Lunaram with Tandura, Manjira and Duff accompaniment. ",,"1. An episode from Karanavali, a ballad about Karan, a mythical character from the epic of Mahabharat sung and narrated by Kaul Giri, Navalaram and Lunaram with Tandura, Duff and Manjira accompaniment. The narration alternates between sung verse known as 'Gav' and spoken elaboration of it known as 'Arthav'. 2. An episode from the ballad of Meghri puran sung and narrated by Kaul Giri, Navalaram and Lunaram with Tandura, Duff and Manjira accompaniment. The narration alternates between sung verse known as 'Gav' and spoken elaboration of it known as 'Arthav'.",,Tone sound at 9:21,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani| Ballads, Rajasthani",,Tandura | Duff | Manjira | Karnavali | Devotional music | Katha | Gatha | Meghri Puran,"Rajasthan Sangeet Natak Akademi, Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.2895° N, 73.0312° E"
arcers0137_b.mp3,RS0417,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0137_b.mp3/playlist.m3u8,गरथ / महिमा,Devotional ballads and praises of saints like Ramdev and Mallinath. ,,"Kothari, Komal","Giri, Kaul| Navalaram| Lunaram",,,,,"June 29, 1984",1984-06-29,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 35 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of episodes from devotional balladic performance traditions of Mallinath ri Mahima and Ramdev ri Sayal sung by Kaul Giri, Navalram and Lunaram with Tandura, Manjira and Duff accompaniment.  Ramdev and Mallinath are both saint deities venerated for their bravery and charity in Rajasthan. 'Mahima' is a sung narrative intended to highlight the eminence of a deity or a saint. 'Sayal' is a genre of devotional narratives wherein the spirit of a deity responds to prayers or cries for help of his followers.",,"1. 'Mallinath ji ri Mahima', a ballad praising the life and deeds of the saint Mallinath sung and narrated by Kaul Giri, Navalaram and Lunaram with Tandura, Duff and Manjira accompaniment. The narration alternates between sung verse known as 'Gav' and spoken elaboration of it known as 'Arthav'.2. 'Ramdevji ri Sayal', a devotional narrative song dedicated to the saint Ramdev, sung and narrated by Kaul Giri, Navalaram and Lunaram with Tandura, Duff and Manjira accompaniment. The narration alternates between sung verse known as 'Gav' and spoken elaboration of it known as 'Arthav'.",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani| Ballads, Rajasthani",,Tandura | Duff | Manjira | Karnavali | Devotional music | Katha | Gatha | Meghri Puran,"Rajasthan Sangeet Natak Akademi, Jodhpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"26.2895° N, 73.0312° E"
