File name,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place
barb_eph_t0006.pdf,High Tyme: A Musical Revue,,,Mrs. Ben Moore,,,Barbados,March 1953,1953-03,eng,text,theater programs |~| booklets,10 pages,23.3 cm x 16 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with information about the plot and the cast for ""High Tyme: A Musical Revue,"" presented by Mrs. Ben Moore, that took place at the Empire Theatre between March 11-14, 1953. The production consisted of music, song, and dance performances. It was conducted under the patronage of the Acting Governor and Mrs. Turner, and all proceeds went to charity. The booklet contains numerous advertisements.",,Arts and culture -- Performing arts |~| Music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0007.pdf,Revuedeville 1951,,,Mrs. A. L. Stuart's School,,,Barbados,1951,1951,eng,text,theater programs |~| booklets,32 pages,21.4 cm x 14.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program and cast for ""Revuedeville 1951"" that took place on October 31 and November 1 & 2, 1951 at the Empire Theatre under the patronage of the Governor, Sir William and Lady Savage. The revue consisted of dancing, singing, and skits. The booklet contains numerous advertisements.",,Arts and culture -- Performing arts |~| Music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0008.pdf,Revuedeville 1953,,,Mrs. A. L. Stuart's School,,,Barbados,1953,1953,eng,text,theater programs |~| booklets,36 pages,21.1 cm x 13.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program and cast for ""Revuedeville 1951"" that took place on September 30 and October 2 & 3, 1953 at the Empire Theatre under the patronage of the Governor and Lady Arundell. The revue consisted of dancing, singing, and skits. The booklet contains numerous advertisements.",,Arts and culture -- Performing arts |~| Music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0009.pdf,"""Yellow Sands""",,,Civic Theatre of Barbados,,,Barbados,"October 8, 1954",1954-10-08,eng,text,theater programs |~| booklets,4 pages,20.4 cm x 16.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for the comedy ""Yellow Sands"" by Eden and Adelaide Phillpots, presented by the Civic Theatre of Barbados, at Queen's Park House on October 8, 1954.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0010.pdf,British Council Barbados - Programme for October 1957,,,British Council,,,Barbados,October 1957,1957-10,eng,text,theater programs |~| booklets,4 pages,21.5 cm x 15.1 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program of activities (exhibitions, broadcasts, music, drama, meetings, lectures, films)  presented by the British Council in Barbados during the month of October 1957. Events took place at ""Wakefield,"" Whitepark Road, Bridgetown.",,Arts and culture -- Performing arts |~| Music |~| Socioeconomic conditions and development--Community development,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0011.pdf,"""The Love of Four Colonels""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1950 and 1960,1950/1960,eng,text,theater programs |~| booklets,15 pages,22.9 cm x 15.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for the play ""The Love of Four Colonels"" by Peter Ustinov, presented by the Barbados Players Green Room Theatre Club and produced by Ian Walker at St. Winifred's Concert Hall. Only month provided (October), possibly in the 1950s.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0012.pdf,"""Masks and Faces"" with Rosaline Fuller",,,British Council,,,Barbados,Between 1955 and 1965,1955/1965,eng,text,theater programs |~| booklets,4 pages,22.6 cm x 17.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for ""Masks and Faces,"" a potpourri of dramatic roles by Ms. Rosaline Fuller. The program was presented by the British Council.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0013.pdf,One Man Theatre: ''Under Milk Wood'',,,Barbados Arts Council,,,Barbados,Between 1960 and 1970,1960/1970,eng,text,theater programs |~| booklets,5 pages,20.8 cm x 16.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for a ""One Man Theatre"" entitled ""Under Milk Wood"" presented by Brian D. Barnes. No date provided.",Insert at the end of the item lists and thanks sponsors of the performance in the show in Barbados.,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0014.pdf,One Man Theatre: ''The Pickwickians at Manor Farm'',,,Barbados Arts Council,,,Barbados,Between 1960 and 1970,1960/1970,eng,text,theater programs |~| booklets,8 pages,21.8 cm x 16.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for a ""One Man Theatre"" entitled ""The Pickwickians at Manor Farm"" presented by Brian D. Barnes. No date provided.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0015.pdf,One Man Theatre: ''Chestnuts for You'',,,Barbados Arts Council,,,Barbados,Between 1960 and 1970,1960/1970,eng,text,theater programs |~| booklets,3 pages,20.9 cm x 16.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,2,public domain,published,Barbados Department of Archives,"Booklet with the program for a ""One Man Theatre"" entitled ""Chestnuts for You"" presented by Brian D. Barnes. No date provided.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0016.pdf,"""Toad of Toad Hall""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1960 and 1961,1960/1961,eng,text,theater programs |~| booklets,12 pages,23 cm x 14.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Toad of Toad Hall"" by A. A. Milne presented by the Barbados Players' Green Room Theatre Club at the Boy Scout Headquarters, ""Hazelwood,"" Upper Collymore Rock, on December 26-30, 1960, and January 2-4, 1961.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0017.pdf,"""The Pleasure of His Company""",,,Barbados Players Green Room Theatre Club,,,Barbados,September 1960,1960-09,eng,text,theater programs |~| booklets,12 pages,23.2 cm x 14.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Pleasure of his Company"" presented by the Barbados Players' Green Room Theatre Club at Y.M.P.C Beckles Road between September 6-10, 1960.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0018.pdf,"""The Diary of Anne Frank""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1960 and 1970,1960/1970,eng,text,theater programs |~| booklets,12 pages,23.1 cm x 15.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the dramatic adaptation of ""The Diary of Anne Frank"" presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Concert Hall. No date provided.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0019.pdf,"""Charley's Aunt""",,,Barbados Players Green Room Theatre Club,,,Barbados,July 1962,1962-07,eng,text,theater programs |~| booklets,14 pages,22.3 cm x 14.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Charley's Aunt"" presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Concert Hall on July 20-28, 1962.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0020.pdf,"""Trio""",,,Green Room Players,,,Barbados,Between 1960 and 1967,1960/1967,eng,text,theater programs |~| booklets,8 pages,24.2 cm x 16.3 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for ""Trio,"" a performance consisting of the following plays: a) a thriller, ""The Rats"" (by Agatha Christie), b) a comedy, ""Out-Patients"" (by Margaret Wood) and c) a farce, ""The Séance"" (by George Greaves). The event was presented by the Barbados Players' Green Room Theatre Club at the Drill Hall, Garrison, in the 1960s.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0021.pdf,"""Bimshire!""",,,Barbados Festival Choir,,,Barbados,Between 1960 and 1966,1960/1966,eng,text,theater programs |~| booklets,11 pages,20.6 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information about ""Bimshire!"" described as ""an original folk musical"" with musical selections from Irvine Burgie's ""Ballad for Bimshire"" under the auspices of the Barbados Government. No location or date information provided. Probably 1960s.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0022.pdf,"""My Three Angels""",,,Green Room Players,,,Barbados,Between 1960 and 1966,1960/1966,eng,text,theater programs |~| booklets,7 pages,23 cm x 15.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""My Three Angels,"" presented by the Barbados Players' Green Room Theatre Club at the Drill Hall, Garrison. No date, probably 1960s.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0023.pdf,"""Ghost Train""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1960 and 1967,1960/1967,eng,text,theater programs |~| booklets,12 pages,23.1 cm x 15.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Ghost Train,"" presented by the Barbados Players' Green Room Theatre Club. No location or date provided. Probably 1960s.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0024.pdf,"""TI-Jean and His Brothers""",,,Trinidad Theatre Workshop,,,Barbados,1970,1970,eng,text,theater programs |~| booklets,7 pages,20.9 cm x 13.3 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""TI-Jean and His Brothers,"" presented by the Trinidad Theatre Workshop in 1970. The play was written by Derek Walcott and Andre Tanker, and contains an introduction by D. Walcott. The Trinidad Theatre Workshop presented the play during a tour in Barbados, Canada and Guyana.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Social justice,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Barbados |~| Canada |~| Guyana |~| Trinidad and Tobago
barb_eph_t0025.pdf,"""Dream on Monkey Mountain"" and ""Belle Fanto""",,,Trinidad Theatre Workshop,,,Barbados,1971,1971,eng,text,theater programs |~| booklets,16 pages,21 cm x 13.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,3,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the plays ""Dream on Monkey Mountain"" by Derek Walcott and ""Belle Fanto"" by E. M. Roach presented by the Trinidad Theatre Workshop in 1971. The Theatre Workshop toured Trinidad, Barbados, St. Lucia, Antigua, Grenada and St. Vincent.",,Theater |~| West Indian drama (English) |~| West Indian literature (English) |~| Social justice,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Trinidad and Tobago |~| Barbados |~| St. Lucia |~| Antigua |~| Grenada |~| St. Vincent
barb_eph_t0026.pdf,"""Twelfe-Night, Or What You Will""",,,Green Room Players,,,Barbados,1969,1969,eng,text,theater programs |~| brochures,7 pages,31.7 cm x 14.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the play ""Twelfe-Night, Or What You Will"" presented by the Barbados Players' Green Room Theatre Club and directed by Alfred Pragnell and Frank Collymore. The play took place at St. Winifred's Concert Hall between September 29 and October 4, 1969.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0027.pdf,"""Book of The Month""",,,Barbados Players Green Room Theatre Club,,,Barbados,June 1965,1965-06,eng,text,theater programs |~| booklets,16 pages,23.1 cm x 14.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Book of the Month"" by Basil Thomas, produced by Alfred Pragnell and Frank Collymore, and presented by the Barbados Players' Green Room Theatre Club. The play took place at St. Winifred's Concert Hall between June 14-19, 1965.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0028.pdf,"National Dance Theatre Company of Jamaica: The Little Theatre, Kingston",,,National Dance Theatre Company of Jamaica,,,Jamaica,1965,1965,eng,text,theater programs |~| booklets,35 pages,35.3 cm x 20.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with information about the repertoire and performers for the 1965 season of dance by the National Dance Theatre Company of Jamaica at the Little Theatre in Kingston. It contains numerous photos of the dancers in multiple performances, as well as yearly recaps of the company's repertoire (for 1962, 1963, 1964 and 1965). It also contains photos and bios of the dancers and staff.",,Arts and culture -- Performing arts |~| Dance |~| Jamaica,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Jamaica
barb_eph_t0029.pdf,"""The School For Wives""",,,Barbados Players Green Room Theatre Club,,,Barbados,1967,1967,eng,text,theater programs |~| booklets,7 pages,23.6 cm x 16 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The School for Wives"" by Moliere, adapted by Miles Malleson, presented by the Barbados Players' Green Room Theatre Club at St. Winifred's School Hall on October 30 & 31 and November 1-4, 1967.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0030.pdf,"""Suddenly At Home""",,,Barbados Players Green Room Theatre Club,,,Barbados,November 1976,1967-11,eng,text,theater programs |~| booklets,16 pages,23.1 cm x 14.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Suddenly at Home"" by Francis Durbridge, presented by the Barbados Players' Green Room Theatre Club at Queen's Park Theatre between November 4-14, 1976.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0031.pdf,"""A Raisin in the Sun""",,,Barbados National Theatre Workshop,,,Barbados,October 1967,1967-10,eng,text,theater programs |~| booklets,11 pages,24.3 cm x 16.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""A Raisin in the Sun"" by Lorraine Hansberry, presented by the Barbados National Theatre Workshop at the Civic Theatre, Queen's House, Queen's Park, on October 23-27, 1967.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0032.pdf,"""The Crucible""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1962 and 1967,1962/1967,eng,text,theater programs |~| booklets,8 pages,23.6 cm x 16 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Crucible"" by Arthur Miller presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Hall. No year given, probably mid-1960s.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0033.pdf,"""The Boy Friend""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1960 and 1965,1950/1965,eng,text,theater programs |~| booklets,20 pages,22.9 cm x 15.2 cm,Barbados Department of Archives,Ephemera Collection,C320,T,4,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""The Boy Friend"" by Sandy Wilson presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Concert Hall. No year given, probably between 1960-1965 (possibly 1961).",The booklet contains two newspaper clippings with reviews of the play.,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0034.pdf,The British Council Presents Two Plays,,,British Council,,,Barbados,March 1967,1967-03,eng,text,theater programs |~| brochures,8 pages,25.9 cm x 10.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure for two plays presented by the British Council: ""A Phoenix Too Frequent"" by Christopher Fry, and ""The Public Eye"" by Peter Schaffer. The brochure for the event accompanied the showing of the plays in Trinidad, Grenada, Barbados, St. Vincent, Dominica, St. Kitts, St. Lucia, Montserrat. In Barbados the show took place on March 1, 1967, presumably at the British Council location in ""Wakefield,"" Whitepark Road, Bridgetown.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0035.pdf,Showcase,,,Barbados National Theatre Workshop,,,Barbados,"September 4, 1969",1969-09-04,eng,text,theater programs |~| brochures,3 pages,21.7 cm x 16.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for a showcase of plays by the Barbados National Theatre Workshop at the Combermere School on September 4, 1969. The plays were: ""Pear, Moon, Sea,"" ""In the Shadow of the Glen,"" and ""One for the Road.""",,Theater |~| West Indian drama (English) |~| West Indian literature (English),20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0036.pdf,Barbados National Theatre Workshop: Drama Moderne,,,Barbados National Theatre Workshop,,,Barbados,February 1968,1968-02,eng,text,theater programs |~| booklets,12 pages,23 cm x 15 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for a series entitled ""Drama Moderne,"" presented by the Barbados National Theatre Workshop at the Civic Theatre, Queen's House, Queen's Park, in February 1968. The series consisted of the following plays: ""Medea"" by Anouilh, ""The Stronger"" by Strindberg, ""The Dumbwaiter"" by Pinter, and ""The Lesson"" by Ionesco.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0037.pdf,"Bimshire '68: ""Now and Then - Music in the Show""",,,Barbados Festival Choir |~| Barbados Folk Singers,,,Barbados,1968,1968,eng,text,theater programs |~| brochures,6 pages,27.9 cm x 21.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure with information about the program, choir, and singers participating in Bimshire '68 ""Now and Then - Music in the Show"" that took place in 1968. No location information provided.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0038.pdf,"""Blithe Spirit""",,,Barbados Players Green Room Theatre Club,,,Barbados,July 1969,1969-07,eng,text,theater programs |~| booklets,15 pages,25.4 cm x 18.4 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information for the play ""Blithe Spirit"" by Noel Coward presented by the Barbados Players' Green Room Theatre Club at St. Winifred's Hall between July 15-19, 1969.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0039.pdf,"A Night of West Indian Theatre: '""Terminus"" & ""The Trouble With Albino Joe""",,,Guild of Graduates (Barbados Branch),,,Barbados,June 1968,1968-06,eng,text,theater programs |~| brochures,3 pages,21.6 x 16.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure with the program for a night of West Indian Theatre presented by the Guild of Graduates (Barbados Branch) at the Civic Theatre, Queen's Park, in June 1968. The night consisted of two plays: ""Terminus"" by Dennis Scott and ""The Trouble with Albino Joe"" by Roderick Walcott.",,Theater |~| West Indian drama (English) |~| West Indian literature (English),20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0040.pdf,"""Two-In-One""",,,Barbados National Theatre Workshop,,,Barbados,March 1971,1971-03,eng,text,theater programs |~| brochures,5 pages,16.4 cm x 21.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the production ""Two-In-One"" presented by the Barbados National Theatre Workshop in March 1971 at the Arts Lecture Theatre, University of West Indies, Cave Hill campus. The production consisted of the following plays: ""The Jewels of the Shrine"" by James Ene Henshaw, ""The Whore and the Bit Player"" by Tom Eyen, and ""The Rape of Fair Helen"" by Stanley French.",,Theater |~| West Indian drama (English) |~| West Indian literature (English),20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0041.pdf,"""Twin Theatre""",,,Barbados National Theatre Workshop,,,Barbados,1971,1971,eng,text,theater programs |~| brochures,4 pages,16.5 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Brochure with the program and cast information for the production ""Twin Theatre"" presented by the Barbados National Theatre Workshop in the fall of 1971 at the Arts Lecture Theatre, University of West Indies, Cave Hill campus. The production consisted of the following plays: ""Trifles"" by Susan Glaspell and ""Hello Out There"" by William Saroyan.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0042.pdf,"""Bimshire '68: A Folk Musical""",,,Barbados Festival Choir |~| Barbados Arts Council,,,Barbados,1968,1968,eng,text,theater programs |~| booklets,9 pages,21 cm x 14.1 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with information about the program and performers for the folk musical ""Bimshire '68."" No location information provided; possibly Combermere School.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0043.pdf,"""Bimshire '69: A Folk Musical""",,,Barbados Festival Choir |~| Barbados Arts Council,,,Barbados,1969,1969,eng,text,theater programs |~| booklets,16 pages,21 cm x 13.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with information about the program and performers for the folk musical ""Bimshire '69."" No location information provided; possibly Combermere School.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0044.pdf,"""Bimshire '70: A Folk Musical""",,,Barbados Festival Choir |~| Barbados Arts Council,,,Barbados,1970,1970,eng,text,theater programs |~| booklets,20 pages,20 cm x 13.7 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with information about the program and performers for the folk musical ""Bimshire '70."" No location information provided; possibly Combermere School.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0045.pdf,"""Bimshire '71: A Okra In A Cornfield""",,,Barbados Festival Choir |~| Barbados Arts Council,,,Barbados,1971,1971,eng,text,theater programs |~| booklets,20 pages,22 cm x 14.2 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with information about the program and performers for the folk musical ""Bimshire '71 - A Okra in a Cornfield."" No location information provided; possibly Combermere School.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0046.pdf,"""Bimshire '76: Ten Years and All That - 1966-1976""",,,Barbados Festival Choir |~| National Festival Committee,,,Barbados,1976,1976,eng,text,theater programs |~| booklets,12 pages,21.6 cm x 14.6 cm,Barbados Department of Archives,Ephemera Collection,C320,T,5,public domain,published,Barbados Department of Archives,"Booklet with information about the program and performers for the folk musical ""Bimshire '76 - Ten Years and All That."" The booklet contains information on the history of the musical ""Bimshire,"" the first of which took place during the independence celebrations in 1966. No location information provided; possibly Combermere School.",,Arts and culture -- Performing arts |~| Folk music,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",
barb_eph_t0047.pdf,"""Drama"" The Esso Arts Festival 1987",,,National Cultural Foundation |~| ESSO Standard Oil S. A. Ltd.,,,Barbados,1987,1987,eng,text,theater programs |~| booklets,14 pages,25 cm x 16.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information of the ESSO Arts Festival 1987, presented by the National Cultural Foundation and ESSO Standard Oil S. A. Ltd. Three plays by Barbadian playwrights were presented during the festival: ""The Bulldozers"" by Anthony Hinkson, ""Glass Heaven"" by Winston Farrell and ""A Silver Web"" by Glenville Lovell. The festival took place between March and April 1987 at Queen's Park Steel Shed and Queen's Park Theatre.",,Arts and culture -- Performing arts |~| Performing arts festivals,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0048.pdf,Barbados Music Choir in the Music of Irving Burgie,,,Barbados Festival Choir,,,Barbados,Between 1965 and 1970,1965/1970,eng,text,brochures |~| programs (documents) |~| concert programs,3 pages,22.9 cm x 15.9 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Brochure with the program for a performance of the music of Irving Burgie by the Barbados Festival Choir, with guest artists Christine Spencer assisted by Lord Radio and the Bimshire Boys. The event took place at the Combermere School, probably in the mid-1960s.",,Choirs (Music) |~|  Performing arts festivals,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_t0049.pdf,"""Buy 2 Plays - Get 1 Free!""",,,Barbados Players Green Room Theatre Club,,,Barbados,Between 1980 and 1985,1980/1985,eng,text,theater programs |~| booklets,8 pages,20.3 cm x 12.8 cm,Barbados Department of Archives,Ephemera Collection,C320,T,6,public domain,published,Barbados Department of Archives,"Booklet with the program and cast information about a dramatic production of three plays by the Barbados Players' Green Room Theatre Club. The plays were: ""The Missing Link,"" ""Red Carnations,"" and ""A Rogue in a Bed."" The performances took place in mid-1980s at the Queen's Park Theatre.",,Theater |~| Drama,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
