Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3s8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3s8_1829682_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Lewis, Jennifer",,,,,The Desert Prince,,,,,432980535,Silhouette Books,2010,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3s8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3s8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3ts,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3ts_1829691_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Fielding, Liz",,,,,His Desert Rose,,,,,44454486,Harlequin Books,2000,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3ts,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3ts/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3v9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3v9_1829700_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"White, Loreth Anne",,,,,A Sultan's Ransom,,,,,72061685,Silhouette,2006,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3v9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3v9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3wt,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3wt_1829706_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Grace, Carol",,,,,Fit for a Sheik,,,,,45708362,Silouette Books,2001,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3wt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3wt/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3xb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3xb_1829712_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Sandra",,,,,Sheikh's Defiant Bride,,,,,226356576,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3xb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3xb/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c3zv,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c3zv_1829718_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Graham, Lynne, 1956-",,,,,"Desert Prince, Bride of Innocence",,,,,456086619,Harlequin,2010,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c3zv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c3zv/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c40v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c40v_1829724_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Dana",,,,,Sheik Seduction,,,,,184842427,Harlequin,2008,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c40v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c40v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c41c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c41c_1829730_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Parv, Valerie",,,,,Desert Justice,,,,,70220976,Silhouette,2006,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c41c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c41c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c42w,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c42w_1829736_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Sellers, Alexandra",,,,,Sheikh's Honor,,,,,44073787,Silouette Books,2000,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c42w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c42w/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c43d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c43d_1829742_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Gold, Kristi",,,,,Sheikh's Bidding,,,,,51330111,Silouette Books,2003,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c43d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c43d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c44x,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c44x_1829749_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Sellers, Alexandra",,,,,Sleeping with the Sultan,,,,,47961409,Silouette Books,2001,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c44x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c44x/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c45f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c45f_1829757_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Lawrence, Kim",,,,,Sheikh's Impatient Virgin,,,,,495201777,Harlequin,2010,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c45f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c45f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c46z,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c46z_1829763_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Porter, Jane, 1964-",,,,,Sheikh's Wife,,,,,49238000,Harlequin,2002,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c46z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c46z/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c47g,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c47g_1829769_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Grace, Carol",,,,,Taming the Sheik,,,,,48415423,Silouette Books,2001,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c47g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c47g/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c480,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c480_1829777_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Banks, Leanne",,,,,From Playboy to Papa!,,,,,430839289,Silhouette,2010,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c480,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c480/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c49h,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c49h_1829784_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Grace, Carol",,,,,Married to the Sheik,,,,,41927215,Silhouette Books,1999,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c49h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c49h/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4b1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4b1_1829790_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Sandra",,,,,Sheikh's Convenient Bride,,,,,55611958,Harlequin,2004,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4b1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4b1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4cj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4cj_1829799_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Darcy, Emma",,,,,Whirlpool of Passion,,,,,18951734,Harlequin Books,1988,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4cj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4cj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4d2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4d2_1829805_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"McMahon, Barbara",,,,,Sheikh's Secret,,,,,70221074,Harlequin,2006,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4d2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4d2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4fk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4fk_1829814_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Wilding, Lynne",,,,,Sheikh,,,,,153990863,Silhouette Books,1991,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4fk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4fk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4g3,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4g3_1829821_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Graham, Lynne, 1956-",,,,,The Desert Sheikh's Captive Wife Larger Print,,,,,166386800,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4g3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4g3/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4hm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4hm_1829829_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Graham, Lynne, 1956-",,,,,Desert Sheikh's Captive Wife,,,,,173818530,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4hm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4hm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4j4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4j4_1829835_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Kendrick, Sharon",,,,,Desert King's Virgin Bride,,,,,82223677,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4j4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4j4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4kn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4kn_1829844_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Kendrick, Sharon",,,,,Desert King's Virgin Bride Larger Print,,,,,124103004,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4kn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4kn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4m5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4m5_1829851_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,Prince of the Desert Larger Print,,,,,70667531,Harlequin,2006,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4m5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4m5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4np,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4np_1829860_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,Prince of the Desert,,,,,66903299,Harlequin,2006,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4np,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4np/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4p6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4p6_1829868_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Morgan, Sarah",,,,,Sultan's Virgin Bride,,,,,85895170,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4p6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4p6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4qq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4qq_1829875_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Morgan, Sarah",,,,,Sultan's Virgin Bride Larger Print,,,,,144528711,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4qq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4qq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4r7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4r7_1829883_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"West, Annie",,,,,Sheikh's Ransomed Bride,,,,,123200421,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4r7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4r7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4sr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4sr_1829886_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"West, Annie",,,,,Sheikh's Ransomed Bride Larger Print,,,,,145734512,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4sr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4sr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4t8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4t8_1829895_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,The Sheikh's Blackmailed Mistress,,,,,191933279,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4t8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4t8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4vs,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4vs_1829904_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,Sheikh's Blackmailed Mistress Larger Print,,,,,233575063,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4vs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4vs/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4w9,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4w9_1829913_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Lane, Roumelia",,,,,Desert Haven,,,,,8437600,Harlequin,1982,Toronto,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4w9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4w9/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4xt,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4xt_1829919_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Daveson, Mons",,,,,My Lord Kasseem,,,,,9058745,Harlequin Books,1983,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4xt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4xt/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c4zb,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c4zb_1829928_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Arbor, Jane",,,,,Sandflower,,,,,9740125,Harlequin Classic Library,1980,"Toronto, Los Angeles",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c4zb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c4zb/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c50b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c50b_1829934_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Porter, Jane, 1964-",,,,,Sheikh's Chosen Queen,,,,,180756677,Harlequin Presents,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c50b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c50b/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c51v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c51v_1829943_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Kendrick, Sharon",,,,,Sheikh's English Bride,,,,,77528797,Harlequin,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c51v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c51v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c52c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c52c_1829950_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,A Royal Bride at the Sheikh's Command,,,,,191576405,Harlequin Presents,2007,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c52c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c52c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c53w,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c53w_1829958_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Marton, Sandra",,,,,Desert Virgin,,,,,62589714,Harlequin,2006,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c53w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c53w/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c54d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c54d_1829964_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Graham, Lynne, 1956-",,,,,The Desert Sheikh's Captive Wife,,,,,173818530,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c54d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c54d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c55x,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c55x_1829970_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Porter, Jane, 1964-",,,,,Sheikh's Virgin,,,,,59009611,Harlequin,2005,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c55x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c55x/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c56f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c56f_1829979_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Morey, Trish",,,,,Forbidden: The Sheikh's Virgin,,,,,570555875,Harlequin,2010,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c56f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c56f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c57z,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c57z_1829988_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Stephens, Susan, 1949-",,,,,Bedded by the Desert King,,,,,70927784,Harlequin,2006,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c57z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c57z/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c58g,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c58g_1829994_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Porter, Jane, 1964-",,,,,"Duty, Desire and The Desert King",,,,,419808279,Harlequin Presents,2009,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c58g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c58g/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c590,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c590_1829997_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"McMahon, Barbara",,,,,Rescued by the Sheikh,,,,,172980757,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c590,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c590/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5bh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5bh_1830004_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,One Night with the Sheikh,,,,,52301295,Harlequin Books,2003,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5bh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5bh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5c1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5c1_1830013_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Jordan, Penny",,,,,Sheikh's Virgin Bride,,,,,51947549,Harlequin Books,2003,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5c1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5c1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5dj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5dj_1830019_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Monroe, Lucy, 1967-",,,,,Hired: The Sheikh's Secretary Mistress,,,,,209684678,Harlequin,2008,"Toronto, New York",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5dj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5dj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5f2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5f2_1830025_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"McWilliams, Judith",,,,,Sheik's Secret,,,,,41585095,Silouette Books,1999,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5f2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5f2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5gk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5gk_1830033_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Sellers, Alexandra",,,,,Sheikh's Ransom,,,,,41024844,Silouette Books,1999,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5gk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5gk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0027c5h3,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0027c5h3_1830039_master.tif,,,,,still image,,,,covers (gathered matter components),,,,"Dayton, Gail",,,,,Hide-and-Sheikh,,,,,48187144,Silouette Books,2001,New York,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0027c5h3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0027c5h3/manifest
