File name,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,local ID,Original language title,English translation of title,Alternative title,Creator,Contributor,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract,Abstract | por,Note.content,Note.content | por,Subject.topic,Subject.temporal,Digital Collection Title,Description.latitude,Description.longitude
ibicaba_0093_cafezais_trabalhadores_iracema_1934_1935.pdf,ark:/21198/z15t5c4z,ark:/21198/z1jm443k,2,Completed,Work,Livro 0093 |~| Ledger 0093,Registro dos cafezais entregues aos trabalhadores da fazenda Iracema. Livro #93 (1934-1935),Registry of coffee trees distributed to laborers of the Iracema farm. Ledger #93 (1934-1935),Iracema 1934/35,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1934-1935),1934-1935,1934/1935,por,text,ledgers (account books),74 pages,23 x 16 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Registry of coffee trees distributed to the households working in the Iracema farm in the crop year 1934-1935, propriety of ""H. Levy & Cia"". Information about name of household members, sex, age, marital status, and nationality. Under rubric ""empreitada"" (free translation: ""daily and per piece rate laborers""), there are data on the number of coffee trees cultivated and their spatial location in the farm (identified with number and name of the ""estaca"", i.e. a post or stake).","Registro dos cafezais entregues às famílias de trabalhadores na fazenda Iracema, propriedade de ""H. Levy & Cia"", no ano agrícola 1934-1935. Informações sobre o nome dos membros da família, sexo, idade, estado civil e nacionalidade. Sob a rubrica ""empreitada"" há dados sobre o número de pés de café cultivados e sua localização espacial na fazenda (identificado com número e nome da estaca).","(1) The alternative title refers to that written in red pencil on the ledger's cover. (2) No tipographical seal. (3) The first sheet was removed in the original ledger. (4) Handwritten notes with production and remuneration are glued in the following pages: 11 (referring to the household of Luiz Gazella), 13 (Antonio Santo Andrea), 14 (Victorio Andrieta), 15 (Alpino Garcia), 19 (David Barosso), 20 (Christiano Scherrer), 25 (Victorio Pedronetti), 30 (José Buol), and 32 (Antonio Lins). (5) A scrap of paper with handwritten arithmetic operations was originally put on pages 19-20.","(1) O título alternativo refere-se ao título manuscrito a lápis vermelho na capa. (2) Sem selo da tipografia de origem. (3) A primeira folha foi removida do livro original. (4) Notas manuscritas com produção e remuneração estão coladas nas seguintes páginas: 11 (referente à família de Luiz Gazella), 13 (Antonio Santo Andrea), 14 (Victorio Andrieta), 15 (Alpino Garcia), 19 (David Barosso), 20 (Christiano Scherrer), 25 (Victorio Pedronetti), 30 (José Buol) e 32 (Antonio Lins). (5) Um pedaço de papel com operações aritméticas manuscritas foi originalmente colocado nas páginas 19-20.",coffee plantation workers |~| agricultural laborers |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,,
ibicaba_0104_balanco_diario_fazenda_santamarina_1938.pdf,ark:/21198/z15t5c4z,ark:/21198/z1dv3c8h,2,Completed,Work,Livro 0104 |~| Ledger 0104,Balanço geral e diário da fazenda Santa Marina (Tatuí). Livro #104 (1938),General balance sheet and general journal accounting of Santa Marina farm (in Tatuí). Ledger #104 (1938),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Santa Marina farm (1938),March 1938 - December 1938,1938-03/1938-12,por,text,ledgers (account books),42 pages,31 x 94 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Accounting record of Santa Marina farm, located in the county of Tatuí, propriety of firm S/A Levy. Organized as a general balance sheet, this ledger contains accounting data on cash flows, cost accounting, registry of crops, checking accounts, stockfarming registries (cattle and pigs), inventory, registers of estates and capital. Transactions were organized chronologically as in a general accounting ledger and cover the period from March to December 1938.","Livro de registro contábil da fazenda Santa Marina, localizada no município de Tatuí, propriedade da firma S/A Levy. Organizado como um balanço geral, este livro contém dados contábeis de caixa, custeio, culturas, contas correntes, criação de animais (bovinos e suínos), inventário, registro de imóveis e de capital. As transações foram organizadas cronologicamente como em um diário e cobrem o período de março a dezembro de 1938.","(1) No typographical seal. (2) 2 identical typewritten sheets (mirrored) with the general balance for December 1938 were originally put between the sheets corresponding to December 1938; considering their material (silky paper), these documents were digitized against a white background.","(1) Sem selo da tipografia de origem. (2) 2 folhas datilografadas idênticas (espelhadas) com o balanço geral de dezembro de 1938 foram originalmente colocadas entre as folhas correspondentes a dezembro de 1938; por conta do material (folhas de seda), estes documentos foram digitalizados com um pano de fundo branco.",coffee plantation |~| cash flow |~| checking accounts |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,,
ibicaba_0112_balanco_diario_fazenda_santamarina_1938_1940.pdf,ark:/21198/z15t5c4z,ark:/21198/z1932mhn,2,Completed,Work,Livro 0112 |~| Ledger 0112,Balanço geral e diário da fazenda Santa Marina (Tatuí). Livro #112 (1938-1940),General balance sheet and general journal accounting of Santa Marina farm (in Tatuí). Ledger #112 (1938-1940),,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Santa Marina farm (1938-1940),March 1938 - February 1940,1938-03/1940-02,por,text,ledgers (account books),76 pages,31 x 94 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Accounting record of Santa Marina farm, located in the county of Tatuí, propriety of firm S/A Levy. Organized as a general balance sheet, this ledger contains accounting data on cash flows, cost accounting, registry of crops, checking accounts, stockfarming registries (cattle and pigs), inventory, registers of estates and capital. Transactions were organized chronologically as in a general accounting ledger and cover the period from March 1938 to December 1940.","Livro de registro contábil da fazenda Santa Marina, localizada no município de Tatuí, propriedade da firma S/A Levy. Organizado como um balanço geral, este livro contém dados contábeis de caixa, custeio, culturas, contas correntes, criação de animais (bovinos e suínos), inventário, registro de imóveis e de capital. As transações foram organizadas cronologicamente como em um diário e cobrem o período de março de 1938 a dezembro de 1940.","(1) No typographical seal. (2) The spine of this ledger is loose; the sheets corresponding to the period from January 1939 to February 1940 were originally put on the back cover, but it can be that they were part of the ledger as first bounded.","(1) Sem selo da tipografia de origem. (2) A lombada deste livro está solta; as folhas referentes ao período de janeiro de 1939 a fevereiro de 1940 foram originalmente colocadas na contracapa, mas podem ter feito parte do livro encadernado.",coffee plantation |~| cash flow |~| checking accounts |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1930-1945,Ibicaba Farm Records,,
ibicaba_0137_custeio_1948_1950.pdf,ark:/21198/z15t5c4z,ark:/21198/z15b1vvt,2,Completed,Work,Livro 0137 |~| Ledger 0137,Livro de custeio. Livro #137 (1948-1950),Cost accounting. Ledger #137 (1948-1950),3 / Livro / Conta de Custeio,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1948-1950),September 1948 - October 1950,1948-09/1950-10,por,text,ledgers (account books),206 pages,36 x 25 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between September 1948 and October 1950.","Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre setembro de 1948 e outubro de 1950.","(1) The alternative title refers to the ledger's cover. (2) Seal of ""Tipografia e papelaria Brasil"" on the back of the cover. (3) Two loose sheets referring to pharmacy ""Santo Antonio de José Moreira"" were originally put on the cover sheet.","(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia e papelaria Brasil"" no verso da capa. (3) Duas folhas avulsas referentes à ""Farmácia Santo Antonio de José Moreira"" foram originalmente colocadas na folha de rosto.",coffee plantation |~| historical costs (Accounting) |~| cost accounting |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0138_registroselos_1948_1949.pdf,ark:/21198/z15t5c4z,ark:/21198/z11n9tfx,2,Completed,Work,Livro 0138 |~| Ledger 0138,Registro de selos. Livro #138 (1948-1949),Stamp duty registry. Ledger #138 (1948-1949),Registro de Sêlos de Vendas e Consignações / da firma / Flaminio Levy / sita à Rua / Faz. Ibicaba No. - / Inscrita sob o No. - / Livro No. 1 / 1948,"Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy |~| Ricardo Garcias Santiago,May 1948 - February 1949,1948-05/1949-02,por,text,ledgers (account books),40 pages,32.5 x 22 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Stamp duty registry for sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from May 1948 to February 1949. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948. Only the first page contains data; the remaining pages are blank.","Livro de registro de selos para vendas e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de maio de 1948 a fevereiro de 1949. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948. Apenas a primeira página contém dados; as demais estão em branco.","(1) The alternative title refers to the ledger's cover. (2) Pencilled note on the back of the cover: ""utx/10.""","(1) O título alternativo refere-se à capa do livro. (2) Anotação a lápis no verso da capa: ""utx/10.""",coffee plantation |~| bookkeeping |~| sales |~| sales tax |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0139_registrovendas_1949_1952.pdf,ark:/21198/z15t5c4z,ark:/21198/z1ww9b2c,2,Completed,Work,Livro 0139 |~| Ledger 0139,Registro de selos. Livro #139 (1949-1952),Stamp duty registry. Ledger #139 (1949-1952),Registro de Vendas á Vista / da firma / Flaminio Levy / sita à Rua / Fazenda Ibicaba: Cordeiropolis /  Inscrita sob o No. - / Livro No. 1 / 1948,"Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy |~| Ricardo Garcias Santiago |~| Raul R. Medeiros |~| Carlos Augusto de Souza Dias,May 1948 - November 1952,1948-05/1952-11,por,text,ledgers (account books),40 pages,32.5 x 22 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Duty registry for cash sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from May 1948 to November 1952. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948; stamps from the Notary Office (""Cartório de Ofício"") of Limeira; opening and closing terms by the Judge of Law Raul R. Medeiros.","Livro de registro de imposto para vendas à vista e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de maio de 1948 a novembro de 1952. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948; carimbos do Cartório de Ofício de Limeira; termos de abertura e encerramento do Juiz de Direito Raul R. Medeiros.","(1) The alternative title refers to the ledger's cover. (2) Pencilled note on the back of the cover: ""orx/10-"". (3) Pages initialled with the signature of the Judge of Law Raul R. Medeiros. (4) Two loose sheets were originally put on the cover sheet: (4.1) Duty registry of the Corn Flour Mill of the Ibicaba farm. (4.2) Idem of the Pottery of the Ibicaba farm.","(1) O título alternativo refere-se à capa do livro. (2) Anotação a lápis no verso da capa: ""orx/10-""/. (3) Páginas rubricadas pelo Juiz de Direito Raul R. Medeiros. (4) Duas folhas avulsas foram originalmente colocadas na folha de rosto: (4.1) Registro de pagamento de impostos da Fábrica de Farinha de Milho em Ibicaba. (4.2) Idem da Olaria de tijolos de Ibicaba.",coffee plantation |~| bookkeeping |~| sales |~| sales tax |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0141_registrovendas_1949_1952.pdf,ark:/21198/z15t5c4z,ark:/21198/z1s48kdv,2,Completed,Work,Livro 0141 |~| Ledger 0141,Registro de selos. Livro #141 (1949-1952),Stamp duty registry. Ledger #141 (1949-1952),Registro de Vendas á Vista para o pagamento do / Imposto sobre Vendas Mercantis da Firma / Flaminio Levy / Livro No. 2 / 1949,"Fazenda Ibicaba (Cordeirópolis, SP)",Flaminio Levy |~| Raul R. Medeiros |~| Flaminio Roland,January 1949 - November 1952,1949-01/1952-11,por,text,ledgers (account books),100 pages,33 x 23 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Duty registry for cash sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from January 1949 to November 1952. Ledger with stamps from the Notary Office (""Cartório de Ofício"") of Limeira; opening term by the Judge of Law Raul R. Medeiros; closing term by the Registrar of the 1st Notary Office, Flaminio Roland.","Livro de registro de imposto para vendas à vista e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de janeiro de 1949 a novembro de 1952. Livro com carimbos do Cartório de Ofício de Limeira; termo de abertura do Juiz de Direito Raul R. Medeiros; termo de encerramento do escrivão do 1. Ofício, Flaminio Roland.","(1) The alternative title refers to the ledger's cover. (2) Pages initialled with the signature of the Registrar of the 1st Notary Office, Mr. Flaminio Roland. (3) Duty registry of Federal Tax Collection (1949) glued to the back cover.","(1) O título alternativo refere-se à capa do livro. (2) Páginas rubricadas pelo escrivão do 1. Ofício, Sr. Flaminio Roland. (3) Registro da Coletoria de Rendas Federais (1949) colado na contracapa.",coffee plantation |~| bookkeeping |~| sales |~| sales tax |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0142_caixa_1949_1955.pdf,ark:/21198/z15t5c4z,ark:/21198/z1nc7tm7,2,Completed,Work,Livro 0142 |~| Ledger 0142,Livro caixa. Livro #142 (1949-1955),Cash flow. Ledger #142 (1949-1955),Livro Caixa 3,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1949-1955) |~| Ernesto Roland Sobrinho,February 1949 - May 1955,1949-02/1955-05,por,text,ledgers (account books),304 pages,33 x 23 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between February 1949 and May 1955.","Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre fevereiro de 1949 e maio de 1955.","(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Newspaper scrap with the floor plant for a ""small house"" glued to the back of the back cover. (4) Eight loose sheets were originally put on the cover pages: (4.1) to (4.6) are typewritten notes about the delivery of corn to Ruy Barboza de Oliveira, in Limeira (1951). (4.7) and (4.8) are scraps of paper with handwritten notes.","(1) O título alternativo refere-se à capa do livro. (2) Selo da Tipografia Ipiranga no verso da capa. (3) Recorte de jornal com ""Planta de pequena casa terrea"" colado no verso da contracapa. (4) Oito folhas avulsas foram originalmente colocadas na página de rosto: (4.1) a (4.6) são notas datilografadas sobre a entrega de milho a Ruy Barboza de Oliveira, em Limeira (1951). (4.7) e (4.8) são pedaços de papel com notas manuscritas.",coffee plantation |~| cash flow |~| farm management |~| records and correspondence,Brazil--History--1945-1954 |~| Brazil--History--1954-1964,Ibicaba Farm Records,,
ibicaba_0144_diario_borrador_1950.pdf,ark:/21198/z15t5c4z,ark:/21198/z1hm72sj,2,Completed,Work,Livro 0144 |~| Ledger 0144,Diário e borrador. Livro #144 (1950),General journal accounting and daybook. Ledger #144 (1950),Edição Santista [-] Carteira Comercial Paulista 1950,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1950),January 1950 - December 1950,1950-01/1950-12,por,text,ledgers (account books),469 pages,38.5 x 14 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1950 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1950 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1950 General journal accounting proper; the last 54 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils.,(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1950 propriamente; as últimas 54 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.,coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0145_custeio_1950_1953.pdf,ark:/21198/z15t5c4z,ark:/21198/z1cv6b27,2,Completed,Work,Livro 0145 |~| Ledger 0145,Livro de custeio. Livro #145 (1950-1953),Cost accounting. Ledger #145 (1950-1953),Livro / Conta de Custeio / N. 4,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1950-1953),October 1950 - December 1953,1950-10/1953-12,por,text,ledgers (account books),206 pages,36 x 24.5 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between October 1950 and December 1953.","Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre outubro de 1950 e dezembro de 1953.","(1) The alternative title refers to the ledger's cover. (2) Seal of ""Tipografia e papelaria Brasil"" on the back of the cover. (3) Scrap of paper with agricultural machines and prices originally put on the back cover.","(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia e papelaria Brasil"" no verso da capa. (3) Pedaço de papel com maquinário agrícola e preços originalmente colocado na contracapa.",coffee plantation |~| historical costs (Accounting) |~| cost accounting |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0147_diario_borrador_1951.pdf,ark:/21198/z15t5c4z,ark:/21198/z1835kdq,2,Completed,Work,Livro 0147 |~| Ledger 0147,Diário e borrador. Livro #147 (1951),General journal accounting and daybook. Ledger #147 (1951),Agenda *1951* Siqueira,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1951),January 1951 - December 1951,1951-01/1951-12,por,text,ledgers (account books),484 pages,38 x 13 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Comercial Calendar"" (""Agenda"") for 1951 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Agenda comercial"" de 1951 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.","(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1951 General journal accounting proper; the last 94 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Rio de Janeiro, as well as information of commerical interest and a phone book. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils.","(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1951 propriamente; as últimas 94 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Rio de Janeiro, assim como informações de interesse comercial e uma agenda para telefones. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.",coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0149_diario_borrador_1953.pdf,ark:/21198/z15t5c4z,ark:/21198/z14f3j28,2,Completed,Work,Livro 0149 |~| Ledger 0149,Diário e borrador. Livro #149 (1953),General journal accounting and daybook. Ledger #149 (1953),Edição Santista [-] Carteira Comercial Paulista 1953,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1953),January 1953 - December 1953,1953-01/1953-12,por,text,ledgers (account books),474 pages,38.5 x 14 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1953 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1953 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.","(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1953 General journal accounting proper; the last 60 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos, as well as a phone book. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils. (4) Pages corresponding to May 30-31 had been marked with a handwritten scrap of paper.","(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1953 propriamente; as últimas 60 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos, assim como uma agenda para telefones. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul. (4) As páginas correspondentes aos dias 30-31 de maio estavam marcadas com um pedaço de papel manuscrito.",coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1945-1954,Ibicaba Farm Records,,
ibicaba_0152_diario_borrador_1954.pdf,ark:/21198/z15t5c4z,ark:/21198/z10p2sdf,2,Completed,Work,Livro 0152 |~| Ledger 0152,Diário e borrador. Livro #152 (1954),General journal accounting and daybook. Ledger #152 (1954),Edição Santista [-] Carteira Comercial Paulista / IV Centenário de São Paulo / 1954,"Fazenda Ibicaba (Cordeirópolis, SP)",Administration of Ibicaba farm (1954),January 1954 - December 1954,1954-01/1954-12,por,text,ledgers (account books),474 pages,38.5 x 14 cm,"Fazenda Ibicaba (Cordeirópolis, SP)",public domain,unpublished,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,"The records in this ""Carteira Comercial"" booklet for 1954 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.","As anotações nesta ""Carteira Comercial"" de 1954 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.","(1) The alternative title refers to the ledger's cover, which mentions the 4th centenary of foundation of the municipality of São Paulo. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1954 General journal accounting proper; the last 60 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo, Santos, and São Vicente, as well as a phone book. (3) Two bills were originally put between the pages corresponding to July 22-23: (3.1) Bill issued by Waldemar Guadagni referring to saddlery services. (3.2) Purchase bill at ""Casa Stocco"". (4) Entries and corrections ticked/made by the farm's administration in red and blue pencils.","(1) O título alternativo refere-se à capa do livro, mencionando o quarto centenário de fundação da cidade de São Paulo. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1954 propriamente; as últimas 60 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo, Santos e São Vicente, assim como uma agenda para telefones. (3) Duas notas de compra foram colocadas nas páginas correspondentes aos dias 22-23 de julho: (3.1) Nota de Waldemar Guadagni referente a serviços de selaria. (3.2) Nota de compra na ""Casa Stocco"". (4) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.",coffee plantation |~| bookkeeping |~| account books |~| balance of trade |~| commercial documents |~| farm management |~| records and correspondence,Brazil--History--1954-1964,Ibicaba Farm Records,,
