File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltIdentifier.local,Type.typeOfResource,Date.creation,Date.normalized,Name.creator,Summary,Description.note,Language,Rights.copyrightStatus,Rights.statementLocal,Rights.,Rights.rightsHolderContact,Type.genre,Provenance,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_quinn/ATQ_4_02_AKQandEssie2_143.tif,Alfred Kerruthers Quinn and Essie Carolyne Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z1fn2qs7,,ATQ_4_02_AKQandEssie2_143,still image,,,,,Alfred Kerruthers Quinn (left) and Essie Carolyne Quinn. Undated,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5992,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2qs7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn2qs7/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_AKQRevFord_145.tif,Reverend Jerry W. Ford ,Work,ark:/21198/z1c83tvb,ark:/21198/z19w2046,,ATQ_4_02_AKQRevFord_145,still image,1975,,,,"Reverend Jerry W. Ford (standing), Reverend Alfred Keruthers Quinn seated (center), 1975.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5994,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2046,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w2046/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_AKQwithDog_144.tif,Alfred Kerruthers Quinn with dog ,Work,ark:/21198/z1c83tvb,ark:/21198/z164179f,,ATQ_4_02_AKQwithDog_144,still image,1950s,1950/1959,,,Alfred Kerruthers Quinn playing with dog  in front of his home.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5993,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz164179f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz164179f/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_AlfredKQuinn_140.tif,Alfred Kerruthers Quinn in yard,Work,ark:/21198/z1c83tvb,ark:/21198/z12c0gkq,,ATQ_4_02_AlfredKQuinn_140,still image,,,,,Alfred Kerruthers Quinn as an elderly man posing outside of his home.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5989,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0gkq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12c0gkq/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_FamilyPicATQBaby_141.tif,Quinn Family photo,Work,ark:/21198/z1c83tvb,ark:/21198/z1xm0048,,ATQ_4_02_FamilyPicATQBaby_141,still image,,,,,"Quinn Family Photo. (left to right) Alfred Kerruthers Quinn (far left)  holding Alfred Thomas Quinn, Phillys (Sheila) , Essie Carolyne Quinn (nee Jones), sister.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5990,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0048,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xm0048/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_Phylis(Sheila)Quinn_137.tif,Phyllis (Shelia) Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z1sx7xr1,,ATQ_4_02_Phylis(Sheila)Quinn_137,still image,,,,,"Phyllis (Shelia) Quinn, Alfred Thomas Quinn's sister. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5986,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx7xr1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx7xr1/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_RevAKQ_146.tif,Reverend Alfred K. Quinn and Reverend Jerry W. Ford ,Work,ark:/21198/z1c83tvb,ark:/21198/z1p5762v,,ATQ_4_02_RevAKQ_146,still image,1975,,,,"Reverend Alfred Kerruthers Quinn (speaking) and Reverend Jerry W. Ford seated (far left), 1975.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5995,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p5762v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p5762v/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_RevAKQandEssieCoats_147.tif,Alfred Kerruthers Quinn and Essie Carolyne Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z1jd6fck,,ATQ_4_02_RevAKQandEssieCoats_147,still image,,,,,Alfred Kerruthers Quinn and wife Essie Carolyne Quinn as a younger couple. Undated.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5996,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6fck,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd6fck/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_RoseQuinn_138.tif,Alfred Kerruthers Quinn and wife Rose Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z1dn5pnv,,ATQ_4_02_RoseQuinn_138,still image,,,,,Alfred Kerruthers Quinn (left) and his wife Rose Quinn.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5987,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5pnv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn5pnv/manifest
Masters/othermasters/dl_quinn/ATQ_4_02_RoseQuinn(Restored)_139.tif,Alfred Kerruthers Quinn and wife Rose Quinn,Work,ark:/21198/z1c83tvb,ark:/21198/z18w4xwp,,ATQ_4_02_RoseQuinn(Restored)_139,still image,,,,,Retouched photograph of Alfred Kerruthers Quinn (left) and his wife Rose Quinn.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5988,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w4xwp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w4xwp/manifest
Masters/othermasters/dl_quinn/ATQ_4_03_ATQBoxingMatch_150.tif,Young Alfred T. Quinn boxing,Work,ark:/21198/z1c83tvb,ark:/21198/z154464m,,ATQ_4_03_ATQBoxingMatch_150,still image,1941,1941,,,"Alfred Thomas Quinn: Al (Slow Freight) Quinn boxing with an opponent, April 23, 1941.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5999,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz154464m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz154464m/manifest
Masters/othermasters/dl_quinn/ATQ_4_03_ATQRiffleclub_149.tif,Alfred T.Quinn and Student,Work,ark:/21198/z1c83tvb,ark:/21198/z11c3ffb,,ATQ_4_03_ATQRifleClub_149,still image,,,"Rifle Club, Lincoln Jr. High School, SMUSD",,Alfred T. Quinn pinning a medal on Bob Czack a member of Lincoln Jr. High School Rifle Club. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5998,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3ffb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11c3ffb/manifest
Masters/othermasters/dl_quinn/ATQ_4_03_ATQTeachSMCC_148.tif,Alfred T. Quinn in classroom,Work,ark:/21198/z1c83tvb,ark:/21198/z1wq1n9g,,ATQ_4_03_ATQTeachSMCC_148,still image,1967,,,,"Alfred Thomas Quinn seated on desk in front of a chalkboard in Santa Monica City College classroom, circa 1967.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5997,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1n9g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq1n9g/manifest
Masters/othermasters/dl_quinn/ATQ_4_03_SMBBALL_151.tif,Original Santa Monica Basketball Team ,Work,ark:/21198/z1c83tvb,ark:/21198/z1rz0wm6,,ATQ_4_03_SMBBALL_151,still image,undated,1922/2003,,,Alfred Thomas Quinn (far right) Coach for Original Santa Monica basketball team.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6000,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0wm6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz0wm6/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQ&Dottieinred_163.tif,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1n604z2,,ATQ_4_04_ATQ&DottieInRed_163,still image,1990,1990,,,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn as a middle aged couple.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6012,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n604z2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n604z2/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQ&DottieYoungcenter_164.tif,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1hd9d8n,,ATQ_4_04_ATQ&DottieYoungCenter_164,still image,1990,1990,,,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn in their home. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6013,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9d8n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9d8n/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQDottieatdinner_165.tif,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1cn8ng1,,ATQ_4_04_ATQDottieAtDinner_165,still image,1990,1990,,,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn at dinner in a restaurant.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6014,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8ng1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn8ng1/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQDottieoutdoors_166.tif,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z17w7wr9,,ATQ_4_04_ATQDottieOutdoors_166,still image,1970,1970,,,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn at a table outside.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6015,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w7wr9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17w7wr9/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQDottieswimwear_167.tif,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1475vfm,,ATQ_4_04_ATQDottieSwimwear_167,still image,1950,1950,,,"Alfred T. Quinn and Sylvia Dorothy ""Dottie"" Quinn wearing swimwear at the beach.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6016,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1475vfm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1475vfm/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQDottiewfamily_168.tif,Quinn family and friend,Work,ark:/21198/z1c83tvb,ark:/21198/z10g53q8,,ATQ_4_04_ATQDottiewFamily_168,still image,1970,1970,,,"(left to right) Friend, Sylvia Dorothy ""Dottie"", Alfred Thomas, and Jill Renee Quinn.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6017,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g53q8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g53q8/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_ATQDottieyoungB&W_169.tif,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1vq4m8f,,ATQ_4_04_ATQDottieyoungB&W_169,still image,1940,1940,,,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn as a young couple.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6018,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4m8f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4m8f/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_BabyJillHat_160.tif,Jill Renee Quinn baby photo,Work,ark:/21198/z1c83tvb,ark:/21198/z1qz3vk5,,ATQ_4_04_BabyJillHat_160,still image,1960,1960,,,"Jill Renee Quinn as a baby wearing a straw hat, dated October 5, 1960.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6009,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz3vk5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz3vk5/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_BabyJillHeadshot_159.tif,Jill Renee Quinn baby photo,Work,ark:/21198/z1c83tvb,ark:/21198/z1m633x1,,ATQ_4_04_BabyJillHeadshot_159,still image,1958,1958,,,"Jill Renee Quinn baby photograph. dated September 13, 1958",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6008,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m633x1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m633x1/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieatDrewsBaptism_174.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1gf2c3c,,ATQ_4_04_DottieatDrewsBaptism_174,still image,2000,2000,,,"Sylvia Dorothy ""Dottie"" Quinn at Drew's baptism.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6023,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2c3c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf2c3c/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottieatwedding_171.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1bp1mcn,,ATQ_4_04_DottieAtWedding_171,still image,1980,1980,,,"Sylvia Dorothy ""Dottie"" Quinn at Drew's wedding.  ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6020,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1mcn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bp1mcn/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottiecamping_172.tif,"Young Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1709k0h,,ATQ_4_04_DottieCamping_172,still image,1950,1950,,,"Sylvia Dorothy ""Dottie"" at a cabin.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6021,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709k0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1709k0h/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottiechristmas2005_173.tif,"Sylvia Dorothy ""Dottie"" Quinn on Christmas 2005",Work,ark:/21198/z1c83tvb,ark:/21198/z1378t8s,,ATQ_4_04_DottieChristmas2005_173,still image,2000,2000,,,"Sylvia Dorothy ""Dottie"" Quinn, Christmas 2005.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6022,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1378t8s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1378t8s/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottieinred_175.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1zg89tx,,ATQ_4_04_DottieInRed_175,still image,2000,2000,,,"Sylvia Dorothy ""Dottie"" Quinn.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6024,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg89tx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg89tx/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottieinredeating_176.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1tq7k5h,,ATQ_4_04_DottieinRedEating_176,still image,2000,2000,,,"Sylvia Dorothy ""Dottie"" Quinn.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6025,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7k5h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq7k5h/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieKitchen_162.tif,"Sylvia Dorothy ""Dottie"" Quinn in kitchen ",Work,ark:/21198/z1c83tvb,ark:/21198/z1pz6tfs,,ATQ_4_04_DottieKitchen_162,still image,1980,1980,,,"Sylvia Dorothy ""Dottie"" Quinn posing with a plate in the Kitchen. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6011,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz6tfs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz6tfs/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieOlderonboat_185.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1k662p9,,ATQ_4_04_DottieOlderOnBoat_185,still image,1990,1990,,,"Sylvia Dorothy ""Dottie"" Quinn on a boat.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6034,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k662p9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k662p9/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_Dottieoldtv_177.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1ff59x4,,ATQ_4_04_DottieOldtv_177,still image,1960,1960,,,"Sylvia Dorothy ""Dottie"" Quinn standing in front of a television.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6026,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff59x4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ff59x4/manifest
