Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xsx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5330_5m_Espinoza_nd.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,República de Chile,,,,,,,Chile,,,,,,,g5330_5m_espinoza_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xtf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_C88_5_M_B1_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa del Agua Caida en Chile: Año,1929,,,,,,Chile,,,,,,,g5331_c88_5_m_b1_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xvz,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_E1_1_1m_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Chile Distribution of Japanese,1943,,,,,,Chile,,,,,,,g5331_e1_1_1m_oss_1943|~|DR727F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xwg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_F7_1M_LM_1898.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa de Chile Publicado por la Libreria del Mercurio de C. Tornero Y Ca. Santiago 1898,1898,,,,,,Chile,,,,,,,g5331_f7_1m_lm_1898|~|DR727F1,,,1898,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xx0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_HI_2_6M_OSS_1943.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,Mines and mineral resources--Chile--Maps.,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Chile Small Producing Mines and Major Prospects,1943,,,,,,Chile,,,,,,,g5331_hi_2_6m_oss_1943|~|DR727F1,,,1943,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6xzh,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_P1_65m_DC_193_.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Chile Chief Transportation Routes,[1930s],,,,,,Chile,,,,,,,DR727F1|~|g5331_p1_65m_dc_193_,,,[1930s],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z0h,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_P2_2.8M_OSS_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5331_p2_2.8m_oss_1945,,,,,,,,,,,,,,g5331_p2_2.8m_oss_1945|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z11,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_P3_11M_055_1942.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,,eng,Railroads--Chile--Maps.,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Railways of Chile,1942,,,,,,Chile,,,,,,,g5331_p3_11m_055_1942|~|DR727F1,,,1942,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z2j,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_P3_2M_DOP_1926Sheet1.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Republica de Chile,1926,,,,,,Chile,,,,,,,g5331_p3_2m_dop_1926sheet1|~|DR727F1,,,1926,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z32,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5331_P3_2M_DOP_1926Sheet3.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5331_p3_2m_dop_1926sheet3,,,,,,,,,,,,,,g5331_p3_2m_dop_1926sheet3|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z4k,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_100_IGM_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Llallauquen Melipilla, San Antonio y Cachapo",,,,,,,Chile,,,,,,,g5332_100_igm_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z53,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_arauvco_25_IGMC_1920.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Cerrillos de Mariposas,,,,,,,,,,,,,,g5332 arauvco 25 igmc 1920|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z6m,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_C3_250_DOP_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoya Hidrografica del Rio Elqui con las Isohietas Medias,,,,,,,,,,,,,,g5332_c3_250_dop_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z74,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_C3_250_MGJR.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoya Hidrografica del Rio Limarl,,,,,,,,,,,,,,g5332_c3_250_mgjr|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z8n,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_C3_MF_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Curba de Gasto Diario,,,,,,,,,,,,,,g5332_c3_mf_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6z95,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_C5_250_DR_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoya Hidrografica del Rio Huasco,,,,,,,,,,,,,,g5332_c5_250_dr_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zbp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_CentralValley_C3_1_3M_Whitbeck_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Typography of Central Chile (from Whitbeck - Geography of Latin America),,,,,,,Chile,,,,,,,g5332_centralvalley_c3_1_3m_whitbeck_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zc6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_Central_Chile_C2_1930.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Profile of Central Valley of Chile,1930,,,,,,Chile,,,,,,,g5332_central_chile_c2_1930|~|DR727F1,,,1930,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zdq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_NORTH_H8_250_VO_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de Situacion de las Oficinas Salitreras de Tarapacá Con Relacion a los Ferrocarriles y Puerto de Embarque,,,,,,,,,,,,,,g5332_north_h8_250_vo_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zf7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_P4_100_TWWC_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,eng,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The Tarapaca Water Works Company Ltd. Diagram Showing Main & Branch Pipe Lines,,,,,,,,,,,,,,g5332_p4_100_twwc_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zgr,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_RioAconagua_250_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Hoya Hidrográfica del Río Aconcha y de los Esteros de Casablanca.,,,,,,,,,,,,,,g5332_rioaconagua_250_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zh8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_South_E2_1M_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,ger,Germany--Population--Maps|~|Germans--Chile--Maps.,,Chile--Maps|~|South America--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Das Deutschtum in Südamerika Südchile,,,,,,,Chile|~|South America,,,,,,,g5332_south_e2_1m_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zjs,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5332_Valle_de_Plomo_25_RH_nd.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mapa de los Ventisqueros en el Valle del Plomo,,,,,,,,,,,,,,g5332_valle_de_plomo_25_rh_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zk9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_100_1912.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Santiago (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de Hacienda Las Casas de Chacabuco Ubicada en el Dente de Santiago Como de Colima,1912,,,,,,Santiago (Chile),,,,,,,g5333_100_1912|~|DR727F1,,,1912,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zmt,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_25_1921.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Plano del Fundo ""Canada del Carmen"" de Dn. Miguel Fernandez Rojas",1921,,,,,,,,,,,,,g5333_25_1921|~|DR727F1,,,1921,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6znb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_25_1927.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Fundó ""El Algarrobal"" Dividido en 2 Hijuelas de Doña Sofá Tupiera de Pereza.",1927,,,,,,,,,,,,,g5333_25_1927|~|DR727F1,,,1927,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zpv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Aconcagua_750_STSideA.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincia de Aconcagua Chile,,,,,,,Chile,,,,,,,g5333_aconcagua_750_stsidea|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zqc,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Aconcagua_750_STSideB.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_aconcagua_750_stsideb,,,,,,,,,,,,,,g5333_aconcagua_750_stsideb|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zrw,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Arica_F3_500_1904.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Croquis de la Provincia de Arica,1904,,,,,,Arica Region (Chile),,,,,,,g5333_arica_f3_500_1904|~|DR727F1,,,1904,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zsd,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Aysen_Magallanes_3M_ST_SideA.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chile--Maps|~|Magallanes (Chile : Province)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincias de Aysen y Magallanes Chile,,,,,,,Magallanes (Chile : Province),,,,,,,DR727F1|~|g5333_aysen_magallanes_3m_st_sidea,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6ztx,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Aysen_Magallanes_3M_ST_SideB.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_aysen_magallanes_3m_st_sideb,,,,,,,,,,,,,,g5333_aysen_magallanes_3m_st_sideb|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zvf,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Chiloe_2M_ST_SideA.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Chiloé (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincia de Chiloé Chile,,,,,,,Chiloé (Chile),,,,,,,g5333_chiloe_2m_st_sidea|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zwz,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Chiloe_2M_ST_SideB.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_chiloe_2m_st_sideb,,,,,,,,,,,,,,g5333_chiloe_2m_st_sideb|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zxg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ColoniadeHullinco_25_1912.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de la Colonia de Huillinco,1912,,,,,,,,,,,,,g5333_coloniadehullinco_25_1912|~|DR727F1,,,1912,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h6zz0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ColoniadePenaflor_5_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Spain--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Colonia de Peñaflor Plano General de la Reparticion de Aguas,1929,,,,,,Peñaflor (Spain),,,,,,,g5333_coloniadepenaflor_5_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h700f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ColoniaMilaflores_10_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Lima (Peru)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de la Colonia Miraflores Caja de Colonización Agrícola,1929,,,,,,"Miraflores, Peru (Lima)",,,,,,,g5333_coloniamilaflores_10_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h701z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ColoniaSanJosedeTango_25_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,San José Metropolitan Area (Costa Rica)--Road maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Colonia San José de Tango,1929,,,,,,San José Metropolitan Area (Costa Rica),,,,,,,g5333_coloniasanjosedetango_25_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h702g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_FundodeJoseNos_2_5_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,San José Metropolitan Area (Costa Rica)--Road maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Colonia Agrícola del Fundó San José de Nos,1929,,,,,,San José Metropolitan Area (Costa Rica),,,,,,,g5333_fundodejosenos_2_5_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7030,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_FundoloPinto_10_1918.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_fundolopinto_10_1918,,,,,,,,,,,,,,g5333_fundolopinto_10_1918|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h704h,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_HaciendadePeldehue_40_1924.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Peldehue i parte de las Cordilleras Propiedad de los R.R.P.P. de la Recoleta Dominica,,,,,,,,,,,,,,g5333_haciendadepeldehue_40_1924|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7051,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_LLANQUIHUE_500_JW_1920.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,Switzerland--Description and travel--Maps.,,Argentina--Maps.|~|Chile--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de Turismo en la Suiza Chilena y Argentina,1920,,,,,,Argentina|~|Chile,,,,,,,g5333_llanquihue_500_jw_1920|~|DR727F1,,,1920,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h706j,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Magallanes_P2_500_DGOP_1945.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_magallanes_p2_500_dgop_1945,,,,,,,,,,,,,,g5333_magallanes_p2_500_dgop_1945|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7072,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_NofSantiago.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Santiago (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,N. of Santiago Chile,,,,,,,Santiago (Chile),,,,,,,g5333_nofsantiago|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h708k,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ReduccionJosedelCCaniu_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Reducción José del C Cano,1929,,,,,,,,,,,,,g5333_reduccionjosedelccaniu_1929|~|DR727F1,,,1929,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h7093,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_ReduccionJuanAntimilla_10_1929.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Reduccion Juan Antimilla,[1929],,,,,,,,,,,,,g5333_reduccionjuanantimilla_10_1929|~|DR727F1,,,[1929],,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70bm,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Santiago_1M_STSideA.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Santiago (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincia de Santiago Chile,,,,,,,Santiago (Chile),,,,,,,g5333_santiago_1m_stsidea|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70c4,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Santiago_1M_STSideb.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_santiago_1m_stsideb,,,,,,,,,,,,,,g5333_santiago_1m_stsideb|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70dn,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Valdivia_875_SI_NDSideA.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Valdivia (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Provincia de Valdivia Chile,,,,,,,Valdivia (Chile),,,,,,,g5333_valdivia_875_si_ndsidea|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70f5,ark:/21198/zz0028tr8x,5,Imported,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5333_Valdivia_875_SI_NDSideB.tif,,,,,,,cartographic,map,unknown,unknown,,,,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,g5333_valdivia_875_si_ndsideb,,,,,,,,,,,,,,g5333_valdivia_875_si_ndsideb|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70gp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5334_Iquique_25_AGS_1919.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Iquique (Chile)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Iquique I Alrededores,1919,,,,,,Iquique (Chile),,,,,,,g5334_iquique_25_ags_1919|~|DR727F1,,,1919,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70h6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5334_Melipilla_25_OCR_ND.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Oficina de la Carta de la República,,,,,,,,,,,,,,g5334_melipilla_25_ocr_nd|~|DR727F1,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002h70jq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/DR727F1/G5334_Osorno_10_JM_1942.tif,,,,,,,cartographic,map,unknown,unknown,,,spa,,,Osorno (Chile)--Maps.,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Plano de la Ciudad de Osorno 1942,1942,,,,,,Osorno (Chile),,,,,,,g5334_osorno_10_jm_1942|~|DR727F1,,,1942,,
