Project Name,Item ARK,Parent ARK,Item Status ID,Visibility,Object Type,File Name,Item Sequence,Subject,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Name.photographer,Relation.isPartOf,Finding Aid URL,Description.note,Date.creation,Description.longitude,Description.latitude,Title,Date.normalized,Format.dimensions,AltIdentifier.local,Description.abstract,Coverage.geographic,Bucketeer State,IIIF Access URL
Thelner and Louise Photographic Collection,ark:/21198/zz000008fx,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000036_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Snowfall on campus|~|Weather|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"A rare snowfall covers the Esplanade and Royce Hall, viewed here from the foot of the Physics Biology Building (Humanities Building). The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza. The edge of the Library (Powell Library) is visible on the left. Hoover took this photograph in the early morning before the pristine snowfall was disturbed by excited students.|~|Photograph used in ""UCLA on the Move,"" page 76. Also used in ""California of the Southland,"" page 56.","January 15, 1932",-118.44188690185547,34.07217761639549,"Snowfall on campus - Royce Hall and Esplanade, 1932",1932-01-15,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008fx
Thelner and Louise Photographic Collection,ark:/21198/zz000008gf,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000314_10a.tif,,Snowfall on campus|~|Lifestyle|~|Weather|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed from Royce Hall, students are seen enjoying a rare snowfall on campus. Many students skipped class to enjoy the activities, including snowball fights that left fourteen broken windows around campus. The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza.","January 15, 1932",,,"Snowfall on campus - Snowball fight on Esplanade, 1932",1932-01-15,4 x 5 in. ,"Record Series 647, Box 22, Folder 8",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008gf
Thelner and Louise Photographic Collection,ark:/21198/zz000008hz,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000316_10a.tif,,Moore Hall|~|Snowfall on campus|~|Lifestyle|~|Weather|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photograph used in ""California of the Southland,"" page 56.|~|A snowman stands in front of the Education Building (Moore Hall) as a testament to a rare snowfall on campus. Many students skipped class to enjoy the activities, including snowball fights that left fourteen broken windows around campus. Kerckhoff Hall is visible in the background.","January 15, 1932",,,"Snowfall on campus - Snowman in front of Education Building (Moore Hall), 1932.",1932-01-15,10 x 8 in. ,"Record Series 647, Box 22, Folder 8",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008hz
Thelner and Louise Photographic Collection,ark:/21198/zz000008jg,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000317_10a.tif,,Snowfall on campus|~|Weather|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"In this photograph titled ""Snow Queens"" by Hoover, three female students stand in the snow before the south wing of the Education Building (Moore Hall). Many students skipped class to enjoy the rare snowfall on campus.","January 15, 1932",-118.444618,34.064429,"Snowfall on campus - Three female students standing in front of Education Building (Moore Hall), 1932",1932-01-15,10 x 8 in.,"Record Series 647, Box 22, Folder 8",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008jg
Thelner and Louise Photographic Collection,ark:/21198/zz000008k0,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000319_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Sports|~|Education|~|Culture",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,The original UCLA victory flag (flown the day after sports victories) flies on the original wooden Gimbel Flagstaff with Royce Hall in the background.,"March 9, 1932",-118.44088912010193,34.07220427752139,"Flying of UCLA victory flag, 1932",1932-03-09,5 x 4 in.,"Record Series 647, Box 22, Folder 9",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008k0
Thelner and Louise Photographic Collection,ark:/21198/zz000008mh,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000039_10a.tif,,Westwood Village|~|Transportation|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"A photograph of Westwood Village at the intersection of Broxton Avenue and Westwood Boulevard looking north to the Fox Theater and Janss Investment Company building.|~|Photograph used in ""UCLA on the Move"", page 60. Also used in ""California of the Southland,"" page 71.","February 20, 1934",-118.44544887542724,34.06257906585991,"Westwood Village street scene, 1934",1934-02-20,8 x 10 in.,"Record Series 647, Box 22, Folder 10",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008mh
Thelner and Louise Photographic Collection,ark:/21198/zz000008n1,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000323_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Powell Library|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photograph used in ""California of the Southland,"" page 63.|~|Framed by trees on the future site of the University Elementary School, the campus appears here as photographed looking southeast. From L to R, the buildings include Royce Hall, the Library (Powell Library), and the Education Building (Moore Hall). The first permanent buildings of the elementary school--today known as the UCLA Lab School--appeared on this site in 1950.","April 25, 1936",-118.44241261482239,34.07335958491771,"Campus viewed from northwest, 1936",1936-04-25,8 x 10 in.,"Record Series 647, Box 22, Folder 11",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008n1
Thelner and Louise Photographic Collection,ark:/21198/zz000008pj,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000321_10a.tif,,Aerial views|~|Transportation|~|Business|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The Goodyear Blimp ""Resolute"" was used by Thelner Hoover in 1936 for aerial shots of campus and the surrounding area.","December 11, 1936",,,"Goodyear Blimp, 1936",1936-12-11,2.25 x 3.5 in. ,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008pj
Thelner and Louise Photographic Collection,ark:/21198/zz000008q2,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000324_10a.tif,,Westwood Village|~|Aerial views|~|Transportation|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Aerial view of Westwood Village as photographed from the Goodyear Blimp looking north. Note the shadow of the airship in the lower left corner of the photograph.,"December 11, 1936",-118.42935562133789,34.05891711006568,"Aerial view of Westwood Village, 1936",1936-12-11,4 x 5 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008q2
Thelner and Louise Photographic Collection,ark:/21198/zz000008rk,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000326_10a.tif,,Westwood Village|~|Aerial views|~|Transportation|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Distant aerial view of Westwood Village as photographed from the Goodyear Blimp looking northeast.,"December 11, 1936",-118.43570709228515,34.05450833202419,"Aerial view of Westwood Village, 1936",1936-12-11,4 x 5 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008rk
Thelner and Louise Photographic Collection,ark:/21198/zz000008s3,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000327_10a.tif,,Aerial views|~|Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Distant aerial view of campus and Westwood Hills as photographed from the Goodyear Blimp looking northwest. By this date, campus had expanded across the arroyo to include the Administration Building (seen here to the right), later expanded to Murphy Hall.","December 11, 1936",-118.44540596008301,34.06368117691715,"Aerial view of UCLA and Westwood Hills, 1936",1936-12-11,4 x 5 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008s3
Thelner and Louise Photographic Collection,ark:/21198/zz000008tm,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000325_10a.tif,,Aerial views|~|Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Aerial view of campus as photographed from the Goodyear Blimp looking northeast. Visible in this photograph, from L to R: Women's Gymnasium (Kaufman Hall), Royce Hall, the Chemistry Building (Haines Hall), the Esplanade and Janss Steps, Men's Gymnasium (in foreground), Library (College Library, subsequently Powell Library), the Physics-Biology Building (Kinsey, subsequently Humanities Building), the Administration Building (Murphy Hall, in background), Kerckhoff Hall, and the Education Building (Moore Hall).","December 11, 1936",-118.44407558441162,34.072213164561504,"Aerial view of UCLA, 1936",1936-12-11,4 x 5 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008tm
Thelner and Louise Photographic Collection,ark:/21198/zz000008v4,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000049_10a.tif,,Aerial views|~|Landmarks|~|Education|~|Culture|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Distant aerial view of campus and Westwood Hills as photographed from the Goodyear Blimp looking northwest. By this date, campus had expanded across the arroyo to include the Administration Building (seen here to the right), later expanded to Murphy Hall. Sorority Row, on Hilgard Avenue, is in the foreground, while Marymount High School (not affiliated with UCLA) appears in the background just beyond campus.","December 11, 1936",-118.444618,34.064429,"Aerial view of UCLA with Sorority Row in foreground, 1936",1936-12-11,8 x 10 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008v4
Thelner and Louise Photographic Collection,ark:/21198/zz000008wn,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000329_10a.tif,,Aerial views|~|Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Distant aerial view of campus as photographed from the Goodyear Blimp looking northeast. Gayley Avenue appears in the foreground and the Westwood Hills area is in the background.,"December 11, 1936",-118.44407558441162,34.07086232376631,"Aerial view of UCLA, 1936",1936-12-11,5 x 4 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008wn
Thelner and Louise Photographic Collection,ark:/21198/zz000008x5,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000328_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,The south side (or front) of Josiah Royce Hall rises above the Esplanade in this perspective from the Physics Biology Building (Humanities Building). The Esplanade is more generally called Royce quadrangle and is known today as Dickson Plaza.,c.1934,-118.44154357910156,34.07215984230689,"Royce Hall and Esplanade, c.1934",1934,4 x 5 in.,"Record Series 647, Box 22, Folder 10",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008x5
Thelner and Louise Photographic Collection,ark:/21198/zz000008zp,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000048_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Transportation|~|Business|~|Media",photographs,still image,copyrighted,UCLA University Archives,,Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed from the Physics-Biology Building (Kinsey Hall, subsequently the Humanities Building), the Goodyear Blimp flies over Royce Hall. The airship--named the ""Volunteer""--was used by Thelner Hoover for aerial photography of campus. Here the airship joins the festivities of the annual freshman ""Green Day"" in the Spring of 1931. The Library (Powell Library) is in the foreground and the Provost's Residence (University Residence) is in the distant background.",c.1931,-118.44210147857666,34.07234647005121,"Goodyear Blimp over UCLA, c.1931",1931,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000008zp
Thelner and Louise Photographic Collection,ark:/21198/zz0000090p,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000330_10a.tif,,Aerial views|~|Transportation|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Aerial view of residential homes in the Westwood Hills (to the east of campus) as photographed from the Goodyear Blimp looking southeast.,"December 11, 1936",-118.44549179077148,34.06332565878736,"Aerial view of Westwood Hills, 1936",1936-12-11,8 x 10 in.,"Record Series 647, Box 22, Folder 12",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000090p
Thelner and Louise Photographic Collection,ark:/21198/zz00000916,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000331_10a.tif,,Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Photographed looking northeast.,"January 15, 1937",-118.44379663467407,34.072248712712614,"Distant view of campus with Gayley Avenue in foreground, 1937",1937-01-15,4 x 5 in.,"Record Series 647, Box 22, Folder 13",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000916
Thelner and Louise Photographic Collection,ark:/21198/zz0000092q,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000011_10a.tif,,Aerial views|~|Transportation|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,Distant aerial view of Westwood Village and campus as photographed from an unidentified aircraft looking north.,"January 15, 1938",-118.444618,34.064429,"Aerial view of Westwood Village and UCLA, 1938",1938-01-15,8 x 10 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000092q
Thelner and Louise Photographic Collection,ark:/21198/zz00000937,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000333_10a.tif,,"Gershwin, George|~|Celebrities|~|Lifestyle|~|People|~|Education|~|Arts",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Ira Gershwin (left) and George Gershwin (right) sit on a sundeck with UCLA students at George's home. The songwriting duo had just donated their song ""Strike up the band"" to UCLA. The students include Kay Dodge, Vera Nell Gilmer, Catherine Cockrell, Georgette Foster, Dorothy Oswald, Grace Wolfskill, and Alice Waldron.","February 2, 1937",,,"George and Ira Gershwin with students lounging in the sun, 1937",1937-02-02,4 x 5 in. ,"Record Series 647, Box 22, Folder 14",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000937
Thelner and Louise Photographic Collection,ark:/21198/zz0000094r,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000334_10a.tif,,"Gershwin, George|~|Celebrities|~|People|~|Education|~|Arts",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photograph used in ""UCLA on the Move"", page 155.|~|Gershwin and UCLA students sing ""Strike up the band"" at Gershwin's home. The composer had donated the song to UCLA in 1937. The students are (from L to R) Kay Dodge, Vera Nell Gilmer (seated), Catherine Cockrell, Georgette Foster, Dorothy Oswald, Grace Wolfskill, and Alice Waldron.","February 2, 1937",,,"George Gershwin and students singing at the piano, 1937",1937-02-02,4 x 5 in. ,"Record Series 647, Box 22, Folder 14",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000094r
Thelner and Louise Photographic Collection,ark:/21198/zz00000958,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000344_10a.tif,,UCLA Arrowhead Party|~|Entertainment|~|Events|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Listening to accordion player, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000958
Thelner and Louise Photographic Collection,ark:/21198/zz0000096s,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000343_10a.tif,,UCLA Arrowhead Party|~|Entertainment|~|Education|~|Culture|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Listening to accordion player, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000096s
Thelner and Louise Photographic Collection,ark:/21198/zz00000979,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000348_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner speeches, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00000979
Thelner and Louise Photographic Collection,ark:/21198/zz0000098t,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000355_10a.tif,,Portraits|~|UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.",September 1944,,,"Alumni event at Lake Arrowhead - Group portrait, 1944",1944-09,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000098t
Thelner and Louise Photographic Collection,ark:/21198/zz0000099b,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000349_10a.tif,,UCLA Arrowhead Party|~|Entertainment|~|Events|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner singing, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000099b
Thelner and Louise Photographic Collection,ark:/21198/zz000009bv,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000340_10a.tif,,UCLA Arrowhead Party|~|Events|~|Education|~|Culture,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009bv
Thelner and Louise Photographic Collection,ark:/21198/zz000009cc,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000354_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Drinks on the porch, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009cc
Thelner and Louise Photographic Collection,ark:/21198/zz000009dw,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000342_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009dw
Thelner and Louise Photographic Collection,ark:/21198/zz000009fd,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000341_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Annual alumni events in Lake Arrowhead's North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009fd
Thelner and Louise Photographic Collection,ark:/21198/zz000009gx,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000351_10a.tif,,UCLA Arrowhead Party|~|Events|~|Lifestyle|~|Education,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"North Shore Tavern (Main Lodge) were common even before the university received the facility as a donation in 1957. Known today as the UCLA Conference Center, the Lake Arrowhead facility is located about 90 miles east of Los Angeles.","September 10, 1944",,,"Alumni event at Lake Arrowhead - Dinner, 1944",1944-09-10,4 x 5 in. ,"Record Series 647, Box 22, Folder 15",,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000009gx
