Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cm5nz,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2962.tif,,,,Government|~|Counterfeiting $z California $z Los Angeles|~|Crime|~|Environment,still image,news photographs|~|cellulose nitrate film,"Socha, Mabel V., $d 1883-1966 |~|Cross, Homer Bryan, $d 1896-1956",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2962|~|uclamss_1429_2962,"Los Angeles Park Commission president Mabel V. Socha and Deputy Chief of Police Homer Cross examining counterfeiting equipment, [Los Angeles], 1935","Handwritten at edge of negative: Mrs Mabel V Socha & Dep Pol Ch. Homer B. Cross 3-6-35|~|Text from nitrate negative sleeve: Socha, Mable V., Park Comm., 1929","March 6, 1935",1 photograph,b&w nitrate negative,,1935-03-06,,,"Mabel V. Socha, holding magnifying glass, and Homer Cross, both seated at table, holding plates for counterfeiting dollar coins, with calendar in background|~|This photograph appears with Los Angeles Times article, March 7, 1935, Fake Coin Plates Inspected, Bogus Dollar Molds Found Buried in Park",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm5nz
Los Angeles Times Photographic Archive,ark:/21198/zz002cm6bs,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2963.tif,,,,"Fires $z California $z Los Angeles|~|Government|~|Griffith Park (Los Angeles, Calif.) $x Fire, 1933|~|Griffith Park (Los Angeles, Calif.) $x Maps|~|Education|~|Environment",still image,news photographs|~|cellulose nitrate film,"Socha, Mabel V., $d 1883-1966 |~|Stewart, Robert P., $d 1878-1936|~|Sisk, Floyd Shelby, $d 1887-1976",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2963|~|2963,"Los Angeles Park Commission president Mabel V. Socha and Chief Deputy District Attorney Robert Stewart with large map of Griffith Park, [Los Angeles?], [1933?]","Handwritten at edge of negative: LtoR, Mrs. Mabel Socha, D.A. Robt. Stewart|~|Text from nitrate negative sleeve: Socha, Mable V., Park Comm., 1929",1933,1 photograph,b&w nitrate negative,,1933,,,"Mabel V. Socha, pointing to map, and Robert P. Stewart, both standing at right of large hanging map of Griffith Park, with four men seated in foreground, possibly including Deputy City Attorney Floyd S. Sisk, with table with books and papers in foreground and windows in background|~|Possibly connected to Los Angeles Times article, October 12, 1933, Incendiary Sign in Blaze Cited, Park Fire Tragedy Inquest Witnesses Tell Story, Mysterious Stranger Seen Fleeing From Scene, Inquiry May Be Drawn Out Over Several Days.  … testimony brought a barrage of questions from Deputy City Attorney Sisk, seated next to Mrs. Mabel Socha, president of the Park Commission … Conducting a general examination of the witnesses were Chief Deputy District Attorney Stewart …",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm6bs
Los Angeles Times Photographic Archive,ark:/21198/zz002cm6c9,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2964.tif,,,,Luncheons $z California $z Los Angeles|~|Lifestyle|~|People,still image,news photographs|~|cellulose nitrate film,"Socha, Mabel V., $d 1883-1966 |~|Fredericks, Agnes Blakeley, $d 1869-1948|~|Burtnett, Artie W., $d b. 1900 or 01",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2964|~|2964,"Mabel V. Socha, Agnes Fredericks, and Artie W. Burtnett standing at luncheon table, Los Angeles, 1933","Handwritten at edge of negative: LtoR, Mrs. Max Socha, Mrs. John D Fredericks, Mrs. Gerald Burtnett|~|Text from nitrate negative sleeve: Socha, Max E., 1930",1933,1 photograph,b&w nitrate negative,,1933,-118.260289,34.038156,"Possibly connected to Los Angeles Times article, August 17, 1933, Bel-Air Fete to Raise Fund to Beautify City.  …The meeting was called by Mrs. John D. Fredericks, president of the Women’s Service Auxiliary of the [C]hamber [of Commerce] … sponsored by the vacant lots and parkways section of the chamber’s civic beautification committee, of which Mrs. Gerald B. Burtnett is chairman … Features of the fete will include … a buffet lunch at noon … Mayor Shaw and the City Park Commission, of which Mrs. Max Socha is president, have offered their assistance|~|Mabel V. Socha, Agnes Fredericks, and Artie W. Burtnett, in dresses and hats, Mrs. Fredericks holding gavel, standing at table with plates and glasses, with 6 portraits of men on wall in background. The luncheon location is the Chamber of Commerce at 12th St. and Broadway.",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm6c9
Los Angeles Times Photographic Archive,ark:/21198/zz002cm6dt,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2965.tif,,,,Newspaper editors $x American|~|People|~|Culture|~|Media,still image,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Socha, Max Emil, $d 1874-1957",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2965|~|2965,"Max E. Socha, newspaper editor and president of the German-American League, 1930","Text from nitrate negative sleeve: Socha, Max E., 1930|~|Handwritten at edge of negative: Socha, Max E.",1930,1 photograph,b&w nitrate negative,,1930,,,"Portrait of Max E. Socha, newspaper editor and president of the German-American League",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm6dt
Los Angeles Times Photographic Archive,ark:/21198/zz002cm6fb,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2966.tif,,,,People|~|Media|~|Journalists $x American,still image,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Sokolsky, George E. $q (George Ephraim), $d 1893-1962",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2966|~|2966,"Newspaper columnist and editor George Sokolsky, 1933","Text from nitrate negative sleeve: Sokolsky, George, editor, 1933|~|Handwritten at edge of negative: Geo. Sokolsky",1933,1 photograph,b&w nitrate negative,,1933,,,"1/2 length portrait of George Sokolsky, in suit and tie, with door in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm6fb
Los Angeles Times Photographic Archive,ark:/21198/zz002cm6gv,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2967.tif,,,,Labor leaders $z California $z Los Angeles|~|Activism|~|People,still image,news photographs|~|cellulose nitrate film,"Somers, Steve Somegi, $d b. 1892 or 3",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2967|~|2967,"Labor organizer Steve Somers, 1934","Handwritten at edge of negative: Steve Somegi Somers|~|Text from nitrate negative sleeve: Somers, Steve S., 1934",1934,1 photograph,b&w nitrate negative,,1934,,,"Steve Somers, in suit and tie, holding hat, arms crossed, seated on edge of desk, with chair in background, photographs on desk and on wall in background|~|Possibly connected to Los Angeles Times article, January 10, 1934, Police Seeking to Deport Milk Strike Agitators, Communist Affiliation Admitted; Leaders Attempt Boycott as Walkout Program Fails. … Along with the flat admissions of Moscow intrigue and Communist affliations being publicly made, Steve Somers, secretary of the milk section of the Food Union, said: “I don’t know of any Communists connected with the strike …”",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm6gv
Los Angeles Times Photographic Archive,ark:/21198/zz002cm79r,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2968.tif,,,,Entertainment|~|People,still image,news photographs|~|cellulose nitrate film,"Somerset, Pat, $d 1897-1974",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2968|~|2968,"Actor Pat Somerset, 1928","Handwritten at edge of negative: Pat Somerset|~|Text from nitrate negative sleeve: Somerset, Pat, actor, 1928",1928,1 photograph,b&w nitrate negative,,1928,,,"Portrait of actor Pat Somerset, seated, in suit and tie, elbow on back of chair, hand near face, with table with straw hat, near-empty bookcase, and framed certificate on wall in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm79r
Los Angeles Times Photographic Archive,ark:/21198/zz002cm7b8,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2969.tif,,,,International|~|People|~|Culture,still image,news photographs|~|cellulose nitrate film,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2969,"Tadya Sondermayer, vice-president of the Jugo-Slav Royal Air Club, 1934","Handwritten at edge of negative: Tadya Sondermayer|~|Text from nitrate negative sleeve: Sondermayer, Tadya, Capt., 1934",1934,1 photograph,b&w nitrate negative,,1934,,,"Portrait of Captain Tadya Sondermayer, seated in leather chair, in jacket and tie|~|Connected to Los Angeles Times article, October 22, 1934, Honor Paid Slain King, Mass Conducted by Jugo-Slavs, Assassination Condemned at Mass Meeting Attended by Local Colony.  … Stirred by the assassination of King Alexander of Jugo-Slavia … expressed its indignation over the assassination in a resolution condemning acts of bloodshed … Capt. Tadya Sondermayer, vice-president of the Jugo-Slav Royal Air Club… who fought with the Serbians in the World War, scoffed at the possibility of the outbreak of another conflict … Capt. Sondermayer was a close personal friend of the dead monarch",,,,Access to this collection is generously supported by Arcadia funds.,2969,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm7b8
Los Angeles Times Photographic Archive,ark:/21198/zz002cm7cs,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2970.tif,,,,Electric switches $z California $z Pasadena|~|Education,still image,news photographs|~|cellulose nitrate film,"California Institute of Technology|~|Sorensen, Royal Wasson, $d 1882-1965",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2970|~|2970,"California Institute of Technology Professor Royal W. Sorensen and three students at switch mechanism, [Pasadena], 1929","Text from nitrate negative sleeve: Sorensen, R. W., Prof., 1930",1929,1 photograph,b&w nitrate negative,,1929,,,"This photograph appears with Los Angeles Times article, December 8, 1929, Touch Controls Niagara of Power, New Leash Curbs Voltage, Switch Devised at Caltech Tames Thunderbolts; Millikan and Sorensen Back Development.  Scientist Demonstrates Novel Mechanism: Prof. R.W. Sorensen presses button which releases 1,000,000 volts into the new Millikan-Sorensen vacuum switch.  … Its purpose is to shunt Niagaras of power from one track to another.  … “Heretofore high-voltage currents have been controlled by means of switches immersed in oil … In our switch we substitute a vacuum for the oil.” …|~|Royal W. Sorensen and three male students standing on three sides of switch mechanism on podium- or table-like structure, wtih other equipment in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm7cs
Los Angeles Times Photographic Archive,ark:/21198/zz002cm7th,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2971.tif,,,,Crime|~|Legal,still image,news photographs|~|cellulose nitrate film,"Soules, Donald P., $d b. 1911 or 12",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2971|~|uclamss_1429_2971,"Cleared murder suspect Donald P. Soules, 1933","Text from nitrate negative sleeve: Soules, Donald P., murder case, 1933|~|Handwritten at edge of negative: Donald P. Soules",1933,1 photograph,b&w nitrate negative,,1933,,,"Connected to Los Angeles Times article, March 7, 1933, Youth’s Killing Still Unsolved, Inquest Conducted on Body Found in Baldwin Hills, Jurors Unable to Decide if Homicide “Justifiable,” Robert E. Lovejoy’s Friend, Donald Soules, Cleared|~|Donald P. Soules, in suit and tie, standing, hands behind back, near chair, with table at right and hanging wall map in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm7th
Los Angeles Times Photographic Archive,ark:/21198/zz002cm834,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2972.tif,,,,Lifestyle|~|Youth|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, Eileen Adams, $d b. 1879 or 80|~|Sousa, John Philip, $d 1913-1991|~|Gillon, Jane Priscilla Sousa, $d 1917-1989|~|Sousa, Thomas Adams, $d 1919-1994|~|Du Temple, Alice|~|Beauchamp, Eileen Sousa, $d b. 1906 or 7|~|Sousa, Nancy, $d b. 1920 or 21",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2972|~|uclamss_1429_2972,"Eileen Adams Sousa, wife of John Philip Sousa, Jr., and children, Los Angeles, 1928","Text from nitrate negative sleeve: Sousa, John Philip Mrs. & children","January 16, 1928",1 photograph,b&w nitrate negative,,1928-01-16,,,"This photograph appears with Los Angeles Times article, January 17, 1928, Scions of Sousa Emulate Balboa, March King’s Descendants Discover Pacific Ocean.  Mrs. John Philip Sousa, Jr., and her five children arrived in Los Angeles yesterday …|~|Eileen Adams Sousa, wife of John Philip Sousa, Jr., seated in wicker chair surrounded by her 5 children and their governess, with dresser, mirror, and door in background",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm834
Los Angeles Times Photographic Archive,ark:/21198/zz002cm84n,ark:/21198/zz0002np7z,5,Imported,Work,latimes/masters/uclamss_1429_2973i.tif,,,,Lifestyle|~|Youth|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, Eileen Adams, $d b. 1879 or 80|~|Sousa, John Philip, $d 1913-1991|~|Gillon, Jane Priscilla Sousa, $d 1917-1989|~|Sousa, Thomas Adams, $d 1919-1994|~|Du Temple, Alice|~|Beauchamp, Eileen Sousa, $d b. 1906 or 7|~|Sousa, Nancy, $d b. 1920 or 21",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2973i|~|2973i,"zzz - Typewritten description identifying subjects in photograph of family of Mrs. John Philip Sousa, Jr., visiting Los Angeles, 1928","Text from nitrate negative sleeve: Sousa, John Philip Mrs. & children","January 16, 1928",1 photograph,b&w nitrate negative,,1928-01-16,,,"Related to Los Angeles Times article, January 17, 1928, Scions of Sousa Emulate Balboa, March King’s Descendants Discover Pacific Ocean.  Mrs. John Philip Sousa, Jr., and her five children arrived in Los Angeles yesterday …|~|Text reads: Mrs, John, Phillips Sousa (Jr), Eileen Sousa.  John Phillip Sousa, (3rd), Jane Pricilla Sousa, Thomy Adams Sousa, Nancy Sousa, Mme, Alice De-Temple (Maid)",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm84n
Los Angeles Times Photographic Archive,ark:/21198/zz002cm855,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2974.tif,,,,Composers|~|People|~|batons (music equipment)|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, John Philip, $d 1854-1932|~|Jones, Jennie L., $d b. 1879 or 80",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2974|~|2974,"Composer John Philip Sousa receiving gift of baton from Jennie Jones, supervisor of orchestral music in the Los Angeles public schools, Los Angeles, 1926","Text from nitrate negative sleeve: Sousa, John Philip|~|Handwritten at edge of negative: Miss Jennie Jones & Sousa","January 7, 1926",1 photograph,b&w nitrate negative,,1926-01-07,-118.25236201286300,34.04938595062730,"Composer John Philip Sousa receiving gift of baton from Jennie Jones, supervisor of orchestral music in the Los Angeles public schools, at Philharmonic Auditorium, in hallway or narrow room with patterned floor and seats at right|~|Related to Los Angeles Times article, 1/8/1926, ""Children Greet Band King, Sousa Presents Trophies, Conducts Combined School Orchestra, Receives Gift and Plays Concert. … The gift given the bandmaster was a black ebony baton … presented during intermission by Miss Jennie Jones, supervisor of orchestral music in the Los Angeles public schools. …""",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm855
Los Angeles Times Photographic Archive,ark:/21198/zz002cm86p,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2975.tif,,,,Composers|~|Music education $z California $z Los Angeles|~|Youth|~|Education|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, John Philip, $d 1854-1932",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2975|~|2975,"Composer John Philip Sousa with school-age musicians at Philharmonic Auditorium, Los Angeles, 1926","Text from nitrate negative sleeve: Sousa, John Philip|~|Handwritten at edge of negative: Sousa and L.A. school children","January 7, 1926",1 photograph,b&w nitrate negative,,1926-01-07,-118.25236201286300,34.04938595062730,"Related to Los Angeles Times article, 1/8/1926, ""Children Greet Band King, Sousa Presents Trophies, Conducts Combined School Orchestra, Receives Gift and Plays Concert""|~|Composer John Philip Sousa, seated among about 17 children, some with musical instruments, trumpets, clarinets, and cello visible",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm86p
Los Angeles Times Photographic Archive,ark:/21198/zz002cm8px,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2976.tif,,,,Composers|~|People|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, John Philip, $d 1854-1932|~|Dorsey, Susan Miller, $d 1857-1946|~|Jones, Jennie L., $d b. 1879 or 80",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_2976|~|2976,"Composer John Philip Sousa standing with Jennie Jones and Susan Dorsey, Los Angeles, 1926","Handwritten at edge of negative: LtoR, Miss Jennie Jones, Sousa, Susan Dorsey|~|Text from nitrate negative sleeve: Sousa, John Philip","January 7, 1926",1 photograph,b&w nitrate negative,,1926-01-07,-118.25243443250700,34.04935039288520,"Composer John Philip Sousa, shaking hands with Los Angeles schools superintendent Susan Dorsey, hat in left hand, standing with Jennie Jones, supervisor of orchestral music in the Los Angeles public schools, at Philharmonic Auditorium, with doors in background|~|Related to Los Angeles Times article, 1/8/1926, ""Children Greet Band King, Sousa Presents Trophies, Conducts Combined School Orchestra, Receives Gift and Plays Concert""",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm8px
Los Angeles Times Photographic Archive,ark:/21198/zz002cm923,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/uclamss_1429_2977.tif,,,,People|~|Music education $z California $z Los Angeles|~|Youth orchestras $z California $z Los Angeles|~|Education|~|Arts,still image,news photographs|~|cellulose nitrate film,"Sousa, John Philip, $d 1854-1932|~|Philharmonic Auditorium (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,2977|~|uclamss_1429_2977,"Composer John Philip Sousa onstage with school orchestra and school officials, Philharmonic Auditorium, Los Angeles, 1926","Text from newspaper caption: Sousa Gives Thrill to Young Players.  Principals in Music Festival.  Below, Sousa conducting combined elementary school orchestra.|~|Handwritten at edge of negative: John Sousa and Los Angeles school children|~|Text from nitrate negative sleeve: Sousa, John Philip","January 7, 1926",1 photograph,b&w nitrate negative,,1926-01-07,-118.25217962265000,34.04959707441380,"Composer John Philip Sousa onstage, facing audience, with school orchestra and school officials, with photographer in foreground|~|This photograph appears with the Los Angeles Times article, 1/8/1926, ""Children Greet Band King, Sousa Presents Trophies, Conducts Combined School Orchestra, Receives Gift and Plays Concert""",,,,Access to this collection is generously supported by Arcadia funds.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cm923
