Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject.descriptiveTopic,Name.repository,Rights.permission,Relation.isPartOf,Name.subject,Subject.uniformTitle,Subject.conceptTopic,Name.producer,Name.photographer,Name.creator,Name.director,Title,Alt ID.local,Format.extent,Format.dimensions,Format.medium,Description.note,Description.longitude,Description.latitude,Description.caption,Date.created,Coverage.geographic,Date.normalized,Description.fundingNote,Alt ID.collection,AltTitle.other,Description.abstract,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Rotha (Paul) Papers,ark:/21198/zz002bz2qm,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0009.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,,,,,,"Margaret Rotha near hillside, 1932 or 1933",uclamss_2001_0009,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Margaret Rotha, wife of filmmaker Paul Rotha, in light skirt and blouse, standing with arms crossed on lawn near low hillside, during the filming of Contact|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: Mrs. Rotha's selection.  7 Printed,1932-1933,,1932/1933,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2qm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2qm/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2r4,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0010.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|group portraits|~|cellulose nitrate film,,"Motion picture cameras|~|Contact (Motion picture: 1933)|~|Acropolis (Athens, Greece)","University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962|~|Goodliffe, Frank",,Documentary films,,,,,"Cameraman Frank Goodliffe and Margaret Rotha on the Acropolis during the filming of Contact, Athens, 1933",uclamss_2001_0010,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Photograph of cameraman Frank Goodliffe and Margaret Rotha, wife of filmmaker Paul Rotha, standing  behind a Parvo (""Debrie"") motion picture camera on a tripod during the filming of ""Contact."" On a block of stone on the left is a Newman-Sinclair motion picture camera. On the ground in front of Goodliffe is a bottle of wine, two wine glasses and a paper bag.|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",23.726069927215576,37.97129266127719,Text from negative sleeve: Mrs. Rotha's selection. 7. Printed.,January 1933,Greece--Athens,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2r4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2r4/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2sn,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0011.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Nile River|~|Aswan Dam (Egypt),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,,,,,,"Margaret Rotha and 5 men, Aswan Dam, Aswān (vicinity), Egypt, 1933",uclamss_2001_0011,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Margaret Rotha, in light dress, and 5 men, 3 in Egyptian native dress, 2 in Western dress, all standing on shore of Nile River, with Aswan Low Dam behind in the last of a 4-year project to rais its height, photographed during the filming of Contact. Cranes are visible in the background on the dam.",32.88233757019043,24.0378612981106,Text from nitrate negative sleeve: Mrs. Rotha's selection.  7 Printed,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2sn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2sn/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2t5,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0012.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Camels $z Egypt $z Aswān,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984|~|Rotha, Margaret Louise, $d 1909-1962",,,,,,,"Filmmaker Paul Rotha and Margaret Rotha on camels, Aswān, Egypt, 1933",uclamss_2001_0012,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Filmmaker Paul Rotha and wife Margaret Rotha mounted on standing camels, with 2 Egyptian men seated on desert ground between them, and 1 kneeling camel in background, photographed during the filming of Contact|~|Image slightly blurred by camera motion|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: Mrs. Rotha's selection.  7 Printed,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2t5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2t5/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2vp,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0013.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Camels $z Egypt $z Aswān,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984",,,,,,,"Filmmaker Paul Rotha on camel, Aswān, Egypt, 1933",uclamss_2001_0013,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Filmmaker Paul Rotha, in dark jacket, mounted on standing camel, with 2 Egyptian men seated on desert ground nearby and kneeling camel in background, photographed during the filming of Contact|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens. In the chapter ""Making Contact 1932-33 (1973),"" in A Paul Rotha Reader, Rotha writes about riding camels in Aswān in January 1933.",,,Text from nitrate negative sleeve: Rotha. Assouan & Cairo.  6 Printed,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2vp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2vp/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2w6,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0014.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Camels $z Egypt $z Aswān,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Margaret Louise, $d 1909-1962",,,,,,,"Margaret Rotha on a camel, Aswān, Egypt, 1933",0014|~|uclamss_2001_0014,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Margaret Rotha, wife of filmmaker Paul Rotha, in dark jacket, mounted on standing camel on desert sand, photographed during the filming of Contact|~|“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,Text from nitrate negative sleeve: Rotha. Assouan & Cairo.  6 Printed,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2w6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2w6/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2xq,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0015.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Motion picture cameras|~|Contact (Motion picture: 1933)|~|Nile River,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984|~|Wheddon, Horace, $d 1891-1958",,Documentary films,,,,,"Filmmaker Paul Rotha filming on the Nile River during the filming of Contact, Aswān (vicinity), Egypt, 1933",uclamss_2001_0015,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Paul Rotha looking through the lens of a Newman-Sinclair motion picture camera on a tripod towards the Nile River during the filming of Contact. Three local attendants stand behind him wearing turbans, tunics and skirts with one carrying an umbrella. A man wearing a fez and a suit, probably a Shell employee, stands behind Rotha. The man standing on the right wearing a pith helmet and tweed jacket and holding a cane is probably the cameraman Horace Wheddon.",,,Text from negative sleeve: Rotha. Assouan & Cairo. 6. Printed.,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2xq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2xq/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz2z7,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0016.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Pyramid of Khafre (Egypt)|~|Great Sphinx (Egypt)|~|Pyramids $z Egypt $z Jīzah,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"View of the Great Sphinx and Pyramid of Khafre taken during the filming of Contact, Jīzah, Egypt, 1932",uclamss_2001_0016,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Great Sphinx in foreground, Pyramid of Khafre centered in background, with people visible walking on path between Sphinx and pyramid, taken during the filming of Contact",31.138638854026794,29.97502509037606,Text from nitrate negative sleeve: Rotha.  Assouan & Cairo.  6 Printed,November 1932-December 1932,Egypt--Jīzah,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz2z7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz2z7/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz307,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0017.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Temples $z Egypt $z Philae|~|Nile River,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Trajan's Kiosk (Philae, Egypt)",,Documentary films,,,,,"The temple Trajan's Kiosk, submerged in the Nile River, Philae island, 1933",uclamss_2001_0017,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Trajan's Kiosk on Philae Island, submerged in water up to the capitals|~|The temple was originally built at the island of Philae (near the lower Aswan Dam) but was  transported to Agilika in the 1960s by UNESCO to save it from being enveloped by the rising waters of the Nile due to the construction of the Aswan High Dam.|~|“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",32.8833333,24.0166667,Text from negative sleeve: Rotha. Assouan & Cairo. 6 Printed.,January 1933,Egypt--Philae,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz307,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz307/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz31r,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0018.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|group portraits|~|cellulose nitrate film,,Fuel tanks,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Contact (Motion picture: 1933)|~|Documentary films,,,,,"Group portrait of employees of Shell and Imperial Airways next to Shell fuel tanks at a desert runway, Aswān (vicinity) Egypt, 1933",uclamss_2001_0018,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Five men and two fuel tanks on wheels in a desert, perhaps at a runway during the filming of Contact. The two on the left wear pullovers with ""Shell"" printed on the front and trousers, with one wearing a turban and shoes and the other a cap and no shoes. The center man wears pullover with ""Imperial Airways"" printed on the front, short trousers and a turban. The fourth man wears a pullover, trousers, cap and no shoes. The man on the right wears a suit and fez and is probably a Shell employee.|~|“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,Text from negative sleeve: Rotha. Assouan & Cairo. 6. Printed.,January 1933,Egypt--Aswān,1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz31r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz31r/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz328,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0019.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Handley Page H.P. 45 (Transport plane),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Parker, Jack, $d b. 1885|~|Rotha, Paul, $d 1907-1984|~|Hengist (Transport plane)|~|Imperial Airways|~|Croydon Aerodrome",,Documentary films,,,,,"Imperial Airways plane Hengist on ground at Croydon Airport during the filming of Contact, London, 1932",0019|~|uclamss_2001_0019,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"The ""Hengist"" H.P. 45 was a four-engine long-range biplane designed for Imperial Airways by Handley Page. The H.P. 45's were intended for European routes.|~|Transport plane Hengist on tarmac, photographed from front, displaying British Civil Air Ensign flag, with ladder and platform in front of plane, Jack Parker bending with camera and Paul Rotha seated on platform, 2 other men climbing, 3 men on ground, with buildings in background during the filming of ""Contact""|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: Rotha English 2 Printed,1932,England--London,1932,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz328,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz328/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz33s,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0020.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Handley Page H.P. 42 (Transport plane),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Parker, Jack, $d b. 1885|~|Rotha, Paul, $d 1907-1984|~|Hengist (Transport plane)|~|Imperial Airways|~|Croydon Aerodrome",,Documentary films,,,,,"Filmmakers with ladder, platform, and camera, near Imperial Airways plane Hengist at Croydon Airport during the filming of Contact, London, 1932",uclamss_2001_0020,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Ladder and platform, with cameraman Jack Parker standing on platform with camera, Paul Rotha seated on platform, another man climbing ladder, with nose and left wings of transport plane Hengist visible at left and buildings in background, during the filming of ""Contact.""|~|The ""Hengist"" H.P. 45 was a four-engine long-range biplane designed for Imperial Airways by Handley Page. The H.P. 45's were intended for European routes.",,,Text from nitrate negative sleeve: Rotha English 2 Printed,1932,England--London,1932,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz33s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz33s/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz349,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0021.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Motion picture cameras|~|Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"Paul Rotha seated and looking through a Parvo motion picture camera during the filming of Contact, Capernaum, 1932",uclamss_2001_0021,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Paul Rotha seated and looking through a Parvo (""Debrie"") motion picture camera on a tripod, probably filming next to the Greek Orthodox Church of the Seven Apostles (not in photograph) in the ancient city of Capernaum (Kefar Nachum), on the shore of the Sea of Galilee near Tiberias.|~|Photograph no. uclamss_2001_0023 shows Paul Rotha filming next to the Greek Orthodox church. A man in local dress, seated on the ground, looks towards Rotha.",35.57722270488739,32.88142073377354,Text from negative sleeve: Rotha. Tiberias. 3 printed.,1932,Israel--Capernaum (Extinct city),1932,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz349,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz349/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz35t,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0022.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,"Motion picture cameras|~|Contact (Motion picture: 1933)|~|Tiberias, Lake (Israel)","University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984|~|Wheddon, Horace, $d 1891-1958",,Documentary films,,,,,"Filmmaker Paul Rotha and cameraman Horace Wheddon on location next to the Sea of Galilee during the filming of Contact, Tiberias (vicinity), 1932",uclamss_2001_0022,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Filmmaker Paul Rotha lying on the ground and looking through a Parvo (""Debrie"") motion picture camera with cameraman Horace on location standing behind him and holding a camera lens, on the shore of the Sea of Galilee perhaps near Capernaum or Tiberias|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,Text from negative sleeve: Rotha. Tiberias. 3 printed.,November 1932-December 1932,Israel--Tiberias,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz35t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz35t/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz36b,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0023.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Motion picture cameras|~|Contact (Motion picture: 1933)|~|Orthodox churches $z Israel $z Capernaum,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Rotha, Paul, $d 1907-1984|~|Wheddon, Horace, $d 1891-1958|~|Greek Orthodox Church of the Seven Apostles (Capernaum (Extinct city), Israel)",,Documentary films,,,,,"Filmmaker Paul Rotha and cameraman Horace Wheddon in front of the Church of the Seven Apostles during the filming of Contact, Capernaum, 1932",uclamss_2001_0023,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Paul Rotha, kneeling, and Horace Wheddon, cameraman, next to a Parvo (""Debrie"") motion picture camera on a tripod, filming next to the Greek Orthodox Church of the Seven Apostles (built in 1931) in the ancient city of Capernaum (Kefar Nachum), on the shore of the Sea of Galilee near Tiberias.",35.57722270488739,32.88142073377354,Text from negative sleeve: Rotha. Tiberias. 3 printed.,November 1932-December 1932,Israel--Capernaum (Extinct city),1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz36b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz36b/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz37v,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0024.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|De Havilland DH.66 Hercules (Transport plane)|~|Aircraft accidents $z Tanzania $z Kigwe|~|Tanzanians,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",City of Karachi (Transport plane),,Documentary films,,,,,"Villagers gathered next to a transport plane after a forced landing, Kigwe, Tanzania, 1932",uclamss_2001_0024,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Date from Rotha, Paul, A Paul Rotha Reader (1999), p. 261|~|The DH.66 Hercules was a seven-passenger, three-engined airliner built by De Havilland Aircraft Company. The Imperial Airways plane ""City of Karachi"" flew the last segment of the central Africa route, initiated in 1931, to Cape Town.|~|View of local people in Kigwe (near Dodoma, Tanzania) gathered next to the ""City of Karachi"" transport plane (a De Havilland DH.66 Hercules) following a forced landing during the filming of ""Contact.""|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,"Text from negative sleeve: Rotha, Kigwe (forced landing) Dodoma Mbeya, 5 Printed.","December 31, 1932",Tanzania--Kigwe,1932-12-31,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz37v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz37v/manifest
