Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject topic,volume | issue,IIIF Manifest URL
Work,Revista Bohemia 1910-05-07,ark:/21198/z12v4jsk,ark:/21198/z1bc6271,,,,7 de mayo de 1910,1910-05-06,15 pages,magazines (periodicals),spa,ihc_bohemia_19100507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jsk/manifest
Work,Revista Bohemia 1939-10-08,ark:/21198/z1sx8h3x,ark:/21198/z1bc6271,,,,8 de octubre de 1939,1939-10-08,76 pages,magazines (periodicals),spa,ihc_bohemia_19391008,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx8h3x/manifest
Work,Revista Bohemia 1939-10-15,ark:/21198/z1p57rb2,ark:/21198/z1bc6271,,,,15 de octubre de 1939,1939-10-15,76 pages,magazines (periodicals),spa,ihc_bohemia_19391015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p57rb2/manifest
Work,Revista Bohemia 1939-10-22,ark:/21198/z1jd70n5,ark:/21198/z1bc6271,,,,22 de octubre de 1939,1939-10-22,76 pages,magazines (periodicals),spa,ihc_bohemia_19391022,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd70n5/manifest
Work,Revista Bohemia 1939-10-29,ark:/21198/z1dn67xf,ark:/21198/z1bc6271,,,,29 de octubre de 1939,1939-10-29,76 pages,magazines (periodicals),spa,ihc_bohemia_19391029,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn67xf/manifest
Work,Revista Bohemia 1939-11 Suplemento,ark:/21198/z1rz1fws,ark:/21198/z1bc6271,,,Suplemento de Bohemia,noviembre de 1939,1939-11-01/1939-11-30,16 pages,magazines (periodicals),spa,ihc_bohemia_193911sup,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz1fws/manifest
Work,Revista Bohemia 1939-11-05,ark:/21198/z18w5h7k,ark:/21198/z1bc6271,,,,5 de noviembre de 1939,1939-11-05,76 pages,magazines (periodicals),spa,ihc_bohemia_19391105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w5h7k/manifest
Work,Revista Bohemia 1939-11-12,ark:/21198/z1573fxg,ark:/21198/z1bc6271,,,Misprint: date originally written as 1935,12 de noviembre de 1939,1939-11-12,76 pages,magazines (periodicals),spa,ihc_bohemia_19391112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1573fxg/manifest
Work,Revista Bohemia 1939-11-19,ark:/21198/z11g2q5q,ark:/21198/z1bc6271,,,,19 de noviembre de 1939,1939-11-19,76 pages,magazines (periodicals),spa,ihc_bohemia_19391119,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g2q5q/manifest
Work,Revista Bohemia 1939-11-26,ark:/21198/z1wq26nz,ark:/21198/z1bc6271,,,,26 de noviembre de 1939,1939-11-26,76 pages,magazines (periodicals),spa,ihc_bohemia_19391126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq26nz/manifest
Work,Revista Bohemia 1939-12 Suplemento,ark:/21198/z10g5p1b,ark:/21198/z1bc6271,,,Suplemento de Bohemia,diciembre de 1939,1939-12-01/1939-12-31,14 pages,magazines (periodicals),spa,ihc_bohemia_193912sup,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5p1b/manifest
Work,Revista Bohemia 1939-12-03,ark:/21198/z1n60q7p,ark:/21198/z1bc6271,,,,03 de diciembre de 1939,1939-12-03,76 pages,magazines (periodicals),spa,ihc_bohemia_19391203,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n60q7p/manifest
Work,Revista Bohemia 1939-12-10,ark:/21198/z1hd9zjv,ark:/21198/z1bc6271,,,,10 de diciembre de 1939,1939-12-10,76 pages,magazines (periodicals),spa,ihc_bohemia_19391210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hd9zjv/manifest
Work,Revista Bohemia 1939-12-17,ark:/21198/z1cn96th,ark:/21198/z1bc6271,,,,17 de diciembre de 1939,1939-12-17,76 pages,magazines (periodicals),spa,ihc_bohemia_19391217,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn96th/manifest
Work,Revista Bohemia 1939-12-24,ark:/21198/z18075j8,ark:/21198/z1bc6271,,,,24 de diciembre de 1939,1939-12-24,76 pages,magazines (periodicals),spa,ihc_bohemia_19391224,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18075j8/manifest
Work,Revista Bohemia 1939-12-31,ark:/21198/z1476dtj,ark:/21198/z1bc6271,,,,31 de diciembre de 1939,1939-12-31,76 pages,magazines (periodicals),spa,ihc_bohemia_19391231,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 31 | no. 53,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1476dtj/manifest
Work,Revista Bohemia 1940-01-07,ark:/21198/z1vq55hk,ark:/21198/z1bc6271,,,Page 38 is very faded and can’t read text or see images clearly,7 de enero de 1940,1940-01-07,124 pages,magazines (periodicals),spa,ihc_bohemia_19400107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq55hk/manifest
Work,Revista Bohemia 1940-01-14,ark:/21198/z1qz4dt9,ark:/21198/z1bc6271,,,,14 de enero de 1940,1940-01-14,76 pages,magazines (periodicals),spa,ihc_bohemia_19400114,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qz4dt9/manifest
Work,Revista Bohemia 1940-01-21,ark:/21198/z1m63p56,ark:/21198/z1bc6271,,,,21 de enero de 1940,1940-01-21,76 pages,magazines (periodicals),spa,ihc_bohemia_19400121,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m63p56/manifest
Work,Revista Bohemia 1940-01-28,ark:/21198/z1gf2xd1,ark:/21198/z1bc6271,,,,28 de enero de 1940,1940-01-28,76 pages,magazines (periodicals),spa,ihc_bohemia_19400128,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gf2xd1/manifest
Work,Revista Bohemia 1940-02-04,ark:/21198/z1bs0w2k,ark:/21198/z1bc6271,,,,4 de febrero de 1940,1940-02-04,76 pages,magazines (periodicals),spa,ihc_bohemia_19400204,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs0w2k/manifest
Work,Revista Bohemia 1940-02-11,ark:/21198/z17104bj,ark:/21198/z1bc6271,,,,11 de febrero de 1940,1940-02-11,74 pages,magazines (periodicals),spa,ihc_bohemia_19400211,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17104bj/manifest
Work,Revista Bohemia 1940-02-18,ark:/21198/z1379cjc,ark:/21198/z1bc6271,,,,18 de febrero de 1940,1940-02-18,76 pages,magazines (periodicals),spa,ihc_bohemia_19400218,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 07,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1379cjc/manifest
Work,Revista Bohemia 1940-02-25,ark:/21198/z1zg8w23,ark:/21198/z1bc6271,,,,25 de febrero de 1940,1940-02-25,76 pages,magazines (periodicals),spa,ihc_bohemia_19400225,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 08,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg8w23/manifest
Work,Revista Bohemia 1940-03-03,ark:/21198/z1tq84dn,ark:/21198/z1bc6271,,,,3 de marzo de 1940,1940-03-03,84 pages,magazines (periodicals),spa,ihc_bohemia_19400303,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 09,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tq84dn/manifest
Work,Revista Bohemia 1940-03-10,ark:/21198/z1pz7cqc,ark:/21198/z1bc6271,,,,10 de marzo de 1940,1940-03-10,76 pages,magazines (periodicals),spa,ihc_bohemia_19400310,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 10,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz7cqc/manifest
Work,Revista Bohemia 1940-03-17,ark:/21198/z1k66n1t,ark:/21198/z1bc6271,,,,17 de marzo de 1940,1940-03-17,76 pages,magazines (periodicals),spa,ihc_bohemia_19400317,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k66n1t/manifest
Work,Revista Bohemia 1940-03-24,ark:/21198/z1fj4kpz,ark:/21198/z1bc6271,,,,24 de marzo de 1940,1940-03-24,76 pages,magazines (periodicals),spa,ihc_bohemia_19400324,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fj4kpz/manifest
Work,Revista Bohemia 1940-03-31,ark:/21198/z19s3txs,ark:/21198/z1bc6271,,,,31 de marzo de 1940,1940-03-31,76 pages,magazines (periodicals),spa,ihc_bohemia_19400331,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 13,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3txs/manifest
Work,Revista Bohemia 1940-04-07,ark:/21198/z161335q,ark:/21198/z1bc6271,,,,7 de abril de 1940,1940-04-07,72 pages,magazines (periodicals),spa,ihc_bohemia_19400407,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 14,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz161335q/manifest
Work,Revista Bohemia 1940-04-14,ark:/21198/z1282bdj,ark:/21198/z1bc6271,,,,14 de abril de 1940,1940-04-14,72 pages,magazines (periodicals),spa,ihc_bohemia_19400414,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1282bdj/manifest
Work,Revista Bohemia 1940-04-21,ark:/21198/z1xh1v05,ark:/21198/z1bc6271,,,Page 53 and 54 have blank spots,21 de abril de 1940,1940-04-21,72 pages,magazines (periodicals),spa,ihc_bohemia_19400421,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh1v05/manifest
Work,Revista Bohemia 1940-04-28,ark:/21198/z1sr1398,ark:/21198/z1bc6271,,,Last pages are ripped around the edges,28 de abril de 1940,1940-04-28,72 pages,magazines (periodicals),spa,ihc_bohemia_19400428,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr1398/manifest
Work,Revista Bohemia 1940-05-05,ark:/21198/z1p00bjd,ark:/21198/z1bc6271,,,,5 de mayo de 1940,1940-05-05,75 pages,magazines (periodicals),spa,ihc_bohemia_19400505,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p00bjd/manifest
Work,Revista Bohemia 1940-05-12,ark:/21198/z1j9899r,ark:/21198/z1bc6271,,,,12 de mayo de 1940,1940-05-12,65 pages,magazines (periodicals),spa,ihc_bohemia_19400512,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j9899r/manifest
Work,Revista Bohemia 1940-05-19,ark:/21198/z1dj7jjk,ark:/21198/z1bc6271,,,,19 de mayo de 1940,1940-05-19,73 pages,magazines (periodicals),spa,ihc_bohemia_19400519,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj7jjk/manifest
Work,Revista Bohemia 1940-05-20,ark:/21198/z18s6srz,ark:/21198/z1bc6271,,,,20 de mayo de 1940,1940-05-20,74 pages,magazines (periodicals),spa,ihc_bohemia_19400520,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s6srz/manifest
Work,Revista Bohemia 1940-06-02,ark:/21198/z151622s,ark:/21198/z1bc6271,,,,9 de junio de 1940,1940-06-02,75 pages,magazines (periodicals),spa,ihc_bohemia_19400602,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz151622s/manifest
Work,Revista Bohemia 1940-06-09,ark:/21198/z11859ch,ark:/21198/z1bc6271,,,Page 35 ripped page and pages on top of each other,16 de junio de 1940,1940-06-09,76 pages,magazines (periodicals),spa,ihc_bohemia_19400609,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11859ch/manifest
Work,Revista Bohemia 1940-06-16,ark:/21198/z1wh4sx8,ark:/21198/z1bc6271,,,,2 de junio de 1940,1940-06-16,76 pages,magazines (periodicals),spa,ihc_bohemia_19400616,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh4sx8/manifest
Work,Revista Bohemia 1940-06-23,ark:/21198/z1rv2rm8,ark:/21198/z1bc6271,,,,23 de junio de 1940,1940-06-23,76 pages,magazines (periodicals),spa,ihc_bohemia_19400623,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rv2rm8/manifest
Work,Revista Bohemia 1940-06-30,ark:/21198/z1n320vs,ark:/21198/z1bc6271,,,,30 de junio de 1940,1940-06-30,76 pages,magazines (periodicals),spa,ihc_bohemia_19400630,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n320vs/manifest
Work,Revista Bohemia 1940-07-07,ark:/21198/z1hb184g,ark:/21198/z1bc6271,,,,7 de julio de 1940,1940-07-07,76 pages,magazines (periodicals),spa,ihc_bohemia_19400707,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb184g/manifest
Work,Revista Bohemia 1940-07-14,ark:/21198/z1ck0hbv,ark:/21198/z1bc6271,,,,14 de julio de 1940,1940-07-14,75 pages,magazines (periodicals),spa,ihc_bohemia_19400714,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck0hbv/manifest
Work,Revista Bohemia 1940-07-21,ark:/21198/z17s9rmk,ark:/21198/z1bc6271,,,,21 de julio de 1940,1940-07-21,76 pages,magazines (periodicals),spa,ihc_bohemia_19400721,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17s9rmk/manifest
Work,Revista Bohemia 1940-07-28,ark:/21198/z14190zf,ark:/21198/z1bc6271,,,,28 de julio de 1940,1940-07-28,76 pages,magazines (periodicals),spa,ihc_bohemia_19400728,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14190zf/manifest
Work,Revista Bohemia 1940-08-04,ark:/21198/z1088874,ark:/21198/z1bc6271,,,,4 de agosto de 1940,1940-08-04,76 pages,magazines (periodicals),spa,ihc_bohemia_19400804,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1088874/manifest
Work,Revista Bohemia 1940-08-11,ark:/21198/z1vm6g4q,ark:/21198/z1bc6271,,,,11 de agosto de 1940,1940-08-11,74 pages,magazines (periodicals),spa,ihc_bohemia_19400811,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vm6g4q/manifest
Work,Revista Bohemia 1940-08-18,ark:/21198/z1qv5qff,ark:/21198/z1bc6271,,,,18 de agosto de 1940,1940-08-18,76 pages,magazines (periodicals),spa,ihc_bohemia_19400818,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y de la Lastra,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 32 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv5qff/manifest
