"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","Thumbnail","Type.typeOfResource","Type.genre","Subject","Name.repository","Name.creator","Name.subject","Subject geographic","Name.photographer","Rights.statementLocal","Rights.copyrightStatus","Date.creation","Date.normalized","Alt ID.local","Description.note","Subject temporal","Title","AltTitle.descriptive","Coverage.geographic","AltTitle.uniform","AltIdentifier.local","Language","Description.latitude","Description.longitude","Relation.isPartOf","Format.dimensions","Format.medium","Format.extent","AltTitle.creator","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34mq","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34mq_2381343_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives|~|Group portraits","Musical instrument makers $z India","University of California, Los Angeles. Ethnomusicology Archive","","Karim, Abdul|~|Abdul Karim Ismail saheb and Sons","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_288.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Group portrait of the family of Abdul Karim, owner of Abdul Karim Ismail saheb and Sons, Miraj (India), 1963","","Miraj (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34mq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34mq/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34n7","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34n7_2381346_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives|~|Group portraits","Musical instrument makers $z India","University of California, Los Angeles. Ethnomusicology Archive","","Karim, Abdul|~|Abdul Karim Ismail saheb and Sons","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_289.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Group portrait of the family of Abdul Karim, owner of Abdul Karim Ismail saheb and Sons, Miraj (India), 1963","","Miraj (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34n7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34n7/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34pr","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34pr_2381349_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives|~|Group portraits","Musical instrument makers $z India","University of California, Los Angeles. Ethnomusicology Archive","","Karim, Abdul|~|Abdul Karim Ismail saheb and Sons","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_290.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Group portrait of the family of Abdul Karim, owner of Abdul Karim Ismail saheb and Sons, Miraj (India), 1963","","Miraj (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34pr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34pr/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34q8","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34q8_2381352_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_291.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","ACCIDENTAL EXPOSURE --- N63 Black and White Negatives: Frame 291","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34q8","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34q8/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34rs","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34rs_2381355_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_292.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","View from car between Miraj and Huderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34rs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34rs/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34s9","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34s9_2381358_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_293.tif","S.K. Ghadge|~|dholki|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi people during a dance, with a dappu musician, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34s9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34s9/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34tt","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34tt_2381361_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_294.tif","dappu (drum)|~|Banjara (Lambadi) people, song & dance|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi people with dappu musician, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34tt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34tt/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k34vb","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k34vb_2381364_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_295.tif","Banjara (Lambadi) people, song & dance|~|dappu|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi people, song and dance, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k34vb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k34vb/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3gx6","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3gx6_2381367_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_296.tif","Banjara (Lambadi) people|~Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi women, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3gx6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3gx6/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3gzq","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3gzq_2381370_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_297.tif","nagara|~|Banjara (Lambadi) people with musician|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi people with musician, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3gzq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3gzq/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h0q","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h0q_2381373_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India|~|Children $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_298.tif","Banjara (Lambadi) people|~Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi child, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h0q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h0q/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h17","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h17_2381376_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_299.tif","Banjara (Lambadi) people|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi man and woman, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h17","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h17/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h2r","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h2r_2381379_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_300.tif","Banjara (Lambadi) musician|~|nagara (drum)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi musician playing nagara, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h2r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h2r/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h38","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h38_2381382_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_301.tif","Banjara (Lambadi) musician|~|nagara (drum)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi musician playing nagara, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h38","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h38/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h4s","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h4s_2381385_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Landscapes $z India|~|Banners|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_302.tif","Banjara (Lambadi) people|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi man adjusts banners, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h4s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h4s/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h59","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h59_2381388_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Musicians $z India|~|Lambadi (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_303.tif","Banjara (Lambadi) musician|~|nagara (drum), thali (gong)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Lambadi musicians playing nagara and thali, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h59","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h59/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h6t","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h6t_2381391_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Savara (Indic people)","","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_304.tif","Instruments of Savara people|~|gogonjedi (bowed lute), daggudu (clay, kettle drum), thethedi (bison horn)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Gogonjedi, daggudu, and thethedi, instruments of the Savara people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h6t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h6t/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h7b","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h7b_2381394_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Savara (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_305.tif","gogonjedi (bowed lute), daggudu (clay, kettle drum)|~|Instruments of Savara people|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Gogonjedi and daggudu, instruments of the Savara people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h7b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h7b/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3h8v","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3h8v_2381397_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Raj Gond (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_306.tif","Instruments of Rajigond (Raj Gond) people|~|kekri (bowed lute) and kujja (bow with bells)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Kekri and Kujja, instruments of the Raj Gond people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3h8v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3h8v/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hbw","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hbw_2381407_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963-1964","1963/1964","bake_NAJ_N63_308.tif","Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","DUPLICATE OF bake_NAJ_N63_309.tif --  Black and White Negatives: Frame 308","","","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hbw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hbw/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hcd","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hcd_2381402_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Musical instruments $z India|~|Chordophones|~|Raj Gond (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_307.tif","Instruments of Rajigond (Raj Gond) people|~|kekri (bowed lute) and kujja (bow with bells)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Kekri and Kujja, instruments of the Raj Gond people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hcd","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hcd/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hdx","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hdx_2381410_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Raj Gond (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_309.tif","Instruments of Rajgond (Raj Gond) people|~|gummala (pot drum), dholki (cylindrical drum), vette (flat kettle drum), dappu (wooden frame drum)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Gummala, dholki, vette, and dappu, instruments of the Raj Gond people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hdx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hdx/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002k3hff","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002k3hff_2381413_master.tif","","","","","","still image","black-and-white photographs|~|black-and-white negatives","Membranophones |~|Musical instruments $z India|~|Raj Gond (Indic people)","University of California, Los Angeles. Ethnomusicology Archive","","Tribal Cultural Research and Training Institute","","Jairazbhoy, Nazir Ali, 1927-2009","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","1963","1963","bake_NAJ_N63_310.tif","Instruments of Rajgond (Raj Gond) people|~|gummala (pot drum), vette (flat, kettle drum)|~|Photograph taken when Nazir Jairazbhoy was in India making field recordings, 1963-1964.","","Gummala, vette, instruments of the Raj Gond people, Hyderabad (India), 1963","","Hyderabad (India)","","","","","","","35mm","b&w negative","1 photograph","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k3hff","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002k3hff/manifest"
