Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,Redonda y Viene en Caja Cuadrada*,ark:/21198/z1gx652s,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0633.tif,,,,,1979,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx652s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx652s/manifest
Work,"Reed, Mexico Insurgente",ark:/21198/z1253bt8,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0943.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Pérez (Ñiko) González,,,Mexico,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253bt8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1253bt8/manifest
Work,Reembarque,ark:/21198/z1n0313p,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1342.tif,,,,,2014,,,,,1 poster,,posters,spa,,,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n0313p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n0313p/manifest
Work,Reina y Rey,ark:/21198/z1z052mc,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0258.tif,,,,,1994,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z052mc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z052mc/manifest
Work,Reto a Ichi,ark:/21198/z1np3z0d,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0624.tif,,,,,1971,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3z0d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np3z0d/manifest
Work,Retrato de Teresa,ark:/21198/z1bs0krt,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0727.tif,,,,,1979,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Servando Cabrera Moreno,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0krt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs0krt/manifest
Work,Retrospectiva Alberto Cavalcanti,ark:/21198/z19901nq,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1213.tif,,,,,1964,,,,142.24 cm x 104.14 cm,1 poster,,posters,spa,,Desconocido,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19901nq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19901nq/manifest
Work,Retrospectiva Homenaje a Romy Schneider,ark:/21198/z1hh8cmc,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1103.tif,,,,,2012,,,,127.0 cm x 182.88 cm,1 poster,,posters,spa,,Liseloy (Lisette y Eloy Dubrosvki),,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8cmc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh8cmc/manifest
Work,Retrospectiva de Andrzej Wajda,ark:/21198/z12n6vrj,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0257.tif,,,,,1980,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6vrj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n6vrj/manifest
Work,Retrospectiva de Andrzej Wajda,ark:/21198/z1mw49mr,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0392.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Michele Miyares Hollands,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw49mr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw49mr/manifest
Work,Retrospectiva de Cine Mexicano,ark:/21198/z1b58c7f,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0255.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58c7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b58c7f/manifest
Work,Retrospectiva de Fernando Birri,ark:/21198/z1wh4hmx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0746.tif,,,,,1987,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4hmx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh4hmx/manifest
Work,Retrospectiva de Santiago Alvarez,ark:/21198/z1tm94mp,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0166.tif,,,,,1986,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Emeria Verde,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm94mp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm94mp/manifest
Work,Retrospectiva de Tomás Gutiérrez Alea,ark:/21198/z1p57fzd,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0322.tif,,,,,1985,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Emeria Verde,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57fzd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p57fzd/manifest
Work,Retrospectiva de cine Mexicano,ark:/21198/z14t8btb,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0001.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t8btb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14t8btb/manifest
Work,Retrospectiva de la Cinematografía Chicana,ark:/21198/z1wm36xw,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0537.tif,,,,,1979,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Julio Eloy Mesa,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm36xw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wm36xw/manifest
Work,Rita,ark:/21198/z1m34p9b,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0756.tif,,,,,1981,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34p9b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34p9b/manifest
Work,Ritual,ark:/21198/z10k435r,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0691.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Arnulfo Espinosa,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k435r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k435r/manifest
Work,Roble Máxima Urgencia,ark:/21198/z11569j3,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0389.tif,,,,,1976,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Romania,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11569j3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11569j3/manifest
Work,Rocco y sus Hermanos,ark:/21198/z1tb31f5,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0228.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Roberto Ramos,,,Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb31f5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb31f5/manifest
Work,Rock y Cine,ark:/21198/z12f9g06,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0497.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Pablo Monterrey,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9g06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12f9g06/manifest
Work,Rodeo,ark:/21198/z1z62ghx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0018.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62ghx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z62ghx/manifest
Work,Rogopag,ark:/21198/z15m807t,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0620.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,France|~|Italy,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m807t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m807t/manifest
Work,Romance de Aniceto y la Francisca,ark:/21198/z1vt3kp2,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1286.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raymundo García Parra,,,Argentina,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3kp2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt3kp2/manifest
Work,Romance del Palmar,ark:/21198/z1hx3665,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0625.tif,,,,,1999,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Plasencia,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx3665,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx3665/manifest
Work,Rompiendo la rutina,ark:/21198/z1v13z9r,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0282.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13z9r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v13z9r/manifest
Work,S. Bernardo,ark:/21198/z1z33s7d,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0614.tif,,,,,1974,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Brazil,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33s7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z33s7d/manifest
Work,Sacco y Vanzetti,ark:/21198/z1cr7mzj,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_0894.tif,,,,,1972,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Jorge Dimas González Linares,,,Italy/France,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7mzj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr7mzj/manifest
Work,Salida Dominical,ark:/21198/z16m51br,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0612.tif,,,,,1966,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,Germany,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m51br,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m51br/manifest
Work,Salvador de Cojímar,ark:/21198/z1xh1jnz,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0351.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Giselle Monzón,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1jnz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh1jnz/manifest
Work,Samurai Invisible,ark:/21198/z1zk798d,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1293.tif,,,,,1973,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Fernández Reboiro,,,Japan,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk798d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk798d/manifest
Work,San Ernesto Nace en la Higuera,ark:/21198/z1q54h53,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1086.tif,,,,,2007,,,,120.65 cm x 172.72 cm,1 poster,,posters,spa,,Olivia Solís,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54h53,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54h53/manifest
Work,Sandra la Mujer de Fuego,ark:/21198/z10598h2,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1169.tif,,,,,,,,,,1 poster,,posters,spa,,Desconocido,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10598h2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10598h2/manifest
Work,Sandra la Mujer de Fuego,ark:/21198/z12z303n,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1176.tif,,,,,,,,,,1 poster,,posters,spa,,Desconocido,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z303n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z303n/manifest
