Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Author,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Rights.publicationStatus,Subject,Relation.isPartOf,Name.subject,Name.illustrator,Name.creator,Name.photographer,Coverage.geographic,Name.repository,Name.engraver,Name.printer,Title,Description.note,Alt ID.local,Date.normalized,Date.creation,AltTitle.other,Description.caption,Format.dimensions,Format.extent,Description.contents,Publisher.placeOfOrigin,Alt ID.oclc,Publisher.publisherName,Description.caption,AltTitle.translated,Opac url,AltTitle.uniform,Description.tableOfContents
Rare Books (YRL Special Collections),ark:/21198/zz0009d99f,ark:/21198/zz0009b8k6,2,Completed,Page,rarebook/masters/srgb/21198-zz0009d99f-1-master.tif,1,,,,,,,private,,still image,,Book covers,,,,,,,,,,,,,front cover,Digital photograph not scan.,TJ173 _M32_fcover,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009d9bz,ark:/21198/zz0009b8k6,2,Completed,Page,rarebook/masters/srgb/21198-zz0009d9bz-1-master.tif,2,,,,,,,private,,still image,,Book illustrations,,,,,,,,,,,,,ill : Lokomotive [green] : flaps closed,Digital photograph not scan.,TJ173 _M32_01,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009d9cg,ark:/21198/zz0009b8k6,2,Completed,Page,rarebook/masters/srgb/21198-zz0009d9cg-1-master.tif,3,,,,,,,private,,still image,,Book illustrations,,,,,,,,,,,,,ill : Lokomotive [blue & brown] : flaps open,Digital photograph not scan.,TJ173 _M32_02,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009d9d0,ark:/21198/zz0009b8k6,2,Completed,Page,rarebook/masters/srgb/21198-zz0009d9d0-1-master.tif,4,,,,,,,private,,still image,,Book illustrations,,,,,,,,,,,,,ill : Seilbogenlampe : flaps closed,Digital photograph not scan.,TJ173 _M32_03,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009d9fh,ark:/21198/zz0009b8k6,2,Completed,Page,rarebook/masters/srgb/21198-zz0009d9fh-1-master.tif,5,,,,,,,private,,still image,,Book illustrations,,,,,,,,,,,,,ill : Seilbogenlampe : flaps open,Digital photograph not scan.,TJ173 _M32_04,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002knz47,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dvwz-1-master.tif,1,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Title page,,,,,,,,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dvxg,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dvxg-1-master.tif,2,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Camp of the U.S. Geological Survey, Ogden, Utah",,clus_S926_A43_A5u_001,,,Plate 1,"The camp is located on one of the remarkable lake-terraces which form an interesting feature of the scenery of the Salt Lake Basin.  The Wasatch Mountains, in the back-ground are about five thousand feet above the camp, and nine thousand five hundred and thirty feet above sea level.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dvz0,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dvz0-1-master.tif,3,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Camp of the Snake River Divison of the U.S. Geological Survey at Fort Hall, Idaho.",,clus_S926_A43_A5u_002,,,Plate 2,"This picture illustrates the camp-life of the survey.  At this point the wagons and most of the tent-equipage were obtained, and the survey of the Snake River Valley commenced with the pack-train, under the immediate direction of Mr. James Stevenson.  Fort Hall is located in a beautiful valley called Lincoln Valley, in honor of our late president.  It is a real oasis in this apparently barren desert.",,1 photographic print : albumen,Image is print resolution not high archive resolution.  HR copy was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw00,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw00-1-master.tif,4,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Meeting of the U.S. Geological Survey in the Lower Firehole Basin.,,clus_S926_A43_A5u_003,,,Plate 3,"The two divisions of the survey met at this locality on the same day, July 17, 1872, starting from points several hundred miles distant from each other.  The locality is near the source of the Madison River, and is within the limits of the National Park.  Latitude, 44° 34' 6""; Longitude, 110° 55' 15"".",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw1h,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw1h-1-master.tif,5,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Mt. Hayden, or the Great Téton.",,clus_S926_A43_A5u_004,,,Plate 4,"This picture represents one of the monarch peaks of the Rocky Mountains.  It is visible on a clear day for a radius of one hundred and fifty miles in every direction, thus forming one of the most conspicuous landmarks in the West.  It is most probable that the only white men that ever reached its summit are Mr. James Stevenson and Hon. N. P. Langford.  The elevation is thirteen thousand four hundred feet.  It is seen by the traveler on the overland stage-road to Montana, from the Snake River Basin, far to the Eastward, rearing its ""bald, awful head"" far above the limit of perpetual snow.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw21,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw21-1-master.tif,6,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,The Three Tétons,,clus_S926_A43_A5u_005,,,Plate 5,,,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw3j,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw3j-1-master.tif,7,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Panoramic view of the Téton Range,,clus_S926_A43_A5u_006,,,Plate 6,"Plates 6 and 7 present a panoramic view of the main portion of the Téton Range.  The peaks in the distance are composed of massive granites, while the rocks in the foreground are limestones.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw42,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw42-1-master.tif,8,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,The Téton Range South,,clus_S926_A43_A5u_007,,,Plate 7,"While plate 6 shows the Northern portion of the Téton Range, plate 7 presents an excellent view of the South portion.  The general elevation is eleven thousand to twelve thousand feel above tide-water.  There are canons or chasms in this range eight hundred to one thousand two hundred feet in depth.  The view from the summit of the range is said to be remarkable for beauty as well as grandeur.  No description can convey any adequate idea of it.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw5k,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw5k-1-master.tif,9,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Camp at the mouth of Téton Cañon,,clus_S926_A43_A5u_008,,,Plate 8,"This camp is in the Téton Cañon, and West of the Teton Range, just ten miles by triangulation to the summit of the Grand Téton.  The trees are all pines and firs.  As the sun rises in the morning immediately back of the peaks, it invests them with remarkable beauty.  The scenery along the Téton River is rugged and most attractive.  It furnished some of the finest views taken on the survey.",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw63,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw63-1-master.tif,10,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Crater of the architectural geyser, Lower Basin",,clus_S926_A43_A5u_009,,,Plate 9,"This picture represents one the handsomest fountain springs in the lower basin.  The entire mass of the water is at times most violently agitated, and is thrown up by a succession of impluses forty to sixty feet, the water overflowing the borders and producing the wonderful ornamentation which is so clearly shown in the photograph.  The peculiar coral-form masses twenty-five feet in diameter, and the water, when quiet, has a temperature of about 180°.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw7m,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw7m-1-master.tif,11,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Upper Firehole Basin from the crater of Old Faithful,,clus_S926_A43_A5u_010,,,Plate 10,"Plates 10, 11, and 12 represent springs in close proximity to each other, Old Faithful derived its name from the regularity of its action, which occurs one in sixty-five minutes.  When it is in operation it throws a column of water, by a succession of impulses, six feet in diameter, to the height of one hundred and fifty feet.  The paroxysm continues about twelve minutes, when the water sinks down in the crater, and all is quiet.  The siliceous deposits around the crater are marvels of beauty.  The Madison River can be seen in the distance, and also the geysers in operation.",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw84,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw84-1-master.tif,12,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Hot spring and Castle Geyser,,clus_S926_A43_A5u_011,,,Plate 11,"The spring in the foreground is in all respects the most beautiful one in the National Park.  The ornamental rim is nearly circular, being about twenty-two by twenty-five feet.  The depth is unknown.  When the rays of sun fall nearly vertically on the almost unnaturally transparent waters, all the colors of the prism are produced.  The temperature is about 180°.  Just in the background is the Castle Geyser, which is so called from the form of its crater.  It is really an old ruin.  It seldom plays, but when in operation it is a terrific power.  Shaking the ground for a considerable distance.  It continues with great force for one or two hours.",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dw9n,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dw9n-1-master.tif,13,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Crater of the Grotto Geyser,,clus_S926_A43_A5u_012,,,Plate 12,"This is a first-class geyser, and operates with great and long-continued power.  It would be very unsafe to remain long in its vicinity did it not give ample warning.  The peculiar shape of its crater permits it to hurl the columns of hot water in every direction.  The crater is about twenty feet in diameter and six feet high, composed entirely of silica.  The ornamentation is beautiful, and the variety of colors, red, yellow, and green, very attractive.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwb5,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwb5-1-master.tif,14,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Mammoth Hot Springs, Lower Basin",,clus_S926_A43_A5u_013,,,Plate 13,"The four succeeding pictures represent the calcareous group.  There are two kinds of hot springs in the park, called siliceous and calcareous, from the character of their deposits.  A large amount of lime is held in solution in the hot water, which is precipitated in wonderfully unique architectural forms on the steep side of the mountains, as shown in the photograph.  These springs are located in the Valley of the Yellowstone, near the Northern boundary of the park, and are named White Mountain Hot Springs on the map.  At the present time they are most accessible by the way of Fort Ellis, Montana, and the Yellowstone Valley.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwcp,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwcp-1-master.tif,15,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Mammoth Hot Springs on Gardiner's River,,clus_S926_A43_A5u_014,,,Plate 14,"The peculiar character of the deposits is well shown in this picture.  The larger hot springs are located on the terrace above, and, as the heated water flows over the declivity, the beautiful pool-like basins are formed from four to eight feet wide and two to four feet deep.  As the water leaves the spring and flows over the sides of the mountain, it loses a portion of its heat, so that the bather may choose any temperature he may desire.  These pools are sometimes called Diana's Baths.  The deposit is as white as snow.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwd6,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwd6-1-master.tif,16,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Mammoth Hot Springs on Gardiner's River,,clus_S926_A43_A5u_015,,,Plate 15,"The deposit of these springs covers the sides of the mountain for about a mile in extent and about one thousand feet in vertical height.  The view, as seen from a favorable point, is without a parallel in the known world.  It has been compared with a frozen cascade, as if the waters of vast numbers of springs oozing from the mountain sides and flowing down the declivity in different directions, had suddenly congealed.  The rapidity of the deposition also may be indicated by the dead pines that are now nearly concealed.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwfq,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwfq-1-master.tif,17,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Cap of Liberty, Mammoth Hot Springs",,clus_S926_A43_A5u_016,,,Plate 16,"This is a fine example of an extinct geyser or fountain spring.  It doubtless operates much like one of our artificial fountains, throwing up a column of water several feet, by succession of impulses, building up a cone by overlapping layers of lime, like the thatch on a roof.  The cone is forty-two feet high and about twenty-five feet in diameter at its base.  When the hydrostatic force begins to abate, the cone is gradually closed up at the summit, as is shown in the photograph.  These dead springs or geysers are a common feature in the park, and are called, in the language of Iceland, A Laug.  It is only a calcareous spring that can form so curious and lofty a cone as this.",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwg7,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwg7-1-master.tif,18,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Upper falls of the Yellowstone,,clus_S926_A43_A5u_017,,,Plate 17,"The entire mass of water is hurled off, as it were, from a precipice one hundred and forty feet.  The momentum which has been accumulated by the succession of rapids above is the marked feature of this scene. The river, which issues from the lake about twenty miles above, flows  very quietly along near the surface until it approaches the falls.  The Grand Cañon may be said to commence here.",,1 photographic print : albumen,Image is print resolution not high archival resolution.  HR image was corrupt.,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwhr,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwhr-1-master.tif,19,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Lower falls of the Yellowstone,,clus_S926_A43_A5u_018,,,Plate 18,"About a fourth of a mile below the upper walls the waters of the Yellowstone take a much more fearful leap, making a clear descent of three hundred and fifty feet.  There is, probably, not a more beautiful sight in existence than the fall, with the Grand Cañon below.  The rocks are mostly volcanic.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwj8,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwj8-1-master.tif,20,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Lower falls of the Yellowstone,,clus_S926_A43_A5u_019,,,Plate 19,"A more distant view of the falls.  The photograph, however, conveys but a dim conception of the ruggedness of the surroundings.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwks,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwks-1-master.tif,21,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"The Grand Cañon, from the falls",,clus_S926_A43_A5u_020,,,Plate 20,"The waters of the Yellowstone have cut a channel through the massive volcanic rocks from one thousand to one thousand two hundred feet deep.  The great variety of coloring which gives to the walls such marvelous beauty is well shown in Mr. Thomas Moran's great painting at the Capitol, now the property of the Nation.  This cañon  extends down the river about thirty miles.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwm9,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwm9-1-master.tif,22,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"The Grand Cañon, one mile below the falls",,clus_S926_A43_A5u_021,,,Plate 21,"This picture is intended to convey to the eye some idea of the depth and remarkable ruggedness of the Cañon.  To one standing on the margin of the Cañon, the Yellowstone River fades to a slender thread as it flows along the bottom of the chasm.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwnt,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwnt-1-master.tif,23,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,Tower Falls,,clus_S926_A43_A5u_022,,,Plate 22,"These beautiful falls are located on a little branch of the Yellowstone, which flows in from the West side, near the lower end of the Grand Cañon.  The descent of the water is about one hundred and fifty feet.  The rocks are composed of a peculiar volcanic conglomerate, which has been weathered into most fantastic, pointed columns, resembling the towers of a gothic cathedral. Hence the name.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwpb,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwpb-1-master.tif,24,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Panoramic view of the Valley of the Yellowstone, No.1",,clus_S926_A43_A5u_023,,,Plate 23,"This group of three pictures forms a panoramic view of what is regarded by visitors to that region as the most beautiful and symmetrical range of mountains in America.  The summits of the peaks are covered with snow more or less than the year around, and can be seen for eighty to one hundred miles in every direction.  Plate 23 shows the lower end of the range with the Yellowstone and the upper entrance of the lower canon in the foreground.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwqv,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwqv-1-master.tif,25,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Panoramic view of the Valley of the Yellowstone, No.2",,clus_S926_A43_A5u_024,,,Plate 24,"The central portion of the range, with the snow-capped peaks, with the Yellowstone flowing quietly along the beautiful Grassy Valley.  On the right hand may be seen Mount Delano, ten thousand six hundred feet above the sea level; on the left Mount Cowen, with about the same elevation.  The valley is a sort of basin, about thirty miles long and five to eight miles wide.  The great distance makes the range somewhat dim, but the outline is well shown.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwrc,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwrc-1-master.tif,26,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"Panoramic view of the Valley of the Yellowstone, No.3",,clus_S926_A43_A5u_025,,,Plate 25,"The upper end of the range is very well shown in this picture, with Emigrant Peak in the distance at the right.  The road which passes down the valley from the National Park to Bottler's Ranch, and the Crow Agency is visible in the foreground.  The Yellowstone River abounds in trout.  The elevation of the valley is about five thousand feet.",,1 photographic print : albumen,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0009dwsw,ark:/21198/zz0009dvwz,2,Completed,Page,rarebook/masters/srgb/21198-zz0009dwsw-1-master.tif,27,,,,,,,private,,still image,,,,,,,,,,"Jackson, William Henry, 1843-1942",,,,,"View in the Bridger Cañon, near Fort Ellis",,clus_S926_A43_A5u_026,,,Plate 26,"This picture shows the remarkable erosion of the limestones in Bridger Cañon, near Fort Ellis, at the upper end of the Gallatin Valley, Montana.  Bridger Creek cuts a deep gorge through the South end of the East Gallatin Range, and flows into the East Gallatin River.",,1 photographic print : albumen,,,,,,,,,
