Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.photographer,Rights.copyrightStatus,Date.creation,Alt ID.local,Description.note,Coverage.temporal,Title,Format.dimensions,Coverage.geographic,AltTitle.descriptive,AltTitle.uniform,Alt ID.collection,Relation.isPartOf,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k43xb,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k43xb_2381689_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_343.tif,,,N63 Black and White Negatives: Frame 343,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k43zv,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k43zv_2381692_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_344.tif,2 tamars dhol|~|Mala caste musicians|~|An untouchable caste funeral,,N63 Black and White Negatives: Frame 344,,"Visakhapatnam, Andhra Pradesh, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k440v,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k440v_2381695_master.tif,,,,,still image,,Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_345.tif,An untouchable caste funeral|~|2 tamars dhol|~|Mala caste musicians,,N63 Black and White Negatives: Frame 345,,"Visakhapatnam, Andhra Pradesh, India",,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k441c,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k441c_2381698_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_346.tif,,,N63 Black and White Negatives: Frame 346,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k442w,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k442w_2381701_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_347.tif,,,N63 Black and White Negatives: Frame 347,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k443d,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k443d_2381704_master.tif,,,,,still image,,Membranophones |~|Musical instruments $z India|~|Musicians $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_348.tif,,,N63 Black and White Negatives: Frame 348,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k444x,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k444x_2381707_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,bake_NAJ_N63_349.tif,,,N63 Black and White Negatives: Frame 349,,,,,,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k445f,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/image/21198-zz002k445f_2381710_master.tif,,,,,still image,,Landscapes $z India,"University of California, Los Angeles. Ethnomusicology Archive",,,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu",,,,,N63 Black and White Negatives: Frame 350,,,,,bake_NAJ_N63_350.tif,,1 photograph : b&w negative ; 35mm,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4npf,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",6155-10|~|143.1.10|~|cleth_196906_amr6155_item10.wav,"Performers: Sundara Ammal|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India|~|Vocal: Yound male or female solo.Item time: 2:10Static; Light pops. Ambient noise. A couple of starts and starts.",1938-1939,Temple cradle song,2:10 min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4nqz,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",cleth_196906_amr6155_item09.wav|~|6155-9|~|143.1.9,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India|~|Performers: Priest|~|Vocal: Male solo.Item time: 1:49Begins abruptly. Occasional pops. Some ambient noise.",1938-1939,Jain: Trilokikashatakam,1:49 min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4nrg,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",6155-8|~|143.1.8|~|cleth_196906_amr6155_item08.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India|~|Performers: Sundara Ammal|~|Vocal: Young male or female solo.Item time: 2:17Occasional pops; sounds like three ""verses"" with silence in between.",1938-1939,Jain: Jivapadartham,1:49 min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4ns0,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",6155-7|~|cleth_196906_amr6155_item07.wav|~|143.1.7,"Vocal: Male solo.Item time: 1:26Begins in middle of item. Extreme static.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India",1938-1939,Bhatannavashasa. Swamistuti.,1:26 min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4nth,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 25, 1938",cleth_196906_amr6155_item01.wav|~|6155-1|~|143.1.1,"Drums; Drone; String melody instrument. Vocal: Male solo.Item time: 2:32Sounds very nasal; no bass, all treble. Static; occasional pops; some distortion.|~|Performers: Vellu|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AdyarCountry of recording: India",1938-1939,Praise of Nataraja,2:32 min.,"Adyar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4nv1,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",143.1.6|~|cleth_196906_amr6155_item06.wav|~|6155-6,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India|~|Vocal: Male solo.Item time: ?Difficult to tell when this item begins and ends.",1938-1939,Punyavacanarambha,? min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4nzk,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",6155-13|~|cleth_196906_amr6155_item13.wav|~|143.1.13,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India|~|Vocal: Small male group.Item time: 1:28Repeat of Archive Master Item 6155-11. Begins abruptly. Some static; occasional pops. Quality gets worse towards the end of the item.",1938-1939,Jaiminiya Samaveda: agani ayahi (repeated),1:28 min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p0k,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",143.1.5|~|cleth_196906_amr6155_item05.wav|~|6155-5,"Vocal: Male solo.Item time: ?Difficult to tell when this item begins and ends.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India",1938-1939,Temple sloka,? min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p13,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",6155-4|~|cleth_196906_amr6155_item04.wav|~|143.1.4,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India|~|Vocal: Male solo.Item time: :40?Jain recitation, prashasti of the 24 Tirthankaras (Burushottama Wadya). Difficult to tell when this item begins and ends.",1938-1939,"Jain recitation, prashasti of the 24 Tirthankaras",:40? min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p2m,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 28, 1938",cleth_196906_amr6155_item03.wav|~|6155-3|~|143.1.3,"Vocal: Male solo.Item time: 7:41?A lot of static; occasional popps; ocasional breakup. Difficult to tell when this item ends and next item begins.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: ConjeevaramCountry of recording: India",1938-1939,"Jain recitation, before abhishekara",7:41? min.,"Conjeevaram, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p34,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","August 25, 1938",cleth_196906_amr6155_item02.wav|~|143.1.2|~|6155-2,"Drums; Beatkeeper; Drone; String melody instrument. Vocal: Male solo.Item time: 2:33Begins in the middle of the item. Static.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AdyarCountry of recording: India",1938-1939,Praise of Ganapati,2:33 min.,"Adyar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p4n,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 6, 1938",cleth_196906_amr6156_item14.wav|~|6156-14|~|144.1.14,"Vocal: Male group.Item time: 3:00?Begins in the middle of the item? A lot of static and pops. Could not determine when the previous item ends and this item begins. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: MadanapalleCountry of recording: India",1938-1939,Sugali song in praise of the moon,3:00? min.,"Madanapalle, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p55,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 6, 1938",144.1.13|~|cleth_196906_amr6156_item13.wav|~|6156-13,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: MadanapalleCountry of recording: India|~|Vocal: Male group.Item time: 2:10?Begins in the middle of the item? A lot of static and pops. Could not determine when this item ends and the next item begins.",1938-1939,Sugali men's tune,2:10? min.,"Madanapalle, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p6p,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",cleth_196906_amr6156_item12.wav|~|6156-12|~|144.1.12,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India|~|Flute. Vocal: Boy or female solo.Item time: 3:58Fades in. A lot of static and pops. Signal strength varies. Occasional dropouts and break ups. Fades out.",1938-1939,Flute and voice,3:58 min.,"Cuddalore, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p76,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Traditional|~|Instrumental,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",144.1.11|~|6156-11|~|cleth_196906_amr6156_item11.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India|~|Flute solo.Item time: 2:10Static. Weak signal. Pops. Signal strength varies.",1938-1939,Flute (cf. Song Madura temple),2:10 min.,"Cuddalore, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k4p8q,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",6156-1|~|cleth_196906_amr6156_item01.wav|~|144.1.1,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India|~|Vocal: Small male group.Item time: 1:11Static; pops. Occasional break up. Ends abruptly.",1938-1939,Jaiminiya Samaveda: agnecagneyam,1:11 min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k592r,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",144.1.9|~|cleth_196906_amr6156_item09.wav|~|6156-9,"Flute. Vocal: Boy solo.Item time: 1:12Signal is very weak. A lot of static. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India",1938-1939,Krishnalila,1:12 min.,"Cuddalore, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k5938,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",6156-10|~|cleth_196906_amr6156_item10.wav|~|144.1.10,"Flute. Vocal: Male solo.Item time: 1:26Static; pops. Constant hum. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India",1938-1939,Ambikapada,1:26 min.,"Cuddalore, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k594s,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",6156-8|~|cleth_196906_amr6156_item08.wav|~|144.1.8,"Flute. Vocal: Young male (?) solo.Item time: 1:38Static; pops. Signal is weak at the beginning of the item. A lot of break up.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India",1938-1939,Flute and voice,1:38 min.,"Cuddalore, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k5959,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 2, 1938",cleth_196906_amr6156_item07.wav|~|144.1.7|~|6156-7,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: CuddaloreCountry of recording: India|~|Sticks. Vocal: Boy leader - chorus.Item time: 2:40Fades in. A lot of break up and static. Signal level varies. Ends abruptly.",1938-1939,Schoolboy's kolatam,2:40 min.,"Cuddalore, India",Kolatam (sticks),,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k596t,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",cleth_196906_amr6156_item06.wav|~|6156-6|~|144.1.6,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India|~|Vocal: Small male group.Item time: 2:02Begins abruptly. Static; pops. Some break up and dropout. Ends abruptly.",1938-1939,Jaiminiya Samaveda: Visnuccha and Santanica,2:02 min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k598v,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",144.1.5|~|cleth_196906_amr6156_item05.wav|~|6156-5,"Vocal: Small male group.Item time: 1:55Begins in the middle of the item? Static; pops. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India",1938-1939,Jaiminiya Samaveda: bharga esyasi,1:55 min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k599c,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",144.1.4|~|6156-4|~|cleth_196906_amr6156_item04.wav,"Vocal: Small male group.Item time: :53Begins in the middle of the item. Static; pops. Item ends before the end of the piece?|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India",1938-1939,Jaiminiya Samaveda: barhaspatim ca,:53 min.,"Annamalainagar, India",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002k59bw,ark:/21198/zz002gcntd,4,Derived,Work,,,,,,Audio,Vocal|~|Traditional,,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","September 1, 1938",144.1.3|~|6156-3|~|cleth_196906_amr6156_item03.wav,"Vocal: Small male group.Item time: 1:47Begins in the middle of the item? Static; pops.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: AnnamalainagarCountry of recording: India",1938-1939,Jaiminiya Samaveda,1:47 min.,"Annamalainagar, India",,,,,,
